Time,x1,x2,x3,x4,x5,x6,x7,A0,B0,C0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,K_AlB,K_AlB2,n,compartment
8.91,0.11811841072300538,0.018013229843736073,0.036038713689232255,0.002175364027743931,0.3052060115600184,0.03495623137777068,1.1199480564670317,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.92,0.11814497383003635,0.018041423165497242,0.03608135295896366,0.002175423174490209,0.3051367500365098,0.03490135665548599,1.119877223875539,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.93,0.11817144612806949,0.018069618812886917,0.03612398794997389,0.0021754780170141455,0.30506758790494254,0.034846579025015305,1.1198063932371392,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.94,0.11819782782357788,0.018097816759217775,0.03616661864876225,0.0021755285659874578,0.30499852496167246,0.03479189828522943,1.1197355645920197,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.950000000000001,0.11822411912250345,0.01812601697787163,0.03620924504186747,0.002175574832068332,0.3049295610035608,0.03473731423548826,1.119664737980261,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.96,0.1182503202302593,0.01815421944229921,0.0362518671158675,0.002175616825901344,0.3048606958279719,0.034682826675638795,1.1195939134418331,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.97,0.11827643135173203,0.018182424126020006,0.03629448485737944,0.00217565455811738,0.30479192923277115,0.0346284354060132,1.1195230910166005,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.98,0.11830245269128402,0.01821063100262204,0.036337098253059356,0.0021756880393335584,0.3047232610163231,0.034574140227426824,1.1194522707443186,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
8.99,0.1183283844527558,0.01823884004576169,0.036379707289602145,0.0021757172801531517,0.30465469097748893,0.034519940941176205,1.1193814526646362,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.0,0.1183542268394684,0.01826705122916349,0.036422311953741425,0.0021757422911655054,0.3045862189156247,0.0344658373490371,1.119310636817095,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.01,0.11837998005422563,0.018295264526619948,0.036464912232249375,0.0021757630829459603,0.30451784463057907,0.0344118292532625,1.1192398232411307,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.02,0.11840564429931641,0.018323479911991333,0.03650750811193659,0.002175779666055774,0.3044495679226913,0.034357916456580706,1.119169011976072,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.03,0.11843121977651713,0.018351697359205492,0.03655009957965196,0.0021757920510420414,0.30438138859278896,0.03430409876219329,1.1190982030611425,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.040000000000001,0.11845670668709393,0.018379916842257666,0.036592686622282544,0.002175800248437616,0.30431330644218596,0.03425037597377317,1.1190273965354598,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.05,0.1184821052318051,0.01840813833521026,0.036635269226753364,0.00217580426876103,0.30424532127268056,0.034196747895462586,1.1189565924380365,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.06,0.11850741561090328,0.018436361812192693,0.03667784738002737,0.0021758041225164166,0.30417743288655297,0.034143214331871195,1.1188857908077798,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.07,0.11853263802413795,0.01846458724740119,0.03672042106910521,0.0021757998201934314,0.3041096410865634,0.034089775088073995,1.1188149916834935,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.08,0.11855777267075762,0.01849281461509857,0.03676299028102515,0.002175791372267172,0.3040419456759501,0.03403642996960947,1.1187441951038761,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.09,0.11858281974951222,0.018521043889614067,0.03680555500286291,0.0021757787891980994,0.30397434645842675,0.033983178782477516,1.1186734011075228,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.1,0.11860777945865544,0.018549275045343143,0.03684811522173152,0.002175762081431961,0.30390684323818107,0.033930021333137494,1.1186026097329254,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.11,0.118632651995947,0.01857750805674728,0.03689067092478122,0.0021757412593997084,0.30383943581987205,0.033876957428506306,1.1185318210184716,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.120000000000001,0.11865743755865502,0.018605742898353796,0.036933222099199275,0.0021757163335174214,0.3037721240086283,0.03382398687595635,1.1184610350024469,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.13,0.1186821362134001,0.018633979551546196,0.036975768738590396,0.0021756873232461693,0.30370490772476333,0.033771109588561374,1.1183902517098634,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.14,0.11870674824171945,0.018662217986535497,0.037018310826036675,0.0021756542330383646,0.30363778669920555,0.03371832530566832,1.1183194711874278,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.15,0.11873127386697342,0.018690458176607853,0.037060848347484986,0.0021756170713471035,0.30357076071419453,0.03366563381372452,1.118248693475907,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.16,0.11875571328375456,0.018718700096590185,0.037103381290305305,0.0021755758485791634,0.303503829577361,0.033613034922496926,1.1181779186131044,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.17,0.11878006668616618,0.018746943721374747,0.0371459096419044,0.0021755305751266995,0.3034369930968027,0.033560528442205674,1.1181071466367207,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.18,0.11880433426782479,0.018775189025918945,0.03718843338972572,0.0021754812613671575,0.30337025108108234,0.03350811418352195,1.1180363775843554,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.19,0.1188285162218626,0.018803435985245125,0.037230952521249194,0.00217542791766318,0.30330360333922507,0.03345579195756591,1.1179656114935055,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.200000000000001,0.11885261274093005,0.018831684574440385,0.03727346702399118,0.0021753705543625223,0.30323704968071624,0.03340356157590452,1.1178948484015685,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.21,0.11887662401719815,0.018859934768656335,0.037315976885504205,0.002175309181797958,0.30317058991549967,0.0333514228505496,1.1178240883458392,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.22,0.11890055024236108,0.01888818654310895,0.0373584820933769,0.0021752438102871927,0.30310422385397484,0.033299375593955585,1.117753331363514,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.23,0.1189243916076387,0.018916439873078335,0.03740098263523385,0.0021751744501327715,0.30303795130699474,0.03324741961901742,1.1176825774916876,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.24,0.11894814830377884,0.018944694733908522,0.037443478498735396,0.0021751011116219934,0.3029717720858638,0.033195554739068656,1.117611826767356,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.25,0.11897182052106003,0.018972951101007274,0.03748596967157754,0.002175023805026817,0.30290568600233564,0.03314378076787906,1.1175410792274152,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.26,0.11899540844929378,0.019001208949845895,0.03752845614149177,0.002174942540603775,0.3028396928686107,0.03309209751965277,1.1174703349086623,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.27,0.11901891227782715,0.019029468255959005,0.03757093789624494,0.0021748573285938822,0.302773792497334,0.033040504809026074,1.1173995938477959,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.28,0.11904233219554523,0.01905772899494436,0.0376134149236391,0.002174768179222547,0.3027079847015931,0.032989002451065313,1.1173288560814165,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.290000000000001,0.11906566839087358,0.019085991142462636,0.03765588721151136,0.0021746751026994813,0.3026422692949156,0.03293759026126482,1.117258121646026,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.3,0.11908892105178075,0.01911425467423723,0.03769835474773375,0.002174578109218611,0.3025766460912669,0.0328862680555448,1.117187390578029,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.31,0.11911209036578073,0.019142519566054058,0.03774081752021307,0.0021744772089579874,0.30251111490504823,0.032835035650249235,1.117116662913733,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.32,0.11913517651993545,0.019170785793761365,0.03778327551689072,0.0021743724120796954,0.3024456755510942,0.032783892862143796,1.1170459386893479,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.33,0.11915817970085726,0.019199053333269506,0.03782572872574262,0.0021742637287297667,0.3023803278446704,0.0327328395084137,1.1169752179409878,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.34,0.11918110009471138,0.019227322160550755,0.037868177134778976,0.0021741511690380882,0.3023150716014716,0.03268187540666169,1.11690450070467,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.35,0.1192039378872184,0.019255592251639093,0.037910620732044216,0.0021740347431183126,0.3022499066376191,0.03263100037490588,1.1168337870163165,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.36,0.11922669326365681,0.019283863582630015,0.03795305950561678,0.00217391446106777,0.30218483276965863,0.032580214231577635,1.1167630769117531,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.370000000000001,0.11924936640886535,0.01931213612968034,0.03799549344360904,0.0021737903329673777,0.30211984981455825,0.03252951679551955,1.1166923704267104,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.38,0.11927195750724565,0.019340409869007966,0.03803792253416706,0.0021736623688815497,0.30205495758970574,0.03247890788598329,1.1166216675968248,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.39,0.11929446674276455,0.019368684776891718,0.03808034676547056,0.002173530578858109,0.3019901559129068,0.032428387322627525,1.1165509684576378,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.4,0.11931689429895671,0.019396960829671125,0.03812276612573269,0.0021733949729281963,0.30192544460238246,0.03237795492551577,1.1164802730445962,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.41,0.11933924035892704,0.01942523800374621,0.03816518060319992,0.0021732555611061817,0.3018608234767669,0.03232761051511439,1.1164095813930537,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.42,0.11936150510535315,0.019453516275577298,0.038207590186151885,0.0021731123533895733,0.3017962923551054,0.032277353912290405,1.1163388935382708,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.43,0.1193836887204879,0.01948179562168482,0.03824999486290124,0.0021729653597589308,0.30173185105685196,0.03222718493830942,1.116268209515414,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.44,0.11940579138616177,0.019510076018649097,0.038292394621793506,0.0021728145901777724,0.301667499401867,0.03217710341483359,1.1161975293595574,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.450000000000001,0.11942781328378546,0.019538357443110155,0.03833478945120696,0.0021726600545924875,0.30160323721041515,0.032127109163919414,1.116126853105683,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.46,0.1194497545943523,0.01956663987176749,0.038377179339552425,0.0021725017629322468,0.301539064303163,0.032077202008015726,1.11605618078868,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.47,0.11947161549844074,0.019594923281379906,0.03841956427527319,0.002172339725108911,0.3014749805011772,0.03202738176996153,1.1159855124433469,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.48,0.11949339617621685,0.019623207648765302,0.03846194424684481,0.0021721739510169448,0.30141098562592145,0.03197764827298396,1.11591484810439,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.49,0.11951509680743677,0.019651492950800452,0.03850431924277502,0.0021720044505333233,0.3013470794992549,0.03192800134069613,1.1158441878064245,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.5,0.11953671757144921,0.019679779164420822,0.03854668925160352,0.0021718312335174445,0.30128326194342986,0.031878440797095085,1.1157735315839756,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.51,0.11955825864719792,0.01970806626662036,0.03858905426190189,0.002171654309811041,0.30121953278108915,0.03182896646655964,1.1157028794714778,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.52,0.11957972021322417,0.019736354234451296,0.0386314142622734,0.0021714736892380865,0.30115589183526437,0.031779578173848355,1.1156322315032752,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.53,0.11960110244766926,0.01976464304502394,0.03867376924135291,0.002171289381604711,0.30109233892937315,0.031730275744097376,1.1155615877136231,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.540000000000001,0.11962240552827694,0.01979293267550649,0.03871611918780667,0.0021711013966991067,0.30102887388721733,0.03168105900281836,1.1154909481366868,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.55,0.11964362963239593,0.019821223103124796,0.03875846409033221,0.002170909744291443,0.3009654965329804,0.031631927775896386,1.115420312806543,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.56,0.11966477493698238,0.0198495143051622,0.03880080393765819,0.0021707144341337726,0.3009022066912257,0.031582881889587876,1.1153496817571795,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.57,0.1196858416186024,0.01987780625895932,0.03884313871854425,0.0021705154759599447,0.30083900418689347,0.031533921170518384,1.1152790550224965,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.58,0.11970682985343448,0.01990609894191384,0.03888546842178085,0.002170312879485514,0.3007758888452992,0.03148504544568066,1.1152084326363054,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.59,0.11972773981727196,0.019934392331480307,0.03892779303618917,0.0021701066544076524,0.30071286049213125,0.03143625454243243,1.1151378146323305,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.6,0.11974857168552558,0.019962686405169943,0.03897011255062091,0.0021698968104050583,0.30064991895344845,0.031387548288494355,1.115067201044209,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.61,0.1197693256332259,0.01999098114055043,0.039012426953958165,0.002169683357137868,0.3005870640556781,0.03133892651194794,1.1149965919054912,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.620000000000001,0.11979000183502582,0.020019276515245727,0.039054736235113297,0.0021694663042475647,0.30052429562561334,0.031290389041233324,1.1149259872496409,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
9.63,0.119810600465203,0.020047572506935826,0.03909704038302876,0.0021692456613568905,0.30046161349041134,0.03124193570514739,1.1148553871100353,0.4615385,0.1754386,1.174,0.484,0.07958,5.095e-06,2.656e-05,0.005489,3.226e-07,0.00301,1.011e-07,0.01685,0.1325,95000.0,3000.0,1.0,1.0
