Time,Minf,V,V1,V2,Ninf,V3,V4,lambdaN,lambdaN_bar,Iapp,gL,VL,gCa,VCa,gK,N,VK,C,musclefiber
7.45,0.9883768141704956,43.322966007096795,10.0,15.0,0.9977921208234686,-1.0,14.5,0.16091933304862152,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.32917801574448285,-70.0,20.0,1.0
7.46,0.9884062118631578,43.342182322207975,10.0,15.0,0.9977979522470617,-1.0,14.5,0.1610164175276408,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3302534054135559,-70.0,20.0,1.0
7.47,0.988434674322956,43.360833241775225,10.0,15.0,0.9978035973977649,-1.0,14.5,0.16111071312997663,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.33132771250790066,-70.0,20.0,1.0
7.48,0.9884622120333209,43.378921416898514,10.0,15.0,0.9978090584268156,-1.0,14.5,0.16120222725343944,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3324009179665267,-70.0,20.0,1.0
7.49,0.9884888352297562,43.39644950426574,10.0,15.0,0.9978143374330493,-1.0,14.5,0.16129096753662875,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3334730029174022,-70.0,20.0,1.0
7.5,0.9885145539048276,43.41342016592478,10.0,15.0,0.997819436463989,-1.0,14.5,0.16137694185557602,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3345439486794392,-70.0,20.0,1.0
7.51,0.9885393778130322,43.42983606905552,10.0,15.0,0.9978243575169057,-1.0,14.5,0.16146015832036356,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.33561373676447853,-70.0,20.0,1.0
7.5200000000000005,0.9885633164755496,43.445699885741924,10.0,15.0,0.9978291025398538,-1.0,14.5,0.16154062527172067,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3366823488792744,-70.0,20.0,1.0
7.53,0.9885863791848776,43.461014292744075,10.0,15.0,0.9978336734326783,-1.0,14.5,0.16161835127759752,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.33774976692747943,-70.0,20.0,1.0
7.54,0.988608575009356,43.47578197127024,10.0,15.0,0.997838072047998,-1.0,14.5,0.16169334512971892,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.33881597301162997,-70.0,20.0,1.0
7.55,0.9886299129373873,43.49000570002967,10.0,15.0,0.9978423002198658,-1.0,14.5,0.16176561631420758,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.33988094642081196,-70.0,20.0,1.0
7.5600000000000005,0.9886504015931686,43.50368816295201,10.0,15.0,0.9978463597075136,-1.0,14.5,0.1618351740327334,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.34094466983872607,-70.0,20.0,1.0
7.57,0.9886700493414511,43.516832015372685,10.0,15.0,0.9978502522161994,-1.0,14.5,0.16190202753554725,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.34200712719955934,-70.0,20.0,1.0
7.58,0.9886888644072219,43.529439961057584,10.0,15.0,0.9978539794209929,-1.0,14.5,0.16196618651078962,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.34306830119359405,-70.0,20.0,1.0
7.59,0.9887068548130995,43.54151470761659,10.0,15.0,0.997857542954441,-1.0,14.5,0.1620276608556289,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.34412817470261386,-70.0,20.0,1.0
7.6000000000000005,0.9887240283832643,43.55305896629322,10.0,15.0,0.9978609444074162,-1.0,14.5,0.1620864606728002,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3451867308013207,-70.0,20.0,1.0
7.61,0.988740392747297,43.56407545175424,10.0,15.0,0.9978641853299434,-1.0,14.5,0.16214259626712982,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.34624395275875125,-70.0,20.0,1.0
7.62,0.9887559553439226,43.5745668818793,10.0,15.0,0.9978672672320053,-1.0,14.5,0.16219607814204637,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3472998240396945,-70.0,20.0,1.0
7.63,0.9887707234246668,43.58453597755057,10.0,15.0,0.9978701915843288,-1.0,14.5,0.16224691699608026,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.34835432830610824,-70.0,20.0,1.0
7.640000000000001,0.9887847040574227,43.59398546244237,10.0,15.0,0.9978729598191515,-1.0,14.5,0.16229512371935115,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.34940744941853596,-70.0,20.0,1.0
7.65,0.9887979041299343,43.60291806281079,10.0,15.0,0.9978755733309682,-1.0,14.5,0.1623407093900456,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3504591714375233,-70.0,20.0,1.0
7.66,0.9888103303531939,43.61133650728332,10.0,15.0,0.9978780334772597,-1.0,14.5,0.16238368527088518,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3515094786250358,-70.0,20.0,1.0
7.67,0.9888219892647596,43.61924352664852,10.0,15.0,0.9978803415792024,-1.0,14.5,0.16242406280558588,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3525583554458749,-70.0,20.0,1.0
7.68,0.9888328872319934,43.626641853645566,10.0,15.0,0.9978824989223611,-1.0,14.5,0.1624618536153104,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.35360578656909525,-70.0,20.0,1.0
7.69,0.9888430305984318,43.633534320111266,10.0,15.0,0.9978845067857123,-1.0,14.5,0.16249706999261584,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.354651753463785,-70.0,20.0,1.0
7.7,0.9888524253602805,43.639923634970565,10.0,15.0,0.9978863663776512,-1.0,14.5,0.16252972376481264,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3556962421591922,-70.0,20.0,1.0
7.71,0.9888610773567243,43.6458125110177,10.0,15.0,0.997888078873715,-1.0,14.5,0.16255982693883378,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3567392388038772,-70.0,20.0,1.0
7.72,0.9888689923145082,43.651203693107604,10.0,15.0,0.9978896454254492,-1.0,14.5,0.16258739184293755,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3577807286736118,-70.0,20.0,1.0
7.73,0.9888761758059508,43.656099927480064,10.0,15.0,0.9978910671521388,-1.0,14.5,0.1626124309674927,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.35882069723850396,-70.0,20.0,1.0
7.74,0.9888826332517693,43.66050396156523,10.0,15.0,0.9978923451414083,-1.0,14.5,0.1626349569614815,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.35985913016385696,-70.0,20.0,1.0
7.75,0.9888883699238364,43.664418543789196,10.0,15.0,0.9978934804498067,-1.0,14.5,0.16265498262900174,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.36089601331103127,-70.0,20.0,1.0
7.76,0.9888933909478721,43.6678464233795,10.0,15.0,0.9978944741033784,-1.0,14.5,0.16267252092576742,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.361931332738304,-70.0,20.0,1.0
7.7700000000000005,0.9888977013060715,43.67079035017068,10.0,15.0,0.9978953270982183,-1.0,14.5,0.16268758495560914,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3629650747017298,-70.0,20.0,1.0
7.78,0.9889013058396698,43.673253074409786,10.0,15.0,0.997896040401016,-1.0,14.5,0.16270018796697522,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3639972256560008,-70.0,20.0,1.0
7.79,0.9889042092514472,43.67523734656196,10.0,15.0,0.9978966149495834,-1.0,14.5,0.16271034334943466,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.36502777225530764,-70.0,20.0,1.0
7.8,0.9889064161081732,43.67674591711592,10.0,15.0,0.9978970516533715,-1.0,14.5,0.16271806463018187,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.36605670135419954,-70.0,20.0,1.0
7.8100000000000005,0.9889079308429932,43.67778153638956,10.0,15.0,0.9978973513939737,-1.0,14.5,0.1627233654705446,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.36708400000844477,-70.0,20.0,1.0
7.82,0.9889087577577578,43.67834695433542,10.0,15.0,0.9978975150256154,-1.0,14.5,0.16272625966249574,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.36810965547589103,-70.0,20.0,1.0
7.83,0.9889089011617902,43.678445013680715,10.0,15.0,0.9978975434026429,-1.0,14.5,0.16272676160292557,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3691336515337901,-70.0,20.0,1.0
7.84,0.9889083650397072,43.67807842105917,10.0,15.0,0.9978974373138179,-1.0,14.5,0.16272488511962283,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.37015597750449,-70.0,20.0,1.0
7.8500000000000005,0.9889071532949989,43.67724991188673,10.0,15.0,0.9978971975305442,-1.0,14.5,0.16272064431274255,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3711766217416398,-70.0,20.0,1.0
7.86,0.9889052697345768,43.67596223815985,10.0,15.0,0.9978968248038346,-1.0,14.5,0.16271405348988502,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3721955721049269,-70.0,20.0,1.0
7.87,0.9889027180455243,43.67421815094856,10.0,15.0,0.9978963198597346,-1.0,14.5,0.16270512707401544,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.37321281664419,-70.0,20.0,1.0
7.88,0.9888995017971347,43.672020400215516,10.0,15.0,0.9978956833997481,-1.0,14.5,0.16269387960007756,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.37422834359974955,-70.0,20.0,1.0
7.890000000000001,0.9888956244429024,43.66937173463487,10.0,15.0,0.9978949161012535,-1.0,14.5,0.1626803257116157,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3752421414027387,-70.0,20.0,1.0
7.9,0.9888910893224664,43.66627490141128,10.0,15.0,0.9978940186179093,-1.0,14.5,0.16266448015740606,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.37625419867543375,-70.0,20.0,1.0
7.91,0.988885899663507,43.66273264609882,10.0,15.0,0.9978929915800494,-1.0,14.5,0.16264635778809766,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.37726450423158525,-70.0,20.0,1.0
7.92,0.9888800585835993,43.65874771241999,10.0,15.0,0.9978918355950691,-1.0,14.5,0.16262597355286382,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.37827304707674886,-70.0,20.0,1.0
7.930000000000001,0.9888735690920206,43.65432284208464,10.0,15.0,0.9978905512478004,-1.0,14.5,0.16260334249606453,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3792798164086158,-70.0,20.0,1.0
7.94,0.9888664340915168,43.64946077460895,10.0,15.0,0.9978891391008793,-1.0,14.5,0.16257847975392092,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3802848016173437,-70.0,20.0,1.0
7.95,0.9888586563800246,43.644164247134334,10.0,15.0,0.9978875996951032,-1.0,14.5,0.16255140055120132,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.38128799228588767,-70.0,20.0,1.0
7.96,0.9888502386523543,43.63843599424647,10.0,15.0,0.9978859335497794,-1.0,14.5,0.1625221201979211,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.38228937819033076,-70.0,20.0,1.0
7.97,0.9888411836288948,43.632278834159614,10.0,15.0,0.9978841411882164,-1.0,14.5,0.1624906545273675,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.38328894568422905,-70.0,20.0,1.0
7.98,0.9888314937285919,43.625695444990924,10.0,15.0,0.9978822230730084,-1.0,14.5,0.162457018750288,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3842866870584105,-70.0,20.0,1.0
7.99,0.9888211713423425,43.618688549594076,10.0,15.0,0.9978801796601622,-1.0,14.5,0.16242122839739637,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3852825927950288,-70.0,20.0,1.0
8.0,0.9888102187753135,43.6112608750422,10.0,15.0,0.9978780113876924,-1.0,14.5,0.16238329910988236,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3862766532567016,-70.0,20.0,1.0
8.01,0.9887986382379106,43.60341514528731,10.0,15.0,0.9978757186738472,-1.0,14.5,0.16234324659958596,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.38726885898659713,-70.0,20.0,1.0
8.02,0.9887864318472531,43.59515408099036,10.0,15.0,0.9978733019174109,-1.0,14.5,0.16230108664583717,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3882592007083025,-70.0,20.0,1.0
8.03,0.9887736016286135,43.58648039935127,10.0,15.0,0.9978707614979996,-1.0,14.5,0.16225683509231165,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3892476693256911,-70.0,20.0,1.0
8.040000000000001,0.9887601495168219,43.57739681393889,10.0,15.0,0.9978680977763492,-1.0,14.5,0.16221050784390337,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3902342559227906,-70.0,20.0,1.0
8.05,0.988746077357638,43.56790603452107,10.0,15.0,0.9978653110945965,-1.0,14.5,0.16216212086361467,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.39121895176365007,-70.0,20.0,1.0
8.06,0.9887313869090885,43.55801076689467,10.0,15.0,0.9978624017765528,-1.0,14.5,0.16211169016946436,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3922017482922087,-70.0,20.0,1.0
8.07,0.9887160798427734,43.54771371271552,10.0,15.0,0.9978593701279705,-1.0,14.5,0.16205923183141382,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3931826371321628,-70.0,20.0,1.0
8.08,0.9887001577451398,43.53701756932851,10.0,15.0,0.9978562164368032,-1.0,14.5,0.16200476196831198,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3941616100868337,-70.0,20.0,1.0
8.09,0.988683622118725,43.52592502959758,10.0,15.0,0.9978529409734588,-1.0,14.5,0.16194829674485983,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3951386591390357,-70.0,20.0,1.0
8.1,0.988666474383616,43.51443878190139,10.0,15.0,0.9978495439910948,-1.0,14.5,0.1618898523694371,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3961137764464565,-70.0,20.0,1.0
8.11,0.9886487160573881,43.50256162942551,10.0,15.0,0.9978460257612751,-1.0,14.5,0.1618294456985472,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3970869511063061,-70.0,20.0,1.0
8.120000000000001,0.988630348273033,43.49029616661151,10.0,15.0,0.9978423864784713,-1.0,14.5,0.16176709258886166,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.39805817791283926,-70.0,20.0,1.0
8.13,0.9886113722175061,43.47764507198649,10.0,15.0,0.9978386263469445,-1.0,14.5,0.16170280938510015,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.39902744942234314,-70.0,20.0,1.0
8.14,0.9885917890003127,43.46461101915978,10.0,15.0,0.9978347455547179,-1.0,14.5,0.16163661246498845,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.3999947583587492,-70.0,20.0,1.0
8.15,0.9885715996546061,43.45119667666682,10.0,15.0,0.9978307442737974,-1.0,14.5,0.16156851823640833,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4009600976131255,-70.0,20.0,1.0
8.16,0.9885508051382583,43.437404707813016,10.0,15.0,0.997826622660389,-1.0,14.5,0.16149854313456874,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4019234602431691,-70.0,20.0,1.0
8.17,0.9885294063349069,43.42323777051761,10.0,15.0,0.9978223808551081,-1.0,14.5,0.16142670361919917,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.40288483947269876,-70.0,20.0,1.0
8.18,0.9885074040549742,43.40869851715756,10.0,15.0,0.9978180189831847,-1.0,14.5,0.16135301617176465,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4038442286911477,-70.0,20.0,1.0
8.19,0.9884847990366609,43.3937895944114,10.0,15.0,0.9978135371546623,-1.0,14.5,0.16127749729270366,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4048016214530561,-70.0,20.0,1.0
8.2,0.9884615919469174,43.378513643103105,10.0,15.0,0.9978089354645927,-1.0,14.5,0.16120016349868846,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.40575701147756355,-70.0,20.0,1.0
8.21,0.9884377833823881,43.362873298045955,10.0,15.0,0.9978042139932246,-1.0,14.5,0.16112103131990865,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4067103926479021,-70.0,20.0,1.0
8.22,0.9884133738703329,43.346871187886435,10.0,15.0,0.9977993728061869,-1.0,14.5,0.1610401172973783,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4076617590108881,-70.0,20.0,1.0
8.23,0.9883883638695259,43.33050993494807,10.0,15.0,0.997794411954668,-1.0,14.5,0.16095743798026604,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4086111047764156,-70.0,20.0,1.0
8.24,0.9883627537899937,43.313792167376626,10.0,15.0,0.9977893314793316,-1.0,14.5,0.16087300998535442,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.40955842411957194,-70.0,20.0,1.0
8.25,0.9883365441619691,43.29672062821742,10.0,15.0,0.9977841314438417,-1.0,14.5,0.16078685054533629,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.41050370942746306,-70.0,20.0,1.0
8.26,0.9883097350925953,43.279297820658044,10.0,15.0,0.9977788118270745,-1.0,14.5,0.16069897571628677,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.41144695698833617,-70.0,20.0,1.0
8.27,0.9882823267863355,43.2615263470182,10.0,15.0,0.9977733726263558,-1.0,14.5,0.1606094020877838,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.41238816154942265,-70.0,20.0,1.0
8.28,0.9882543193842632,43.24340880304714,10.0,15.0,0.9977678138255808,-1.0,14.5,0.16051814624714855,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.41332731800993994,-70.0,20.0,1.0
8.290000000000001,0.9882257129648676,43.224947777785324,10.0,15.0,0.9977621353953724,-1.0,14.5,0.1604252247769994,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.41426442142029857,-70.0,20.0,1.0
8.3,0.9881965075448418,43.20614585342615,10.0,15.0,0.9977563372932361,-1.0,14.5,0.1603306542528303,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4151994669813078,-70.0,20.0,1.0
8.31,0.9881667030798489,43.18700560517758,10.0,15.0,0.9977504194637101,-1.0,14.5,0.16023445124061395,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.41613245004338345,-70.0,20.0,1.0
8.32,0.9881362994652698,43.16752960112391,10.0,15.0,0.9977443818385116,-1.0,14.5,0.16013663229442993,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4170633661057539,-70.0,20.0,1.0
8.33,0.9881052965369317,43.1477204020874,10.0,15.0,0.9977382243366781,-1.0,14.5,0.16003721395411763,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4179922108156668,-70.0,20.0,1.0
8.34,0.9880736940718169,43.12758056149,10.0,15.0,0.9977319468647062,-1.0,14.5,0.15993621274295475,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4189189799675956,-70.0,20.0,1.0
8.35,0.9880414917887542,43.107112625215024,10.0,15.0,0.9977255493166851,-1.0,14.5,0.15983364516536086,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.41984366950244634,-70.0,20.0,1.0
8.36,0.9880086893490906,43.086319131468855,10.0,15.0,0.9977190315744265,-1.0,14.5,0.15972952770462656,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4207662755067643,-70.0,20.0,1.0
8.370000000000001,0.9879752863573451,43.06520261064263,10.0,15.0,0.9977123935075913,-1.0,14.5,0.15962387682066845,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.42168679421194066,-70.0,20.0,1.0
8.38,0.9879412824064464,43.04376561325232,10.0,15.0,0.9977056349826765,-1.0,14.5,0.15951670908812177,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.42260522170898995,-70.0,20.0,1.0
8.39,0.9879066771939322,43.022010781962,10.0,15.0,0.9976987558861196,-1.0,14.5,0.15940804155387334,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.42352155321677537,-70.0,20.0,1.0
8.4,0.9878714699961053,42.99994052045671,10.0,15.0,0.9976917560197623,-1.0,14.5,0.15929789008152676,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4244357864340658,-70.0,20.0,1.0
8.41,0.98783566020971,42.97755733431889,10.0,15.0,0.9976846352085105,-1.0,14.5,0.15918627105390637,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4253479180843309,-70.0,20.0,1.0
8.42,0.9877992471788188,42.95486372123175,10.0,15.0,0.9976773932659236,-1.0,14.5,0.15907320082249904,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.42625794502576486,-70.0,20.0,1.0
8.43,0.9877622301954343,42.93186217086122,10.0,15.0,0.9976700299943297,-1.0,14.5,0.1589586957054485,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4271658642502878,-70.0,20.0,1.0
8.44,0.9877246085000777,42.90855516473787,10.0,15.0,0.9976625451849371,-1.0,14.5,0.15884277198557525,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.42807167288254755,-70.0,20.0,1.0
8.45,0.9876863812823599,42.88494517613885,10.0,15.0,0.9976549386179421,-1.0,14.5,0.15872544590842208,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.42897536817892085,-70.0,20.0,1.0
8.46,0.9876475476815395,42.861034669969854,10.0,15.0,0.9976472100626341,-1.0,14.5,0.1586067336803249,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4298769475265151,-70.0,20.0,1.0
8.47,0.9876081067870646,42.836826102647066,10.0,15.0,0.997639359277498,-1.0,14.5,0.1584866514665095,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.43077640844216936,-70.0,20.0,1.0
8.48,0.9875680576391002,42.81232192197906,10.0,15.0,0.9976313860103121,-1.0,14.5,0.15836521538921292,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4316737485714566,-70.0,20.0,1.0
8.49,0.9875273992290412,42.787524567048806,10.0,15.0,0.997623289998244,-1.0,14.5,0.15824244152583197,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.43256896568768444,-70.0,20.0,1.0
8.5,0.9874861305000111,42.76243646809555,10.0,15.0,0.9976150709679432,-1.0,14.5,0.15811834590709567,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4334620576908973,-70.0,20.0,1.0
8.51,0.9874442503473458,42.73706004639679,10.0,15.0,0.99760672863563,-1.0,14.5,0.15799294451526477,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4343530226068774,-70.0,20.0,1.0
8.52,0.9874017576896216,42.71139775669073,10.0,15.0,0.9975982627212419,-1.0,14.5,0.15786625349226985,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4352418583104662,-70.0,20.0,1.0
8.53,0.9873586515015509,42.68545210583494,10.0,15.0,0.9975896729549936,-1.0,14.5,0.15773828922948752,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.43612856240288506,-70.0,20.0,1.0
8.540000000000001,0.9873149303871283,42.659225395741544,10.0,15.0,0.9975809589923068,-1.0,14.5,0.15760906709911224,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4370131338758585,-70.0,20.0,1.0
8.55,0.9872705930693044,42.632720018547055,10.0,15.0,0.9975721205113648,-1.0,14.5,0.1574786029099914,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4378955711970268,-70.0,20.0,1.0
8.56,0.9872256382266875,42.605938357445105,10.0,15.0,0.997563157180573,-1.0,14.5,0.15734691241670376,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4387758729508284,-70.0,20.0,1.0
8.57,0.9871800644940039,42.57888278658869,10.0,15.0,0.9975540686586427,-1.0,14.5,0.1572140113179927,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4396540378373697,-70.0,20.0,1.0
8.58,0.9871338704625437,42.55155567099231,10.0,15.0,0.9975448545946726,-1.0,14.5,0.1570799152552239,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4405300646712951,-70.0,20.0,1.0
8.59,0.9870870546805978,42.52395936643417,10.0,15.0,0.997535514628227,-1.0,14.5,0.1569446398108682,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4414039523806575,-70.0,20.0,1.0
8.6,0.9870396156538799,42.49609621935838,10.0,15.0,0.9975260483894115,-1.0,14.5,0.156808200507008,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4422757000057889,-70.0,20.0,1.0
8.61,0.9869915518459389,42.467968566777124,10.0,15.0,0.9975164554989473,-1.0,14.5,0.15667061280386904,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.44314530669817026,-70.0,20.0,1.0
8.620000000000001,0.9869428616785589,42.439578736172855,10.0,15.0,0.9975067355682414,-1.0,14.5,0.1565318920983757,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.44401277171930215,-70.0,20.0,1.0
8.63,0.9868935435321471,42.41092904540051,10.0,15.0,0.9974968881994557,-1.0,14.5,0.15639205372273174,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.44487809443957427,-70.0,20.0,1.0
8.64,0.9868435957461109,42.38202180258963,10.0,15.0,0.9974869129855726,-1.0,14.5,0.15625111294302382,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.44574127433713706,-70.0,20.0,1.0
8.65,0.9867930166192229,42.352859306046604,10.0,15.0,0.9974768095104589,-1.0,14.5,0.15610908495785056,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.44660231099677083,-70.0,20.0,1.0
8.66,0.9867418045046843,42.323443898452595,10.0,15.0,0.9974665773678515,-1.0,14.5,0.15596598516096413,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.44746120392718636,-70.0,20.0,1.0
8.67,0.9866899577525887,42.29377793266893,10.0,15.0,0.9974562161498698,-1.0,14.5,0.15582182897286112,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.44831795267391794,-70.0,20.0,1.0
8.68,0.9866374744101148,42.263863600481926,10.0,15.0,0.997445725387079,-1.0,14.5,0.1556766310086125,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.4491725573905609,-70.0,20.0,1.0
8.69,0.9865843526313061,42.23370316743952,10.0,15.0,0.9974351046303596,-1.0,14.5,0.15553040621913206,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.45002501805199785,-70.0,20.0,1.0
8.700000000000001,0.9865305905324868,42.20329888935553,10.0,15.0,0.9974243534220127,-1.0,14.5,0.15538316948396427,0.066666666667,300.0,2.0,-50.0,4.0,100.0,8.0,0.45087533473216,-70.0,20.0,1.0
