Time,AcCoA,AcP,OAc,HOAc,LacI,Acs,Pta,HOAc_E,S0,kTCA,k1,KM1,k2,KM2,kAck_f,kAck_r,C,H,Keq,k3,alpha0,alpha1,alpha2,alpha3,Kg1,Kg2,Kg3,n,kd,compartment,V_gly,V_TCA,V_out,V_Pta,V_Ack,V_Acs,V_Ace,R_LacI,R_Acs,R_Pta,R_dLacI,R_dAcs,R_dPta
6.36,8.481153786568538e-05,1.7446657737623699,1.4219616714009635,3.773469036301123e-05,0.006042233355299543,0.12084466710599104,5.220093355938733,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008481153786568538,3.773469036301123e-07,0.5894656356415185,0.32270410236140634,0.09032368583093309,1.2332882195859072e-05,0.002953944758724642,0.059078895174492836,0.05332112788558806,0.0003625340013179726,0.007250680026359462,0.31320560135632397
6.37,8.491104028722566e-05,1.74733364982821,1.4242850862912713,3.785432600844591e-05,0.00606818353597671,0.12136367071953436,5.2174930723853485,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008491104028722566,3.7854326008445905e-07,0.5898622556609385,0.32304856353693867,0.09072133173931311,1.235013456249042e-05,0.0029627179242793836,0.059254358485587674,0.052878086251566155,0.00036409101215860256,0.007281820243172061,0.3130495843431209
6.38,8.501085141568288e-05,1.7500020478495142,1.4266079687792745,3.7974122139215536e-05,0.006094205924218814,0.12188411848437643,5.2148899406787335,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008501085141568289,3.7974122139215536e-07,0.5902600034374249,0.32339407907023965,0.09112010850381685,1.236737358083197e-05,0.0029715046253443967,0.05943009250688793,0.05243928430326399,0.0003656523554531288,0.007313047109062585,0.312893396440724
6.390000000000001,8.511097137375384e-05,1.7526709685601036,1.4289303181002868,3.809407860579531e-05,0.006120300612041331,0.12240601224082678,5.212284004684944,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008511097137375384,3.809407860579531e-07,0.5906588804350811,0.3237406504598168,0.09152001759033698,1.2384599250713101e-05,0.002980304864422609,0.059606097288452176,0.052004676826060345,0.00036721803672247987,0.0073443607344496065,0.31273704028109667
6.4,8.521140028972816e-05,1.755340412693455,1.431252133489946,3.821419525867367e-05,0.006146467691429551,0.12292935382859117,5.209675307794319,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008521140028972815,3.821419525867367e-07,0.591058888117463,0.32408827920350913,0.09192106046426837,1.2401811571965773e-05,0.0029891186440148022,0.05978237288029604,0.05157421912523893,0.00036878806148577306,0.00737576122971547,0.3125805184676591
6.41,8.531213829743347e-05,1.7580103809827041,1.4335734141842145,3.833447194835234e-05,0.006172707254338582,0.1234541450867718,5.207063892926928,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008531213829743346,3.833447194835234e-07,0.591460027947578,0.32443696679848966,0.09232323859050817,1.2419010544424526e-05,0.002997945966619582,0.05995891933239164,0.051147867019805324,0.0003703624352603149,0.007407248705206307,0.31242383357561565
6.42,8.54131855361816e-05,1.7606808741606448,1.4358941594193761,3.845490852534638e-05,0.006199019392693342,0.12398038785386702,5.204449802537965,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008541318553618159,3.845490852534638e-07,0.5918623013878865,0.32478671474126863,0.09272655343345569,1.2436196167926442e-05,0.0030067868347333658,0.060135736694667305,0.05072557683637504,0.00037194116356160055,0.007438823271232021,0.3122669881522779
6.43,8.551454215071536e-05,1.7633518929597312,1.4382143684320352,3.8575504840184145e-05,0.0062254041983885585,0.12450808396777134,5.2018330786230695,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008551454215071536,3.8575504840184145e-07,0.5922657099003025,0.32513752452769595,0.09313100645701222,1.2453368442311143e-05,0.003015641250850352,0.060312825017007035,0.05030730540313159,0.0003735242519033135,0.00747048503806628,0.31210998471738416
6.44,8.561620829115605e-05,1.7660234381120792,1.440534040459115,3.869626074340737e-05,0.006251861763288761,0.1250372352657754,5.199213762723579,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008561620829115606,3.8696260743407373e-07,0.5926702549461921,0.32548939765296425,0.09353659912458115,1.247052736742078e-05,0.0030245092174625066,0.06049018434925013,0.04989301004385397,0.00037511170579732566,0.007502234115946523,0.3119528257634147
6.45,8.571818411295151e-05,1.7686955103494657,1.442853174737855,3.881717608557115e-05,0.006278392179228273,0.12556784358456563,5.196591895931737,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.000857181841129515,3.8817176085571153e-07,0.5930759379863766,0.3258423356116107,0.09394333289906753,1.2487672943099994e-05,0.00303339073705953,0.0606678147411906,0.04948264857201341,0.00037670353075369635,0.0075340706150739374,0.31179551375590425
6.46,8.582046977682492e-05,1.771368110403332,1.4451717705058111,3.8938250717243996e-05,0.006304995538011216,0.1260999107602245,5.193967518895823,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008582046977682492,3.8938250717243997e-07,0.5934827604811302,0.32619633989752095,0.09435120924287843,1.250480516919591e-05,0.00304228581212885,0.060845716242577,0.049076179284937786,0.00037829973228067297,0.00756599464561347,0.31163805113374937
6.47,8.59230654487245e-05,1.7740412390047837,1.4474898270008532,3.905948448900784e-05,0.006331671931411503,0.12663343862823023,5.191340671825226,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008592306544872449,3.9059484489007837e-07,0.5938907238901823,0.32655141200393056,0.09476022961792256,1.2521924045558138e-05,0.0030511944451555857,0.06102388890311171,0.04867356095804407,0.00037990031588469017,0.007598006317693814,0.31148044030951355
6.48,8.60259712997734e-05,1.7767148968845918,1.4498073434611631,3.918087725145807e-05,0.006358421451172831,0.1271684290234568,5.1887113944954635,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.000860259712997734,3.9180877251458067e-07,0.5942998296727172,0.3269075534234287,0.09517039548561025,1.2539029572038728e-05,0.003060116638622535,0.0612023327724507,0.04827475283913752,0.00038150528707036984,0.0076301057414074076,0.3113226836697278
6.49,8.612918750622058e-05,1.7793890847731932,1.4521243191252342,3.9302428855203524e-05,0.006385244189008669,0.12770488378017356,5.186079726253132,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008612918750622058,3.9302428855203525e-07,0.5947100792873737,0.32726476564795903,0.09558170830685325,1.2556121748492164e-05,0.0030690523950101466,0.06138104790020292,0.04787971464277753,0.00038311465134052014,0.007662293026810413,0.3111647835751879
6.5,8.623271424939232e-05,1.782063803400693,1.4544407532318693,3.9424139150866564e-05,0.0064121402366022675,0.12824280473204552,5.183445706020802,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008623271424939232,3.9424139150866566e-07,0.595121474192247,0.32762305016882376,0.09599416954206486,1.2573200574775364e-05,0.0030780017167965023,0.06156003433593004,0.04748840654470844,0.00038472841419613603,0.007694568283922731,0.3110067423612481
6.51,8.633655171564407e-05,1.7847390534968643,1.4567566450201794,3.954600798908306e-05,0.006439109685606642,0.128782193712133,5.180809372301858,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008633655171564408,3.954600798908306e-07,0.5955340158448869,0.3279824084766849,0.09640778065115958,1.2590266050747642e-05,0.0030869646064572917,0.06173929212914583,0.04710078917635627,0.0003863465811363985,0.0077269316227279805,0.3108485623381115
6.5200000000000005,8.644070009631338e-05,1.78741483579115,1.4590719937295824,3.966803522050243e-05,0.006466152627644573,0.12932305255289162,5.178170763185278,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008644070009631338,3.966803522050243e-07,0.5959477057023007,0.3283428420615675,0.09682254309355327,1.2607318176270702e-05,0.0030959410664657913,0.061918821329315823,0.046716823619389156,0.00038796915765867436,0.007759383153173496,0.3106902457911167
6.53,8.654515958767275e-05,1.790091151012662,1.4613867985998013,3.979022069578763e-05,0.006493269154308589,0.12986538308617193,5.175529916350356,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008654515958767276,3.979022069578763e-07,0.5963625452209506,0.3287043524128608,0.09723845832816264,1.2624356951208632e-05,0.0031049310992928435,0.06209862198585686,0.0463364714003421,0.0003895961492585153,0.007791922985170316,0.31053179498102135
6.54,8.664993039088402e-05,1.7927679998901849,1.4637010588708634,3.9912564265615224e-05,0.006520459357160977,0.1304091871432197,5.172886869071364,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008664993039088402,3.9912564265615224e-07,0.5967785358567563,0.32906694101932144,0.09765552781340561,1.2641382375427874e-05,0.0031139347074068268,0.062278694148136526,0.04595969448530429,0.00039122756142965864,0.007824551228593182,0.3103732121442819
6.55,8.675501271195256e-05,1.7954453831521746,1.4660147737830989,4.003506578067538e-05,0.006547723327733764,0.13095446655467544,5.170241658222169,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008675501271195257,4.003506578067538e-07,0.5971956790650943,0.32943060936907576,0.09807375300720084,1.2658394448797221e-05,0.003122951893273646,0.06245903786547292,0.04558645527466951,0.0003928633996640258,0.007857267993280527,0.31021449949333013
6.5600000000000005,8.686040676168237e-05,1.7981233015267606,1.4683279425771392,4.015772509167191e-05,0.006575061157528714,0.13150122315057444,5.167594320280787,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008686040676168236,4.015772509167191e-07,0.5976139763007989,0.3297953589496214,0.09849313536696774,1.2675393171187795e-05,0.0031319826593567014,0.06263965318713402,0.045216716597948,0.00039450366945172283,0.007890073389034467,0.3100556592168472
6.57,8.696611275563163e-05,1.800801755741745,1.4706405644939156,4.028054204932223e-05,0.0066024729380173165,0.1320494587603465,5.164944891333883,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008696611275563163,4.028054204932223e-07,0.5980334290181609,0.3301611912478295,0.09891367634962635,1.2692378542473043e-05,0.003141027008116863,0.06282054016233726,0.04485044170863986,0.00039614837628103896,0.00792296752562079,0.309896693480033
6.58,8.707213091406912e-05,1.8034807465246054,1.4729526387746588,4.0403516504357485e-05,0.006629958760640787,0.13259917521281592,5.162293407081221,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008707213091406912,4.0403516504357486e-07,0.5984540386709292,0.3305281077499467,0.09933537741159719,1.2709350562528713e-05,0.0031500849420124594,0.06300169884024918,0.04448759427916877,0.00039779752563844724,0.007955950512768956,0.30973760442487325
6.59,8.717846146193085e-05,1.8061602746024947,1.4752641646608968,4.0526648307522485e-05,0.006657518716810057,0.1331503743362013,5.1596399028400555,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008717846146193086,4.0526648307522487e-07,0.5988758067123108,0.3308961099415979,0.09975824000880115,1.2726309231232842e-05,0.003159156463499242,0.06318312926998484,0.04412813839587603,0.0003994511230086034,0.007989022460172078,0.30957839417040334
6.6000000000000005,8.728510462877745e-05,1.8088403407022422,1.4775751413944544,4.0649937309575776e-05,0.006685152897905764,0.13370305795811546,5.15698441354948,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008728510462877744,4.0649937309575776e-07,0.599298734594971,0.33126519930778775,0.1001822655966594,1.2743254548465756e-05,0.003168241575030375,0.0633648315006075,0.04377203855407375,0.00040110917387434583,0.008022183477486927,0.30941906481296877
6.61,8.739206064875195e-05,1.8115209455503534,1.479885568217451,4.077338336128961e-05,0.00671286139527824,0.134257227905565,5.154326973774713,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008739206064875195,4.077338336128961e-07,0.5997228237710331,0.3316353773329024,0.10060745563009302,1.2760186514110027e-05,0.0031773402790564002,0.06354680558112799,0.04341925965315706,0.0004027716837166944,0.008055433674333898,0.30925961842648275
6.62,8.749932976053834e-05,1.8142020898730122,1.4821954443723004,4.0896986313450024e-05,0.006740644300247515,0.13481288600495048,5.151667617711339,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008749932976053834,4.089698631345002e-07,0.6001480756920796,0.3320066455007118,0.10103381156352322,1.2777105128050503e-05,0.003186452578025223,0.06372905156050446,0.04306976699177407,0.00040443865801485085,0.008088773160297028,0.3091000570626803
6.63,8.760691220732045e-05,1.816883774396081,1.4845047691017097,4.102074601685683e-05,0.006768501704103297,0.13537003408206613,5.149006379189498,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008760691220732046,4.102074601685683e-07,0.6005744918091518,0.33237900529437137,0.10146133485087096,1.2794010390174254e-05,0.0031955784743820893,0.06391156948764178,0.042723526263053785,0.0004061101022461978,0.008122202044923968,0.30894038275136987
6.640000000000001,8.771480823674144e-05,1.8195659998451017,1.4868135416486774,4.1144662322323645e-05,0.006796433698104974,0.13592867396209968,5.1463432916780265,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008771480823674144,4.1144662322323646e-07,0.6010020735727498,0.3327524581964243,0.10189002694555685,1.281090230037059e-05,0.0032047179705695567,0.06409435941139113,0.042380503549890695,0.0004077860218862984,0.00815572043772598,0.3087805975006816
6.65,8.782301810086379e-05,1.822248766945295,1.4891217612564924,4.126873508067789e-05,0.0068244403734815905,0.13648880746963202,5.143678388288542,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008782301810086379,4.126873508067789e-07,0.6014308224328331,0.3331270056888025,0.10231988930050094,1.282778085853103e-05,0.0032138710690274765,0.06427742138054952,0.042040665320285865,0.0004094664224088954,0.008189328448177921,0.3086207032973125
6.66,8.793154205612986e-05,1.824932076421563,1.4914294271687338,4.139296414276086e-05,0.006852521821431855,0.13705043642863732,5.141011701779489,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008793154205612987,4.139296414276086e-07,0.6018607398388208,0.33350264925282924,0.10275092336812273,1.2844646064549292e-05,0.0032230377721929686,0.06446075544385936,0.04170397842274352,0.0004111513092859113,0.008223026185718239,0.30846070210676935
6.67,8.804038036332287e-05,1.8276159289984895,1.493736538629269,4.151734935942768e-05,0.006880678133124122,0.13761356266248265,5.138343264560133,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008804038036332287,4.1517349359427683e-07,0.6022918272395915,0.33387939036922054,0.10318313060034087,1.2861497918321306e-05,0.0032322180825003996,0.06464436165000799,0.04137041008172297,0.0004128406879874473,0.008256813759748958,0.308300595873608
6.68,8.814953328752841e-05,1.8303003254003392,1.4960430948822523,4.164189058154739e-05,0.006908909399696383,0.13817818799392786,5.135673108694498,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008814953328752841,4.164189058154739e-07,0.6027240860834833,0.33425723051808687,0.10361651244857309,1.2878336419745153e-05,0.003241412002381359,0.06482824004762718,0.04103992789314499,0.00041453456398178297,0.008290691279635672,0.30814038652166986
6.69,8.825900109809663e-05,1.8329852663510606,1.4983490951721254,4.1766587660002914e-05,0.006937215712256259,0.1387443142451254,5.133001265905273,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008825900109809663,4.1766587660002917e-07,0.6031575178182956,0.3346361711789352,0.10405107036373598,1.2895161568721107e-05,0.003250619534264639,0.06501239068529278,0.040712499819952085,0.00041623294273537555,0.008324658854707524,0.30798007595431637
6.7,8.836878406860439e-05,1.8356707525742841,1.5006545387436145,4.189144044569109e-05,0.006965597161880985,0.13931194323761992,5.130327767577664,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008836878406860439,4.1891440445691093e-07,0.6035921238912867,0.3350162138306696,0.10448680579624471,1.291197336515159e-05,0.003259840680576202,0.06519681361152405,0.04038809418772227,0.00041793582971285905,0.008358716594257194,0.3078196660546598
6.71,8.847888247681851e-05,1.838356784793325,1.5029594248417308,4.201644878952273e-05,0.006994053839617408,0.13988107679234837,5.127652644763192,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008847888247681851,4.2016448789522727e-07,0.6040279057491752,0.33539735995159425,0.10492372019601313,1.292877180894117e-05,0.003269075443739173,0.06538150887478346,0.04006667968033535,0.00041964323037704446,0.008392864607540903,0.30765915868579147
6.72,8.858929660465928e-05,1.841043363731183,1.5052637527117685,4.214161254242259e-05,0.007022585836481973,0.1404517167296397,5.124975928183461,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008858929660465928,4.214161254242259e-07,0.6044648648381408,0.33577961101941445,0.10536181501245344,1.2945556899996555e-05,0.0032783238261737996,0.06556647652347598,0.03974822533569165,0.00042135515018891837,0.00842710300377838,0.30749855569100765
6.73,8.870002673816413e-05,1.8437304901105422,1.5075675215993047,4.226693155532943e-05,0.007051193243460714,0.1410238648692145,5.1222976482338725,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008870002673816413,4.2266931555329427e-07,0.6049030026038238,0.3361629685112375,0.105801091694476,1.2962328638226576e-05,0.0032875858302974406,0.0657517166059488,0.039432700541482214,0.0004230715946076428,0.008461431892152869,0.3073378588940323
6.74,8.881107316745217e-05,1.8464181646537725,1.5098707307501973,4.2392405679195975e-05,0.0070798761515092345,0.1415975230301849,5.119617834987294,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008881107316745218,4.2392405679195976e-07,0.6053423204913244,0.3365474339035752,0.1062415516904891,1.2979087023542173e-05,0.0032968614585245364,0.06593722917049073,0.03912007503101013,0.00042479256909055404,0.008495851381811094,0.30717707009923767
6.75,8.892243618668908e-05,1.8491063880829304,1.5121733794105854,4.251803476498902e-05,0.00710863465155271,0.14217269303105443,5.116936518197691,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008892243618668907,4.251803476498902e-07,0.6057828199452048,0.336933008672345,0.10668319644839895,1.2995832055856401e-05,0.0033061507132665906,0.0661230142653318,0.03881031887906219,0.0004265180790931626,0.008530361581863264,0.30701619109186146
6.76,8.903411609405223e-05,1.8517951611197585,1.5144754668268876,4.264381866368938e-05,0.007137468834485869,0.1427493766897176,5.114253727303708,0.0,0.5,10.0,80.0,0.06,0.8,0.1,1.0,1.0,100.0,1e-07,0.0005,0.01,0.0,0.1,2.0,2.0,10.0,10.0,0.001,2.0,0.06,1.0,0.5,0.0008903411609405223,4.2643818663689385e-07,0.6062245024094872,0.3373196942928709,0.10712602741560932,1.3012563735084406e-05,0.0033154535969321403,0.0663090719386428,0.03850340249783061,0.00042824813006915217,0.008564962601383055,0.30685522363822243
