Time,x_PCC,y_PSC,z_Effector_Cells,w_TPC,v_TSC,R_siRNA,r_1,b_1,beta_1,m_1,delta_1,r_2,beta_2,k_2,b_2,mu_2,beta_3,k_3,m_3,r_3,mu_3,beta_4,k_4,mu_4,r_4,m_4,beta_5,k_5,mu_5,D_0,p,k,mu_6,compartment,PCC_Tumor_Growth,PCC_Tumor_Killing,PSC_Tumor_Growth,PSC_Natural_Death,Effector_Cells_Production,Effector_Cells_Apoptosis,Effector_Cells_Production_Constant,TPC_Production,TPC_Decay,TPC_Production_PSC,TSC_Production,TSC_Decay,siRNA_Decay,siRNA_Dose
422.0,92141459523.95372,493814961.47102535,216012.26134034398,176189745304180.8,58899325.485770464,75757575566.10054,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,112975617.1118704,108.44802092517656,7407280.252894066,7407224.42206538,4.4819844681065655e-10,4320.245226806879,3500.0,0.1,5990451340342.148,6386339774761.34,1576872.3941811197,2002577.066516196,49999999873.62636,50000000000.0
422.5,92197693922.23552,493814989.25608784,215604.20322833833,176386992230195.97,58687540.97371749,75757576696.22646,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,111966700.57693954,108.18810103119482,7407280.151716984,7407224.838841317,4.452494760102623e-10,4312.084064566767,3500.0,0.1,5997157735826.663,6390252945943.4,1573893.61271026,1995376.3931063947,50000000619.50946,50000000000.0
423.0,92253426890.89172,493815016.7844895,215200.17676366528,176582843539728.34,58477842.37704917,75757578344.63133,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,110965483.00341578,107.93080069483769,7407280.051348427,7407225.251767342,4.42340631802956e-10,4304.003535273306,3500.0,0.1,6003816680350.764,6394131228750.243,1570944.2618012417,1988246.640819672,50000001707.45668,50000000000.0
423.5,92308660896.80333,493815044.0571141,214800.17736237447,176777308121479.6,58270227.15488183,75757580096.74864,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,109971954.84888773,107.67610724234063,7407279.951959697,7407225.660856712,4.394714852111339e-10,4296.003547247489,3500.0,0.1,6010428476130.307,6397974793826.229,1568024.3079935734,1981187.7232659822,50000002863.8541,50000000000.0
424.0,92363399876.60593,493815071.07646596,214404.16241352118,176970392027950.03,58064673.39570099,75757581962.30695,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,108986079.54505117,107.42399251556975,7407279.853525293,7407226.066146989,4.366413979218068e-10,4288.083248270424,3500.0,0.1,6016993328950.302,6401783915106.146,1565133.440232953,1974198.8954538337,50000004095.12259,50000000000.0
424.5,92417647750.78947,493815097.8450316,214012.0897238985,177162101342796.56,57861159.400784284,75757583946.3738,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,108007820.1492535,107.17442865754553,7407279.756019441,7407226.4676754745,4.3384974312867293e-10,4280.24179447797,3500.0,0.1,6023511445655.084,6405558865401.518,1562271.3505144955,1967279.4196266658,50000005404.606705,50000000000.0
425.0,92471408423.69818,493815124.3652798,213623.9175180373,177352442180832.6,57659663.68420145,75757586049.35571,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,107037139.35437062,106.92738811074017,7407279.659416139,7407226.865479196,4.3109590532103184e-10,4272.478350360746,3500.0,0.1,6029983034148.309,6409299916400.37,1559437.73388273,1960428.5652628494,50000006792.574776,50000000000.0
425.5,92524685777.8441,493815150.639654,213239.60455546662,177541420694899.03,57460165.03262983,75757588270.17577,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,106073999.60143131,106.68284366337367,7407279.563689982,7407227.259594809,4.283792807408496e-10,4264.792091109332,3500.0,0.1,6036408303626.567,6413007338268.504,1556632.2892875923,1953645.6111094144,50000008258.31601,50000000000.0
426.0,92577483467.54971,493815176.6703014,212859.1143859712,177729043325205.44,57262644.6759965,75757590721.58362,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,105118366.82720065,106.44077018903339,7407279.468845709,7407227.65005452,4.256993011733676e-10,4257.182287719424,3500.0,0.1,6042787473056.985,6416681385186.411,1553854.7506474336,1946929.9189838811,50000009876.24519,50000000000.0
426.5,92629805174.64304,493815202.45940876,212482.41007694975,177915316490374.22,57067083.59786001,75757593487.2761,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,104170205.8603513,106.20114248796328,7407279.3748816475,7407228.036891131,4.230554037006302e-10,4249.648201538995,3500.0,0.1,6049120760672.724,6420322313269.357,1551104.848359199,1940280.8423272404,50000011701.60223,50000000000.0
427.0,92681654647.2894,493815228.0092533,212109.4534126719,178100246540520.22,56873462.12694476,75757596600.19853,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,103229479.72079885,105.96393495752513,7407279.2817842,7407228.4201388,4.204470261114388e-10,4242.189068253438,3500.0,0.1,6055408382377.6875,6423930383288.944,1548382.303453073,1933697.712316122,50000013756.131035,50000000000.0
427.5,92733035610.4012,493815253.32208526,211740.20674170172,178283839865502.47,56681760.879527025,75757600092.6067,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,102296151.24822703,105.72912234643712,7407279.189540726,7407228.799831279,4.178736171924505e-10,4234.804134834035,3500.0,0.1,6061650555427.084,6427505854393.957,1545686.8410785105,1927179.869903919,50000016061.12043,50000000000.0
428.0,92783951765.63795,493815278.4001275,211374.63297689773,178466102894924.16,56491960.75943495,75757603996.06679,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,101370183.1118766,105.49667975317972,7407279.0981395235,7407229.176001912,4.1533463653311627e-10,4227.492659537955,3500.0,0.1,6067847498427.422,6431048984110.157,1543018.1905042382,1920726.6658207886,50000018637.40408,50000000000.0
428.5,92834406791.40627,493815303.2455759,211012.69559541292,178647042098132.56,56304042.95804856,75757608341.45538,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,100451537.82021366,105.26658262441767,7407279.007569877,7407229.548683639,4.1282955433490785e-10,4220.2539119082585,3500.0,0.1,6073999431336.508,6434560028340.068,1540376.0851182537,1914337.4605736511,50000021505.36056,50000000000.0
429.0,92884404342.85982,493815327.86059916,210654.35863869466,178826663984219.2,56117988.954299755,75757613158.95953,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,99540177.73047228,105.03880675343733,7407278.917822099,7407229.917908987,4.103578512247369e-10,4213.087172773893,3500.0,0.1,6080106575463.453,6438039241362.788,1537760.262427827,1908011.6244461918,50000024684.91329,50000000000.0
429.5,92933948051.89937,493815352.2473389,210299.58671248477,179004975102019.6,55933780.51467231,75757618478.07669,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,98636065.05807328,104.81332827860072,7407278.828887528,7407230.283710083,4.079190180724729e-10,4205.991734249696,3500.0,0.1,6086169153468.667,6441486875833.777,1535170.4640595007,1901748.5374988588,50000028195.53062,50000000000.0
430.0,92983041527.17282,493815376.4079095,209948.34498681955,179181982040113.53,55751399.69320187,75757624327.6147,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,97739161.88592179,104.5901236818145,7407278.740758584,7407230.646118643,4.055125558124715e-10,4198.966899736391,3500.0,0.1,6092187389363.86,6444903182784.682,1532606.435759092,1895547.5895688636,50000032056.22571,50000000000.0
430.5,93031688354.07513,493815400.3443983,209600.59919602974,179357691426824.9,55570828.83147596,75757630735.6919,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,96849430.1735862,104.36916978701518,7407278.653428787,7407231.005165975,4.031379752690211e-10,4192.0119839205945,3500.0,0.1,6098161508512.047,6448288411623.124,1530067.9273916911,1889408.1802701827,50000036285.556656,50000000000.0
431.0,93079892094.74837,493815424.0588655,209256.3156387403,179532109930221.78,55392050.55863391,75757637729.73679,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,95966831.76635678,104.15044375866961,7407278.566892772,7407231.360882982,4.0079479698562196e-10,4185.126312774806,3500.0,0.1,6104091737627.541,6451642810132.527,1527554.6929416633,1883329.718993553,50000040901.62628,50000000000.0
431.5,93127656299.8855,493815447.5532404,208915.4598938323,179705244101937.6,55215047.13985809,75757643327.0528,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,95091328.18770672,103.9339225649919,7407278.481154414,7407231.713298606,3.9848254426623214e-10,4178.309197876646,3500.0,0.1,6109978299465.879,6454966625335.951,1525066.48113927,1877311.6027551752,50000044595.85485,50000000000.0
432.0,93174984512.30342,493815470.8292906,208577.9964317747,179877100329897.38,55039800.27916749,75757642926.57875,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,94222880.58135754,103.71958281433676,7407278.396229244,7407232.062439359,3.9620074106080384e-10,4171.559928635494,3500.0,0.1,6115821411216.511,6458260103757.589,1522603.032623426,1871353.2094916948,50000044331.54198,50000000000.0
432.5,93221880252.26968,493815493.88876015,208243.89024071998,180047685035300.6,54866291.944506675,75757631978.32338,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,93361449.988188,103.50740143235052,7407278.312133621,7407232.408331402,3.939489204839079e-10,4164.8778048143995,3500.0,0.1,6121621291200.221,6461523490347.64,1520164.0918120656,1865453.9261132271,50000037105.693436,50000000000.0
433.0,93268347019.85732,493815516.7337915,207913.1078782445,180217004765564.47,54694504.90241946,75757613079.38634,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,92506997.3114883,103.2973561324192,7407278.228844999,7407232.751006871,3.9172663025568306e-10,4158.26215756489,3500.0,0.1,6127378162029.192,6464757028612.061,1517749.4145797663,1859613.166682262,50000024632.39498,50000000000.0
433.5,93314388296.3661,493815539.36672604,207585.61676500825,180385066123168.12,54524422.35922391,75757592569.44786,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,91659483.2990182,103.08942510532532,7407278.1463203905,7407233.09050089,3.895334287385429e-10,4151.712335300165,3500.0,0.1,6133092248187.717,6467960960734.276,1515358.7631015216,1853830.3602136131,50000011095.835594,50000000000.0
434.0,93360007545.26906,493815561.7898506,207261.38439466353,180551875690220.28,54356027.55948734,75757576449.3591,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,90818868.53355527,102.88358666944082,7407278.064520039,7407233.426847759,3.873688805927064e-10,4145.227687893271,3500.0,0.1,6138763773467.49,6471135527666.444,1512991.9000851375,1848104.9370225698,50000000456.57701,50000000000.0
434.5,93405208205.03917,493815584.0050044,206940.37823311827,180717440066030.16,54189303.733088456,75757566762.38667,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,89985113.5730813,102.67981919010724,7407277.983445967,7407233.760075066,3.8523255602049436e-10,4138.807564662366,3500.0,0.1,6144392962245.025,6474280968630.82,1510648.5880358596,1842436.3269250076,49999994063.17521,50000000000.0
435.0,93449993694.27623,493815606.0139897,206622.5661308681,180881765870109.97,54024234.306108266,75757566111.85309,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,89158178.86445664,102.47810128718778,7407277.903102268,7407234.090209845,3.8312403291623107e-10,4132.451322617362,3500.0,0.1,6149980039583.739,6477397521465.035,1508328.5922663691,1836823.9664076811,49999993633.823044,50000000000.0
435.5,93494367412.38258,493815627.81863236,206307.9163358986,181044859734246.97,53860802.90772154,75757576336.21318,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,88338024.73871614,102.27841184533425,7407277.823489152,7407234.417279486,3.810428968245308e-10,4126.158326717972,3500.0,0.1,6155525230964.397,6480485422669.08,1506031.680990967,1831267.2988625325,50000000381.9007,50000000000.0
436.0,93538332740.18983,493815649.4208639,205996.39735803258,181206728265504.34,53698993.30212877,75757590440.59674,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,87524611.40710224,102.0807299668748,7407277.744594574,7407234.741312958,3.7898874015932054e-10,4119.9279471606515,3500.0,0.1,6161028761027.148,6483544907454.628,1503757.6243353202,1825765.7722723782,50000009690.79385,50000000000.0
436.5,93581893038.31657,493815670.82255465,205687.97804514196,181367378087091.75,53538789.42606568,75757600800.74094,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,86717898.9989696,101.8850349832605,7407277.666410928,7407235.06233832,3.7696116240309617e-10,4113.759560902839,3500.0,0.1,6166490854961.12,6486576209626.15,1501506.194892804,1820318.8404862334,50000016528.48902,50000000000.0
437.0,93625051660.40387,493815692.02556044,205382.627355678,181526815825845.84,53380175.27275763,75757601017.44026,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,85917847.32384486,101.69130636255657,7407277.588930383,7407235.380383407,3.749597687849647e-10,4107.65254711356,3500.0,0.1,6171911738078.759,6489579562507.266,1499277.1660639923,1814925.9592737595,50000016671.510574,50000000000.0
437.5,93667811888.37317,493815713.03169584,205080.31534460862,181685048119328.12,53223135.39650415,75757595407.47867,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,85124417.07957025,101.49952412200093,7407277.5121476175,7407235.695475438,3.7298417548538925e-10,4101.606306892172,3500.0,0.1,6177291636057.156,6492555194415.901,1497070.3192539122,1809586.6034811412,50000012968.93592,50000000000.0
438.0,93710177059.58453,493815733.8428106,204781.01121315273,181842081595649.34,53067653.91477928,75757582110.79929,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,84337567.5013639,101.3096680104714,7407277.436052171,7407236.007642158,3.710339990124572e-10,4095.6202242630548,3500.0,0.1,6182630774252.078,6495503337551.811,1494885.429635279,1804300.2331024958,50000004193.12753,50000000000.0
438.5,93752150441.37605,493815754.4606948,204484.6852363018,181997922893651.78,52913715.49450893,75757568188.41074,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,83557258.69587386,101.12171831399279,7407277.360637873,7407236.3169104215,3.691088664781102e-10,4089.6937047260362,3500.0,0.1,6187929378384.161,6498424219227.075,1492722.2802192336,1799066.3268133036,49999995004.35109,50000000000.0
439.0,93793735295.74338,493815774.88712573,204191.30775110546,182152578648861.7,52761304.83449591,75757566230.56151,0.0195,1.02e-11,1.7857e-12,1000000000.0,0.96,0.00195,0.125,56000000000.0,1.7857e-09,0.015,124.5,20000000000.0,1000000.0,3500.0,0.02,5.85,1000000.0,0.034,12500.0,89000000000.0,7.3,1000000.0,0.034,50000000000.0,0.9,1.0,0.66,1.0,82783450.44857876,100.93565543164694,7407277.285898243,7407236.623306885,3.6720841004853417e-10,4083.826155022109,3500.0,0.1,6193187674061.298,6501318066387.547,1490580.6544699157,1793884.364372861,49999993712.1706,50000000000.0
