Infected_M2_macrophages_5_task1,Infected_tumour_cells_2_task1,M1_macrophages_3_task1,Oncolytic_viruses_6_task1,Uninfected_M2_macrophages_4_task1,Uninfected_tumour_cells_1_task1,_1_task1
0.0006263821261529649,0.000805590161692488,0.00011858828921535981,0.0055070380635564905,5.192373335555887e-05,0.018889961123089105,59.2
0.0006085099592612104,0.0008147243490713608,0.00011696220344568663,0.005475764356431769,5.1746466799718815e-05,0.019266664005459948,59.300000000000004
0.0005914221617684067,0.0008250974842327539,0.00011547051090373146,0.005452432364652654,5.1530791615559185e-05,0.019660393728645597,59.400000000000006
0.0005750893525296647,0.0008367300561264722,0.0001141153978447067,0.005437024937284424,5.127784311280691e-05,0.02007067574810207,59.5
0.0005594837619064039,0.0008496448708163971,0.00011289875916270066,0.005429536611059948,5.09888834879875e-05,0.020496966062330386,59.6
0.0005445791294728022,0.0008638668974187244,0.00011182225946144888,0.005429974647757749,5.06653087107679e-05,0.020938643434639456,59.7
0.0005303506115818478,0.0008794229218789243,0.00011088739086497694,0.005438358851182721,5.0308650939589266e-05,0.02139500161705028,59.800000000000004
0.0005167746907281951,0.0008963411235892913,0.00011009552666418028,0.005454721243454811,4.9920583538928526e-05,0.021865240620816486,59.900000000000006
0.0005038291134103611,0.000914650654770273,0.00010944795627243213,0.0054791055139102405,4.950292512686168e-05,0.022348459536170717,60.0
0.000491492808616159,0.0009343809787300413,0.00010894593036797698,0.0055115658361928185,4.905764294941357e-05,0.022843647043009566,60.1
0.00047974584197598346,0.0009555612441961964,0.00010859068070015767,0.005552165483806296,4.8586855630623027e-05,0.023349674581078072,60.2
0.0004685693565682525,0.0009782194290951925,0.0001083834455807426,0.0056009748659080665,4.809283391058684e-05,0.02386528810594185,60.300000000000004
0.00045794553090736686,0.001002381449272348,0.00010832548152887585,0.00565806928479296,4.7577999937377524e-05,0.024389101551192928,60.400000000000006
0.0004478575349578714,0.0010280699777463253,0.00010841806903078054,0.005723525805348157,4.70449243915902e-05,0.024919589979194467,60.5
0.00043828949622284034,0.0010553032768905997,0.00010866251010713696,0.005797420032969433,4.6496320932075765e-05,0.025455084826764358,60.6
0.00042922646541604224,0.0010840937093604867,0.00010906011678021415,0.005879821862246281,4.5935037481946745e-05,0.025993769665206178,60.7
0.00042065438830308566,0.0011144462320497436,0.00010961219156831192,0.005970791005933521,4.5364045107243314e-05,0.026533678136156022,60.800000000000004
0.0004125600774380344,0.0011463566401316988,0.00011031999895511878,0.006070371660140635,4.478642300746417e-05,0.027072693380792993,60.900000000000006
0.0004049311849422859,0.0011798094868531231,0.00011118472399022886,0.006178586026920989,4.420533831065543e-05,0.027608549837313395,61.0
0.000397756170029471,0.0012147762488044513,0.00011220742511415954,0.006295428025248634,4.362402735960096e-05,0.028138838477698495,61.1
0.00039102427748688093,0.001251212986868325,0.00011338897455256651,0.006420855655139912,4.3045769883783744e-05,0.02866101300053732,61.2
0.00038472549622768886,0.001289057835423417,0.00011472997959874189,0.0065547819547706375,4.247385688194143e-05,0.02917240290431718,61.300000000000004
0.0003788505268214439,0.001328229215627802,0.00011623071466031353,0.006697067938137488,4.19115725642399e-05,0.02967022515190547,61.400000000000006
0.00037339073369758286,0.0013686229188041006,0.0001178910136632127,0.006847511488122552,4.136215058342787e-05,0.030151605600912,61.5
0.0003683380920013614,0.0014101100995129255,0.00011971017024081685,0.007005838207717597,4.0828748371221394e-05,0.030613600864892235,61.6
0.0003636851245917296,0.0014525351843419922,0.00012168682107808353,0.007171691298840154,4.031441463336415e-05,0.031053226009947064,61.7
0.0003594248291084154,0.0014957142471792308,0.0001238188244284684,0.007344621999499527,3.982206153569221e-05,0.03146748575856989,61.800000000000004
0.00035555059085892174,0.0015394335640753808,0.0001261031239881692,0.007524079589672874,3.935443343594739e-05,0.031853411606889474,61.900000000000006
0.0003520560846834038,0.001583448992892733,0.0001285356143348224,0.007709402929311778,3.891408416203169e-05,0.032208101498651276,62.0
0.000348935160563002,0.0016274859809250661,0.00013111099813474753,0.007899812744093774,3.850335518943853e-05,0.03252876480784925,62.1
0.00034618171930616935,0.001671240482752927,0.00013382264924902894,0.008094405914294655,3.812435947523894e-05,0.03281276897088245,62.2
0.0003437895747067735,0.0017143809885265965,0.00013666248119047328,0.008292152168881295,3.7778970132501774e-05,0.03305768882833793,62.300000000000004
0.0003417523055418802,0.0017565516200766362,0.0001396208258453072,0.00849189344815038,3.7468812956507675e-05,0.03326135708229877,62.400000000000006
0.0003400630998637036,0.0017973765166983291,0.00014268633094241558,0.008692346859871105,3.719526395176304e-05,0.03342191426401902,62.5
0.00033871459393808247,0.001836465453822753,0.00014584588054970872,0.008892111458102203,3.695945087171864e-05,0.033537856975373134,62.6
0.00033769870985007547,0.0018734208187251677,0.00014908454838380954,0.009089679745854385,3.676225852699782e-05,0.033608082599215675,62.7
0.0003370064984099686,0.0019078455522552023,0.0001523855885086347,0.009283453509970592,3.6604335549027526e-05,0.03363192825998516,62.800000000000004
0.00033662798865709227,0.0019393520929857477,0.0001557304685272351,0.009471764355522192,3.6486103720787685e-05,0.03360920315082412,62.900000000000006
0.0003365520469750057,0.0019675723428428087,0.00015909895781940158,0.009652900039249235,3.640776704118667e-05,0.033540212925357964,63.0
0.0003367662659495127,0.001992167065782338,0.00016246926160030673,0.009825132608400445,3.636932110587652e-05,0.03342577159859717,63.1
0.0003372568628906951,0.0020128360996310574,0.000165818217206429,0.00998675237790959,3.637056271765408e-05,0.03326720471032516,63.2
0.0003380086129971428,0.0020293278420278845,0.0001691215604091819,0.010136105355045857,3.641109649596905e-05,0.03306633857342003,63.300000000000004
0.000339004824324157,0.002041447362539082,0.00017235421441829567,0.010271627868244954,3.649033723189443e-05,0.03282547781328489,63.400000000000006
0.00034022733080090633,0.0020490629346082254,0.00017549066584588392,0.010391886397813922,3.660751906864262e-05,0.03254737070905914,63.5
0.0003416565386988761,0.002052111061090161,0.00017850536458834318,0.010495612778183713,3.676169495130578e-05,0.03223516306224736,63.6
0.0003432715086045989,0.0020505992388122492,0.0001813731397791891,0.01058173559241947,3.695173642416587e-05,0.03189234381878167,63.7
0.00034505007456590674,0.0020446061435181835,0.00018406967373919866,0.010649410678886655,3.717633688264532e-05,0.0315226796483615,63.800000000000004
0.0003469690058449799,0.0020342795357457047,0.00018657193994219673,0.01069804160689521,3.743400926587089e-05,0.03113014727045835,63.900000000000006
0.00034900420039897057,0.0020198317874262402,0.00018885865545816997,0.010727296070738815,3.7723088014401564e-05,0.030718860310595914,64.0
0.0003511309120397706,0.0020015334087570918,0.00019091069095709406,0.0107371128927722,3.804172905670517e-05,0.03029299689626268,64.10000000000001
0.000353324003355302,0.001979704697797173,0.00019271144770328797,0.01072770184722184,3.838791330937132e-05,0.029856727968032612,64.2
0.00035555821462228556,0.001954706346455767,0.0001942471682480669,0.01069953513652696,3.8759450199334544e-05,0.02941415148803958,64.3
0.0003578084494087402,0.0019269290145674826,0.00019550718939907497,0.010653331603127033,3.9153984832982285e-05,0.028969230979344125,64.4
0.00036005006177742996,0.001896782740898697,0.00019648411380613755,0.010590034241976066,3.956900715549136e-05,0.028525742836254305,64.5
0.00036225913493269867,0.0018646867372215982,0.00019717389899673532,0.010510782777160771,4.0001863603838485e-05,0.02808723324167526,64.60000000000001
0.00036441275760414976,0.0018310594976755628,0.00019757587240232634,0.010416881638107472,4.044977168269068e-05,0.02765698265837792,64.7
0.00036648927149035603,0.0017963102444381528,0.0001976926613695378,0.01030976619887969,4.09098368346705e-05,0.027237981694397652,64.8
0.000368468503047933,0.001760831297344711,0.0001975300527797897,0.010190967054867701,4.137907236880676e-05,0.026832914748533103,64.9
0.00037033195733422606,0.0017249921022656402,0.0001970967884952987,0.010062075616204343,4.1854420950675504e-05,0.02644415314016018,65.0
0.00037206298557346766,0.0016891344486582268,0.00019640430075527866,0.009924710020361945,4.233277901501871e-05,0.026073755297056765,65.10000000000001
0.00037364690787334827,0.0016535693794627409,0.00019546641036804035,0.009780484971987764,4.281102163317756e-05,0.025723474011054563,65.2
0.00037507110665140536,0.0016185751485976734,0.0001942989919481178,0.009630983866201854,4.328602775883079e-05,0.025394768345830012,65.3
0.00037632507013497687,0.0015843968089200024,0.00019291961997822628,0.00947773546523911,4.3754713244528666e-05,0.025088820396265574,65.4
0.0003774004183755023,0.001551246137088529,0.00019134720508239792,0.009322194184395132,4.421404751638145e-05,0.024806554570565163,65.5
0.0003782908757543421,0.0015193030321018536,0.0001896016517672328,0.009165725340242509,4.466108858148149e-05,0.02454865807508943,65.60000000000001
0.00037899222366718116,0.0014887172108886066,0.00018770348811582746,0.009009592968286555,4.50930058266832e-05,0.024315604586781576,65.7
0.00037950222083412745,0.0014596104714573307,0.0001856735740402699,0.008854953819332443,4.550710499416925e-05,0.02410767484742155,65.8
0.00037982050330645544,0.0014320791702735892,0.00018353277331745424,0.008702852117844296,4.590085106626744e-05,0.023924980057153607,65.9
0.00037994846330990364,0.0014061969416855021,0.0001813017176892805,0.008554219958293164,4.627188831533158e-05,0.02376748110157759,66.0
0.0003798891133131715,0.00138201741571185,0.00017900055673106786,0.008409878327243867,4.6618059314344635e-05,0.02363500879813874,66.10000000000001
0.00037964694143772105,0.0013595768536716535,0.00017664876911442515,0.008270541111256167,4.6937420202122516e-05,0.02352728105629168,66.2
0.0003792277555028672,0.0013388967579412074,0.00017426499555969754,0.008136820597532908,4.722825374916838e-05,0.02344391916459875,66.3
0.0003786385386058534,0.0013199860502054108,0.00017186692060441593,0.008009233573156567,4.7489079603901554e-05,0.023384460568565513,66.4
0.000377887276138382,0.0013028435087989185,0.00016947116387890877,0.007888209599072674,4.7718661735248594e-05,0.023348372502633996,66.5
0.0003769828207044421,0.001287459463766789,0.00016709322531124898,0.007774098070349972,4.7916011867976674e-05,0.023335060837818673,66.60000000000001
0.00037593473545502855,0.0012738176318455882,0.00016474743909073708,0.007667176693004782,4.80803923798673e-05,0.023343879266180038,66.7
0.0003747531583187612,0.0012618965647084584,0.00016244695910497348,0.007567659324723292,4.8211314466253604e-05,0.023374136039312418,66.8
0.00037344867703953735,0.0012516708182328917,0.00016020376739318866,0.007475703417027691,4.830853467965298e-05,0.023425098887895016,66.9
0.00037203220326625285,0.0012431120849006518,0.00015802868873340502,0.007391417501379902,4.837205060856081e-05,0.023495999627449297,67.0
0.00037051486490784474,0.0012361900031373667,0.0001559314305040132,0.007314867979849125,4.840209209636186e-05,0.02358603682486099,67.10000000000001
0.00036890790699458233,0.0012308728446656474,0.00015392062434227194,0.0072460852025390795,4.839911348201301e-05,0.0236943778586746,67.2
0.0003672226053295448,0.0012271280000712074,0.00015200388435207245,0.0071850691275963195,4.836378104309322e-05,0.023820159845729917,67.3
0.0003654701931841313,0.0012249223225960122,0.00015018786128153226,0.007131793905833265,4.829696283329798e-05,0.023962490039526673,67.4
0.0003636617841905569,0.001224222426275424,0.00014847830954542828,0.007086212700301253,4.819971537660081e-05,0.02412044583356571,67.5
0.00036180832654944127,0.0012249947194044025,0.00014688015091036087,0.007048260829341325,4.807326872907195e-05,0.024293073880728076,67.60000000000001
0.00035992054798750564,0.0012272054733571056,0.00014539753538986766,0.007017858968604222,4.791901461007613e-05,0.024479389464550454,67.7
0.0003580089227924667,0.001230820677465814,0.00014403390853283052,0.006994915424728095,4.773848864021964e-05,0.02467837516493454,67.8
0.00035608363268543555,0.001235805930681136,0.0001427920664055079,0.006979328097806836,4.753335881850506e-05,0.024888980006889844,67.9
0.0003541545512935809,0.0012421261278493423,0.00014167421637704836,0.006970985583262265,4.730540643006102e-05,0.025110118108500865,68.0
0.00035223120829842316,0.0012497452728051355,0.00014068202075439814,0.006969768321267678,4.7056517856894985e-05,0.025340668286761407,68.10000000000001
0.0003503228058019722,0.0012586258916763347,0.00013981665911508287,0.006975548340200298,4.678865584117144e-05,0.025579472580828974,68.2
0.0003484381705075241,0.0012687288767544295,0.00013907884967543903,0.006988189851147749,4.6503862520846444e-05,0.02582533698131091,68.3
0.0003465857799460244,0.001280012822731841,0.000138468901849027,0.007007548256355784,4.620422823525934e-05,0.026077030936171714,68.4
0.0003447737291703369,0.0012924337107770656,0.00013798673083993674,0.007033469782598948,4.5891891857492383e-05,0.0263332887449736,68.5
0.0003430097527593624,0.0013059442544898806,0.00013763189386043569,0.007065790009394369,4.556901375555811e-05,0.026592810590018136,68.60000000000001
0.00034130121551670113,0.0013204934076047649,0.00013740360383438787,0.007104332562285232,4.523776645123769e-05,0.026854264871512344,68.7
0.0003396551091818085,0.001336025858171688,0.0001373007397603689,0.007148907568199522,4.490032269527229e-05,0.027116291220244264,68.8
0.00033807805487559903,0.001352481474061737,0.00013732185511714903,0.007199309775316897,4.4558840167670796e-05,0.02737750442186948,68.9
0.00033657630136807866,0.0013697947969311154,0.00013746517886412422,0.007255316602445068,4.4215449170967276e-05,0.027636499247771562,69.0
0.00033515572296032584,0.001387894577869574,0.00013772861206957018,0.007316686125089466,4.3872240463367875e-05,0.027891856172891978,69.10000000000001
0.0003338218157365272,0.0014067033359951694,0.00013810971997388818,0.007383154918600114,4.353125303940242e-05,0.028142148385760332,69.2
0.0003325796917886088,0.0014261370160657649,0.00013860572014520538,0.007454436033843803,4.3194463329120107e-05,0.02838594955382805,69.3
0.00033143407107207295,0.0014461047115136283,0.0001392134672763935,0.007530216977119994,4.2863774753224994e-05,0.028621842781433985,69.4
0.00033038927164918237,0.0014665085234134927,0.00013992943598028563,0.007610158001317369,4.2541008402379356e-05,0.028848430070941018,69.5
0.0003294491967807274,0.001487243516185691,0.0001407497011484061,0.007693890459051814,4.222789387093394e-05,0.02906434323885597,69.60000000000001
0.0003286173181874268,0.0015081978344633198,0.00014166991624857108,0.007781015476896663,4.192606139025872e-05,0.029268256059354878,69.7
0.0003278966599040872,0.0015292529973836937,0.00014268529521797968,0.007871103279721707,4.1637035588866714e-05,0.029458895299785782,69.8
0.0003272897777353088,0.0015502843465463028,0.00014379059239272572,0.007963692723661332,4.1362229264872916e-05,0.029635053779246627,69.9
0.0003267987352630114,0.0015711617344513673,0.00014498008372267892,0.008058291449524451,4.1102938299693795e-05,0.02979560436467312,70.0
0.00032642508321666254,0.001591750361973268,0.00014624755650132114,0.008154376919204363,4.0860338697731874e-05,0.029939511168086096,70.10000000000001
0.0003261698311397248,0.0016119118925032204,0.00014758629598219495,0.008251397745380603,4.063548266052053e-05,0.03006584476264148,70.2
0.00032603342578224045,0.001631505712623105,0.00014898908664530023,0.00834877637236088,4.04292980870964e-05,0.030173792307063463,70.3
0.0003260157231850545,0.001650390427762511,0.00015044821092584677,0.008445911870349567,4.0242586019597586e-05,0.03026267166427143,70.4
0.0003261159678519706,0.0016684255311455504,0.00015195546572234465,0.008542184408041961,4.0076022254121974e-05,0.0303319398948259,70.5
0.00032633276865652475,0.001685473230769401,0.0001535021784155274,0.008636959707994921,3.993015580025657e-05,0.030381205065706945,70.60000000000001
0.00032666408289063766,0.0017014003705784514,0.00015507924168678075,0.008729595112097784,3.9805411874883425e-05,0.030410231885065565,70.7
0.0003271072011574958,0.0017160803853268618,0.00015667715100188746,0.008819445600999164,3.9702092350640285e-05,0.030418948611025304,70.8
0.0003276587362773249,0.0017293955081445506,0.0001582860599684703,0.008905871472728059,3.962037809712157e-05,0.0304074514613293,70.9
0.00032831462309450044,0.001741238537109046,0.00015989584031174343,0.008988245372758026,3.9560330934753404e-05,0.030376004805552165,71.0
0.00032907011881402025,0.0017515149015067866,0.0001614961569235038,0.00906596069740284,3.952189671899823e-05,0.030325041184877343,71.10000000000001
0.00032991981494886704,0.0017601443822521682,0.00016307655193944335,0.009138439810804146,3.950490757894358e-05,0.03025515756726889,71.2
0.00033085765637292167,0.0017670626306275118,0.00016462653730395195,0.00920514222194387,3.9509084753179495e-05,0.030167109234082324,71.3
0.000331876968584485,0.0017722224709217816,0.00016613569670423985,0.009265572765299643,3.9534041650668474e-05,0.03006180130755704,71.4
0.0003329704926981198,0.0017755947173056692,0.00016759378428241154,0.00931928844447668,3.957928651214609e-05,0.029940278404389196,71.5
0.00033413043264401195,0.001777169103637078,0.00016899085339456326,0.00936590712047719,3.964422656494951e-05,0.02980371071919809,71.60000000000001
0.0003353485067764372,0.0017769541372177884,0.0001703173491065682,0.009405111629145339,3.972816989527744e-05,0.029653380373707062,71.7
0.00033661600953401705,0.0017749771049062374,0.00017156422806835484,0.009436655657754988,3.9830330162325014e-05,0.029490664709711283,71.8
0.0003379238816007373,0.0017712835546055928,0.0001727230691344661,0.00946036774185116,3.994983006941049e-05,0.029317018753790062,71.9
0.00033926278312782225,0.0017659363551111818,0.00017378617180520013,0.00947615351551506,4.00857062316439e-05,0.029133957444604775,72.0
0.00034062317868716074,0.0017590143786665143,0.0001747466511786576,0.009483996605450669,4.023691226127967e-05,0.028943036797507517,72.10000000000001
0.00034199541984869893,0.0017506110002036797,0.00017559852029263377,0.009483958372877094,4.040232512199862e-05,0.02874583572394231,72.2
0.0003433698327025349,0.0017408323446244196,0.00017633676123223185,0.009476176266090604,4.058075140388368e-05,0.028543938064870013,72.3
0.00034473681023209615,0.0017297952684820104,0.00017695738119351094,0.009460860535735733,4.077093146102338e-05,0.02833891534633961,72.4
0.0003460868981155375,0.0017176252933294401,0.00017745745008833922,0.00943828978160736,4.097154857876837e-05,0.02813231094316088,72.5
0.000347410886470462,0.001704454457560203,0.00017783512782762378,0.009408805659933397,4.1181233562405626e-05,0.027925625151262772,72.60000000000001
0.00034869988948703606,0.001690419190139205,0.00017808966693304154,0.00937280628339399,4.139857577241056e-05,0.02772030238480522,72.7
0.00034994542940406775,0.0016756582195477695,0.00017822140561601717,0.009330739224148215,4.162212909129177e-05,0.027517719503344775,72.8
0.00035113950811448873,0.0016603106313706078,0.00017823173964642578,0.009283093839320302,4.185042176094055e-05,0.02731917645128548,72.9
0.0003522746728190191,0.0016445141042241752,0.00017812308363452777,0.009230393605292668,4.2081965103816274e-05,0.027125888578924874,73.0
0.00035334407610993683,0.001628403183653649,0.00017789881161923488,0.009173187460451006,4.2315266286439246e-05,0.026938980183967495,73.10000000000001
0.0003543415251039913,0.001612108008726623,0.00017756319639005886,0.009112042795063823,4.254883278428278e-05,0.02675948093385278,73.2
0.0003552615222894668,0.0015957530155624217,0.00017712132815908338,0.009047537081613974,4.278118721286361e-05,0.026588322577329033,73.3
0.000356099297074313,0.0015794559702912343,0.00017657902899760207,0.00898025070563774,4.3010876536871355e-05,0.026426337812625586,73.4
0.0003568508254647743,0.0015633273099877392,0.0001759427667608296,0.008910760824339602,4.323647993606186e-05,0.026274260721850906,73.5
0.00035751284342372966,0.0015474695009018752,0.00017521955568612014,0.008839634649759035,4.345662209016365e-05,0.026132727431402995,73.60000000000001
0.00035808284893400563,0.0015319768395660007,0.0001744168671708677,0.008767425146780814,4.3669976158989834e-05,0.026002279101121305,73.7
0.0003585590994890134,0.0015169350772892603,0.0001735425268700678,0.0086946650738631,4.387528177311415e-05,0.025883363343048266,73.8
0.0003589405826831146,0.001502421718533642,0.0001726046217872399,0.008621864625696439,4.4071345014641936e-05,0.025776340452505198,73.9
0.0003592270207097588,0.0014885057725895678,0.00017161141549637017,0.008549506995783536,4.425705247567745e-05,0.02568148380223775,74.0
0.000359418819283179,0.0014752482687960585,0.00017057125597800748,0.008478046939532037,4.443137493798129e-05,0.025598986995821135,74.10000000000001
0.00035951705616679675,0.0014627023055720702,0.00016949249887494947,0.008407908144820887,4.459337675617875e-05,0.025528965643861107,74.2
0.0003595234152641029,0.0014509137590852342,0.00016838343083344098,0.00833948336051952,4.474221634953799e-05,0.025471465321793826,74.3
0.0003594401690024059,0.0014399214143795526,0.00016725220633439185,0.008273132772842537,4.487715543097251e-05,0.025426462928722107,74.4
0.00035927012283739273,0.0014297575416627397,0.0001661067872252109,0.008209184413858601,4.4997560251916335e-05,0.02539387245450488,74.5
0.000359016581285826,0.0014204481865635998,0.00016495489152897703,0.008147933851678554,4.510290762211683e-05,0.025373547393379537,74.60000000000001
0.00035868326904826993,0.0014120140179464565,0.00016380394614084491,0.008089646311957882,4.5192778833841377e-05,0.02536528896043443,74.7
0.0003582743197444517,0.0014044703082841169,0.00016266105599323284,0.008034555937041131,4.526686944695933e-05,0.025368844761745283,74.8
0.0003577942049037363,0.0013978276394057548,0.00016153297108603148,0.007982867963066114,4.53249836784687e-05,0.025383915392061147,74.9
0.00035724769630800837,0.0013920921606969485,0.00016042605796631997,0.007934759328185303,4.5367036411045465e-05,0.025410156225885428,75.0
0.0003566398096106121,0.0013872661148308881,0.0001593462981056321,0.007890381112817962,4.539304698866611e-05,0.02544718209899039,75.10000000000001
0.0003559757732612615,0.0013833479427671391,0.00015829925305774605,0.007849858457705614,4.540314302130029e-05,0.025494567672977093,75.2
0.00035526097428455005,0.001380332763793737,0.0001572900770648291,0.007813293294910708,4.539755123049528e-05,0.025551852074252687,75.3
0.0003545009242758037,0.001378212506434996,0.00015632350059456955,0.007780764903992361,4.537659736735742e-05,0.0256185398984352,75.4
0.0003537012176461958,0.0013769762085121405,0.00015540384141692374,0.007752331847294491,4.534069882723645e-05,0.025694104343382256,75.5
0.00035286749785747967,0.0013766101348115021,0.00015453499997264395,0.0077280328039560425,4.5290361572206036e-05,0.025777988611186083,75.60000000000001
0.0003520054230810211,0.0013770979402726964,0.00015372046776833322,0.007707887880000784,4.522617369493965e-05,0.02586960813558305,75.7
0.00035112063603849933,0.0013784207824533436,0.00015296333595825516,0.007691899681161679,4.514879948500049e-05,0.025968352522357876,75.8
0.00035021873571354506,0.001380557429993643,0.00015226630851112758,0.007680054433489336,4.505897230664445e-05,0.02607358771390213,75.9
0.00034930525177572684,0.0013834842783246814,0.00015163170642608058,0.00767232253663119,4.495748936787345e-05,0.026184657483986858,76.0
0.00034838561866019614,0.0013871753570604522,0.00015106147440382725,0.007668659122347098,4.484520496089104e-05,0.02630088530470783,76.10000000000001
0.0003474651580967511,0.0013916024090394586,0.0001505572018518273,0.007669005044552302,4.472302232004601e-05,0.026421576854019455,76.2
0.00034654905464134774,0.0013967348345963586,0.00015012012623880186,0.007673287068506772,4.4591887127144714e-05,0.026546021949090174,76.3
0.000345642341666048,0.001402539713423286,0.00014975114811820455,0.007681418410927245,4.4452780235330494e-05,0.026673496961352666,76.4
0.00034474988231297836,0.00140898176199514,0.00014945083844717283,0.007693298924892141,4.430671047070243e-05,0.02680326731450106,76.5
0.0003438763581241169,0.0014160233191519353,0.00014921944628725018,0.00770881527821763,4.415470881706593e-05,0.026934589619500675,76.60000000000001
0.00034302625017814146,0.0014236243292473985,0.00014905691232339972,0.007727841234337727,4.399781859716414e-05,0.0270667155955176,76.7
0.0003422038317566242,0.0014317423295665947,0.00014896287038684516,0.007750237568485548,4.3837092180156995e-05,0.02719889398492196,76.80000000000001
0.00034141315195218986,0.001440332456270311,0.00014893666068648435,0.007775852344516974,4.367358054037142e-05,0.027330374917964285,76.9
0.0003406580277729418,0.0014493474646767946,0.00014897733139288113,0.007804520818819724,4.350832991951768e-05,0.02746041263764612,77.0
0.00033994203332017093,0.0014587377716423161,0.00014908364561514205,0.007836065578317987,4.334237414459621e-05,0.027588269473905015,77.10000000000001
0.00033926848859272443,0.0014684515308403185,0.00014925408786642773,0.007870296682425204,4.317672858697948e-05,0.027713219940626626,77.2
0.0003386404507970794,0.0014784347402063518,0.00014948686802646093,0.007907011814893717,4.301238454552559e-05,0.027834554855241053,77.30000000000001
0.00033806070707565654,0.0014886313548133957,0.00014977992535062499,0.007945996484462666,4.285030480892977e-05,0.027951584777460896,77.4
0.00033753176181863684,0.0014989835146186543,0.00015013093576833175,0.007987024464317009,4.269141654783526e-05,0.028063646032902043,77.5
0.0003370558329234003,0.0015094317134501597,0.00015053731429625662,0.008029858153490626,4.253660938636157e-05,0.028170103261882514,77.60000000000001
0.0003366348413869828,0.0015199150919745668,0.00015099622262237803,0.008074249219923823,4.238672927947199e-05,0.028270355007883857,77.7
0.0003362703986974658,0.0015303717968648558,0.00015150457809597436,0.00811993942039256,4.2242571816998746e-05,0.028363840122795064,77.80000000000001
0.0003359638149062309,0.0015407392144274397,0.00015205905663912995,0.008166661390047363,4.2104887697447134e-05,0.028450036590319663,77.9
0.00033571607357745366,0.0015509544715466637,0.00015265610316087902,0.008214139681482529,4.197436940539749e-05,0.028528471802174087,78.0
0.0003355278437499795,0.0015609548338290321,0.00015329194703107697,0.008262092268688489,4.185165601528788e-05,0.028598722089505837,78.10000000000001
0.00033539946082275567,0.0015706781999171593,0.00015396260877977345,0.008310231737206169,4.1737325469865594e-05,0.028660419734446045,78.2
0.0003353309315031842,0.0015800635879936065,0.00015466391819146885,0.008358267036241845,4.1631896335770765e-05,0.028713254292838695,78.30000000000001
0.00033532193034628956,0.0015890517124249831,0.0001553915319818625,0.00840590539346165,4.153582506078716e-05,0.028756976183338792,78.4
0.0003353717966561689,0.0015975854645920698,0.00015614095003958306,0.00845285401855785,4.1449504595182474e-05,0.028791399180984487,78.5
0.0003354795379263796,0.0016056105553423124,0.00015690754090677878,0.008498822537609125,4.13732641297997e-05,0.028816402310529246,78.60000000000001
0.0003356438321070158,0.001613076017432232,0.0001576865638845581,0.008543525037253306,4.130736848396277e-05,0.028831931072938886,78.7
0.0003358630305289483,0.0016199347499722997,0.0001584731955871115,0.008586682410859397,4.125201756613374e-05,0.02883799833727653,78.80000000000001
0.000336135167003638,0.0016261440633175168,0.0001592625599355337,0.00862802482611817,4.1207347258175666e-05,0.028834684202487786,78.9
0.0003364579662163854,0.0016316661495068018,0.00016004975856479016,0.008667294102744213,4.117342957732352e-05,0.028822135406978543,79.0
0.0003368288556310463,0.0016364685335197588,0.00016082990461414008,0.008704246182763239,4.1150273449761814e-05,0.028800563950753158,79.10000000000001
0.0003372449793501686,0.0016405244389041018,0.00016159815609520284,0.008738653391501781,4.1137825820244595e-05,0.028770245067679962,79.2
0.00033770321526220657,0.0016438131197642016,0.00016234975280221222,0.00877030677012217,4.113597294202749e-05,0.028731514441325694,79.30000000000001
0.0003382001935795786,0.0016463200882102524,0.00016308005141734346,0.008799018088244643,4.1144541921756416e-05,0.028684764925005855,79.4
0.0003387323190876845,0.0016480372860148784,0.00016378456343666493,0.008824621827107691,4.1163302553993176e-05,0.02863044246584282,79.5
0.0003392957942655614,0.0016489631514209505,0.00016445899017496175,0.008846976781877963,4.1191969312785764e-05,0.028569041738253812,79.60000000000001
0.0003398866461571064,0.0016491026114669471,0.00016509925956858767,0.008865967532839091,4.1230203681387406e-05,0.02850110101568485,79.7
0.0003405007534386128,0.0016484669796701871,0.00016570155895642257,0.008881505499653544,4.127761657453454e-05,0.028427196977036853,79.80000000000001
0.0003411338770754816,0.001647073766978448,0.0001662623684554177,0.00889352977347352,4.1333771149343714e-05,0.028347938840613436,79.9
0.000341781690361027,0.001644946417725633,0.00016677848938775056,0.008902007530712281,4.139818564569872e-05,0.02826396266635107,80.0
0.00034243981217383924,0.0016421139564807752,0.0001672470720144117,0.008906934153030776,4.1470336651696104e-05,0.028175925111269123,80.10000000000001
0.000343103838718686,0.0016386105862513062,0.00016766563769010737,0.00890833296579854,4.1549662351208424e-05,0.02808449757148096,80.2
0.0003437693779275639,0.0016344752029797715,0.0001680320990787042,0.008906254637964758,4.1635566215292064e-05,0.02799035992967603,80.30000000000001
0.00034443208145029295,0.0016297508919984654,0.00016834477454699895,0.00890077627122635,4.172742062631137e-05,0.027894194871758298,80.4
0.000345087678594062,0.001624484353277326,0.00016860239953239389,0.008892000136307924,4.182457095050441e-05,0.027796681968090087,80.5
0.0003457320070446348,0.0016187253392641353,0.00016880413227883217,0.008880052196032096,4.192633948775814e-05,0.027698492454984677,80.60000000000001
0.0003463610447261832,0.0016125260388820846,0.0001689495557160962,0.008865080290663357,4.203202986094555e-05,0.027600283933631637,80.7
