Time,p3g,php,pser,ser,serA,serC,serB,cell,PDH,PSA,PSP
7.16,2.36,2.864700109915524e-06,4.592537590084738e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915421344,0.0003248196918874456,0.0003248198892878677
7.17,2.36,2.864700106581391e-06,4.5925373994858965e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154224844,0.0003248196918640404,0.00032481987581948715
7.18,2.36,2.8647001034743473e-06,4.5925372218687735e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154235475,0.0003248196918422294,0.00032481986326844036
7.19,2.36,2.8647001005789244e-06,4.592537056349182e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154245373,0.00032481969182190397,0.0003248198515722473
7.2,2.36,2.864700097880709e-06,4.592536902103157e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154254605,0.00032481969180296285,0.0003248198406726839
7.21,2.36,2.8647000953662696e-06,4.592536758362855e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154263203,0.00032481969178531177,0.0003248198305154917
7.22,2.36,2.8647000930230894e-06,4.592536624412728e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154271215,0.00032481969176886296,0.0003248198210501074
7.23,2.36,2.8647000908395032e-06,4.5925364995859666e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154278686,0.00032481969175353445,0.00032481981222941194
7.24,2.36,2.864700088804642e-06,4.592536383261176e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915428565,0.00032481969173925014,0.0003248198040094956
7.25,2.36,2.8647000869083755e-06,4.592536274859287e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915429213,0.0003248196917259385,0.0003248197963494391
7.26,2.36,2.8647000851412636e-06,4.5925361738406676e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915429818,0.00032481969171353374,0.00032481978921111026
7.2700000000000005,2.36,2.86470008349451e-06,4.592536079702444e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915430381,0.00032481969170197365,0.0003248197825589743
7.28,2.36,2.8647000819599175e-06,4.5925359919759894e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154309065,0.00032481969169120096,0.00032481977635991625
7.29,2.36,2.8647000805298464e-06,4.592535910224599e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154313955,0.00032481969168116217,0.0003248197705830773
7.3,2.36,2.8647000791971772e-06,4.5925358340413086e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154318514,0.00032481969167180697,0.0003248197651996996
7.3100000000000005,2.36,2.864700077955276e-06,4.5925357630468755e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154322764,0.00032481969166308906,0.00032481976018298477
7.32,2.36,2.864700076797961e-06,4.5925356968878846e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154326716,0.0003248196916549648,0.0003248197555079592
7.33,2.36,2.864700075719471e-06,4.5925356352349936e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915433041,0.00032481969164739393,0.00032481975115135033
7.34,2.36,2.864700074714437e-06,4.592535577781291e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154333844,0.00032481969164033865,0.00032481974709147084
7.3500000000000005,2.36,2.8647000737778566e-06,4.592535524240769e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915433705,0.00032481969163376405,0.0003248197433081104
7.36,2.36,2.8647000729050667e-06,4.5925354743469014e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915434003,0.0003248196916276372,0.00032481973978243524
7.37,2.36,2.8647000720917224e-06,4.5925354278513134e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915434281,0.0003248196916219276,0.00032481973649689446
7.38,2.36,2.8647000713337753e-06,4.592535384522548e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915434541,0.00032481969161660693,0.0003248197334351324
7.390000000000001,2.36,2.8647000706274523e-06,4.592535344144911e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154347825,0.00032481969161164866,0.00032481973058190737
7.4,2.36,2.8647000699692365e-06,4.592535306517401e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915435007,0.000324819691607028,0.00032481972792301603
7.41,2.36,2.864700069355852e-06,4.592535271452708e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154352173,0.00032481969160272215,0.0003248197254452222
7.42,2.36,2.864700068784246e-06,4.592535238776277e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154354124,0.00032481969159870957,0.00032481972313619134
7.43,2.36,2.864700068251572e-06,4.592535208325443e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915435595,0.0003248196915949703,0.0003248197209844289
7.44,2.36,2.864700067755178e-06,4.59253517994862e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915435764,0.0003248196915914857,0.0003248197189792234
7.45,2.36,2.8647000672925933e-06,4.5925351535045476e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915435923,0.0003248196915882384,0.0003248197171105928
7.46,2.36,2.864700066861516e-06,4.592535128861585e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915436071,0.0003248196915852123,0.00032481971536923483
7.47,2.36,2.8647000664597994e-06,4.592535105897059e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154362077,0.00032481969158239233,0.0003248197137464812
7.48,2.36,2.8647000660854435e-06,4.59253508449665e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915436336,0.0003248196915797645,0.0003248197122342535
7.49,2.36,2.8647000657365845e-06,4.5925350645538265e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154364554,0.0003248196915773154,0.00032481971082502385
7.5,2.36,2.864700065411487e-06,4.5925350459693124e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154365666,0.0003248196915750333,0.00032481970951177714
7.51,2.36,2.864700065108532e-06,4.592535028650592e-05,4.9,1.15,0.1,0.25,1.0,0.000324819691543667,0.0003248196915729066,0.00032481970828797575
7.5200000000000005,2.36,2.8647000648262113e-06,4.5925350125114534e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915436767,0.00032481969157092483,0.0003248197071475278
7.53,2.36,2.864700064563119e-06,4.592534997471554e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154368566,0.00032481969156907795,0.000324819706084756
7.54,2.36,2.864700064317946e-06,4.5925349834560244e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154369406,0.0003248196915673568,0.0003248197050943696
7.55,2.36,2.864700064089472e-06,4.592534970395095e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154370187,0.0003248196915657529,0.0003248197041714387
7.5600000000000005,2.36,2.86470006387656e-06,4.592534958223747e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915437092,0.0003248196915642583,0.0003248197033113687
7.57,2.36,2.864700063678149e-06,4.5925349468813925e-05,4.9,1.15,0.1,0.25,1.0,0.000324819691543716,0.0003248196915628656,0.00032481970250987824
7.58,2.36,2.864700063493252e-06,4.592534936311568e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915437223,0.0003248196915615677,0.00032481970176297744
7.59,2.36,2.8647000633209478e-06,4.592534926461655e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154372816,0.0003248196915603579,0.00032481970106694826
7.6000000000000005,2.36,2.8647000631603795e-06,4.592534917282621e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915437337,0.0003248196915592308,0.0003248197004183256
7.61,2.36,2.8647000630107478e-06,4.592534908728773e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154373873,0.0003248196915581804,0.00032481969981388074
7.62,2.36,2.864700062871307e-06,4.5925349007575286e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915437435,0.00032481969155720154,0.00032481969925060475
7.63,2.36,2.8647000627413638e-06,4.5925348933292076e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154374795,0.0003248196915562893,0.00032481969872569363
7.640000000000001,2.36,2.864700062620271e-06,4.592534886406831e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915437521,0.00032481969155543933,0.0003248196982365343
7.65,2.36,2.864700062507426e-06,4.592534879955938e-05,4.9,1.15,0.1,0.25,1.0,0.000324819691543756,0.00032481969155464716,0.0003248196977806917
7.66,2.36,2.8647000624022673e-06,4.592534873944417e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154375966,0.0003248196915539089,0.0003248196973558965
7.67,2.36,2.8647000623042706e-06,4.592534868342341e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915437629,0.00032481969155322095,0.0003248196969600343
7.68,2.36,2.8647000622129478e-06,4.592534863121823e-05,4.9,1.15,0.1,0.25,1.0,0.000324819691543766,0.00032481969155257997,0.00032481969659113423
7.69,2.36,2.864700062127846e-06,4.592534858256876e-05,4.9,1.15,0.1,0.25,1.0,0.000324819691543769,0.00032481969155198246,0.00032481969624736007
7.7,2.36,2.864700062048541e-06,4.592534853723281e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154377164,0.0003248196915514259,0.00032481969592700044
7.71,2.36,2.8647000619746363e-06,4.5925348494984706e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915437742,0.0003248196915509071,0.00032481969562846055
7.72,2.36,2.8647000619057653e-06,4.592534845561412e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154377657,0.00032481969155042365,0.0003248196953502542
7.73,2.36,2.8647000618415852e-06,4.592534841892507e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154377874,0.00032481969154997306,0.00032481969509099654
7.74,2.36,2.8647000617817767e-06,4.5925348384734925e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915437808,0.00032481969154955325,0.000324819694849397
7.75,2.36,2.864700061726042e-06,4.592534835287347e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915437827,0.00032481969154916196,0.0003248196946242528
7.76,2.36,2.864700061674103e-06,4.5925348323182104e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154378454,0.00032481969154879746,0.0003248196944144432
7.7700000000000005,2.36,2.8647000616257015e-06,4.592534829551303e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915437861,0.00032481969154845756,0.0003248196942189239
7.78,2.36,2.864700061580597e-06,4.592534826972849e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154378774,0.00032481969154814097,0.00032481969403672133
7.79,2.36,2.864700061538565e-06,4.5925348245700145e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154378915,0.00032481969154784585,0.00032481969386692866
7.8,2.36,2.8647000614993954e-06,4.5925348223308375e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154379045,0.000324819691547571,0.00032481969370870057
7.8100000000000005,2.36,2.8647000614628925e-06,4.5925348202441664e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915437917,0.00032481969154731476,0.00032481969356124913
7.82,2.36,2.864700061428876e-06,4.592534818299616e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915437929,0.00032481969154707585,0.0003248196934238404
7.83,2.36,2.864700061397177e-06,4.59253481648751e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915437939,0.0003248196915468533,0.00032481969329579063
7.84,2.36,2.8647000613676373e-06,4.5925348147988294e-05,4.9,1.15,0.1,0.25,1.0,0.000324819691543795,0.00032481969154664597,0.00032481969317646264
7.8500000000000005,2.36,2.8647000613401095e-06,4.592534813225165e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915437959,0.00032481969154645276,0.0003248196930652619
7.86,2.36,2.8647000613144567e-06,4.592534811758683e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154379674,0.0003248196915462727,0.00032481969296163524
7.87,2.36,2.8647000612905505e-06,4.5925348103920836e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154379766,0.00032481969154610484,0.0003248196928650665
7.88,2.36,2.8647000612682727e-06,4.5925348091185635e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154379836,0.00032481969154594844,0.00032481969277507516
7.890000000000001,2.36,2.864700061247513e-06,4.5925348079317836e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915437991,0.0003248196915458028,0.0003248196926912131
7.9,2.36,2.8647000612281678e-06,4.592534806825877e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154379977,0.000324819691545667,0.00032481969261306587
7.91,2.36,2.8647000612101395e-06,4.592534805795294e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438003,0.0003248196915455405,0.00032481969254024125
7.92,2.36,2.8647000611933386e-06,4.592534804834885e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438009,0.0003248196915454224,0.0003248196924723754
7.930000000000001,2.36,2.8647000611776825e-06,4.592534803939875e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438015,0.00032481969154531256,0.0003248196924091309
7.94,2.36,2.8647000611630767e-06,4.592534803104925e-05,4.9,1.15,0.1,0.25,1.0,0.000324819691543802,0.00032481969154521,0.0003248196923501304
7.95,2.36,2.8647000611494615e-06,4.592534802326597e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438025,0.0003248196915451145,0.00032481969229513106
7.96,2.36,2.8647000611367734e-06,4.5925348016012545e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438029,0.00032481969154502535,0.0003248196922438758
7.97,2.36,2.86470006112495e-06,4.592534800925359e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438033,0.0003248196915449424,0.00032481969219611467
7.98,2.36,2.864700061113933e-06,4.592534800295563e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438037,0.000324819691544865,0.00032481969215161105
7.99,2.36,2.864700061103668e-06,4.592534799708731e-05,4.9,1.15,0.1,0.25,1.0,0.000324819691543804,0.00032481969154479296,0.00032481969211014346
8.0,2.36,2.864700061094103e-06,4.5925347991619344e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438043,0.00032481969154472584,0.00032481969207150493
8.01,2.36,2.8647000610851903e-06,4.592534798652443e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380465,0.0003248196915446633,0.0003248196920355024
8.02,2.36,2.864700061076886e-06,4.592534798177711e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438049,0.00032481969154460506,0.0003248196920019563
8.03,2.36,2.864700061069148e-06,4.592534797735368e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380525,0.0003248196915445507,0.0003248196919706988
8.040000000000001,2.36,2.8647000610619376e-06,4.592534797323205e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438054,0.00032481969154449995,0.00032481969194157376
8.05,2.36,2.8647000610552198e-06,4.5925347969391614e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438057,0.0003248196915444529,0.0003248196919144361
8.06,2.36,2.8647000610489598e-06,4.59253479658132e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380584,0.0003248196915444089,0.00032481969188914966
8.07,2.36,2.864700061043127e-06,4.5925347962478924e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380606,0.00032481969154436795,0.00032481969186558854
8.08,2.36,2.8647000610376925e-06,4.5925347959372136e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438062,0.00032481969154432984,0.0003248196918436349
8.09,2.36,2.864700061032629e-06,4.592534795647731e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380644,0.0003248196915442943,0.000324819691823179
8.1,2.36,2.86470006102791e-06,4.5925347953779984e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380655,0.00032481969154426115,0.0003248196918041188
8.11,2.36,2.8647000610235136e-06,4.592534795126668e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380677,0.00032481969154423025,0.0003248196917863589
8.120000000000001,2.36,2.8647000610194174e-06,4.592534794892485e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438069,0.0003248196915442016,0.0003248196917698107
8.13,2.36,2.864700061015731e-06,4.592534794681742e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380704,0.00032481969154417566,0.00032481969175491887
8.14,2.36,2.8647000610122875e-06,4.5925347944848855e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380714,0.00032481969154415154,0.00032481969174100823
8.15,2.36,2.8647000610090704e-06,4.592534794301e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380725,0.0003248196915441289,0.00032481969172801434
8.16,2.36,2.864700061006066e-06,4.592534794129231e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380736,0.0003248196915441078,0.0003248196917158765
8.17,2.36,2.8647000610032594e-06,4.592534793968781e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380747,0.00032481969154408817,0.00032481969170453854
8.18,2.36,2.8647000610006374e-06,4.592534793818903e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438075,0.00032481969154406974,0.0003248196916939476
8.19,2.36,2.8647000609981886e-06,4.5925347936789004e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438077,0.00032481969154405255,0.0003248196916840546
8.2,2.36,2.8647000609959008e-06,4.592534793548124e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438077,0.0003248196915440365,0.00032481969167481346
8.21,2.36,2.8647000609937633e-06,4.592534793425964e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380774,0.0003248196915440214,0.0003248196916661812
8.22,2.36,2.8647000609917672e-06,4.592534793311854e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380785,0.0003248196915440074,0.00032481969165811783
8.23,2.36,2.864700060989902e-06,4.5925347932052627e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380785,0.0003248196915439943,0.00032481969165058566
8.24,2.36,2.864700060988161e-06,4.592534793105695e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438079,0.00032481969154398213,0.0003248196916435498
8.25,2.36,2.8647000609865343e-06,4.592534793012688e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380807,0.0003248196915439707,0.0003248196916369777
8.26,2.36,2.8647000609850147e-06,4.5925347929258095e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380807,0.00032481969154396007,0.0003248196916308385
8.27,2.36,2.864700060983595e-06,4.5925347928446557e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438081,0.00032481969154395015,0.0003248196916251039
8.28,2.36,2.8647000609822686e-06,4.592534792768849e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438081,0.00032481969154394077,0.00032481969161974716
8.290000000000001,2.36,2.86470006098103e-06,4.5925347926980376e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380823,0.00032481969154393204,0.0003248196916147434
8.3,2.36,2.8647000609798728e-06,4.5925347926318925e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380823,0.0003248196915439239,0.00032481969161006935
8.31,2.36,2.8647000609787915e-06,4.592534792570106e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380823,0.00032481969154391627,0.00032481969160570327
8.32,2.36,2.8647000609777823e-06,4.5925347925123904e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438083,0.0003248196915439092,0.00032481969160162494
8.33,2.36,2.864700060976839e-06,4.592534792458478e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438083,0.0003248196915439026,0.0003248196915978152
8.34,2.36,2.8647000609759582e-06,4.592534792408118e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438084,0.0003248196915438965,0.0003248196915942566
8.35,2.36,2.8647000609751358e-06,4.5925347923610764e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380845,0.0003248196915438907,0.0003248196915909325
8.36,2.36,2.8647000609743666e-06,4.5925347923171344e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380845,0.0003248196915438852,0.0003248196915878274
8.370000000000001,2.36,2.8647000609736488e-06,4.592534792276088e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380845,0.0003248196915438803,0.0003248196915849269
8.38,2.36,2.864700060972978e-06,4.592534792237746e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380845,0.00032481969154387556,0.0003248196915822175
8.39,2.36,2.8647000609723516e-06,4.59253479220193e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438085,0.0003248196915438711,0.00032481969157968665
8.4,2.36,2.8647000609717663e-06,4.592534792168475e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438085,0.00032481969154386705,0.00032481969157732265
8.41,2.36,2.8647000609712195e-06,4.592534792137223e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438085,0.0003248196915438632,0.00032481969157511424
8.42,2.36,2.8647000609707087e-06,4.592534792108031e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438085,0.00032481969154385957,0.0003248196915730514
8.43,2.36,2.864700060970232e-06,4.592534792080763e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380855,0.0003248196915438563,0.00032481969157112454
8.44,2.36,2.8647000609697867e-06,4.5925347920552914e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438086,0.0003248196915438532,0.0003248196915693247
8.45,2.36,2.86470006096937e-06,4.5925347920314986e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438086,0.0003248196915438502,0.0003248196915676434
8.46,2.36,2.864700060968981e-06,4.592534792009273e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438086,0.00032481969154384753,0.0003248196915660728
8.47,2.36,2.8647000609686183e-06,4.592534791988512e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438086,0.00032481969154384493,0.00032481969156460583
8.48,2.36,2.864700060968279e-06,4.592534791969119e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438086,0.0003248196915438426,0.00032481969156323545
8.49,2.36,2.864700060967962e-06,4.592534791951004e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438086,0.0003248196915438403,0.0003248196915619554
8.5,2.36,2.864700060967666e-06,4.5925347919340824e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438087,0.00032481969154383837,0.0003248196915607597
8.51,2.36,2.86470006096739e-06,4.592534791918276e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438087,0.0003248196915438363,0.0003248196915596427
8.52,2.36,2.8647000609671317e-06,4.592534791903511e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438087,0.0003248196915438346,0.0003248196915585993
8.53,2.36,2.8647000609668903e-06,4.5925347918897195e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438087,0.0003248196915438328,0.00032481969155762476
8.540000000000001,2.36,2.864700060966665e-06,4.5925347918768365e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438087,0.00032481969154383127,0.00032481969155671435
8.55,2.36,2.8647000609664545e-06,4.5925347918648025e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438087,0.00032481969154382975,0.0003248196915558641
8.56,2.36,2.864700060966258e-06,4.5925347918535614e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438087,0.0003248196915438285,0.00032481969155506973
8.57,2.36,2.864700060966074e-06,4.592534791843061e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438087,0.00032481969154382715,0.00032481969155432775
8.58,2.36,2.8647000609659022e-06,4.592534791833252e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438087,0.00032481969154382596,0.00032481969155363457
8.59,2.36,2.864700060965742e-06,4.59253479182409e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438087,0.00032481969154382476,0.0003248196915529872
8.6,2.36,2.8647000609655927e-06,4.5925347918155316e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438087,0.0003248196915438238,0.00032481969155238237
8.61,2.36,2.8647000609654525e-06,4.592534791807537e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438087,0.0003248196915438227,0.00032481969155181745
8.620000000000001,2.36,2.8647000609653216e-06,4.592534791800069e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438087,0.00032481969154382184,0.0003248196915512897
8.63,2.36,2.864700060965199e-06,4.592534791793093e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438087,0.00032481969154382086,0.00032481969155079683
8.64,2.36,2.8647000609650857e-06,4.592534791786576e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438087,0.00032481969154382015,0.0003248196915503363
8.65,2.36,2.864700060964979e-06,4.5925347917804895e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438087,0.0003248196915438194,0.0003248196915499062
8.66,2.36,2.8647000609648795e-06,4.592534791774804e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438087,0.00032481969154381864,0.00032481969154950446
8.67,2.36,2.8647000609647867e-06,4.592534791769493e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380877,0.00032481969154381804,0.0003248196915491292
8.68,2.36,2.8647000609647003e-06,4.5925347917645314e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380877,0.00032481969154381734,0.00032481969154877854
8.69,2.36,2.864700060964619e-06,4.592534791759898e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380877,0.00032481969154381685,0.0003248196915484511
8.700000000000001,2.36,2.864700060964543e-06,4.592534791755569e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380877,0.0003248196915438163,0.00032481969154814525
8.71,2.36,2.864700060964473e-06,4.592534791751526e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380877,0.00032481969154381587,0.0003248196915478595
8.72,2.36,2.8647000609644072e-06,4.592534791747749e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380877,0.0003248196915438154,0.0003248196915475926
8.73,2.36,2.864700060964345e-06,4.59253479174422e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380877,0.00032481969154381484,0.00032481969154734327
8.74,2.36,2.864700060964287e-06,4.592534791740924e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380877,0.0003248196915438145,0.0003248196915471104
8.75,2.36,2.864700060964233e-06,4.592534791737845e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380877,0.0003248196915438141,0.00032481969154689284
8.76,2.36,2.8647000609641828e-06,4.592534791734969e-05,4.9,1.15,0.1,0.25,1.0,0.00032481969154380877,0.0003248196915438137,0.0003248196915466896
8.77,2.36,2.864700060964136e-06,4.592534791732283e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438135,0.0003248196915464997
8.78,2.36,2.8647000609640926e-06,4.592534791729774e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154381316,0.00032481969154632244
8.790000000000001,2.36,2.864700060964051e-06,4.59253479172743e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154381284,0.00032481969154615683
8.8,2.36,2.8647000609640134e-06,4.5925347917252406e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154381257,0.00032481969154600217
8.81,2.36,2.8647000609639774e-06,4.5925347917231956e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438124,0.00032481969154585764
8.82,2.36,2.864700060963944e-06,4.592534791721285e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438122,0.0003248196915457226
8.83,2.36,2.8647000609639126e-06,4.592534791719501e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438119,0.0003248196915455965
8.84,2.36,2.8647000609638833e-06,4.5925347917178335e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.00032481969154381175,0.00032481969154547866
8.85,2.36,2.8647000609638562e-06,4.592534791716276e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438116,0.00032481969154536867
8.86,2.36,2.864700060963831e-06,4.5925347917148214e-05,4.9,1.15,0.1,0.25,1.0,0.0003248196915438088,0.0003248196915438114,0.0003248196915452659
