Time,OCT4_Gene,NANOG_Gene,SOX2_Gene,GATA6_Gene,CDX2_Gene,GCNF_Gene,targetGene,degradation,p53,A,SG,SN,OCT4,SOX2,NANOG,GATA6,CDX2,GCNF,OCT4_SOX2,Protein,a0,a1,a2,a3,b0,b1,b2,b3,b4,b5,gamma1,c0,c1,c2,d0,d1,d2,d3,gamma2,e0,e1,e2,e3,f0,f1,f2,f3,f4,gamma3,g0,g1,h0,h1,gamma4,i0,i1,i2,j0,j1,gamma5,p0,p1,p2,q0,q1,q2,q3,gammag,gamman,cell,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12
8.57,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6056076997270834,0.010827510752282053,0.005058146393137662,4.073717255446996,0.5640525612681891,1.1797754707398023,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.43002398442571566,0.36056076997270836,0.0011955854096854274,0.0010827510752282052,3.3293186875204115e-05,0.0005058146393137661,0.09182055693505269,0.05640525612681892,0.3175189851262586,0.11797754707398023,0.7915915547262935,0.40737172554469964
8.58,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6063006081091133,0.010828638802606235,0.00505342339121619,4.077557748053678,0.5644064827883657,1.1817708700291505,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.42975324851046837,0.36063006081091137,0.001195639016755214,0.0010828638802606236,3.326342483497268e-05,0.000505342339121619,0.09181059746177515,0.056440648278836575,0.3177144922293335,0.11817708700291506,0.7916344082780102,0.40775577480536784
8.59,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.60699012111115,0.010829766260293668,0.005048704813059779,4.081394829440443,0.5647599513623848,1.1837662274352267,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4294830822244391,0.36069901211111505,0.0011956924388821899,0.0010829766260293668,3.323375119812318e-05,0.0005048704813059779,0.09180069989414918,0.05647599513623848,0.3179097073933559,0.11837662274352267,0.7916770881559562,0.40813948294404434
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6076762478406788,0.010830893124087396,0.005043990655111982,4.085228501288818,0.5651129680672469,1.185761540081629,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.42921348394290076,0.3607676247840679,0.00119574567648516,0.0010830893124087397,3.32041656039264e-05,0.0005043990655111982,0.09179086404842478,0.05651129680672469,0.3181046311517068,0.1185761540081629,0.7917195949340555,0.40852285012888184
8.61,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6083589973809067,0.010832019392735679,0.005039280913816788,4.089058765283724,0.5654655339772225,1.1877568051000804,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.42894445204661474,0.3608358997380907,0.0011957987299818932,0.001083201939273568,3.3174667693571776e-05,0.0005039280913816789,0.09178108974149879,0.05654655339772226,0.3182992640365806,0.11877568051000804,0.7917619291837832,0.4089058765283724
8.620000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6090383787908684,0.010833145064991976,0.005034575585618664,4.092885623113422,0.5658176501638666,1.1897520196304066,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.42867598492180964,0.36090383787908686,0.0011958515997891285,0.0010833145064991976,3.314525711015499e-05,0.0005034575585618665,0.09177137679091193,0.05658176501638667,0.31849360657898723,0.11897520196304066,0.7918040914741806,0.40928856231134225
8.63,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6097144011055335,0.010834270139614919,0.005029874666962596,4.096709076469462,0.5661693176960296,1.1917471808205118,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.42840808096015887,0.3609714401105534,0.0011959042863225755,0.001083427013961492,3.311593349866564e-05,0.0005029874666962596,0.09176172501484532,0.05661693176960297,0.31868765930875326,0.11917471808205118,0.7918460823718702,0.4096709076469462
8.64,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.610387073335912,0.010835394615368293,0.005025178154294127,4.1005291270466335,0.5665205376398722,1.1937422858263582,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.42814073855875917,0.3610387073335912,0.0011959567899969246,0.0010835394615368293,3.308669650597498e-05,0.0005025178154294128,0.09175213423211731,0.05665205376398722,0.31888142275452463,0.11937422858263583,0.7918879024410692,0.4100529127046634
8.65,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6110564044691618,0.01083651849102101,0.005020486044059399,4.1043457765429165,0.5668713110588772,1.1957373318119413,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.42787395612010887,0.3611056404469162,0.0011960091112258478,0.001083651849102101,3.3057545780823786e-05,0.0005020486044059398,0.09174260426218034,0.056687131105887724,0.3190748974437677,0.11957373318119413,0.7919295522436052,0.4104345776542917
8.66,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.611722403468694,0.010837641765347095,0.005015798332705195,4.1081590266594255,0.5672216390138631,1.1977323159492683,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4276077320520864,0.3611722403468694,0.001196061250422006,0.0010837641765347095,3.302848097381034e-05,0.0005015798332705196,0.0917331349251176,0.05672216390138632,0.3192680839027714,0.11977323159492684,0.7919710323389301,0.4108159026659426
8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6123850792742807,0.010838764437125652,0.00501111501667898,4.111968879100361,0.5675715225629969,1.1997272354183348,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.42734206476792813,0.36123850792742807,0.0011961132079970538,0.0010838764437125653,3.299950173737849e-05,0.000501111501667898,0.09172372604163992,0.056757152256299695,0.3194609826566491,0.11997272354183348,0.7920123432841342,0.41119688791003606
8.68,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.61304444080216,0.010839886505140858,0.00500643609242894,4.115775335572957,0.5679209627618069,1.2017220874071017,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.42707695268620754,0.361304444080216,0.0011961649843616434,0.0010839886505140859,3.297060772580573e-05,0.000500643609242894,0.0917143774330825,0.0567920962761807,0.31965359422934014,0.12017220874071018,0.7920534856339608,0.41157753355729576
8.69,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6137004969451443,0.010841007968181925,0.005001761556404022,4.119578397787434,0.5682699606631962,1.203716869111474,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.426812394230813,0.3613700496945145,0.0011962165799254312,0.0010841007968181925,3.294179859519152e-05,0.0005001761556404022,0.09170508892140171,0.05682699606631963,0.3198459191436117,0.1203716869111474,0.7920944599408201,0.4119578397787434
8.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6143532565727248,0.010842128825043087,0.0049970914050539795,4.123378067456942,0.5686185173174553,1.2057115777352758,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.42654838783092686,0.3614353256572725,0.0011962679950970815,0.0010842128825043088,3.291307400344546e-05,0.000499709140505398,0.09169586032917187,0.05686185173174553,0.32003795792106077,0.12057115777352759,0.7921352667548034,0.4123378067456942
8.71,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6150027285311785,0.010843249074523574,0.004992425634829409,4.127174346297512,0.568966633772275,1.2077062104902285,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4262849319210038,0.36150027285311787,0.0011963192302842725,0.0010843249074523574,3.288443361027595e-05,0.0004992425634829409,0.09168669147958218,0.0568966633772275,0.3202297110821156,0.12077062104902286,0.7921759066236975,0.4127174346297512
8.72,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6156489216436762,0.010844368715427597,0.004987764242181792,4.130967236028006,0.5693143110727595,1.209700764595929,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4260220249407497,0.36156489216436766,0.0011963702858936995,0.0010844368715427599,3.285587707717844e-05,0.0004987764242181793,0.09167758219643334,0.05693143110727596,0.3204211791460376,0.1209700764595929,0.792216380092998,0.41309672360280064
8.73,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.616291844710387,0.010845487746564316,0.004983107223563536,4.134756738370064,0.5696615502614402,1.2116952372798258,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.42575966533509985,0.3616291844710387,0.0011964211623310826,0.0010845487746564317,3.2827404067424156e-05,0.0004983107223563536,0.0916685323041345,0.05696615502614402,0.3206123626309233,0.12116952372798258,0.7922566877059234,0.41347567383700645
8.74,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6169315065085854,0.010846606166747827,0.0049784545754280145,4.138542855048055,0.5700083523782871,1.2136896257771965,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.42549785155419834,0.36169315065085855,0.0011964718600011696,0.0010846606166747827,3.2799014246048774e-05,0.0004978454575428015,0.09165954162770001,0.05700083523782871,0.32080326205370574,0.12136896257771966,0.7922968300034293,0.4138542855048055
8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.617567915792759,0.01084772397479713,0.00497380629422961,4.1423255877890215,0.5703547184607232,1.2156839273311248,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.42523658205337644,0.3617567915792759,0.0011965223793077421,0.0010847723974797131,3.2770707279841106e-05,0.0004973806294229611,0.0916506099927463,0.05703547184607232,0.32099387793015627,0.12156839273311248,0.7923368075242222,0.4142325587789022
8.76,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.618201081294713,0.01084884116953612,0.004969162376423753,4.146104938322636,0.5707006495436369,1.217678139192479,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.42497585529313153,0.36182010812947135,0.0011965727206536205,0.0010848841169536119,3.274248283733204e-05,0.0004969162376423753,0.09164173722548861,0.05707006495436369,0.3211842107748868,0.1217678139192479,0.7923766208047719,0.4146104938322636
8.77,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6188310117236777,0.010849957749793549,0.004964522818466962,4.14988090838114,0.5710461466593949,1.2196722586198865,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4247156697391062,0.36188310117236777,0.0011966228844406666,0.0010849957749793548,3.271434058878341e-05,0.0004964522818466961,0.09163292315273804,0.057104614665939496,0.3213742611013507,0.12196722586198866,0.7924162703793265,0.414988090838114
8.78,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6194577157664147,0.010851073714403022,0.004959887616816886,4.153653499699302,0.5713912108378556,1.2216662828797142,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4244560238620671,0.3619457715766415,0.0011966728710697933,0.0010851073714403022,3.268628020617705e-05,0.0004959887616816887,0.09162416760189804,0.05713912108378556,0.3215640294218453,0.12216662828797142,0.7924557567799262,0.4153653499699302
8.790000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6200812020873236,0.010852189062202961,0.004955256767932344,4.157422714014362,0.5717358431063818,1.2236602092460447,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.42419691613788385,0.3620081202087324,0.0011967226809409656,0.0010852189062202963,3.265830136320389e-05,0.0004955256767932344,0.09161547040096163,0.05717358431063818,0.32175351624751297,0.12236602092460447,0.7924950805364144,0.4157422714014362
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6207014793285484,0.010853303792036589,0.004950630268273371,4.161188553065976,0.5720800444898536,1.2256540350006508,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.42393834504750855,0.36207014793285486,0.0011967723144532072,0.001085330379203659,3.2630403735253126e-05,0.0004950630268273371,0.091606831378508,0.05720800444898536,0.32194272208834324,0.12256540350006509,0.7925342421764543,0.41611885530659765
8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.621318556110084,0.010854417902751904,0.004946008114301248,4.1649510185961764,0.5724238160106817,1.2276477574329776,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4236803090769542,0.3621318556110084,0.0011968217720046055,0.0010854417902751905,3.2602586999401476e-05,0.0004946008114301248,0.09159825036369942,0.057242381601068176,0.3221316474531743,0.12276477574329776,0.7925732422255398,0.4164951018596177
8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.621932441029882,0.010855531393201666,0.004941390302478553,4.168710112349309,0.5727671586888204,1.2296413738401157,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4234228067172746,0.36219324410298825,0.001196871053992316,0.0010855531393201667,3.257485083440256e-05,0.0004941390302478553,0.09158972718627814,0.05727671586888205,0.3223202928496948,0.12296413738401157,0.7926120812070098,0.416871011234931
8.83,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.622543142663959,0.010856644262243358,0.004936776829269198,4.172465836071991,0.5731100735417801,1.2316348815267808,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4231658364645433,0.3622543142663959,0.001196920160812568,0.0010856644262243358,3.254719492067634e-05,0.0004936776829269199,0.09158126167656319,0.05731100735417802,0.3225086587844458,0.12316348815267808,0.7926507596420613,0.41724658360719913
8.84,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6231506695665012,0.010857756508739188,0.004932167691138467,4.176218191513052,0.5734525615846411,1.2336282778052896,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.42290939681983253,0.36231506695665017,0.0011969690928606694,0.0010857756508739188,3.251961894029852e-05,0.0004932167691138467,0.09157285366544733,0.057345256158464114,0.3226967457628217,0.12336282778052897,0.7926892780497621,0.41762181915130525
8.85,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6237550302699706,0.010858868131556041,0.004927562884553063,4.179967180423488,0.5737946238300656,1.2356215599955376,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.42265348628919347,0.36237550302699706,0.0011970178505310118,0.0010858868131556041,3.2492122576990306e-05,0.0004927562884553063,0.09156450298439386,0.05737946238300656,0.3228845542890727,0.12356215599955377,0.7927276369470644,0.41799671804234884
8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6243562273197596,0.010859979130505059,0.004922962405102533,4.183712806647784,0.5741362602295077,1.237614726123696,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4223981038520935,0.362435622731976,0.001197066433910451,0.0010859979130505059,3.246470551263871e-05,0.0004922962405102532,0.09155620957703484,0.057413626022950776,0.32307208491366907,0.12376147261236961,0.792765836587991,0.4183712806647784
8.870000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,25.0,0.0,0.0,3.6249542637315106,0.010861089505324568,0.0049183662484503475,4.187455073860084,0.5744774708193114,1.2396077741658706,0.1,0.0,0.001,1.0,0.005,0.025,1.0,0.001,0.005,0.025,10.0,10.0,0.1,0.001,0.005,0.025,0.001,0.005,0.025,0.05,0.1,0.001,0.1,0.1,1.0,0.001,0.1,0.1,10.0,1.0,0.1,0.001,2.0,2.0,5.0,0.1,0.001,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.00025,1.0,0.00025,15.0,10.0,0.1,0.01,1.0,0.4221432484528515,0.3624954263731511,0.0011971148431101214,0.001086108950532457,3.243736743109434e-05,0.0004918366248450348,0.09154797337835022,0.05744774708193115,0.3232593381819327,0.12396077741658706,0.7928038772462804,0.41874550738600846
