Time,Exposed_Human,Infected_Human,Recovered,Susceptible_Human,Exposed_Mosquito,Infected_Mosquito,Susceptible_Mosquito,Capital_lambda_h,Psi_h,Psi_v,sigma_v,sigma_h,Beta_hv,Beta_vh,Beta_tilde_vh,v_h,v_v,gamma_h,delta_h,rho_h,u_1h,u_2h,u_1v,u_2v,N_h,N_v,f_h,f_v,lambda_h,lambda_v,Baseline_dummy_variable,Human,Mosquito,Human_Immigration,Human_Birth,Human_Loss_of_Immunity,Human_Infection,Human_Susceptible_natural_death,Human_disease_progression,Human_Exposed_natural_death,Human_Recovery,Human_disease_induced_death,Human_Infectious_natural_death,Human_Recovered_natural_death,Mosquito_birth,Mosquito_infection,Mosquito_Susceptible_death,Mosquito_disease_progression,Mosquito_Exposed_death,Mosquito_Infected_death
9240.0,1.659788414778058,45.48872857222081,56.228496601795364,483.01632431618054,57.346178552586174,36.611502005206134,2331.042319442285,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.3933379049747,2425.0000000000773,0.00012607866758099494,0.1300000000000031,0.0003440779242397198,0.005240190982103608,0.0,1.0,1.0,0.041,0.03225163358477361,0.15181694082484748,0.16619525424461068,0.06089805458965377,0.1659788414778058,0.00020926391180158932,0.15921055000277284,0.0008187971142999746,0.005735158288339134,0.007089213931636861,315.25000000001006,12.215106941243342,303.0355015275043,4.759732819864653,7.455003211836381,4.759495260676911
9250.0,1.6598588928447875,45.490867912007246,56.23153469072509,482.9961017870914,57.349886348341,36.61387396621718,2331.0362396855107,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.3783632826685,2425.000000000069,0.0001260756726565337,0.13000000000000278,0.0003441068865255972,0.005240543051017872,0.0,1.0,1.0,0.041,0.03225080998054677,0.15182514366495775,0.16620228478995644,0.06089405842329117,0.16598588928447877,0.00020926782643033588,0.15921803769202536,0.0008188356224161304,0.005735291771735838,0.007089428560642376,315.250000000009,12.215895767554732,303.0347111591229,4.760040566912304,7.45548522528449,4.759803615608335
9260.0,1.6599291781325962,45.49300113169451,56.23456350918709,482.9759226357217,57.353584667249464,36.61623985775584,2331.030175475056,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.3634164547359,2425.000000000061,0.00012607268329094717,0.13000000000000245,0.00034413578050831295,0.005240894222474766,0.0,1.0,1.0,0.041,0.03224998790501048,0.15183332147480516,0.16620929610296667,0.06089007053160635,0.16599291781325964,0.00020927172556011304,0.1592255039609308,0.0008188740203705012,0.005735424723630824,0.007089642315298399,315.25000000000796,12.21668257906156,303.033922811763,4.760347527381706,7.455966006742571,4.760111181508349
9270.0,1.659999271441969,45.49512825935958,56.23758310236322,482.9557867359062,57.357273547683654,36.61859970443468,2331.0241267479346,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.348497369071,2425.0000000000528,0.00012606969947381419,0.1300000000000021,0.0003441646064353232,0.005241244500079839,0.0,1.0,1.0,0.041,0.032249167355298904,0.1518414743763807,0.16621628826762502,0.06088609089293519,0.1659999271441969,0.0002092756092774395,0.15923294890775855,0.0008189123086684725,0.005735557147180093,0.007089855200848582,315.2500000000069,12.217467383871021,303.03313647723644,4.760653704457743,7.456445561198996,4.760417961576586
9280.0,1.6600691735675537,45.49724932293417,56.240593515178205,482.9356939619855,57.36095302783539,36.62095353075068,2331.018093441459,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.3336059736655,2425.000000000045,0.0001260667211947331,0.1300000000000018,0.00034419336455299555,0.005241593887421,0.0,1.0,1.0,0.041,0.032248348328551606,0.15184960249098117,0.1662232613675116,0.060882119485690576,0.16600691735675538,0.00020927947766811176,0.15924037263026958,0.000818950487812815,0.005735689045521601,0.007090067222504284,315.25000000000585,12.218250190050503,303.03235214739385,4.760959101310338,7.456923893618705,4.760723958997655
9290.0,1.6601388852982064,45.49936435020694,56.243594792303064,482.91564418880046,57.364623145719065,36.62330136108718,2331.0120754932304,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.3187422166086,2425.000000000037,0.0001260637484433217,0.1300000000000015,0.00034422205510662763,0.0052419423880688005,0.0,1.0,1.0,0.041,0.03224753082191347,0.15185770593921827,0.16623021548580985,0.060878156288361594,0.16601388852982066,0.0002092833308172096,0.15924777522572428,0.000818988558303725,0.005735820421775528,0.007090278385445013,315.2500000000048,12.219031005628196,303.0315698141235,4.761263721094683,7.457401008943565,4.761029176941388
9300.0,1.6602084074170345,45.501473368825756,56.24658697815854,482.89563729168583,57.36828393917443,36.62564321971557,2331.006072841139,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.3039060460871,2425.000000000029,0.00012606078120921743,0.13000000000000117,0.0003442506783404627,0.005242290005576681,0.0,1.0,1.0,0.041,0.032246714832534794,0.15186578484102806,0.16623715070531286,0.060874201279512825,0.16602084074170345,0.0002092871688091021,0.15925515679089014,0.0008190265206388637,0.005735951279044577,0.007090488694818862,315.2500000000038,12.219809838593651,303.0307894693508,4.761567566951478,7.457876912092743,4.761333618563067
9310.0,1.6602777407014433,45.50357640629991,56.24957011691848,482.8756731464647,57.371935445869504,36.62797913079722,2331.000085423355,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.2890974103844,2425.0000000000214,0.0001260578194820769,0.13000000000000086,0.00034427923449770724,0.005242636743481241,0.0,1.0,1.0,0.041,0.03224590035757115,0.1518738393156799,0.16624406710842995,0.06087025443778341,0.16602777407014435,0.000209290991727453,0.1592625174220497,0.0008190643753133985,0.005736081620414248,0.007090698155742936,315.2500000000028,12.220586696898392,303.03001110503817,4.761870642007169,7.458351607963085,4.761637287003671
9320.0,1.660346885923179,45.50567349000236,56.252544252513296,482.8557516294426,57.37557770330335,36.63030911838526,2330.9941131783257,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.2743162578814,2425.0000000000146,0.00012605486325157627,0.1300000000000006,0.00034430772382054774,0.005242982605302495,0.0,1.0,1.0,0.041,0.032245087394183476,0.15188186948178592,0.16625096477719312,0.06086631574188646,0.1660346885923179,0.00020929479965522683,0.15926985721500825,0.0008191021228200425,0.005736211448953127,0.0070909067733038065,315.2500000000019,12.221361588456476,303.0292347131837,4.762172949374178,7.458825101429469,4.761940185390106
9330.0,1.6604158438483738,45.507764647171925,56.25550942863336,482.8358726174015,57.37921074880893,36.6326332064264,2330.9881560447716,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.2595625370551,2425.000000000007,0.000126051912507411,0.13000000000000028,0.0003443361465501681,0.005243327594544141,0.0,1.0,1.0,0.041,0.032244275939538034,0.1518898754573101,0.16625784379326386,0.060862385170608144,0.1660415843848374,0.00020929859267469425,0.15927717626510174,0.0008191397636490947,0.005736340767713168,0.007091114552557927,315.2500000000009,12.222134521145115,303.028460285821,4.762474492151141,7.4592973973451775,4.762242316835442
9340.0,1.6604846152375914,45.509849904915555,56.25846568873243,482.8160359875941,57.38283461955594,36.63495141876274,2330.9822139616817,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.2448361964796,2425.0000000000005,0.00012604896723929592,0.13000000000000003,0.00034436450292676577,0.005243671714693814,0.0,1.0,1.0,0.041,0.03224346599080638,0.15189785735957756,0.1662647042379393,0.06085846270280697,0.16604846152375916,0.00020930237086743805,0.15928447466720444,0.00081917729828848,0.005736469579729975,0.007091321498532087,315.25000000000006,12.222905502805235,303.0276878150187,4.762775273423143,7.459768500542275,4.762543684439157
9350.0,1.6605532008458703,45.511929290210546,56.26141307603107,482.79624161773773,57.38644935255366,36.63726377913365,2330.9762868683065,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.2301371848253,2424.999999999994,0.00012604602743696505,0.12999999999999978,0.0003443927931895694,0.005244014969223347,0.0,1.0,1.0,0.041,0.03224265754516539,0.15190581530528388,0.16627154619215895,0.06085454831741298,0.16605532008458704,0.0002093061343143587,0.1592917525157369,0.0008192147272237898,0.005736597888023091,0.007091527616223836,315.24999999999926,12.223674541242055,303.0269172928793,4.763075296261954,7.460238415831964,4.762844291287366
9360.0,1.6606216014227688,45.51400282990677,56.26435163352007,482.77648938600873,57.39005498465374,36.63957031117752,2330.9703747041563,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.2154654508583,2424.9999999999877,0.00012604309309017167,0.1299999999999995,0.000344421017576856,0.005244357361589046,0.0,1.0,1.0,0.041,0.03224185059979721,0.1519137494105042,0.16627836973651136,0.06085064199342697,0.1660621601422769,0.00020930988309568,0.15929900990467372,0.0008192520509383219,0.005736725695596276,0.007091732910601923,315.2499999999984,12.224441644225719,303.0261487115392,4.76337456372626,7.460707148004958,4.7631441404530594
9370.0,1.6606898177124103,45.51607055072893,56.267281403963864,482.75677917103627,57.393651552553095,36.64187103843365,2330.9644774089948,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.2008209434414,2424.9999999999814,0.00012604016418868829,0.12999999999999928,0.00034444917632596705,0.0052446988952319345,0.0,1.0,1.0,0.041,0.032241045151889275,0.15192165979070243,0.1662851749512402,0.06084674370991974,0.16606898177124105,0.000209313617290955,0.15930624692755124,0.0008192892699131207,0.0057368530054377935,0.007091937386606732,315.2499999999976,12.225206819491838,303.0253820631676,4.763673078861907,7.461174701831861,4.763443234996348
9380.0,1.6607578504535272,45.51813247927872,56.27020242990394,482.73711085189683,57.397239092796696,36.64416598434402,2330.9585949228353,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.1862036115331,2424.999999999976,0.0001260372407223066,0.12999999999999906,0.0003444772696733261,0.00524503957357802,0.0,1.0,1.0,0.041,0.03224024119863432,0.15192954656074065,0.16629196191625117,0.060842853446031325,0.16607578504535273,0.00020931733697907167,0.1593134636774755,0.000819326384627017,0.0057369798205206945,0.007092141049150725,315.2499999999969,12.22597007474209,303.0246173399664,4.763970844702126,7.461641082063516,4.763741577964688
9390.0,1.6608257003795057,45.520188642037155,56.27311475366226,482.717484308108,57.400817641780435,36.646455172255145,2330.9527271859356,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.1716134041869,2424.9999999999714,0.0001260343226808374,0.12999999999999887,0.0003445052978544558,0.005245379400038568,0.0,1.0,1.0,0.041,0.03223943873723028,0.15193740983488813,0.16629873071111834,0.06083897118097015,0.16608257003795057,0.00020932104223825838,0.15932066024713004,0.0008193633955566688,0.0057371061438031,0.007092343903118861,315.2499999999963,12.226731417644826,303.023854534169,4.764267864267777,7.4621062934313915,4.764039172393128
9400.0,1.6608933682184301,45.52223906536671,56.276018417344716,482.6978994196228,57.404387235753944,36.64873862541989,2330.9468741387927,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.1570502705526,2424.9999999999663,0.00012603141005411054,0.12999999999999867,0.0003445332611039947,0.005245718378010344,0.0,1.0,1.0,0.041,0.032238637764880396,0.15194524972683074,0.16630548141509066,0.060835096894012286,0.16608933682184301,0.00020932473314608978,0.1593278367287835,0.0008194003031766009,0.0057372319782284815,0.007092545953369049,315.2499999999956,12.22749085583563,303.02309363803994,4.764564140567578,7.462570340647937,4.764336021304537
9410.0,1.6609608546931283,45.52428377551364,56.27891346284449,482.6783560668236,57.40794791082342,36.65101636699928,2330.9410357221395,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.1425141598748,2424.9999999999623,0.00012602850283197496,0.1299999999999985,0.00034456115965571433,0.005246056510875895,0.0,1.0,1.0,0.041,0.03223783827879312,0.15195306634968014,0.16631221410709854,0.060831230564500696,0.16609608546931284,0.00020932840977949246,0.15933499321429773,0.0008194371079592455,0.005737357326725952,0.007092747204732571,315.2499999999951,12.228248396917932,303.0223346438747,4.764859676598344,7.4630332284069585,4.764632127709851
9420.0,1.6610281605212156,45.5263227986101,56.28179993184551,482.6588541305166,57.41149970295447,36.65328842006436,2330.93521187694,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.1280050214934,2424.9999999999586,0.0001260256010042987,0.12999999999999834,0.0003445889937425361,0.005246393802003793,0.0,1.0,1.0,0.041,0.03223704027618214,0.1519608598159829,0.16631892886576025,0.060827372171844495,0.16610281605212157,0.00020933207221475092,0.15934212979513537,0.0008194738103749819,0.005737482192210544,0.007092947662014528,315.24999999999466,12.229004048463574,303.0215775439983,4.765154475345222,7.4634949613839865,4.764927494608306
9430.0,1.6610952864151394,45.5283561606765,56.28467786582586,482.63939349192555,57.41504264797498,36.65555480759796,2330.929402544383,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.1135228048431,2424.999999999956,0.00012602270456096862,0.12999999999999823,0.00034461676359654836,0.005246730254748905,0.0,1.0,1.0,0.041,0.03223624375426637,0.15196863023772983,0.1663256257693884,0.06082352169551801,0.16610952864151396,0.00020933572052751265,0.15934924656236776,0.000819510410892177,0.00573760657758349,0.007093147329994262,315.24999999999426,12.229757818013402,303.0208223307656,4.765448539781923,7.463955544236645,4.76522212498767
9440.0,1.6611622330822244,45.53038388762364,56.287547306061214,482.6199740326862,57.41857678157787,36.65781555249658,2330.923607665879,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.0990674594533,2424.9999999999536,0.00012601981349189066,0.12999999999999817,0.00034464446944902367,0.005247065872452664,0.0,1.0,1.0,0.041,0.03223544871026993,0.1519763777263653,0.1663323048959967,0.06081967911506023,0.16611622330822245,0.00020933935479279452,0.15935634360668274,0.0008195469099772256,0.005737730485732515,0.007093346213425807,315.249999999994,12.230509713077877,303.02006899656,4.765741872870963,7.464414981605018,4.765516021824489
9450.0,1.6612290012247164,45.53240600525498,56.29040829362822,482.60059563484,57.422102139324004,36.66007067757217,2330.917827183055,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.0846389349479,2424.9999999999513,0.00012601692778698958,0.12999999999999806,0.00034467211153043514,0.005247400658443316,0.0,1.0,1.0,0.041,0.03223465514142213,0.1519841023927962,0.166338966323306,0.06081584441007379,0.16612290012247166,0.0002093429750849879,0.15936342101839243,0.0008195833080945896,0.005737853919532107,0.0070935443170383064,315.2499999999937,12.231259741137626,303.0193175337927,4.766034477563893,7.464873278112009,4.765809188084312
9460.0,1.6612955915398273,45.53442253926885,56.293260869407945,482.5812581808288,57.425618756645,36.66232020555398,2330.9120610377513,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.0702371810454,2424.99999999995,0.00012601404743620907,0.129999999999998,0.00034469969007047414,0.005247734616036183,0.0,1.0,1.0,0.041,0.0322338630449575,0.15199180434740145,0.16634561012875115,0.06081201756022442,0.16612955915398275,0.0002093465814778648,0.159370478887441,0.0008196196057068393,0.005737976881843813,0.007093741645536464,315.2499999999935,12.232007909644052,303.01856793490305,4.766326356801535,7.465330438363735,4.7661016267219445
9470.0,1.6613620047197803,45.53643351526074,56.2961050740893,482.5619615534885,57.42912666884605,36.66456415909036,2330.9063091720136,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.0558621475583,2424.99999999995,0.00012601117242951165,0.129999999999998,0.0003447272052980668,0.005248067748533944,0.0,1.0,1.0,0.041,0.03223307241811571,0.1519994837000411,0.16635223638948726,0.060808198545240014,0.16613620047197805,0.0002093501740445834,0.1593775173034126,0.0008196558032746934,0.0057380993755165146,0.007093938203600972,315.2499999999935,12.232754226019935,303.01782019235714,4.766617513514222,7.465786466949872,4.766393340681674
9480.0,1.661428241451853,45.53843895872544,56.29894094817244,482.5427056360434,57.432625911108765,36.666802560750604,2330.900571528091,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.0415137843931,2424.9999999999504,0.00012600830275687864,0.129999999999998,0.0003447546574413917,0.005248400059226871,0.0,1.0,1.0,0.041,0.03223228325814163,0.1520071405600656,0.16635884518239646,0.06080438734490993,0.16614282414518533,0.00020935375285769357,0.15938453635553906,0.000819691901257058,0.005738221403386713,0.007094133995888945,315.2499999999936,12.23349869765998,303.0170742986472,4.766907950622028,7.466241368444025,4.766684332897506
9490.0,1.661494302418424,45.54043889505935,56.30176853197218,482.52349031210025,57.43611651849402,36.66903543302675,2330.8948480484305,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.0271920415502,2424.9999999999513,0.00012600543840831003,0.12999999999999806,0.000344782046727896,0.005248731551393107,0.0,1.0,1.0,0.041,0.03223149556228526,0.15201477503632488,0.16636543658409403,0.06080058393908413,0.16614943024184242,0.00020935731798914277,0.15939153613270773,0.0008197279001110684,0.005738342968278808,0.007094329027034349,315.2499999999937,12.23424133193144,303.01633024629143,4.767197671035004,7.466695147404111,4.766974606293406
9500.0,1.661560188297016,45.54243334956267,56.30458786562145,482.5043154656423,57.439598525944774,36.671262798335434,2330.889138675673,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,586.0128968691234,2424.9999999999536,0.0001260025793738247,0.12999999999999817,0.00034480937338431295,0.005249062228298929,0.0,1.0,1.0,0.041,0.03223070932780179,0.15202238723717793,0.166372010670935,0.060796788307672545,0.1661560188297016,0.00020936086951028185,0.15939851672346936,0.0008197638002921281,0.005738464073005391,0.007094523301648453,315.249999999994,12.2349821361747,303.01558802783325,4.767486677653417,7.467147808372716,4.76726416378354
9510.0,1.6616258997603404,45.54442234744162,56.30739898907468,482.4851809810236,57.44307196828891,36.673484679019694,2330.8834433526476,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.9986282173003,2424.9999999999563,0.00012599972564346004,0.12999999999999828,0.00034483663763667925,0.005249392093198996,0.0,1.0,1.0,0.041,0.03222992455195152,0.15202997727050163,0.16637856751902083,0.06079300043064414,0.16616258997603406,0.00020936440749187032,0.15940547821604567,0.0008197996022539491,0.0057385847203675145,0.007094716824320248,315.2499999999943,12.235721117703838,303.01484763584017,4.76777497336798,7.46759935587746,4.767553008272497
9520.0,1.6616914374763427,45.54640591381071,56.3102019421112,482.46608674296294,57.44653688024208,36.67570109735078,2330.8777620223673,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.9843860363612,2424.99999999996,0.00012599687720727225,0.1299999999999984,0.0003448638397103512,0.005249721149336631,0.0,1.0,1.0,0.041,0.03222914123199987,0.15203754524370025,0.16638510720420557,0.06078922028802627,0.16616914374763428,0.00020936793200408246,0.1594124206983375,0.0008198353064485928,0.005738704913154986,0.007094909599616888,315.2499999999948,12.236458283807258,303.014109062904,4.768062561060093,7.468049794431378,4.767841142655543
9530.0,1.6617568021082474,45.548384073694955,56.312996764338735,482.44703263653815,57.44999329641051,36.67791207553002,2330.8720946280246,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.9701702766802,2424.999999999965,0.00012599403405533604,0.12999999999999862,0.00034489097983002266,0.005250049399944068,0.0,1.0,1.0,0.041,0.03222835936521741,0.1520450912637146,0.16639162980210256,0.06078544785990381,0.16617568021082474,0.00020937144311651283,0.15941934425793233,0.0008198709133265093,0.0057388246541466474,0.007095101632084122,315.24999999999545,12.237193641748233,303.01337230163995,4.768349443602073,7.468499128533287,4.768128569818852
9540.0,1.6618219943146015,45.55035685203208,56.31578349519673,482.42801854718005,57.453441251293874,36.68011763569058,2330.8664411129866,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.9559808887234,2424.9999999999714,0.00012599119617774467,0.12999999999999887,0.0003449180582197412,0.005250376848242719,0.0,1.0,1.0,0.041,0.03222757894887979,0.1520526154370312,0.16639813538809065,0.06078168312641841,0.16618219943146018,0.00020937494089818184,0.1594262489821123,0.0008199064233365775,0.00573894394611065,0.007095292926246727,315.2499999999963,12.237927198765528,303.01263734468563,4.768635623857392,7.468947362668138,4.768415292639734
9550.0,1.6618870147493194,45.55232427367479,56.31856217395986,482.4090443606667,57.45688077928811,36.682317799899366,2330.8608014207903,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.9418178230507,2424.9999999999777,0.00012598836356461014,0.12999999999999912,0.0003449450751029262,0.00525070349744344,0.0,1.0,1.0,0.041,0.032226799980267784,0.15206011786969165,0.16640462403732104,0.06077792606776782,0.16618870147493195,0.00020937842541754188,0.15943313495786177,0.0008199418369261463,0.005739062791804755,0.007095483486608955,315.2499999999971,12.238658962073965,303.01190418470065,4.7689211046809135,7.469394501307404,4.7687013139868855
9560.0,1.6619518640617281,45.55428636339298,56.321332839741366,482.39010996311737,57.46031191468825,36.68451259015877,2330.855175495139,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.9276810303135,2424.999999999986,0.00012598553620606269,0.12999999999999945,0.00034497203070238446,0.005251029350746784,0.0,1.0,1.0,0.041,0.03222602245666724,0.15206759866730168,0.16641109582472313,0.060774176664204885,0.1661951864061728,0.0002093818967424822,0.15944000227187544,0.0008199771545410737,0.005739181193976595,0.007095673317654943,315.2499999999982,12.239388938865021,303.0111728143668,4.7692058889191244,7.46984054890944,4.768986636720619
9570.0,1.6620165428966116,45.55624314587596,56.324095531496525,482.37121524098694,57.46373469169124,36.68670202840854,2330.8495632798954,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.913570461256,2424.999999999995,0.0001259827140922512,0.1299999999999998,0.0003449989252403288,0.005251354411343279,0.0,1.0,1.0,0.041,0.03222524637536908,0.15207505793504061,0.1664175508250118,0.06077043489603702,0.16620165428966116,0.00020938535494033556,0.15944685101056585,0.0008200123766257673,0.005739299155363969,0.00709586242384917,315.2499999999994,12.240117136307433,303.010443226386,4.769489979410373,7.470285509919851,4.769271263693104
9580.0,1.662081051894255,45.55819464573471,56.326850288026066,482.3523600810597,57.46714914439884,36.68888613652761,2330.8439647190794,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.8994860667148,2425.000000000006,0.00012597989721334295,0.13000000000000023,0.00034502575893839406,0.0052516786824136725,0.0,1.0,1.0,0.041,0.03222447173366931,0.15208249577767038,0.16642398911269315,0.060766700743625286,0.16620810518942553,0.00020938880007788317,0.15945368126007148,0.0008200475036232248,0.005739416678695129,0.0070960508096368806,315.2500000000008,12.240843561547756,303.0097154134809,4.769773378985104,7.470729388771862,4.7695551977485975
9590.0,1.66214539169049,45.56014088750407,56.32959714797956,482.33354437044363,57.47055530682036,36.69106493633586,2330.8383797568613,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.8854277976178,2425.0000000000173,0.00012597708555952357,0.1300000000000007,0.00034505253201765437,0.005252002167129208,0.0,1.0,1.0,0.041,0.03222369852886898,0.15208991229954483,0.1664304107620712,0.060762974187383634,0.16621453916904902,0.00020939223222136066,0.15946049310626426,0.0008200825359750732,0.005739533766689048,0.007096238479444516,315.2500000000023,12.241568221710967,303.0089893683936,4.77005609046609,7.471172189886687,4.769838441723688
9600.0,1.6622095629167382,45.562081895645015,56.33233614985888,482.3147679965645,57.473953212875585,36.693238449596045,2330.832808337559,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.8713956049852,2425.000000000031,0.00012597427912099704,0.13000000000000123,0.0003450792446986404,0.00525232486865188,0.0,1.0,1.0,0.041,0.032222926758274185,0.15209730760461898,0.16643681584725445,0.06075925520777815,0.16622095629167383,0.00020939565143646366,0.15946728663475757,0.0008201174741216103,0.005739650422055711,0.007096425437680154,315.25000000000404,12.242291123901062,303.00826508388553,4.770338116668674,7.4716139176738965,4.770120998447531
9610.0,1.6622735662000572,45.56401769454687,56.33506733202158,482.2960308471601,57.477342896397566,36.695406698015496,2330.827250405632,0.041,5.5e-05,0.13,0.33,4.3,0.022,0.24,0.024,0.1,0.083,0.0035,1.8e-05,0.0027,8.8e-06,2e-07,0.033,4e-05,585.8573894399286,2425.0000000000455,0.00012597147788798573,0.13000000000000184,0.00034510589720135624,0.005252646790134698,0.0,1.0,1.0,0.041,0.032222156419196075,0.15210468179645828,0.16644320444216218,0.06075554378532631,0.16622735662000573,0.00020939905778835367,0.15947406193091404,0.0008201523185018437,0.005739766647496401,0.007096611688733943,315.2500000000059,12.243012275201627,303.0075425527365,4.770619460400998,7.472054576531789,4.770402870742082
