Time,u_1,u_2,AMPK_A,Drug_D,Glucose_G,miR_451_M,mTOR_R,deltaD,myu_G,l_1,l_2,alpha,l_3,l_4,beta,S_1,epsilon_1,l_5,l_6,gamma,S_2,epsilon_2,myu_D,compartment,Dose_for_Glucose,Dose_for_Drug,Consumption_of_Glucose,Decay_of_Drug,Production_of_miR_451,loss_of_miR_451,signal_source_of_AMPK,Production_of_AMPK,loss_of_AMPK,signal_source_of_mTOR,Production_of_mTOR,loss_of_mTOR
69.84,0.0,0.0,0.8958676325544368,9.183647161088475e-05,0.05095296780636282,2.171711166696348,3.4276254137705675,0.9999081677452288,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.02547648390318141,0.00012085679663992434,1.8021697648258803,2.171711166696348,10.0,34.987486951944696,44.793381627721836,60.0,110.95668945407706,171.38127068852836
69.96,0.0,0.0,0.920047788444498,7.842078468549304e-05,0.04798569647028571,2.1267572495413836,3.3753062540809062,0.9999215822901438,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.023992848235142854,0.00010320175264610885,1.7469462818054304,2.1267572495413836,10.0,36.21157147558684,46.002389422224894,60.0,108.31762640241463,168.7653127040453
70.08,0.0,0.0,0.9461449506255193,6.696501082287349e-05,0.04519122949559952,2.080527528196832,3.3201184490552476,0.9999330372312835,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.02259561474779976,8.812595424290151e-05,1.6897222157098897,2.080527528196832,10.0,37.533347471967,47.30724753127596,60.0,105.53363932507655,166.00592245276238
70.2,0.0,0.0,0.9743949739566858,5.718270304265137e-05,0.04255949933084434,2.0329352941185492,3.2618873509208344,0.999942818931857,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.02127974966542217,7.52524372041292e-05,1.630420048557277,2.0329352941185492,10.0,38.964890589316816,48.71974869783429,60.0,102.59612965798983,163.09436754604172
70.32,0.0,0.0,1.005067683936293,4.882940143956433e-05,0.04008102907267582,1.9838961225882497,3.2004519976540866,0.9999511717906963,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.02004051453633791,6.425949229446666e-05,1.5689824183767047,1.9838961225882497,10.0,40.51992062189237,50.25338419681465,60.0,99.49695706897927,160.02259988270433
70.44,0.0,0.0,1.0384671652323862,4.16963265096961e-05,0.03774689211321644,1.9333306028785702,3.135668486240819,0.99995830454277,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.01887344605660822,5.487236568676007e-05,1.5053877133257665,1.9333306028785702,10.0,42.21397774770116,51.92335826161931,60.0,96.22929879298277,156.78342431204095
70.56,0.0,0.0,1.0749365462326557,3.560525368209986e-05,0.035548684355492716,1.88116819061887,3.0674285618908086,0.9999643953801775,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.017774342177746358,4.685651384564342e-05,1.4396576633691287,1.88116819061887,10.0,44.064571010266356,53.746827311632785,60.0,92.78815920181864,153.37142809454042
70.68,0.0,0.0,1.1148604614403343,3.0403963906749374e-05,0.0334784895430496,1.8273518279519994,2.9956751120679455,0.9999695964982891,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.0167392447715248,4.001161650128218e-05,1.371869980151891,1.8273518279519994,10.0,46.0912892501534,55.74302307201672,60.0,89.17122243489436,149.78375560339728
70.8,0.0,0.0,1.1586665954487274,2.5962530981298467e-05,0.03152885618222853,1.7718436559674076,2.920425121876983,0.9999740378060423,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.015764428091114266,3.4166690771388784e-05,1.302171539704391,1.7718436559674076,10.0,48.31583160999458,57.933329772436366,60.0,85.37983734197759,146.02125609384916
70.92,0.0,0.0,1.2068224128417915,2.2169876994688754e-05,0.02969275857357733,1.7146314884474871,2.8417852695134744,0.9999778303687552,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.014846379286788666,2.9175558125010402e-05,1.230795657683096,1.7146314884474871,10.0,50.76192196665218,60.34112064208957,60.0,81.42036034421959,142.08926347567373
71.04,0.0,0.0,1.2598319347465132,1.8931264950518236e-05,0.027963587259958966,1.65573639424697,2.7599834196189508,0.9999810689142448,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.013981793629979483,2.4913544674882e-05,1.1580723266383561,1.65573639424697,10.0,53.455025377321284,62.99159673732566,60.0,77.30524859611292,137.99917098094753
71.16,0.0,0.0,1.3182253376489244,1.6165750491196473e-05,0.026335114707011522,1.595220465187359,2.6753902774980474,0.9999838343801738,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.013167557353505761,2.127412764641456e-05,1.084438517994505,1.595220465187359,10.0,56.421813249643066,65.91126688244621,60.0,73.05429164259661,133.76951387490237
71.28,0.0,0.0,1.3825430741727969,1.3804233355013566e-05,0.024801477447959824,1.533194547309815,2.5885382151912366,0.9999861958619229,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.012400738723979912,1.8166371095197853e-05,1.0104405770117368,1.533194547309815,10.0,59.68927815282892,69.12715370863984,60.0,68.69549735734036,129.42691075956182
71.4,0.0,0.0,1.4533092123734765,1.1787673616146482e-05,0.02335715062977455,1.46982485960951,2.5001304768121346,0.9999882123958582,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.011678575314887274,1.551257847884877e-05,0.9367300626097209,1.46982485960951,10.0,63.283426714539935,72.66546061867382,60.0,64.26564290731395,125.00652384060673
71.52,0.0,0.0,1.5310010002231729,1.0065721214899472e-05,0.021996937458918373,1.4053374043529892,2.4110428052609665,0.9999899343294443,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.010998468729459187,1.3246489118807705e-05,0.8640414847208521,1.4053374043529892,10.0,67.22749591509003,76.55005001115865,60.0,59.80967718990915,120.55214026304832
71.64,0.0,0.0,1.6160014756241177,8.595303495477817e-06,0.020715935704027424,1.3400195273927955,2.3222936633601,0.9999914047334441,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.010357967852013712,1.1311419400048808e-05,0.7931646623428584,1.3400195273927955,10.0,71.53965376251837,80.80007378120588,60.0,55.37959729930238,116.11468316800499
71.76,0.0,0.0,1.7085483475092929,7.339689278490613e-06,0.019509533903022454,1.2742162516712094,2.235001373315374,0.999992660337657,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.009754766951511227,9.659031090493648e-06,0.7248997822200417,1.2742162516712094,10.0,76.23034666488233,85.42741737546464,60.0,51.031915986683174,111.75006866576871
71.88,0.0,0.0,1.8086768702986178,6.267505341055975e-06,0.018373388621580052,1.2083221268462414,2.150318424519491,0.9999937325142997,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.009186694310790026,8.248037028829663e-06,0.6600057800798153,1.2083221268462414,10.0,81.29941299832302,90.43384351493089,60.0,46.82424487894799,107.51592122597455
72.0,1.0,1.0,1.9161638597732649,5.351938765790119e-06,0.01730340608739536,1.1427682579742664,2.0693553664312616,0.9999946480755558,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.00865170304369768,7.043151415779797e-06,0.5991474598657437,1.1427682579742664,10.0,86.7333044755718,95.80819298866324,60.0,42.81129544340506,103.46776832156309
72.12,1.0,1.0,2.021316398898381,0.1110090581950946,0.1327666669477887,1.0849333082145847,2.0583728536353942,0.8949306424359607,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.06638333347389434,0.1460879205847445,0.6634711045389691,1.0849333082145847,10.0,91.86615741119172,101.06581994491906,60.0,42.951304291289716,102.91864268176971
72.24,1.0,1.0,2.1066318467738108,0.20579711645114063,0.24150586997539875,1.0413534160925415,2.0654839712612567,0.8139982063761394,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.12075293498769937,0.2708290052497011,0.7352942357395816,1.0413534160925415,10.0,95.95009349133888,105.33159233869054,60.0,43.36099014150402,103.27419856306284
72.36,1.0,1.0,2.169283816889155,0.2867385385952057,0.3439126311409174,1.011172959898727,2.079517381199101,0.7507079843435065,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.1719563155704587,0.3773479167912907,0.8128860725213971,1.011172959898727,10.0,98.88894537650621,108.46419084445775,60.0,44.12404664262097,103.97586905995503
72.48,1.0,1.0,2.2085617771331005,0.3558553564284838,0.4403555891747933,0.9934340740652745,2.10125181604571,0.7005739464247068,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.22017779458739664,0.4683056490598847,0.8946742871938766,0.9934340740652745,10.0,100.6587481158707,110.42808885665502,60.0,45.27733458974066,105.0625908022855
72.6,1.0,1.0,2.224988646913496,0.41487556983402935,0.5311821623862196,0.9871368237528114,2.131189945257624,0.6604224520679003,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.2655910811931098,0.5459762499015827,0.979566451657867,0.9871368237528114,10.0,101.29458999658046,111.24943234567479,60.0,46.84421599595963,106.55949726288121
72.72,1.0,1.0,2.219993809301364,0.46527396039280383,0.6167193933164659,0.9912963415528754,2.1696916286044927,0.6279630446194561,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.30835969665823293,0.6123005318769299,1.0668962892470502,0.9912963415528754,10.0,100.8741533835111,110.99969046506818,60.0,48.84200718992388,108.48458143022464
72.84,1.0,1.0,2.195605976079842,0.5083101288348119,0.6972753349596303,1.0049848500538918,2.217066762651115,0.6015111968658668,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.34863766747981517,0.6689361295466124,1.1563543532178946,1.0049848500538918,10.0,99.50275741575408,109.7802988039921,60.0,51.28604414660489,110.85333813255575
72.96,1.0,1.0,2.154203902166345,0.5450598896134338,0.7731401808668023,1.0273616076107408,2.2736150104355843,0.579807057879447,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.3865700904334011,0.7172988147312789,1.2479203833183654,1.0273616076107408,10.0,97.3012584834273,107.71019510831725,60.0,54.191004739743065,113.68075052177922
73.08,1.0,1.0,2.098317036979703,0.5764416395150427,0.8445871591365118,1.0576928669424113,2.339613908079415,0.5618942356935375,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.4222935795682559,0.7585971976017962,1.341809240261145,1.0576928669424113,10.0,94.39687520208695,104.91585184898516,60.0,57.57079811414237,116.98069540397076
73.2,1.0,1.0,2.0304899127140428,0.6032390081076261,0.9118733836504721,1.0953638680753996,2.415303785213298,0.5470369064885316,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.45593669182523605,0.793862534669636,1.4384231512629324,1.0953638680753996,10.0,90.91644673212059,101.52449563570214,60.0,61.436899715463525,120.76518926066491
73.32,1.0,1.0,1.9531791154189837,0.6261216900432435,0.9752411540443444,1.139883453860285,2.500843850360225,0.5346613677081224,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.4876205770221722,0.8239761440969084,1.53831580111164,1.139883453860285,10.0,86.98169770717554,97.65895577094918,60.0,65.79630697299365,125.04219251801125
73.44,1.0,1.0,1.8686795257269542,0.6456615711311211,1.0349186688220249,1.1908858747372002,2.596261109682373,0.5243155553060352,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.5174593344110124,0.8496906276085554,1.6421623814438857,1.1908858747372002,10.0,82.70583155434045,93.4339762863477,60.0,70.64914461834947,129.81305548411865
73.56,1.0,1.0,1.7790801097199216,0.6623469398354729,1.091120811165183,1.248128676036316,2.7014025642289257,0.5156397378341291,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.5455604055825914,0.8716485728234824,1.7507294826778739,1.248128676036316,10.0,78.1914263061827,88.95400548599608,60.0,75.98597232579655,135.07012821144627
73.68,1.0,1.0,1.6862390503954638,0.6765947877689749,1.144049963178,1.3114872297874982,2.8158794728036813,0.5083450713123974,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.572024981589,0.890398740703971,1.864842968901181,1.3114872297874982,10.0,73.5294454504997,84.31195251977319,60.0,81.78522553166636,140.79397364018408
73.8,1.0,1.0,1.5917806616878125,0.68876121468413,1.1938967341850621,1.3809457795001832,2.9390187906281886,0.5021977991507477,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.5969483670925311,0.906409758524315,1.9853451217140647,1.3809457795001832,10.0,68.79918345026843,79.58903308439062,60.0,88.010677453234,146.95093953140943
73.92,1.0,1.0,1.4971067655044736,0.6991502981926707,1.2408406344031968,1.4565838366089137,3.069818077461841,0.4970074325379158,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.6204203172015984,0.9200817924215547,2.113036495437558,1.4565838366089137,10.0,64.06895925433827,74.85533827522369,60.0,94.60930349709083,153.49090387309207
74.04,1.0,1.0,1.4034193036677773,0.7080216946762576,1.2850507224262366,1.5385562995940762,3.206913343647553,0.492617782500897,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.6425253612131183,0.9317565501939551,2.248595676682473,1.5385562995940762,10.0,59.3973164503215,70.17096518338886,60.0,101.50980812975405,160.34566718237767
74.16,1.0,1.0,1.3117485627146432,0.7155971204371334,1.3266862075754058,1.6270652610223972,3.3485679870563914,0.4889000923827501,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.6633431037877029,0.9417258104952676,2.392473282484241,1.6270652610223972,10.0,54.834461614850525,65.58742813573215,60.0,108.62229026031002,167.42839935281955
74.28,1.0,1.0,1.222981636544381,0.7220658998329409,1.3658970264838777,1.7223215776340748,3.4926938374223973,0.4857477125560033,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.6829485132419388,0.9502387241801502,2.5447619124222594,1.7223215776340748,10.0,50.42366445957904,61.14908182721905,60.0,115.83961184839517,174.63469187111986
74.4,1.0,1.0,1.1378857934288358,0.7275897078099498,1.402824393129167,1.8244952201667786,3.6369158779262265,0.48307193251784697,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.7014121965645835,0.957508055477894,2.7050541738080227,1.8244952201667786,10.0,46.20236423305241,56.89428967144179,60.0,123.04104452176063,181.84579389631133
74.52,1.0,1.0,1.057122540137721,0.7323066132603786,1.4376013150244844,1.9336556249072554,3.778688801922363,0.480798693428141,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.7188006575122422,0.9637155030506582,2.8723149042499614,1.9336556249072554,10.0,42.20278200822628,52.85612700688604,60.0,130.09852734021422,188.93444009611815
74.64,1.0,1.0,0.9812500315670102,0.73633450260175,1.4703530467101378,2.0497070095838605,3.9154633584308174,0.4788659844774322,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.7351765233550689,0.9690162054239031,3.0448074614074447,2.0497070095838605,10.0,38.451934165640616,49.062501578350506,60.0,136.88533521089016,195.77316792154087
74.76,1.0,1.0,0.9107134966459738,0.7397739387426328,1.5011974146272777,2.1723288005879726,4.044883823177773,0.4772217846847445,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.7505987073136389,0.9735425033853048,3.2201204024489134,2.1723288005879726,10.0,34.97107286832906,45.53567483229869,60.0,143.28625388766622,202.24419115888864
74.88,1.0,1.0,0.8458285450860461,0.7427108984721894,1.5302455042049667,2.3009318815524495,4.164993472985983,0.47582225970131053,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,1.0,1.0,0.7651227521024834,0.9774075423894013,3.3953243186102866,2.3009318815524495,10.0,31.774843340390373,42.291427254302306,60.0,149.20745681531474,208.24967364929913
75.0,0.0,0.0,0.7867647931948968,0.7452187836977527,1.5576019111641013,2.4346457855318393,4.274389804677071,0.47463044717538166,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.7788009555820506,0.9807079193462427,3.5672500876686755,2.4346457855318393,10.0,28.87044346212281,39.338239659744836,60.0,154.58391197049906,213.71949023385355
75.12,0.0,0.0,0.7353557131063169,0.6363559946032339,1.4668943006110517,2.5653867464668783,4.306954732439484,0.52921738563706,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.7334471503055259,0.8374444888978558,3.6114400744998685,2.5653867464668783,10.0,26.381015983966744,36.76778565531584,60.0,155.50004563642204,215.3477366219742
75.24,0.0,0.0,0.6933808769856292,0.5433945684501182,1.3814688413321223,2.685578648613405,4.3241889376272615,0.5807734272779432,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.6907344206660612,0.7151072520803556,3.6423224386475086,2.685578648613405,10.0,24.353616426000645,34.66904384928146,60.0,156.34496373456227,216.20944688136308
75.36,0.0,0.0,0.6591009098765621,0.46401268397419393,1.301018086684688,2.7949425940603403,4.3394632129169,0.628755579296978,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.650509043342344,0.6106406921100392,3.660813197772197,2.7949425940603403,10.0,22.697085335299292,32.9550454938281,60.0,157.09188583616952,216.973160645845
75.48,0.0,0.0,0.6310415271336154,0.39622780212614567,1.2252525164900443,2.893393817436251,4.35269103758616,0.6728534010422561,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.6126262582450221,0.5214357875980077,3.6685355873438605,2.893393817436251,10.0,21.340782045283486,31.552076356680768,60.0,157.73626421136214,217.634551879308
75.6,0.0,0.0,0.6080497323318805,0.33834593500364846,1.153899333233141,2.981045114199731,4.363874778839962,0.7129486113532468,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.5769496666165705,0.44526325046480136,3.6671580876248546,2.981045114199731,10.0,20.229340083358508,30.402486616594025,60.0,158.2786184158663,218.1937389419981
75.72,0.0,0.0,0.5892159385899597,0.2889195736834307,1.0867014353661637,3.0581809370941104,4.3730785722527905,0.7490724481179327,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.5433507176830819,0.3802181589673948,3.6582537938028112,3.0581809370941104,10.0,19.31905985319573,29.460796929497985,60.0,158.72265801382147,218.65392861263953
75.84,0.0,0.0,0.5738184344327203,0.2467136542299648,1.0234168659288798,3.125221924737604,4.380403001978653,0.7813644018922143,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.5117084329644399,0.3246751689666337,3.6432270861215796,3.125221924737604,10.0,18.575255468754367,28.690921721636013,60.0,159.07381144344163,219.02015009893265
75.96,0.0,0.0,0.5612826812316368,0.21067317121137716,0.9638176833939995,3.182688818692188,4.385971810659606,0.8100387676121666,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.48190884169699977,0.2772458933141724,3.6232839387857734,3.182688818692188,10.0,17.970246115476193,28.06413406158184,60.0,159.33802134850168,219.29859053298028
76.08,0.0,0.0,0.5511475264247284,0.17989778039241336,0.9076893419842904,3.231168470181173,4.3899026898341,0.8353555967684658,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.4538446709921452,0.236745478996416,3.5994399780761714,3.231168470181173,10.0,17.48183030799559,27.557376321236422,60.0,159.52135681763633,219.49513449170502
76.2,0.0,0.0,0.5430415112725037,0.153618127947448,0.8548296661299087,3.2712860567472677,4.392309524301006,0.857599451752062,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.42741483306495437,0.2021614563788416,3.5725338521832293,3.2712860567472677,10.0,17.09209976206025,27.152075563625182,60.0,159.6295312888289,219.6154762150503
76.32,0.0,0.0,0.536663898855137,0.13117747720318615,0.8050483067584011,3.303681648593236,4.393303078942901,0.8770621020484141,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.40252415337920056,0.17262955999939297,3.543249522669088,3.303681648593236,10.0,16.786533095123964,26.833194942756847,60.0,159.66776013534806,219.66515394714503
76.44,0.0,0.0,0.5317696799803713,0.112014936385922,0.7581659773613417,3.328992630134796,4.392974574572019,0.894030903810024,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.37908298868067086,0.14741165628387334,3.512140260228592,3.328992630134796,10.0,16.553287775433148,26.588483999018564,60.0,159.6407242990811,219.64872872860096
76.56,0.0,0.0,0.5281577355977188,0.09565159670654497,0.7140138270777964,3.347840460527475,4.391411983158747,0.9087805830671801,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.3570069135388982,0.12587750126581318,3.479651703198194,3.347840460527475,10.0,16.38265189500368,26.407886779885942,60.0,159.55262934053312,219.57059915793735
76.68,0.0,0.0,0.5256628740102874,0.0816787439857828,0.6724329365566764,3.360820904141508,4.388686696531551,0.9215679703990336,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.3362164682783382,0.10748922708529017,3.446138122726731,3.360820904141508,10.0,16.26662011956864,26.283143700514373,60.0,159.4071324307891,219.43433482657755
76.8,0.0,0.0,0.5241484365130263,0.06974700468910373,0.6332735089365541,3.3684986360371156,4.384872664170859,0.9326297410125015,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.31663675446827705,0.09178705817086051,3.4118799798548216,3.3684986360371156,10.0,16.198551396922504,26.207421825651316,60.0,159.20742144263534,219.24363320854297
76.92,0.0,0.0,0.5234997554521069,0.05955825068272361,0.5963945352650253,3.371402477682961,4.380020571199397,0.9421806493266504,0.5,4.0,1.0,1.6,4.0,1.0,1.0,0.2,0.02,4.0,1.0,1.0,1.2,0.02,1.316,1.0,0.0,0.0,0.29819726763251264,0.07837865789846427,3.3771013428800183,3.371402477682961,10.0,16.172914766981336,26.174987772605345,60.0,158.9564211329934,219.00102855996985
