Time,IC1,IFNBm,IFNBenv,STATP2n,SOCSm,IRF7m,IRF7Pn,IFNam,IFNaenv,TNFam,TFNenv,STATm,STAT,r_0,k_15,t_1,v_max217,K_217,TJ_tot,K_3,d,K_9,k_5,K_5,t_3,r_3,k_8,t_4,k_11,k_14,t_6,k_12,k_16,t_8,r_1,r_20,K_20,t_9,v_max19,K_19,r_4,k_26,t_12,k_28,t_13,r_5,n_3,b_m,sp,d_1,n_1,sv,d_2,n_2,TJ,delta,delta_1,delta_2,NS,IC2,C,gamma,compartment,IFNb_mRNA_Induction,IFNb_mRNA_Degradation,IFNBenv_Translation_Secretion,STATP2n_Formation,STATP2n_Dephosphorylation,SOCS_mRNA_Induction,SOCS_mRNA_Degradation,IRF7_mRNA_Induction,IRF7_mRNA_Degradation,IRF7_Translation,IFNa_mRNA_Induction,IFNa_mRNA_Degradation,IFNaenv_Translation_Secretion,TNFa_mRNA_Induction,TNFa_mRNA_Degradation,TNFa_Translation_Secretion,STAT_mRNA_Induction,STAT_mRNA_Degradation,STAT_Translation,STAT_Degradation
6.76,0.3939832883719007,0.1928506825532904,1.0004052610351155,0.0008606526399592753,4.009834173511221e-05,0.009374044161035043,487.84272012389897,319.1456913616062,1.0004060453064623,0.09818245192388025,1.0009148997454738,0.009521622947914017,408.7512442601068,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,9.480299780098188e-07,0.0003,0.1,0.4,0.6448132664075704,0.3894215472269876,500000.0,1.6603021749958496e-15,1.0,0.006992578389205918,0.05346956275234971,5.994988149936923e-05,0.001706412213456963,0.0010652838407665096,1.221906615814493e-06,6.0421853301787414e-05,6.0989116392216416e-05,0.006497592280665858,1.3295580278068806,68.39152807466556,110.60746807757592,6.0069356252890046e-05,0.00040453080589794533,0.03402744486574999,0.00013209154734159328,6.186245869942145e-06,0.006599886100701476,3.427784261249046,18.88831816728417
6.768,0.3938128415117616,0.19247924046955706,1.0004057406341678,0.0008658362486330035,3.9627607256308706e-05,0.009322693512414625,487.8533251339637,318.8080601889789,1.0004065258613106,0.09791383889854478,1.0009159564211407,0.009469019441887945,408.62750703814027,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,9.591833308512731e-07,0.0003,0.1,0.4,0.6461665042010682,0.3888854221168901,500000.0,1.6603021749958496e-15,1.0,0.006983033739036949,0.05336657713911727,5.994988155671179e-05,0.001726487744638387,0.001071699918868868,1.227474749432136e-06,5.971253096097219e-05,6.090719842099447e-05,0.00646199872335469,1.3217027121602167,68.29885665930597,110.49045402988804,6.006935585422835e-05,0.00040396725135885444,0.033934350685163504,0.0001320773634614526,6.213947783713857e-06,0.006563424128811936,3.4088469990796604,18.882600293515075
6.776,0.3936435043276659,0.1921085456009398,1.0004062202332202,0.0008711294939512005,3.916255809374311e-05,0.009271626175129595,487.8638675025586,318.4706285073056,1.0004070064161559,0.09764596512321111,1.000917012983194,0.009416707048438557,408.5036645001972,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,9.704627069740662e-07,0.0003,0.1,0.4,0.6475158101203107,0.3883565995031234,500000.0,1.6603021749958496e-15,1.0,0.006973619546491682,0.053263798697905235,5.99498816140543e-05,0.0017467901118570597,0.0010782517011337259,1.2331994020676723e-06,5.9011775491724135e-05,6.082642609391622e-05,0.006426601542496868,1.3138975506218857,68.20745493734496,110.37350912049631,6.0069355454957674e-05,0.0004034113437689129,0.033841512709104266,0.00013206314396036712,6.242434036716953e-06,0.00652716394078415,3.3900145374378803,18.8768775531145
6.784,0.3934752688263803,0.19173859732653636,1.0004066998322734,0.0008765331103291645,3.8703127370658446e-05,0.009220840591588444,487.87434762947083,318.133405831098,1.000407486970998,0.0973788286117118,1.0009180694313486,0.009364684164029314,408.3797175211412,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,9.81869362648193e-07,0.0003,0.1,0.4,0.6488611787789244,0.3878349669260075,500000.0,1.6603021749958496e-15,1.0,0.0069643338010407195,0.053161227256562936,5.9949881671396764e-05,0.0017673215763379603,0.0010849400965930354,1.2390810302617712e-06,5.831948612135728e-05,6.07467820335537e-05,0.006391399658452228,1.3061421830089666,68.11730333169238,110.25663664687922,6.0069355055088104e-05,0.0004028629654537901,0.033748930249219086,0.0001320488887607696,6.271706885244597e-06,0.006491104425131287,3.371286299050553,18.871149986509725
6.792,0.3933081270750997,0.19136939501115668,1.0004071794313272,0.0008820478431069563,3.824924901922695e-05,0.00917033521268108,487.88476591161043,317.7964014960318,1.0004079675258368,0.09711242738246167,1.000919125765319,0.009312949194012245,408.2556669709061,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,9.934045609518843e-07,0.0003,0.1,0.4,0.6502026050063141,0.387320413699057,500000.0,1.6603021749958496e-15,1.0,0.0069551745238226196,0.053058862638978285,5.994988172873916e-05,0.001788084411560513,0.0010917660278010135,1.245120114429363e-06,5.763556329611394e-05,6.066824913903899e-05,0.006356391997459476,1.2984362521741553,68.02838257332691,110.13983984453542,6.006935465462965e-05,0.0004023220005973943,0.03365660261874287,0.00013203459778496143,6.301768705391779e-06,0.006455244476527603,3.352661709844408,18.865417633900233
6.8,0.39314207120100736,0.1910009380056466,1.000407659030381,0.0008876744485631884,3.7800857771757626e-05,0.009120108497735068,487.89512274303314,317.4596246622795,1.0004084480806723,0.09684675945846201,1.0009201819848177,0.009261500552580241,408.1315137145231,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.0050695715699064e-06,0.0003,0.1,0.4,0.6515400838460522,0.3868128308849712,500000.0,1.6603021749958496e-15,1.0,0.006946139767216556,0.05295670466516753,5.9949881786081515e-05,0.0018090809028955346,0.001098730430851211,1.2513171586208618e-06,5.6959908667915855e-05,6.059081058235337e-05,0.006321577491605861,1.2907794039758902,67.94067369715313,110.02312188813876,6.0069354253592176e-05,0.00040178833521657307,0.033564529132500076,0.00013202027095511303,6.33262199185493e-06,0.006419582995775369,3.334140198928887,18.859680535258956
6.808,0.392977093390837,0.19063322564720941,1.0004081386294357,0.0008934136939285696,3.735788915206507e-05,0.009070158914472163,487.90541851496283,317.12308431782145,1.000408928635505,0.0965818228673049,1.0009212380895582,0.009210336662719663,408.00725861214715,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.016865670577511e-06,0.0003,0.1,0.4,0.6528736105542592,0.3863121112716999,500000.0,1.6603021749958496e-15,1.0,0.006937227614416264,0.05285475315136442,5.99498818434238e-05,0.001830313347216353,0.0011058342553932747,1.2576726902890613e-06,5.629242508135841e-05,6.0514449804627224e-05,0.0062869550787970335,1.2831712872488135,67.85415803787035,109.90648589268586,6.006935385198543e-05,0.00040126185713589945,0.03347270910690622,0.00013200590819326447,6.364269356759921e-06,0.006384118889772031,3.315721198579079,18.853938730333482
6.816,0.39281318589043823,0.1902662572597255,1.0004086182284906,0.0008992663573992011,3.692027946699947e-05,0.00902048493896512,487.91565361581365,316.7867892817346,1.0004094091903342,0.09631761564117741,1.0009222940792528,0.009159455956163246,407.88290251908404,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.0287941402092236e-06,0.0003,0.1,0.4,0.6542031805979791,0.38581814934860076,500000.0,1.6603021749958496e-15,1.0,0.006928436179005558,0.052753007910108785,5.994988190076604e-05,0.0018517840524826367,0.0011130784646494075,1.2641872600615791e-06,5.5633016560947655e-05,6.0439150512453644e-05,0.0062525237027271224,1.2756115537745774,67.76881722585581,109.78993491463592,6.006935344981905e-05,0.00040074245596256316,0.03338114185996931,0.00013199150942132552,6.396713528517885e-06,0.006348851071477552,3.2974041442187687,18.84819225864734
6.824,0.39265034100434326,0.18990003215407003,1.0004090978275462,0.0009052332281496307,3.6487965798137745e-05,0.00897108505559478,487.9258284312115,316.4507482074597,1.00040988974516,0.09605413581686555,1.0009233499536128,0.009108856873343289,407.7584462858164,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.0408562686116033e-06,0.0003,0.1,0.4,0.6555287896535481,0.38533084128270045,500000.0,1.6603021749958496e-15,1.0,0.006919763604535606,0.052651468750334635,5.994988195810823e-05,0.0018734953372953724,0.0011204640354305253,1.270861441518741e-06,5.49815882985802e-05,6.036489667421711e-05,0.006218282312848982,1.268099858252973,67.68463318306463,109.67347195304292,6.00693530471026e-05,0.0004002300230613747,0.03328982671129121,0.0001319770745610765,6.429957350708275e-06,0.006313778459881979,3.279188474403584,18.842441159501167
6.832,0.392488551095337,0.18953454962842833,1.000409577426602,0.0009113151063456573,3.6060885993636e-05,0.008921957757007442,487.93594334401615,316.1149695860459,1.0004103702999827,0.09579138143575835,1.0009244057123492,0.009058537863345146,407.63389075803036,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.0530533495790376e-06,0.0003,0.1,0.4,0.6568504336049568,0.3848500848950738,500000.0,1.6603021749958496e-15,1.0,0.006911208064104275,0.05255013547745765,5.994988201545035e-05,0.0018954495304213063,0.0011279919581521055,1.2776958309767802e-06,5.433804664126611e-05,6.029167251644012e-05,0.006184229864344642,1.2606358582733952,67.60158811894891,109.55709995068028,6.0069352643845464e-05,0.000399724451529901,0.03319876298206909,0.00013196260353416832,6.464003780988593e-06,0.006278899979973198,3.2610736308042525,18.836685471973965
6.84,0.39232780858402866,0.1891698089686097,1.0004100570256582,0.0009175128031568928,3.563897866024297e-05,0.00887310154407251,487.9459987343415,315.7794617493737,1.0004108508548024,0.09552935054385164,1.0009254613551728,0.00900849738386101,407.50923677664167,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.0653866822716176e-06,0.0003,0.1,0.4,0.6581681085422075,0.3843757796373508,500000.0,1.6603021749958496e-15,1.0,0.0069027677599376785,0.0524490078934621,5.994988207279242e-05,0.0019176489702851314,0.001135663236849736,1.2846910472762445e-06,5.370229907909449e-05,6.0219462520148694e-05,0.006150365318095958,1.2532192142866305,67.51966452639779,109.44082179515773,6.0069352240056984e-05,0.0003992256361737414,0.03310794999509672,0.0001319480962621232,6.498855890030172e-06,0.006244214562704902,3.2430590581899637,18.83092523492429
6.848,0.3921681059484269,0.18880580944835862,1.0004105366247151,0.000923827140769076,3.522218315547487e-05,0.008824514925840417,487.9559949795771,315.4442328733559,1.0004113314096186,0.0952680411917519,1.0009265168817927,0.008958733901144005,407.3844851778213,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.0778575709140427e-06,0.0003,0.1,0.4,0.6594818107596664,0.38390782656836436,500000.0,1.6603021749958496e-15,1.0,0.006894440922974166,0.05234808579698722,5.994988213013444e-05,0.00194009600442753,0.0011434788891943582,1.2918477315754895e-06,5.307425423344218e-05,6.014825141725918e-05,0.006116687640655439,1.2458495895769652,67.43884517770074,109.32464032003071,6.006935183574638e-05,0.0003987334734819561,0.03301738707476578,0.00013193355266633504,6.534516860479495e-06,0.006209721144964766,3.225144204411842,18.825160486991443
6.856,0.3920094357235161,0.18844255032966462,1.0004110162237725,0.000930258952396142,3.481043957995131e-05,0.008776196419500839,487.965932454408,315.1092909811164,1.0004118119644316,0.09500745143467987,1.0009275722919184,0.008909245889962551,407.2596367930217,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.0904673244744844e-06,0.0003,0.1,0.4,0.6607915367544105,0.3834461283309469,500000.0,1.6603021749958496e-15,1.0,0.006886225812450932,0.05224736898341305,5.994988218747641e-05,0.0019627929889271404,0.0011514399465072038,1.2991665471491499e-06,5.2453821845425163e-05,6.007802418698755e-05,0.006083195804217293,1.2385266502346157,67.35911312053551,109.2085583059021,6.006935143092274e-05,0.0003982478616026563,0.03292707354706714,0.00013191897266806994,6.57098998594444e-06,0.006175418669542823,3.2073285203865183,18.81939126659669
6.864,0.39185179050083674,0.18808003086306938,1.00041149582283,0.0009368090822920453,3.4403688769892374e-05,0.008728144550341174,487.9758115308352,314.7746439461466,1.0004122925192416,0.09474757933247417,1.0009286275852582,0.008860031833555049,407.1346924490019,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.103217256322237e-06,0.0003,0.1,0.4,0.6620972832245698,0.38299058912888845,500000.0,1.6603021749958496e-15,1.0,0.006878120715493437,0.05214685724494561,5.9949882244818316e-05,0.001985742287784344,0.00115954745377443,1.3066481791914778e-06,5.184091276459294e-05,6.000876605228318e-05,0.006049888786588636,1.2312500651284715,67.28045167398312,109.09257848151609,6.006935102559511e-05,0.0003977687003187699,0.03283700873959211,0.00013190435618846654,6.608278670004953e-06,0.006141306085100044,3.1896114600798176,18.813617611944405
6.872,0.391695162928066,0.18771825034924278,1.0004119754218885,0.0009434784031199221,3.4001869495548046e-05,0.008680357846736372,487.98563258412133,314.44030013535115,1.000412773074048,0.09448842295269984,1.0009296827615197,0.008811090218069416,407.00965297109707,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.1161087745573935e-06,0.0003,0.1,0.4,0.6633990470676665,0.3825411147040612,500000.0,1.6603021749958496e-15,1.0,0.006870123946789356,0.05204655038768943,5.994988230216017e-05,0.0020089464355106863,0.001167802491146024,1.3142933585283985e-06,5.123543472740508e-05,5.994046247940445e-05,0.006016765567716713,1.2240195051784748,67.20284442538664,108.97670374662081,6.006935061977317e-05,0.0003972958910239859,0.03274719198260976,0.00013188970314871275,6.646386544767337e-06,0.006107382342314129,3.1719924785049898,18.80783956117318
6.88,0.3915395457086032,0.18735720782758486,1.000412455020947,0.0009502677139294509,3.360492977969738e-05,0.00863283486054343,487.9953959687243,314.1062651941564,1.0004132536288515,0.09422998035459704,1.0009307378204106,0.008762419555813989,406.88451916959906,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.1291430160332809e-06,0.0003,0.1,0.4,0.6646968253789483,0.3820976123137225,500000.0,1.6603021749958496e-15,1.0,0.006862233847852266,0.05194644814530966,5.994988235950197e-05,0.002032407478385443,0.0011762060476559705,1.3221027209387115e-06,5.063730941241778e-05,5.987309915740288e-05,0.0059838251438252875,1.2168346462108444,67.12627522310609,108.86093605777198,6.006935021346341e-05,0.00039682933669889166,0.03265762260350399,0.00013187501346913593,6.6853167674643855e-06,0.0060736464099957945,3.154471040093036,18.80205715172644
6.888,0.3913849316011559,0.1869969026122367,1.0004129346200061,0.0009571779220012107,3.321280878742138e-05,0.008585574134221667,488.0051020568546,313.77254756262744,1.0004137341836514,0.0939722496167986,1.0009317927616375,0.008714018347420619,406.7592918618851,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.1423214286728113e-06,0.0003,0.1,0.4,0.6659906154497202,0.381659990708001,500000.0,1.6603021749958496e-15,1.0,0.006854448787151291,0.05184655032764581,5.9949882416843715e-05,0.0020561280225993048,0.0011847592463024399,1.3300770574766035e-06,5.004644515103849e-05,5.9806662024413055e-05,0.005951066504624142,1.20969516430044,67.05072817793143,108.74527834007327,6.006934980667574e-05,0.0003963689418873059,0.03256829993637968,0.0001318602870707716,6.7250732720620916e-06,0.006040097248862236,3.137046605071423,18.796270421375038
6.896,0.39123131341932926,0.1866373339008192,1.0004134142190657,0.0009642099104075566,3.282545014711491e-05,0.008538574224955749,488.0147512101243,313.439154447715,1.0004142147384483,0.09371522881708497,1.0009328475849057,0.008665885109581833,406.63397185619186,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.155645344413862e-06,0.0003,0.1,0.4,0.667280414765672,0.3812281601075745,500000.0,1.6603021749958496e-15,1.0,0.006846767159322213,0.05174685671223117,5.9949882474185406e-05,0.0020801104655749393,0.0011934631801195628,1.3382171317469153e-06,4.9462757000182043e-05,5.97411372424617e-05,0.0059184886500298975,1.2026007391528328,66.9761876553089,108.62973309126345,6.006934939941871e-05,0.00039591461267281816,0.03247922331504629,0.00013184552387422016,6.7656598556302374e-06,0.00600673383076306,3.11971863944946,18.790479407467434
6.904,0.3910786840312178,0.18627850088037815,1.0004138938181257,0.000971364572864035,3.244279815926481e-05,0.008491833697780029,488.02434378761575,313.106092916307,1.0004146952932418,0.09345891603783359,1.000933902289921,0.008618018367200525,406.5085599562112,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.1691160988854092e-06,0.0003,0.1,0.4,0.6685662210052031,0.3808020321815459,500000.0,1.6603021749958496e-15,1.0,0.006839187384883993,0.051647367073666954,5.9949882531527036e-05,0.0021043572113787455,0.0012023189553152167,1.3465237277710193e-06,4.888616102949953e-05,5.967651119983288e-05,0.005886090585400162,1.195551053114315,66.90263827262021,108.51430276053922,6.0069348991700736e-05,0.00039546625665553957,0.0323903920749065,0.00013183072379995456,6.8070804176660805e-06,0.005973555133238867,3.1024866121921892,18.784684147142084
6.912,0.3909270363589993,0.18592040272756927,1.0004143734171862,0.0009786428136880005,3.206479779062563e-05,0.008445351125540417,488.0338801458975,312.77336989715826,1.0004151758480322,0.09320330936601598,1.0009349568763881,0.008570416653349207,406.3830569611132,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.182735031020481e-06,0.0003,0.1,0.4,0.6698480320377442,0.38038152002552206,500000.0,1.6603021749958496e-15,1.0,0.0068317079098479064,0.051548081183673676,5.994988258886862e-05,0.0021288706700241813,0.0012113276912198022,1.3549976497486342e-06,4.8316574312602e-05,5.96127705076653e-05,0.0058538713215071005,1.1885457911467154,66.83006489538597,108.39898974922406,6.006934858353016e-05,0.0003950237829290712,0.03230180555295516,0.0001318158867683203,6.849338958897825e-06,0.005940560139493005,3.0853499952057146,18.778884677328485
6.92,0.39077636337853144,0.18556303860884352,1.000414853016247,0.000986045547757237,3.169139466839531e-05,0.008399125088856254,488.0433606390412,312.44099218281997,1.000415656402819,0.09294840689319475,1.0009360113440104,0.008523078509229263,406.25746366556933,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.1965034826489766e-06,0.0003,0.1,0.4,0.6711258459220778,0.37996653813990205,500000.0,1.6603021749958496e-15,1.0,0.006824327205330329,0.05144899881114246,5.994988264621014e-05,0.0021536532567388573,0.0012204905202350279,1.363639721824475e-06,4.775391491828411e-05,5.9549901996582e-05,0.005821829874511013,1.1815846408024675,66.75845263350487,108.28379641143678,6.00693481749152e-05,0.00039458710205769477,0.03221346308777826,0.0001318010126995357,6.892439580112295e-06,0.0059077478383633255,3.0683082633225345,18.77308103474825
6.928,0.39062665811895114,0.18520640768063196,1.0004153326153085,0.0009935737004685766,3.132253507439087e-05,0.008353154176082178,488.05278561863776,312.10896643156883,1.000416136957603,0.09269420671552069,1.0009370656924923,0.008476002484130211,406.131780859775,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.2104227980696782e-06,0.0003,0.1,0.4,0.6723996609046554,0.37955700240837964,500000.0,1.6603021749958496e-15,1.0,0.00681704376716934,0.05135011972218633,5.9949882703551615e-05,0.0021787073911941793,0.0012298085877826882,1.3724507878595981e-06,4.719810190174789e-05,5.9487892713352684e-05,0.005789965265933895,1.174667292199923,66.68778683752909,108.16872505476027,6.006934776586402e-05,0.00039415612605379343,0.032125364019551954,0.00013178610151369207,6.936386481006207e-06,0.005875117224293949,3.051360894286876,18.767273255916173
6.936,0.3904779136622754,0.18485050908953113,1.0004158122143703,0.001001228207696518,3.0958165939224103e-05,0.008307436983269995,488.06215543381387,311.77729916933674,1.0004166175123836,0.09244070693372972,1.0009381199215357,0.008429187135388956,406.00600932947304,0.001,3.6e-05,2.5,72360.0,0.002,0.0001,0.0043,0.0003,780.0,3600.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.2040000000000004e-07,1.0,360.0,0.36,2.0,0.0001,0.001,0.0006,2.0,165600.0,0.004,1e-06,0.018,1.0,360.0,15.0,1.0,5.0,6.0,0.3,0.1,1.0,0.33333333333333337,0.4,5.0,1.2244943236007915e-06,0.0003,0.1,0.4,0.6736694754179143,0.37915283007666334,500000.0,1.6603021749958496e-15,1.0,0.006809856115545171,0.05125144368019161,5.994988276089303e-05,0.002204035496696337,0.001239283052253444,1.3814317112073407e-06,4.664905529582634e-05,5.9426729917589685e-05,0.005758276522633014,1.1677934379989139,66.61805309497689,108.05377794091017,6.006934735638469e-05,0.00039373076835550207,0.03203750769004147,0.00013177115313075394,6.981183959060444e-06,0.005842667297307017,3.0345073687400244,18.76146137714127
