Time,AC_active_cyto_mem,G_GDP_cyto,G_protein_cyto,G_a_s_cyto,GRK_bg_cyto,iso_BAR_p_cyto_mem,PDE4_cyto,ATP_cyto,AC_PKA_cyto_mem,R2C2_cyto,PP_PDE_cyto,BAR_cyto_mem,BAR_G_cyto_mem,iso_extra,iso_BAR_cyto_mem,MAPK_active_cyto,MEK_cyto,MEK_active_cyto,B_Raf_active_cyto,bg_cyto,B_Raf_cyto,PKA_cyto,AC_cyto_mem,AMP_cyto,GRK_cyto,PP2A_cyto,MAPK_cyto,PTP_cyto,PTP_PKA_cyto,c_R2C2_cyto,c2_R2C2_cyto,c3_R2C2_cyto,iso_BAR_G_cyto_mem,PDE_high_km_cyto,cAMP_cyto,PTP_PP_cyto,PDE4_P_cyto,KMOLE,Vmax_pde4_p_pde4_p,kcat_PPase_Raf,Vmax_PPase_Raf,Vmax_PDE4_PDE4,Vmax_MEK_activates_MAPK,kcat_PKA_activates_Raf,Vmax_PKA_activates_Raf,Vmax_AC_active_AC_active,Vmax_highKM_PDE,kcat_PKA_P_PTP,Vmax_PKA_P_PTP,Vmax_AC_basal_AC_basal,Vmax_grk_GRK,Vmax_PKA_P_PDE,Vmax_Raf_activates_MEK,kcat_PTP_PKA,Vmax_PTP_PKA,kcat_PTP,Vmax_PTP,kcat_PPase_MAPK,Vmax_PPase_MAPK,Vmax_pp2a_4_pp2a_4,kcat_pp_ptp_pp_ptp,Vmax_pp_ptp,Vmax_GRK_bg_GRK_bg,kcat_PPase_mek,Vmax_PPase_mek,cyto,extra,cyto_mem,activate_Gs,pde4_p,PPase_Raf,iso_binds_BAR,PDE4,bg_binds_GRK,MEK_activates_MAPK,PKA_activates_Raf,AC_active,GTPase,trimer,G_binds_iso_BAR,A2,highKM_PDE,PKA_P_PTP,AC_activation,AC_basal,B1,GRK,PKA_P_PDE,Raf_activates_MEK,PTP_PKA,B2,PTP,iso_binds_BAR_g,PPase_MAPK,pp2a_4,pp_ptp,GRK_bg,G_binds_BAR,PPase_mek,A1
4.52,9.926975452578848,0.00844335526924211,2146.4234022756095,0.05058888046965997,0.003201669641970521,0.0,240.7999998968728,3009919.007308235,0.0,120.36876369858477,120.4,0.011528946189062196,0.5888356881219213,5851.880656341758,0.32759837323140434,1.1603834082665838e-10,108.35999999783506,2.1649982107072146e-09,6.975368209760471e-08,2.0412256566127005,120.3999999302464,3.868339814226931e-08,290.0730245474213,3010000.0,0.5987983303580289,60.2,216.71999999988407,120.39999999683603,3.1641814681425774e-09,0.031232247775432802,3.604834769183825e-06,4.1012156791638746e-07,93.07201630254848,301.0,9.253882274820581,60.2,1.031276126114292e-07,0.00166112956810631,3.4261665319411646e-09,5.0,0.49999999999999933,3.199999998629534,5.394513814054514e-13,10.0,6.425813644895226e-10,84.37929134692021,3.9999999999999942,0.2,1.2851627289790451e-11,58.01460490948426,0.00010344688763660285,6.425813644895226e-10,1.216633990074499e-11,0.1,5.256115395585669e-13,1.06,0.2119999999944286,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,7.126640066844671e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.46536008151274244,2.4103709225946735e-08,2.2214548438563632e-09,0.00931002427067007,22.512586230388404,0.0012299522158589551,2.877456420397504e-10,1.1052399464646082e-07,16.7685367464133,0.0033727606609122297,0.00017177534953627583,0.47465540435203657,5.19952821192246e-08,2.4651756448022337,5.157786418924058e-09,0.45222443877031326,9.62095161801065,0.010908003103697887,4.421962434087239e-07,1.719262139247353e-07,3.887889916046979e-09,6.776787885524478e-24,2.8315742179292503e-06,5.347853968390167e-11,-0.009310220396001512,9.584465553991706e-12,1.2890951576152592e-08,2.636817890116501e-10,1.0789705934567889e-07,-0.009310335034487005,6.894898760212469e-11,4.55850776119167e-07
4.53,9.949586426749745,0.008475392410653596,2146.418750547944,0.05068652628359773,0.0032139766114007377,0.0,240.79999989527164,3009918.743226134,0.0,120.36865453612768,120.4,0.011528961727265889,0.5888356823899302,5851.88065635941,0.32759908079897215,1.1830508752195434e-10,108.35999999779658,2.203492217988691e-09,7.08441461141563e-08,2.0458652274327984,120.39999992915592,3.920635857144348e-08,290.0504135732504,3010000.0,0.5987860233885985,60.2,216.7199999998818,120.39999999678675,3.213456938146891e-09,0.03134138184541884,3.6286447012750737e-06,4.1417577382723656e-07,93.07201555765985,301.0,9.2678905268213,60.2,1.0472878918350091e-07,0.00166112956810631,3.479361766893713e-09,5.0,0.49999999999999933,3.1999999986082566,5.490429114589754e-13,10.0,6.512684148080303e-10,84.57148462737283,3.9999999999999942,0.2,1.3025368296160607e-11,58.01008271465008,0.00010344476151563814,6.512684148080303e-10,1.235653711293422e-11,0.1,5.33796833579217e-13,1.06,0.21199999999434183,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,7.154034317735852e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.4653600777882993,2.4514567764920782e-08,2.2561829972492097e-09,0.009310026176577701,22.546266260683694,0.0012314485446971483,2.9286180462367804e-10,1.1201816729990115e-07,16.806730943626498,0.0033792707073274602,0.00017281904274223266,0.4746554020999053,5.2587402235911516e-08,2.4689035283459213,5.227514476145956e-09,0.45221691915983975,9.620201527887922,0.010924488079693666,4.421880896982004e-07,1.74250482497646e-07,3.9486695613105054e-09,7.016764568392219e-24,2.8457682416524324e-06,5.452321424777003e-11,-0.009310222299759197,9.771692943369303e-12,1.3091098647652917e-08,2.67788078178669e-10,1.0831202349095033e-07,-0.009310336940912916,7.017491140089727e-11,4.595442504000614e-07
4.54,9.972197098127653,0.008507484276808457,2146.414098830704,0.0507841675103557,0.003226298596216407,0.0,240.79999989364953,3009918.4787695864,0.0,120.36854520882264,120.4,0.011528977265495665,0.588835676657806,5851.88065637706,0.32759978836788756,1.2060991026725725e-10,108.3599999977575,2.2425712858373015e-09,7.194898805706617e-08,2.0505047728164776,120.39999992805109,3.9735168651097185e-08,290.0278029018725,3010000.0,0.5987737014037829,60.2,216.7199999998795,120.39999999673684,3.263378956681871e-09,0.031450680622018744,3.6525593430868463e-06,4.182607743861722e-07,93.07201481274966,301.0,9.281898972813686,60.2,1.0635089563880903e-07,0.00166112956810631,3.533252346804282e-09,5.0,0.49999999999999933,3.1999999985867,5.587802207235793e-13,10.0,6.600526354002846e-10,84.76367533408505,3.9999999999999942,0.2,1.320105270800569e-11,58.00556058037451,0.00010344263280065338,6.600526354002846e-10,1.254924210297664e-11,0.1,5.420895276880177e-13,1.06,0.21199999999425395,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,7.181461991578039e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.4653600740637483,2.4931451780073214e-08,2.291369046385935e-09,0.009310028082482134,22.57994556577817,0.0012329408535463027,2.980557264536362e-10,1.1352905324038973e-07,16.844924629309194,0.0033857804479154137,0.000173866815092261,0.47465539984729194,5.318496588185931e-08,2.472631451960268,5.2980224867650914e-09,0.45220850815338953,9.61945144762607,0.010940973193452075,4.4217992486245085e-07,1.7660074951710038e-07,4.010250595020043e-09,7.264596587918913e-24,2.8600072450830372e-06,5.558543690424862e-11,-0.00931022420350871,9.96206531557864e-12,1.3293861954557546e-08,2.7194824638990984e-10,1.0872749531676408e-07,-0.009310338847333014,7.141946770180785e-11,4.6325995354460933e-07
4.55,9.994807368226528,0.008539630726732878,2146.4094471240364,0.05088182384137026,0.003238635452410108,0.0,240.79999989200564,3009918.213938612,0.0,120.36843571666458,120.4,0.011528992803751052,0.5888356709255479,5851.880656394712,0.327600495938128,1.2295491081220001e-10,108.35999999771781,2.282264162326088e-09,7.3068802696247e-08,2.0551442927609975,120.39999992693126,4.0270025612723716e-08,290.00519263177364,3010000.0,0.5987613645475891,60.2,216.71999999987713,120.39999999668623,3.3139740858360507e-09,0.03156014410864252,3.6765795116464674e-06,4.223771740064538e-07,93.07201406781786,301.0,9.295907617145579,60.2,1.0799478726627337e-07,0.00166112956810631,3.5878666865871503e-09,5.0,0.49999999999999933,3.1999999985648544,5.686704723403865e-13,10.0,6.689373025369378e-10,84.95586262992549,3.9999999999999942,0.2,1.3378746050738758e-11,58.00103852635473,0.00010344050151652687,6.689373025369378e-10,1.2744558609810507e-11,0.1,5.504940341920342e-13,1.06,0.21199999999416483,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,7.208922767823155e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.4653600703390893,2.5354584002874308e-08,2.327031932983504e-09,0.009310029988383359,22.613624156138073,0.0012344291785515644,3.033312283793115e-10,1.1505721598647741e-07,16.883117637099765,0.0033922911955041545,0.0001749186712657624,0.47465539759419606,5.378806570423486e-08,2.4763594168018916,5.3693367483139e-09,0.4522001749547826,9.618701380491679,0.010957458450032282,4.421717490077212e-07,1.7897789156751174e-07,4.072666168112954e-09,7.52066054185869e-24,2.8742912981099556e-06,5.6666176285776884e-11,-0.009310226107250052,1.0155756269680304e-11,1.3499348407981442e-08,2.761645071527505e-10,1.0914346997303294e-07,-0.009310340753747212,7.268357204858389e-11,4.66998042256252e-07
4.56,10.017417205948092,0.008571831739403356,2146.4047954279563,0.0509795015011779,0.003250987164431072,0.0,240.79999989033985,3009917.948733212,0.0,120.36832605965299,120.4,0.011529008342032,0.5888356651931561,5851.880656412362,0.32760120350969124,1.2534033188991546e-10,108.3599999976775,2.322574145672544e-09,7.4203657660055e-08,2.059783787265768,120.39999992579641,4.081095166626851e-08,289.982582794052,3010000.0,0.5987490128355683,60.2,216.71999999987474,120.39999999663497,3.3652453446774124e-09,0.031669772305647666,3.7007052958114307e-06,4.2652503951493086e-07,93.07201332286442,301.0,9.30991646100211,60.2,1.0966056124974753e-07,0.00166112956810631,3.6432080149417733e-09,5.0,0.49999999999999933,3.199999998542718,5.787144881243872e-13,10.0,6.77922785153961e-10,85.14804625055879,3.9999999999999942,0.2,1.3558455703079219e-11,57.996516558810406,0.0001034383676659452,6.77922785153961e-10,1.2942498429079343e-11,0.1,5.59010854597576e-13,1.06,0.21199999999407457,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,7.236416611856529e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.46536006661432217,2.5784010102164926e-08,2.36317381081122e-09,0.009310031894281362,22.64730203462507,0.0012359135233109776,3.086887487602858e-10,1.1660271899515041e-07,16.92130991446725,0.00339880336508353,0.00017597461837866912,0.47465539534061885,5.4396728305712124e-08,2.4800874231857377,5.4414602221184365e-09,0.45219222573144435,9.617951327516238,0.010973943850763692,4.421635621454229e-07,1.813820073597481e-07,4.13592005001898e-09,7.785178449480424e-24,2.888620469588222e-06,5.776554426066816e-11,-0.009310228010983579,1.0352785854800592e-11,1.3707570155906302e-08,2.8043711205618935e-10,1.0955994693869264e-07,-0.009310342660155513,7.396732947999904e-11,4.707585886658766e-07
4.57,10.040026624869249,0.008604087292301702,2146.4001437424986,0.05107719776333008,0.0032633536997585797,0.0,240.799999888652,3009917.6831533923,0.0,120.3682162377867,120.4,0.01152902388033839,0.5888356594606305,5851.880656430013,0.32760191108257214,1.2776667229324567e-10,108.35999999763658,2.3635080245874507e-09,7.535369246182683e-08,2.0644232563297225,120.39999992464638,4.1357992758236336e-08,289.95997337513086,3010000.0,0.5987366463002407,60.2,216.71999999987233,120.39999999658302,3.4171989619789958e-09,0.03177956521384467,3.724936881060653e-06,4.307045098133769e-07,93.07201257788937,301.0,9.323925504075296,60.2,1.1134841810864683e-07,0.00166112956810631,3.6992829936427466e-09,5.0,0.49999999999999933,3.199999998520288,5.889139596148124e-13,10.0,6.870098464823302e-10,85.34022631138862,3.9999999999999942,0.2,1.3740196929646604e-11,57.99199467502618,0.00010343623125452648,6.870098464823302e-10,1.3143085894504661e-11,0.1,5.6764102358455e-13,1.06,0.2119999999939831,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,7.263943451289852e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.4653600628894469,2.6219800210754144e-08,2.3997991229689792e-09,0.009310033800176124,22.680979200511082,0.001237393895723276,3.1412918987071926e-10,1.1816569354213561e-07,16.959501484345513,0.0034053167748812154,0.00017703466351214587,0.47465539308656163,5.501098925760309e-08,2.4838154710294056,5.514399034379341e-09,0.4521845261111104,9.617201288249497,0.010990429395214099,4.42155364299495e-07,1.8381330110049642e-07,4.200020016850843e-09,8.058400515614224e-24,2.902994827929383e-06,5.888377070736267e-11,-0.009310229914708756,1.055319526993269e-11,1.3918552263259028e-08,2.847665801646465e-10,1.0997692512077667e-07,-0.009310344566557896,7.527095619703366e-11,4.7454167619172067e-07
4.58,10.062635652824925,0.008636397361570602,2146.3954920677033,0.051174907044443725,0.003275735019450428,0.0,240.79999988694183,3009917.4171991604,0.0,120.36810625106426,120.4,0.0115290394186701,0.5888356537279712,5851.880656447664,0.3276026186567649,1.3023453129914735e-10,108.35999999759501,2.4050739524057227e-09,7.6519074577345e-08,2.0690626999515485,120.39999992348099,4.1911204025451536e-08,289.93736434717516,3010000.0,0.5987242649805489,60.2,216.71999999986986,120.39999999653038,3.4698424147786678e-09,0.031889522834214354,3.7492744895698685e-06,4.3491575142998005e-07,93.07201183289267,301.0,9.33793474558382,60.2,1.1305859854318009e-07,0.00166112956810631,3.756099619374749e-09,5.0,0.49999999999999933,3.1999999984975616,5.992709183735181e-13,10.0,6.961994024161375e-10,85.53240304901186,3.9999999999999942,0.2,1.392398804832275e-11,57.98747286943504,0.00010343409228899833,6.961994024161375e-10,1.3346350216978762e-11,0.1,5.763857831858244e-13,1.06,0.2119999999938904,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,7.291503199441142e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.4653600591644634,2.6662034215156885e-08,2.4369132030804266e-09,0.009310035706067638,22.714655651930325,0.0012388703053153982,3.196536353542739e-10,1.19746297161216e-07,16.997692393752924,0.003411831052653062,0.00017809881371547184,0.47465539083202696,5.563088766150501e-08,2.487543560124536,5.588160536673191e-09,0.45217680119210435,9.616451261768285,0.01100691508239284,4.421471554986187e-07,1.8627201784230849e-07,4.264975403275709e-09,8.340592480077331e-24,2.9174144414034198e-06,6.00211318143708e-11,-0.009310231818425763,1.0757034013796664e-11,1.4132324817565726e-08,2.8915353456461075e-10,1.1039440320990127e-07,-0.009310346472954345,7.659471186003527e-11,4.783473926645638e-07
4.59,10.085244296121978,0.008668761916762698,2146.390840403611,0.051272628072386375,0.0032881310838039075,0.0,240.79999988520908,3009917.1508705225,0.0,120.36799609948426,120.4,0.011529054957026988,0.5888356479951776,5851.880656465313,0.32760332623226324,1.3274452892817084e-10,108.35999999755282,2.4472803522395158e-09,7.769997667998862e-08,2.07370211812974,120.39999992230008,4.247064220210862e-08,289.91475570387814,3010000.0,0.5987118689161953,60.2,216.71999999986733,120.39999999647705,3.5231834114945316e-09,0.03199964516774138,3.7737183481962343e-06,4.391589350265792e-07,93.07201108787427,301.0,9.351944185509211,60.2,1.1479135068566831e-07,0.00166112956810631,3.8136661357364835e-09,5.0,0.49999999999999933,3.1999999984745346,6.097874631826027e-13,10.0,7.054923953838631e-10,85.72457651703681,3.9999999999999942,0.2,1.4109847907677263e-11,57.98295114077563,0.00010343195077621964,7.054923953838631e-10,1.3552321513951485e-11,0.1,5.852464138695227e-13,1.06,0.2119999999937965,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,7.319095767935598e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.4653600554393714,2.7110794094852752e-08,2.4745215502977626e-09,0.009310037611955872,22.74833138885097,0.0012403427618080396,3.2526320471017337e-10,1.2134469195008909e-07,17.035882653342863,0.003418346113585999,0.00017916707589720802,0.4746553885770155,5.62564632629615e-08,2.4912716904657777,5.662752293559249e-09,0.4521689882675773,9.615701247863484,0.011023400912209172,4.421389357720363e-07,1.8875840973715907e-07,4.33079583366134e-09,8.63202883511213e-24,2.931879378517684e-06,6.117791333029401e-11,-0.009310233722134954,1.0964353298479525e-11,1.4348918835366505e-08,2.9359861762425746e-10,1.1081237987104249e-07,-0.009310348379344828,7.79388647209834e-11,4.82175826666721e-07
4.6,10.10785254978591,0.008701180924257174,2146.3861887502635,0.05137036183433864,0.0033005418531569805,0.0,240.7999998834535,3009916.8841674854,0.0,120.36788578304524,120.4,0.011529070495408923,0.58883564226225,5851.880656482963,0.3276040338090611,1.3529729407698145e-10,108.35999999750997,2.4901357547468373e-09,7.88965732888049e-08,2.0783415108626206,120.39999992110347,4.303636450990581e-08,289.89214745021417,3010000.0,0.5986994581468423,60.2,216.71999999986477,120.39999999642302,3.5772297422385225e-09,0.03210993221540332,3.7982686839219718e-06,4.4343423201038065e-07,93.07201034283419,301.0,9.365953824227532,60.2,1.1654692528092533e-07,0.00166112956810631,3.871990873120438e-09,5.0,0.49999999999999933,3.199999998451205,6.204657196213041e-13,10.0,7.148897759120557e-10,85.91674667318024,3.9999999999999942,0.2,1.4297795518241113e-11,57.978429490042835,0.00010342980672304237,7.148897759120557e-10,1.3761030224791535e-11,0.1,5.942242096741724e-13,1.06,0.21199999999370137,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,7.34672106848895e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.465360051714171,2.7566162794394828e-08,2.5126297225524265e-09,0.009310039517840821,22.782006412189517,0.0012418112749126467,3.309590317313477e-10,1.229610413993202e-07,17.074072254712377,0.0034248620234953566,0.00018023945689444825,0.47465538632152904,5.6887756031804156e-08,2.494999862152767,5.73818193459728e-09,0.45216113579878653,9.614951246700123,0.011039886885037783,4.4213070514896013e-07,1.91272731103706e-07,4.397491035248268e-09,8.932991960438485e-24,2.946389707905386e-06,6.235440509446492e-11,-0.009310235625835795,1.1175205069212333e-11,1.4568365659763092e-08,2.981024785195813e-10,1.1123085377053639e-07,-0.009310350285729338,7.930368645688465e-11,4.860270669831488e-07
4.61,10.13046041062058,0.008733654353398245,2146.3815371076985,0.05146810896204281,0.0033129672910516485,0.0,240.79999988167486,3009916.6170900553,0.0,120.3677753017459,120.4,0.01152908603381578,0.5888356365291882,5851.8806565006125,0.3276047413871528,1.3789341288431634e-10,108.35999999746647,2.5336480995900816e-09,8.010902652915106e-08,2.082980878148504,120.39999991989103,4.3608424006861693e-08,289.8695395893795,3010000.0,0.5986870327089477,60.2,216.71999999986215,120.39999999636827,3.631988643305852e-09,0.03222038397810279,3.822925705692408e-06,4.477418007125761e-07,93.07200959777241,301.0,9.379963662030566,60.2,1.1832555523318277e-07,0.00166112956810631,3.931081569208725e-09,5.0,0.49999999999999933,3.199999998427568,6.313076660108168e-13,10.0,7.2439242536315e-10,86.10891349027493,3.9999999999999942,0.2,1.4487848507263e-11,57.9739079178759,0.00010342766013576491,7.2439242536315e-10,1.397250462717749e-11,0.1,6.033203726421672e-13,1.06,0.21199999999360497,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,7.374379019948842e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.46536004798886205,2.80282193818347e-08,2.551242883072355e-09,0.00931004142372247,22.81568072265976,0.0012432758535297864,3.3674217166266577e-10,1.2459549710324722e-07,17.112261192462483,0.0034313788244993934,0.00018131596359953776,0.4746553840655686,5.752480443948132e-08,2.4987280752627137,5.81445653418976e-09,0.4521532747468715,9.614201258384266,0.01105637300115395,4.4212246365623785e-07,1.9381521775536425e-07,4.465070044484784e-09,9.243767249584872e-24,2.9609454981753726e-06,6.355087724038842e-11,-0.009310237529528287,1.1389637739532333e-11,1.4790694403784429e-08,3.026657202751829e-10,1.1164982368268732e-07,-0.00931035219210785,8.068942992322927e-11,4.899012004447301e-07
4.62,10.153067877912793,0.008766182164526954,2146.3768854759674,0.051565869587285165,0.0033254073494438955,0.0,240.7999998798729,3009916.34963824,0.0,120.36766465558446,120.4,0.011529101572247388,0.5888356307959921,5851.880656518263,0.3276054489665307,1.4053367151286647e-10,108.35999999742229,2.5778280170452975e-09,8.133755294990417e-08,2.087620219984926,120.3999999186625,4.41868913922499e-08,289.8469321220873,3010000.0,0.5986745926505554,60.2,216.7199999998595,120.39999999631277,3.6874697791152097e-09,0.03233100045703687,3.847689689355958e-06,4.520818510837642e-07,93.07200885268888,301.0,9.393973699170303,60.2,1.201275515722755e-07,0.00166112956810631,3.99094855721845e-09,5.0,0.49999999999999933,3.199999998403622,6.4231595109102e-13,10.0,7.34001518143685e-10,86.30107696225875,3.9999999999999942,0.2,1.46800303628737e-11,57.969386424417465,0.00010342551102268717,7.34001518143685e-10,1.4186782491262337e-11,0.1,6.125365081586718e-13,1.06,0.21199999999350724,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,7.402069515373445e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.46536004426344446,2.8497061783056357e-08,2.590367928318601e-09,0.009310043329600793,22.84935432087977,0.0012447365094970604,3.426140373531508e-10,1.2624826105979362e-07,17.150449465388377,0.0034378965253843013,0.0001823966027116711,0.4746553818091364,5.816765351218528e-08,2.502456329862238,5.8915855189065076e-09,0.4521454114742898,9.613451282939621,0.011072859260785895,4.4211421132927014e-07,1.9638618391112687e-07,4.533544931245481e-09,9.564667158578534e-24,2.9755468179359426e-06,6.4767692086522e-11,-0.009310239433212254,1.160771624443582e-11,1.5015943946159872e-08,3.0728914825928667e-10,1.1206928799132966e-07,-0.009310354098480337,8.209643366384047e-11,4.937983219001255e-07
4.63,10.175674951562028,0.008798764340963416,2146.37223385509,0.05166364372558962,0.003337862008573832,0.0,240.7999998780474,3009916.0818120427,0.0,120.3675538445602,120.4,0.011529117110703688,0.5888356250626615,5851.880656535912,0.3276061565471918,1.432184209195143e-10,108.35999999737744,2.6226802144347305e-09,8.258224740451575e-08,2.092259536370384,120.39999991741782,4.477179731575749e-08,289.8243250484381,3010000.0,0.5986621379914255,60.2,216.71999999985684,120.39999999625657,3.743677380870417e-09,0.03244178165270664,3.872560749344218e-06,4.5645447208904366e-07,93.07200810758364,301.0,9.407983935728378,60.2,1.219530504209319e-07,0.00166112956810631,4.051596359499393e-09,5.0,0.49999999999999933,3.1999999983793628,6.534917477827392e-13,10.0,7.437175633846749e-10,86.49323708827724,3.9999999999999942,0.2,1.4874351267693496e-11,57.96486500968762,0.00010342335938722286,7.437175633846749e-10,1.4403880361252727e-11,0.1,6.218733190814637e-13,1.06,0.2119999999934083,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,7.429792510778952e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.4653600405379183,2.8972746804186377e-08,2.6300078791017217e-09,0.009310045235475786,22.88302720705808,0.0012461932474851815,3.485752544437178e-10,1.2791942083949288e-07,17.18863707332017,0.003444415127185059,0.0001834813814018906,0.4746553795522321,5.881633331991411e-08,2.5061846259726224,5.96957297537246e-09,0.4521375466164916,9.612701320369569,0.01108934566396115,4.4210594818257705e-07,1.989857657918243e-07,4.602920982416537e-09,9.895968307869126e-24,2.9901937357259314e-06,6.600501137821145e-11,-0.009310241336888582,1.1829469572049714e-11,1.5244131302230447e-08,3.1197311507221093e-10,1.1248924603348942e-07,-0.009310356004846787,8.352484759343946e-11,4.977185073621058e-07
4.64,10.198281631261144,0.008831400843825641,2146.367582245118,0.05176143142765361,0.003350331221651909,0.0,240.7999998761981,3009915.813611471,0.0,120.3674428686714,120.4,0.011529132649184507,0.5888356193291964,5851.880656553561,0.32760686412912854,1.4594845059690898e-10,108.35999999733191,2.668215334077447e-09,8.384332578998344e-08,2.0968988273020557,120.39999991615673,4.536321198835467e-08,289.80171836873893,3010000.0,0.5986496687783475,60.2,216.7199999998541,120.39999999619963,3.800621082138855e-09,0.032552727566285695,3.89753915514931e-06,4.6085987045603853e-07,93.07200736245665,301.0,9.421994371923303,60.2,1.238023617728963e-07,0.00166112956810631,4.113035274847048e-09,5.0,0.49999999999999933,3.1999999983547873,6.648377078266055e-13,10.0,7.535417273813057e-10,86.68539386571973,3.9999999999999942,0.2,1.5070834547626116e-11,57.960343673747786,0.00010342120523745523,7.535417273813057e-10,1.4623835893601743e-11,0.1,6.313324056709052e-13,1.06,0.211999999993308,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,7.457547902015867e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.4653600368122833,2.9455372808934468e-08,2.6701696111222788e-09,0.00931004714134743,22.91669938173217,0.0012476460790157256,3.546272373840034e-10,1.2960917704511587e-07,17.22682401573895,0.0034509346332816655,0.00018457030637394363,0.4746553772948584,5.9470888732627464e-08,2.5099129636515762,6.0484282650503145e-09,0.4521296825450538,9.611951370684347,0.011105832210868445,4.420976742506341e-07,2.0161427544621197e-07,4.67321023153847e-09,1.0237998491031702e-23,3.004886320149093e-06,6.726319896859067e-11,-0.009310243240557093,1.2054962932416197e-11,1.54752952212142e-08,3.167184235112375e-10,1.1290969623525768e-07,-0.009310357911207181,8.497501063938504e-11,5.016618512394609e-07
4.65,10.220887916709707,0.008864091636866986,2146.3629306460957,0.05185923274355346,0.003362814944918674,0.0,240.79999987432467,3009915.5450365325,0.0,120.36733172791646,120.4,0.011529148187689702,0.5888356135955966,5851.880656571209,0.327607571712334,1.4872449097644939e-10,108.35999999728568,2.714443232803766e-09,8.512098835886258e-08,2.1015380927774423,120.39999991487907,4.596120062253387e-08,289.7791120832904,3010000.0,0.5986371850550807,60.2,216.71999999985132,120.39999999614193,3.858309818986929e-09,0.03266383819886916,3.922625158530052e-06,4.6529823877345043e-07,93.07200661730785,301.0,9.43600500796426,60.2,1.2567577319142584e-07,0.00166112956810631,4.175274856857996e-09,5.0,0.49999999999999933,3.1999999983298912,6.763562872434624e-13,10.0,7.634750933975715e-10,86.8775472920325,3.9999999999999942,0.2,1.526950186795143e-11,57.95582241665808,0.00010341904858094402,7.634750933975715e-10,1.484668401608066e-11,0.1,6.409152523234092e-13,1.06,0.21199999999320643,0.636,0.0635999999999999,0.9999999999999987,5.0,0.49999999999999933,7.485335591679431e-06,5.0,0.49999999999999933,1.0,0.111111111111111,0.2,0.4653600330865393,2.994503324888996e-08,2.710859501850186e-09,0.009310049047215703,22.950370845417,0.0012490950148439347,3.607712962258843e-10,1.3131771599806836e-07,17.265010292137138,0.0034574550470127087,0.00018566338437952712,0.47465537503701616,6.01313630144673e-08,2.5136413429543256,6.128160082939057e-09,0.4521218215995205,9.611201433893974,0.01112231890168553,4.4208938956567954e-07,2.042720027075886e-07,4.744423840171031e-09,1.0591088295648782e-23,3.019624639807427e-06,6.854259149126079e-11,-0.009310245144216722,1.22842566572716e-11,1.570947164851826e-08,3.2152581824856687e-10,1.1333063712483088e-07,-0.009310359817561493,8.644723671347079e-11,5.056284460671985e-07
