Time,AS_m,ASL_m,ASoOH_m,ASLpOH_m,ASpOH_m,ASLoOH_m,AS_c,ASL_c,ASpOH_c,ASoOH_c,ASLpOH_c,ASLoOH_c,ASpOH_b,ASoOH_b,ASLpOH_b,ASLoOH_b,AS_b,ASL_b,CYP3A4_ASLpOH_Km1,CYP3A4_ASLoOH_Km1,CYP3A4_ASpOH_Km1,CYP3A4_ASoOH_Km1,Import_ASLpOH_k,Import_ASLoOH_k,Import_ASL_k,fu_ASL,fu_AS,Import_ASpOH_k,Export_ASLpOH_k,Export_ASLoOH_k,k_CR_ASL_c,k_CR_ASL_m,k_PON_OH_c,Export_ASoOH_k,Prot_k1,CYP3A4_ASoOH_Vmax,CYP3A4_ASLpOH_Vmax,CYP3A4_ASLoOH_Vmax,UGT1A3_AS_Vmax,UGT1A3_AS_Km1,UGT1A3_AS_KI1,k_PON_ASL_c,Export_AS_k,Export_ASL_k,Import_AS_k,Import_ASoOH_k,Export_ASpOH_k,CYP3A4_ASpOH_Vmax,compartment,medium,cell,Import_AS,Import_ASL,CYP3A4_ASpOH,CYP3A4_ASoOH,CYP3A4_ASLpOH,CYP3A4_ASLoOH,Export_ASoOH,UGT1A3_AS,R_ASASL_c,CR_oOH,CR_pOH,Export_AS,Export_ASL,Import_ASLpOH,Import_ASLoOH,ASpOH_Prot,ASoOH_Prot,ASLpOH_Prot,ASLoOH_Prot,AS_Prot,ASL_Prot,Import_ASpOH,R_ASASL_m,R_pOH_m,R_oOH_m,Export_ASLpOH,Export_ASLoOH,Export_ASpOH,Import_ASoOH
5.98,8324.240532171529,23.097254764284774,1.0281212772995052,0.15743282214398,0.20925121072215022,0.28960893653117503,13546.560525996521,317.66265885570147,230.73231438052466,552.6325722841885,106.52388190585303,81.24661853701035,817.6961624635096,1958.5198817495336,377.56732846737526,287.9779970619028,48017.57446879251,1126.1223243621484,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,169.27343122170802,6.360983962084026,3.629893718701131,9.445592717273275,1.7257420234122196,1.389743808600029,0.8832726402818185,6.574642641707032,1.4005428966289022,0.3264814119291224,0.4280555670504798,29.341850099308466,6.932034541549117,0.005310051658094302,0.007565164640067354,3.0226432982370715,6.9334364567149525,0.9223141558575524,0.6662293487518809,94.9138511718018,1.160367759266237,0.0008289277461547259,0.11548627382142387,0.0007871641107199,0.001448044682655875,0.12057438192923503,0.2167172302856214,0.18349218033425604,0.00039968214655018263
5.99,8323.541589321823,23.09954356764264,1.0325483945718845,0.1580056704691925,0.21016965481559127,0.2906482573050809,13565.40619952974,317.8928929395904,231.33298308607493,554.0102516699109,106.7069892266834,81.37886613069864,819.825550901736,1963.4039325707809,378.2166070225939,288.4469495747593,48084.39701125839,1126.938827126307,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,169.25921821885927,6.3616142985287825,3.632418843360152,9.45216351546678,1.7257932909269056,1.3897850944412211,0.8854745852440186,6.57776007031883,1.4015579756813603,0.32701283565959943,0.4287913655085046,29.382669828181417,6.937058709727742,0.005329373259255394,0.007592313777323324,3.0248172118436147,6.9372603949454605,0.9216336440782289,0.6655930692819947,94.86218950959679,1.1585079717823827,0.0008325660705864834,0.1154977178382132,0.0007900283523459625,0.0014532412865254046,0.12078164110568294,0.21706998751702555,0.18396986812903196,0.0004014031883898201
6.0,8322.842921623715,23.101854247304807,1.0369865419941313,0.15857944369154622,0.21109048432440175,0.2916891791741674,13584.241617016325,318.1227584843953,231.93408303300205,555.388689201371,106.88996132221824,81.51098732689806,821.956468779221,1968.2906725931512,378.8654061897172,288.9154539613989,48151.18318661423,1127.7540224904656,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,169.24501081121824,6.362250659707743,3.6349394650608557,9.458722596206943,1.7258433172363794,1.389825380737154,0.8876777419505513,6.580867882127743,1.4025714298818506,0.3275437514744072,0.4295266205772018,29.42346734245736,6.942074835646475,0.005348726056272163,0.007619504738387601,3.0269869288482365,6.941073854674777,0.9209527314892557,0.6649567017619006,94.81056842717632,1.156654671677179,0.0008362138446026851,0.11550927123652403,0.0007928972184577312,0.0014584458958708372,0.12098874722061882,0.2174224075957679,0.1844478988728252,0.0004031285182002185
6.01,8322.144528938747,23.104186732460523,1.0414357256370812,0.1591541408671043,0.2120137009378333,0.2927317002047364,13603.066786510037,318.3522567765728,232.53561338862275,556.7678827996275,107.07279811305487,81.64298210824013,824.0889131425674,1973.180094442629,379.5137256864341,289.3835101596262,48217.93302342268,1128.567915018931,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,169.2308089959694,6.362893026119627,3.637455596047973,9.465269991356607,1.7258921105903702,1.3898646741313516,0.8898821070786446,6.583966109943837,1.403583264902232,0.32807415930375217,0.4302613319374997,29.46424265958074,6.947082947378372,0.005368110017306561,0.0076467374727481234,3.0291524591046253,6.944876863366925,0.9202714248428263,0.664320251441959,94.75898785287863,1.15480783139943,0.0008398710748951329,0.11552093366230262,0.0007957707043355216,0.001463658501023682,0.1211957001841668,0.21777449047551972,0.18492627190343613,0.00040485813834141533
6.02,8321.446411128552,23.106540952532423,1.0458959515551478,0.15972976105174638,0.2129393063418125,0.2937758184633202,13621.88171605085,318.5813890973254,233.13757332214988,558.147830391016,107.25549952103174,81.7748504583159,826.2228810451049,1978.07219076392,380.1615652348392,289.85111811065195,48284.64655019747,1129.3805092573668,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,169.2166127702991,6.363541378327429,3.6399672485173493,9.47180573265141,1.725939679188172,1.389902981226724,0.8920876773139609,6.587054786442092,1.4045934863911982,0.3286040590816966,0.43099549927531394,29.50499579696614,6.952083072881836,0.005387525110514354,0.0076740119298988494,3.0313138124296617,6.948669448383252,0.9195897308451252,0.663683723536692,94.70744771541386,1.1529674235335459,0.0008435377681424561,0.11553270476266211,0.000798648805258732,0.001468879092316601,0.12140249990785582,0.2181262361125118,0.1854049865601729,0.0004065920511670637
6.03,8320.748568054878,23.108916837175297,1.0503672257863772,0.16030630330117981,0.2138673022189506,0.2948215320167024,13640.686413665004,318.8101567226358,233.73996200468338,559.5285299071227,107.43806546921537,81.906592361665,828.3583695468571,1982.9669542203542,380.8089245613859,290.318277759054,48351.3237954036,1130.1918097329167,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,169.20242213139593,6.364195696958077,3.6424744346162026,9.478329851700453,1.7259860311790252,1.3899403085858717,0.8942944493505541,6.590133944163075,1.405602099974429,0.32913345074611466,0.43172912228149507,29.545726771998396,6.957075240001358,0.0054069713040454945,0.0077013280593403,3.0334709986131063,6.952451637011491,0.918907656163592,0.6630471232276887,94.65594794380216,1.151133420770484,0.0008472139310101509,0.11554458418587649,0.0008015315165058991,0.001474107660083512,0.12160914630460487,0.21847764446550522,0.1858840421838445,0.0004083302590244541
6.04,8320.050999579555,23.111314316274953,1.0548495543524998,0.16088376667095036,0.21479769024855264,0.29586883893193794,13659.480887365075,319.0385609233016,234.3427786092005,560.9099792847555,107.62049588188725,82.03820780376476,830.4953757145078,1987.8643774937887,381.45580339683994,290.78498905273875,48417.964787457626,1131.0018209543252,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,169.18823707645024,6.364855962702122,3.6449771664433723,9.484842379986944,1.7260311746624988,1.389976662731396,0.8965024198908248,6.593203615513611,1.4066091112547445,0.3296623342386483,0.43246220065177576,29.58643560203275,6.962059476468288,0.005426448566044485,0.007728685810580083,3.0356240274069433,6.956223456427014,0.9182252074235315,0.662410455661668,94.60448846712562,1.1493057959348698,0.0008508995701506165,0.11555657158137476,0.0008044188333547518,0.0014793441946596897,0.12181563928870817,0.21882871549576213,0.1863634381167528,0.0004100727642545343
6.05,8319.353705564523,23.113733319947,1.059342943258987,0.16146215021645363,0.21573047210662763,0.29691773727637394,13678.26514515004,319.26660296497005,234.9460223105469,562.2921764659181,107.8027906845308,82.16969677101929,832.6338966213683,1992.764453284511,382.10220147623335,291.2512519429025,48484.56955472782,1131.8105474120632,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,169.17405760265456,6.365522156313403,3.6474754560495657,9.491343348868849,1.7260751176888676,1.3900120501461997,0.8987115856454769,6.596263832767445,1.4076145258122565,0.3301907095046639,0.4331947340867186,29.627122304394987,6.967035809901577,0.005445956864650765,0.00775608513313344,3.037772908535066,6.959984933718023,0.9175423912095674,0.6617737259514479,94.5530692149003,1.147484521971437,0.0008545946922031948,0.115568666599735,0.0008073107510822682,0.0014845886863818698,0.12202197877582041,0.21917944916701684,0.18684317370268552,0.00041181956919193117
6.06,8318.65668587181,23.11617377853568,1.0638473984951016,0.16204145299294592,0.21666564946589748,0.29796822511767,13697.03919500535,319.49428410817256,235.54969228542706,563.6751193977816,107.98494980381818,82.3010592507487,834.7739293473446,1997.6671743111422,382.74811853881744,291.717066383993,48551.138125534526,1132.6179935784492,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,169.15988370720325,6.366194258608726,3.6499693154376125,9.497832789579546,1.7261178682594887,1.390046477273794,0.9009219433334743,6.599314628065909,1.4086183492045221,0.33071857649320857,0.433926722291663,29.66778689638159,6.972004267808542,0.005465496167999073,0.007783525976523776,3.0399176516874693,6.963736095875856,0.9168592140666102,0.6611369391778816,94.50169011658028,1.1456695719392154,0.0008582993037942063,0.11558086889267839,0.0008102072649647296,0.00148984112558835,0.12222816468294179,0.21952984544544707,0.18732324828690872,0.00041357067616497073
6.07,8317.959940363555,23.118635622612665,1.0683629260339542,0.16262167405555522,0.2176032239958071,0.29902030052381884,13715.803044902987,319.72160560835937,236.15378771239503,565.0588060326581,108.16697316759729,82.43229523117805,836.9154709789036,2002.5725333105397,383.39355432801693,292.1824323336704,48617.67052815024,1133.424163907772,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,169.14571538729288,6.3668722504675275,3.652458756562702,9.504310733228444,1.7261594343271762,1.3900799505185972,0.9031334896819975,6.602356033418581,1.4096205869666958,0.3312459351569659,0.434658164976673,29.70842939525987,6.976964877585618,0.005485066444219823,0.007811008290283195,3.042058266525087,6.9674769698066115,0.9161756824984034,0.6605001003864686,94.45035110211552,1.1438609190231546,0.0008620134115369903,0.11559317811306333,0.0008131083702777761,0.0014951015026190943,0.12243419692840336,0.2198799042996443,0.18780366121615927,0.0004153260874956997
6.08,8317.263468901978,23.121118782975902,1.0728895318325538,0.16320281245929227,0.21854319736253316,0.3000739615631666,13734.556702801527,319.94856871593396,236.75830777184498,566.4432343279722,108.34886070487859,82.56340470142658,839.0585186090402,2007.4805230376983,384.0385085913826,292.647349752769,48684.166790799965,1134.2290628364146,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,169.1315526401217,6.367556112831563,3.6549437913326353,9.510777210801635,1.7261998237965739,1.3901124762462358,0.9053462214263979,6.605388080703933,1.4106212446116813,0.33177278545221256,0.4353890618564841,29.749049818268105,6.981917666519111,0.00550466766143947,0.007838532023953038,3.044194762673014,6.97120758231953,0.9154918029709166,0.6598632145921965,94.399052101704,1.1420585365224996,0.000865737022031939,0.11560559391487951,0.0008160140622964614,0.0015003698078158332,0.12264007543185207,0.22022962570058524,0.18828441183863745,0.00041708580549990526
6.09,8316.56727134941,23.123623190648395,1.0774272218318635,0.16378486725906166,0.21948557122899448,0.3011292063044337,13753.300176646215,320.1751746762879,237.36325164600208,567.8284022462348,108.53061234582212,82.69438765149678,841.2030693372443,2012.3911362656572,384.68298108054586,293.11181860525835,48750.62694166139,1135.0326947829758,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,169.11739546289024,6.368245826704568,3.657424431608054,9.517232253162504,1.7262390445245226,1.3901440607838411,0.907560135310157,6.608410801669987,1.4116203276302859,0.3322991273387747,0.4361194126504516,29.7896481826157,6.986862661785954,0.005524299787780891,0.007866097127084417,3.0463271497301956,6.974927960134737,0.9148075819104042,0.6592262867761519,94.34779304535768,1.1402623978585416,0.0008694701418665388,0.11561811595324198,0.0008189243362953083,0.0015056460315221684,0.12284580011423606,0.2205790096216025,0.18876549950399962,0.0004188498324871369
6.1,8315.87134756827,23.126148776877045,1.0819760019568545,0.16436783750967288,0.22043034725486108,0.30218603281673506,13772.03347436903,320.40142472983536,237.96861851891305,569.2143077550148,108.71222802172429,82.82524407226353,843.3491202694677,2017.3043657853993,385.3269715511715,293.5758388582045,48817.051008865106,1135.8350641483946,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,169.10324385280077,6.368941373151937,3.65990068920269,9.523675891052365,1.7262771043204317,1.3901747104203475,0.9097752280848402,6.611424227934962,1.4126178414913713,0.3328249607799838,0.43684921708249685,29.830224505483315,6.991799890454468,0.005543962791363757,0.007893703549238754,3.0484554372655475,6.97863812988131,0.9141230257048617,0.6585893218908472,94.29657386395644,1.138472476559118,0.0008732127776154067,0.11563074388438523,0.0008218391875483644,0.0015109301640836754,0.12305137089778971,0.22092805603835572,0.1892469235633508,0.00042061817076072716
6.11,8315.175697421082,23.128695473131444,1.0865358781165586,0.16495172226585136,0.22137752709656386,0.3032444391696007,13790.756603888742,320.6273201120479,238.57440757643678,570.600948826913,108.89370766500487,82.95597395546316,845.496668518091,2022.2202044057562,385.9704797629115,294.0394104817319,48883.43902049492,1136.6361753160716,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,169.0890978070577,6.369642733300399,3.662372575883604,9.53010815509108,1.726314010946645,1.3902044314067872,0.9119914965100552,6.614428390987914,1.4136137916420082,0.3333502857426332,0.43757847488105556,29.870778804023015,6.99672937948511,0.005563656640304901,0.007921351239988309,3.0505796348111787,6.982338118108901,0.9134381407045089,0.6579523248529563,94.24539448788418,1.1366887462779869,0.0008769649358403281,0.11564347736565722,0.0008247586113292568,0.0015162221958480036,0.123256787706019,0.22127676492880244,0.18972868336923712,0.00042239082261781217
6.12,8314.480320770463,23.131263211102706,1.0911068562041208,0.16553652058224927,0.22232711240730385,0.30430442343299613,13809.46957311098,320.85286205348865,239.1806180062349,571.988323439533,109.07505120919386,83.08657729368261,847.6457112018901,2027.1386449533095,386.61350547935865,294.502533448984,48949.791004587976,1137.436032651992,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,169.07495732286736,6.370349888337684,3.66484010337141,9.536529075777658,1.7263497721188015,1.3902332299565812,0.9142089373534056,6.617423322189377,1.4146081835076263,0.3338751021969342,0.4383071857790246,29.911311095358382,7.0016511557312295,0.005583381302718686,0.007949040148916725,3.052699751872078,6.986027951260612,0.9127529332217885,0.6573153005520316,94.19425484833074,1.1349111807735153,0.0008807266230902935,0.11565631605551353,0.0008276826029112464,0.0015215221171649806,0.12346205046368652,0.221625136273169,0.19021077827563837,0.00042416779034935197
6.13,8313.785217479122,23.133851922702284,1.0956889420968559,0.16612223151345695,0.22327910483706231,0.305365983677343,13828.172389928313,321.0780517798475,239.78724899776287,573.3764295754554,109.25625858891841,83.21705408034848,849.7962454460032,2032.0596802722953,387.2560484679999,294.9652077360851,49016.10698913507,1138.2346405048493,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,169.06082239743793,6.3710628195122085,3.6673032833405195,9.54293868349088,1.7263843955062017,1.3902611122458337,0.9164275473904504,6.6204090527720005,1.4156010224921698,0.33439941011647234,0.43903534951370976,29.951821396584727,7.006565245939832,0.00560313674671739,0.007976770225619554,3.054815797929018,6.9897076557098075,0.9120674095328216,0.6566782538446932,94.14315487648592,1.1331397539319277,0.0008844978459015387,0.11566925961351142,0.0008306111575672848,0.0015268299183867151,0.12366715909679675,0.2219731700539215,0.1906932076379609,0.0004259490762401527
6.14,8313.090387409875,23.136461540060775,1.100282141656299,0.16670885411401365,0.2242335060326098,0.3064291179735398,13846.865062220291,321.3028905119752,240.39429974226013,574.7652652222098,109.43732973988972,83.34740430971621,851.9482683818982,2036.9833032245062,387.8981085001698,295.4274333221017,49082.38700208087,1139.0320032061677,1400.0,3900.0,25600.0,29700.0,0.033729,0.026122,0.2754,0.22,0.22,0.0039614,0.0011319,0.0026674,3.55e-05,0.005,0.0039829,0.0015983,8.52,47.4985,17.4446,39.1342,13.5862,12000.0,75000.0,0.0043734,0.002166,0.021822,0.020335,0.00038875,0.00079526,15.7336,1.0,2.0,0.0142,169.04669302797979,6.371781508132737,3.6697621274193706,9.549337008489887,1.7264178887321648,1.3902880844136203,0.9186473234046579,6.623385613841178,1.4165923139782475,0.3349232094781636,0.4397629658267729,29.99230972476915,7.011471676752323,0.005622922940411567,0.008004541419704806,3.056927782426933,6.99337725774074,0.911381575876437,0.6560411895575339,94.09209450360154,1.1313744397343726,0.0008882786107975805,0.11568230770030388,0.0008335442705700683,0.001532145589867699,0.12387211353258117,0.22232086625573702,0.19117597081302978,0.00042773468256888616
