Time,EpoRJAK2,EpoRpJAK2,p1EpoRpJAK2,p2EpoRpJAK2,p12EpoRpJAK2,EpoRJAK2_CIS,SHP1,SHP1Act,STAT5,pSTAT5,npSTAT5,CISnRNA1,CISnRNA2,CISnRNA3,CISnRNA4,CISnRNA5,CISRNA,CIS,SOCS3nRNA1,SOCS3nRNA2,SOCS3nRNA3,SOCS3nRNA4,SOCS3nRNA5,SOCS3RNA,SOCS3,Epo,ActD,CISEqc,CISEqcOE,CISInh,CISRNADelay,CISRNAEqc,CISRNATurn,CISTurn,CISoe,EpoRActJAK2,EpoRCISInh,EpoRCISRemove,JAK2ActEpo,JAK2EpoRDeaSHP1,SHP1ActEpoR,SHP1Dea,SOCS3Eqc,SOCS3EqcOE,SOCS3Inh,SOCS3RNADelay,SOCS3RNAEqc,SOCS3RNATurn,SOCS3Turn,SOCS3oe,STAT5ActEpoR,STAT5ActJAK2,STAT5Exp,STAT5Imp,epo_level,init_EpoRJAK2,init_SHP1,init_STAT5,cyt,nuc,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36
5.43,2.815720369037563,0.1970590081542792,0.06215390913965929,0.408171304763986,0.49311540890450783,0.0,26.700226532608717,0.0248734673912967,28.026547262478914,49.70932022350016,2.9347382022121704,36.63292949758482,4.309023327724843,0.4360114850272681,0.0390959329732226,0.003165077361037255,3.145120449618104e-07,6.244288381947965e-07,0.00016871333372297338,9.136394261260144e-05,4.6021369575445034e-05,2.1721083650027837e-05,9.661574042157615e-06,4.555820069999092e-06,0.0007910096929233194,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.0891468024474808,0.010470422306856905,0.021069180858078216,0.06320754257423467,0.019936139407666132,0.043640913052892756,0.003302450787759707,0.021687544124213753,0.026200916292070074,0.0,0.003117091412216201,8.122589966819242e-05,0.25551427734111387,3.9967391185132506,0.5346515762230694,0.06013795823940877,10.119342795091713,1.4584714012035316,0.17155568437462512,0.017358979754826254,0.001556531266454533,0.00012601162060964634,0.00012580481798472418,4.573549194066324e-07,2.0976862573087773e-09,0.0,8.40759524524518e-05,4.9395678955744996e-05,2.6749420913189188e-05,1.3474079057586829e-05,6.359471719700588e-06,2.8287035710953544e-06,1.5140703080953302e-08,3.1645272904622095,3.164038771693278,0.0
5.44,2.81503631245057,0.19691916994497485,0.0620996146793055,0.4081170013450317,0.49404790158011336,0.0,26.70015061617874,0.024949383821274772,27.922270024722216,49.80172659520486,2.9520049164696074,36.94872414764977,4.356014683776052,0.4416485335444958,0.03967422303292612,0.003217476145065042,3.1971987473330414e-07,6.359042227423039e-07,0.00016997670526860568,9.218977215779965e-05,4.650592505713045e-05,2.198099139856346e-05,9.79066111609326e-06,4.6266277815583656e-06,0.000803304034092124,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.08912507927938851,0.010494926371338954,0.02105421410462922,0.06316264231388766,0.01991870954420157,0.04363507488102136,0.0033096365576289204,0.02175084264881165,0.026330581996900797,0.0,0.0031189199139503845,8.147380962893734e-05,0.25471346057943806,3.955872829029304,0.5356454584983217,0.06049178364712753,10.178880576139504,1.4710441730808987,0.1734265571070114,0.017583408272073702,0.0015795548008877666,0.00012809777994799264,0.00012788794989332166,4.6492800477356706e-07,2.136236296945368e-09,0.0,8.457061853402052e-05,4.9765567297660794e-05,2.699120625514539e-05,1.3615946605820333e-05,6.435567185432162e-06,2.86649752324339e-06,1.5376023730164316e-08,3.2137111766038196,3.213216136368496,0.0
5.45,2.8143584127539962,0.1967796734723969,0.062045203312057935,0.40806014518841816,0.49497656527312633,0.0,26.700074660442507,0.025025339557507235,27.819040966707142,49.89306893483649,2.969294688663713,37.266226829981655,4.403396153983862,0.44734569147008857,0.04025987504432448,0.0032706410546797324,3.250038641904517e-07,6.475693442152819e-07,0.00017124460212389553,9.302025930983775e-05,4.699411934732415e-05,2.224329746472718e-05,9.92114629445636e-06,4.698379529953589e-06,0.0008157622924565709,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.08910355019721472,0.010519419871924337,0.02103928370434457,0.06311785111303372,0.01990124201256852,0.04362896335560523,0.003316803677743687,0.021814021359464805,0.026460387015538815,0.0,0.003120731863384664,8.172184794677157e-05,0.2539197435509187,3.915188364368529,0.53662789651277,0.06084608155260825,10.23849786382442,1.4836849470604132,0.17531296150307873,0.01781022993271007,0.0016028714376240712,0.00013021444114009602,0.00013000154567618068,4.7261183949796585e-07,2.1754237327378034e-09,0.0,8.506594519171339e-05,5.013678055408148e-05,2.7234355245410163e-05,1.3758879519860382e-05,6.512364827600994e-06,2.9047008106580655e-06,1.5614481768739043e-08,3.2635508020601227,3.2630491698262842,0.0
5.46,2.813686664810162,0.19664052020710895,0.06199067734741631,0.40800074885077814,0.4959013887845297,0.0,26.699998665816846,0.02510133418316898,27.716855305223103,49.98335232273393,2.986607086607856,37.585437935518364,4.451169645273178,0.45310343760272026,0.040852965663469916,0.0033245816874719956,3.3036496764284117e-07,6.594269726140745e-07,0.00017251700003470535,9.385540253920075e-05,4.748596322722797e-05,2.2508015042654028e-05,1.0053040239541097e-05,4.771085508713494e-06,0.0008283862380194559,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.08908221502904878,0.010543902843581275,0.021024389812582162,0.0630731694377465,0.019883737552037407,0.04362257981533799,0.003323952146132099,0.021877079309290223,0.026590328676073534,0.0,0.0031225272745005216,8.197001326052602e-05,0.2531331153961438,3.8746914512092974,0.5375989449083042,0.06120084309958511,10.298193167913135,1.4963937387065345,0.17721497348346668,0.0180394637992068,0.0016264842285804357,0.00013236198629603348,0.00013214598705713648,4.804078113110515e-07,2.2152578701365984e-09,0.0,8.556192004401624e-05,5.0509311623910995e-05,2.7478867436174024e-05,1.3902880956213772e-05,6.589868509169443e-06,2.9433165550325433e-06,1.585611107360622e-08,3.314053247378498,3.313544952077824,0.0
5.47,2.813021063396119,0.19650171159903504,0.06193603908035111,0.40793882489042166,0.49682236103406824,0.0,26.699922632718195,0.0251773672818213,27.61570811604809,50.0725819786418,3.003941680450961,37.906357800626886,4.49933706233619,0.4589222528055319,0.04145357212968979,0.0033793077384678964,3.3580414909108086e-07,6.714799125741601e-07,0.00017379387455710842,9.469520007470854e-05,4.798146734639049e-05,2.277515730022866e-05,1.0186353640315648e-05,4.844755988656971e-06,0.0008411776542049147,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.0890610736002067,0.010568375321952076,0.021009532582479902,0.06302859774743971,0.019866196897209757,0.04361592559907231,0.003331081961728095,0.021940015558924185,0.02672040430090684,0.0,0.0031243061615085247,8.22183042102935e-05,0.2523535635648106,3.8343876494839746,0.5385586598262007,0.06155605947965199,10.35796500622561,1.5091705614110833,0.17913266887992352,0.01827112901622824,0.0016503962488958557,0.00013454080140508967,0.00013432165963643235,4.883173220364667e-07,2.2557481309444313e-09,0.0,8.605853077632512e-05,5.088315335048701e-05,2.7724742308873075e-05,1.4047954032842026e-05,6.668082085414323e-06,2.9823478858695655e-06,1.6100945778558852e-08,3.3652256467929966,3.3647106168196586,0.0
5.48,2.812361603203804,0.19636324907759453,0.06188129079134224,0.4078743858669783,0.497739471060276,0.0,26.699846561562598,0.025253438437417612,27.515594338163815,50.160763257459614,3.021298042729444,38.22898670747823,4.547900307556934,0.46480261999986083,0.04206177226772504,0.0034348290008333203,3.413223822968919e-07,6.837310037168142e-07,0.00017507520106184633,9.553964990408908e-05,4.848064222154512e-05,2.3044737377963036e-05,1.0321097211855795e-05,4.919401318079812e-06,0.0008541383378908596,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.0890401257332359,0.010592837343343615,0.02099471216497015,0.06298413649491047,0.019848620778030623,0.04360900204578178,0.0033381931243651906,0.02200282917654195,0.026850611206885915,0.0,0.0031260685388479047,8.246671943744722e-05,0.2515810738529774,3.794282352124486,0.5395070988614024,0.06191172193332661,10.417811904814172,1.5220154264081691,0.18106612343230263,0.01850524481038196,0.0016746105970164703,0.00013675127636380207,0.00013652895291875675,4.963417876922007e-07,2.296904054494147e-09,0.0,8.655576514243426e-05,5.125829852288605e-05,2.7971979274356823e-05,1.4194101828821205e-05,6.747009403598296e-06,3.021797940315625e-06,1.6349020274874814e-08,3.4170751883540547,3.4165533515634383,0.0
5.49,2.8117082788401997,0.19622513405183659,0.061826434746417934,0.4078074443410409,0.4986527080204999,0.0,26.699770452765705,0.025329547234309087,27.41650877797445,50.24790164498849,3.038675748417435,38.55332488442801,4.5968612809364835,0.47074502415886826,0.04267764448985602,0.003491155366580433,3.469206508534038e-07,6.961831210022875e-07,0.00017636095473879142,9.638874977459229e-05,4.8983498235466476e-05,2.331676838787358e-05,1.0457281694772546e-05,4.995031922937253e-06,0.0008672700994406833,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.08901937124792005,0.010617288944717855,0.02097992870879407,0.06293978612638221,0.019831009919801093,0.04360181049452296,0.003345285634770186,0.022065519237876908,0.026980946705436184,0.0,0.0031278144211861155,8.271525758465933e-05,0.2508156304405866,3.754380784961778,0.5404443210167724,0.06226782175107983,10.477732398136691,1.5349283427893428,0.18301541278558434,0.018741830489965042,0.0016991303947801989,0.00013899380500408758,0.00013876826034136153,5.044826385928112e-07,2.3387352988352125e-09,0.0,8.705361096597481e-05,5.163473987722993e-05,2.8220577673067917e-05,1.4341327384007083e-05,6.826654302641143e-06,3.061669862993388e-06,1.6600369211923516e-08,3.469609114055291,3.469080397762734,0.0
5.5,2.8110610848274975,0.19608736791057313,0.061771473197193824,0.4077380128738113,0.4995620611909193,0.0,26.699694306742764,0.025405693257250367,27.318446113524963,50.33400275367943,3.0560743749753216,38.879372506402994,4.6462218800188495,0.4767499523010723,0.04330126779801654,0.0035482968272762343,3.525999482556584e-07,7.088391750855255e-07,0.00017765111060141423,9.724249719364545e-05,4.949004563584605e-05,2.35912634123585e-05,1.0594917854634086e-05,5.071658307022337e-06,0.000880574762734243,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.0889988099612839,0.010641730163682367,0.020965182360515804,0.06289554708154743,0.019813365043190832,0.043594352284397536,0.003352359494556862,0.022128084826239253,0.027111408102694464,0.0,0.0031295438234183936,8.296391729591953e-05,0.25005721592921776,3.7146880067758814,0.5413703866573644,0.06262435027433023,10.537725029223964,1.5479093175189855,0.18498061248692546,0.01898090544470663,0.0017239587875009072,0.00014126878512145212,0.00014103997930226336,5.127413194519492e-07,2.381251641928712e-09,0.0,8.755205614180556e-05,5.201247009799381e-05,2.8470536775234026e-05,1.4489633698705963e-05,6.907020612791057e-06,3.10196680583245e-06,1.685502749775867e-08,3.5228347199573995,3.5222990509369723,0.0
5.51,2.8104200156032633,0.195949952022511,0.06171640838091224,0.4076661040267469,0.5004675199665616,0.0,26.69961812390861,0.025481876091405203,27.221400898715544,50.41907231838674,3.0734935023965724,39.20712969529274,4.6959839998175,0.48281789348377935,0.0439327217858949,0.003606263474753089,3.5836127797131117e-07,7.217021126744124e-07,0.00017894564349125197,9.810088942954819e-05,5.00002945341865e-05,2.3868235503074913e-05,1.07340164813818e-05,5.149291052139958e-06,0.000894054165198088,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.08897844168759834,0.010666161038480858,0.020950473264536595,0.0628514197936098,0.01979568686425068,0.0435866287545147,0.0033594147062196568,0.022190525032534027,0.027241992699642177,0.0,0.0031312567606673024,8.321269721655355e-05,0.24930581138003452,3.675208909493245,0.5422853574647477,0.06298129889640375,10.597788349841165,1.5609583554499018,0.1869617979827341,0.01922248914550639,0.0017490989440520567,0.00014357661850327908,0.00014334451118852448,5.211192894851711e-07,2.4244629828508157e-09,0.0,8.805108863735433e-05,5.239148181931439e-05,2.8721855781071334e-05,1.4639023733350957e-05,6.988112155295895e-06,3.142691927898362e-06,1.7113030299696687e-08,3.576759356309041,3.576216660792352,0.0
5.5200000000000005,2.809785065520607,0.1958128877363829,0.061661242520481684,0.40759173036120944,0.5013690738613139,0.0,26.699541904677663,0.025558095322352096,27.125367567508295,50.50311619213027,3.0909327132528825,39.53659652034661,4.74614953274259,0.4889493387964219,0.044572086641022614,0.0036650655018212854,3.64205653511534e-07,7.347749168905668e-07,0.000180244528082378,9.896392351220796e-05,5.0514254904715457e-05,2.4147697679816447e-05,1.087458838874069e-05,5.22794081827663e-06,0.0009077101578349494,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.08895826623838546,0.010690581607983718,0.020935801563108727,0.06280740468932619,0.01977797609442538,0.043578641243953636,0.0033664512731273293,0.02225283895527874,0.0273726977922388,0.0,0.0031329532482822745,8.34615959932414e-05,0.2485613963518836,3.6359482185277097,0.5431892963914287,0.06333865906345867,10.657920920643516,1.5740754593391246,0.18895904461577234,0.019466601144169295,0.0017745540569498632,0.00014591771095719854,0.00014568226140461362,5.296180225130438e-07,2.46837934300483e-09,0.0,8.855069649391143e-05,5.277176762629853e-05,2.897453382099986e-05,1.4789500408183962e-05,7.06993274207456e-06,3.1838483952200137e-06,1.7374413044880914e-08,3.631390427664767,3.630840631339798,0.0
5.53,2.8091562288483556,0.19567617638107743,0.061605977824516496,0.40751490443811494,0.5022667125079304,0.0,26.699465649463924,0.02563435053608991,27.030340438122778,50.586140341870035,3.108391592737619,39.86777299857559,4.796720368528848,0.49514478135379775,0.04521944314685005,0.003724713202983549,3.701340985021132e-07,7.480606076326804e-07,0.00018154773888586913,9.983159623391458e-05,5.103193658331861e-05,2.442966292939114e-05,1.101664441362407e-05,5.307618343765863e-06,0.0009215446052524664,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.0889382834224237,0.010714991911678566,0.020921167396349458,0.06276350218904837,0.019760233440566256,0.04357039109172627,0.0033734691995166055,0.02231502570062036,0.02750352067155527,0.0,0.0031346333018391357,8.371061227403591e-05,0.2478239489395136,3.5969104932614346,0.5440822676154037,0.06369642227537602,10.718121311326088,1.5872606298639147,0.19097242762228508,0.019713261073136416,0.0018003273424359344,0.0001482924723395344,0.0001480536394008453,5.382390070645329e-07,2.5130108673417825e-09,0.0,8.905086782787413e-05,5.315332005633116e-05,2.922856995587022e-05,1.4941066602943295e-05,7.152486175388477e-06,3.2254393806153387e-06,1.7639211420831218e-08,3.6867353929998936,3.6861784210098656,0.0
5.54,2.808533499771228,0.19553981926576805,0.0615506164873767,0.40743563881758527,0.5031604256580364,0.0,26.69938935868097,0.02571064131904353,26.93631371721679,50.66815084429666,3.1258697287075985,40.20065909515915,4.847698394164189,0.5014047162892211,0.04587487268480983,0.0037852169751515664,3.7614764675474805e-07,7.61562241942426e-07,0.00018285525025427102,0.0001007039041501546,5.155334926649292e-05,2.471414420450028e-05,1.1160195415532802e-05,5.388334445449221e-06,0.000935559385691161,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.0889184930457534,0.01073939198966085,0.020906570902254746,0.06271971270676424,0.019742459604944085,0.0435618796367401,0.0033804684904858175,0.022377084382351878,0.02763445862390772,0.0,0.003136296937139631,8.395974470838108e-05,0.2470934458118714,3.5581001276618496,0.5449643364948834,0.06405458008661553,10.77838810076786,1.6005138656379583,0.1930020221291581,0.019962488645212294,0.0018264220405594194,0.0001507013165838312,0.00015045905870189922,5.469837464806835e-07,2.558367825589644e-09,0.0,8.955159083194374e-05,5.353613160038266e-05,2.9483963177202077e-05,1.5093725156557214e-05,7.235776247513338e-06,3.2674680635154246e-06,1.790746137597925e-08,3.7428017658223744,3.7422375427646437,0.0
5.55,2.807916872390016,0.1954038176800411,0.06149516068920802,0.4073539460586013,0.504050203182128,0.0,26.699313032741944,0.025786967258069452,26.84328150404923,50.749153881641014,3.1433667117231794,40.53525472385639,4.899085493818983,0.5077296407475753,0.04653845723636668,0.0038465873183643963,3.822473423385367e-07,7.752829143729195e-07,0.00018416703638605744,0.00010158084358046357,5.207850251031929e-05,2.5001154422617932e-05,1.1305252275948916e-05,5.4701000188328775e-06,0.0009497563910516322,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.08889889491168189,0.010763781882624416,0.020892012216712906,0.06267603665013873,0.01972465528526188,0.0435531082177612,0.003387449151988519,0.022439014121928256,0.027765508930991136,0.0,0.0031379441702109314,8.420899194713032e-05,0.24636986225044427,3.5195213510307086,0.5458355695232229,0.06441312410703735,10.838719877169959,1.6138351632277348,0.1950479031511019,0.02021430365328831,0.0018528414152586211,0.0001531446617294565,0.0001528989369354147,5.558537590185734e-07,2.604460613491126e-09,0.0,9.005285377627399e-05,5.3920194704314424e-05,2.974071240743365e-05,1.5247478866843146e-05,7.319806740411051e-06,3.309937629786979e-06,1.817919912018873e-08,3.7995971142815432,3.7990255642065294,0.0
5.5600000000000005,2.8073063407217638,0.19526817289402265,0.06143961259598212,0.40726983871865763,0.504936035069568,0.0,26.699236672059552,0.025863327940461374,26.751237794621602,50.82915573750623,3.1608821350866982,40.871559747421614,4.950883548776058,0.5141200538782765,0.04721027938505452,0.003908834836508829,3.8843423965165656e-07,7.892257573597589e-07,0.00018548307133008375,0.0001024624106093169,5.260740572945566e-05,2.5290706464871646e-05,1.1451825897723855e-05,5.552926038239743e-06,0.0009641375269209823,1.24997e-07,0.0,432.871,0.530261,784653000.0,0.144775,1.0,1000.0,0.00839842,0.0,0.267308,1000000.0,5.42932,633253.0,142.722,0.001,0.00816391,173.653,0.679157,10.408,1.06465,1.0,0.00830844,10000.0,0.0,38.9757,0.0780965,0.0745155,0.0268889,1.24997e-07,3.97622,26.7251,79.7535,0.4,0.275,0.08887948882078929,0.01078816163185211,0.020877491473518195,0.0626324744205546,0.01970682117466788,0.043544078173377444,0.0033944111908271015,0.022500814048481903,0.027896668870013228,0.0,0.0031395750173051438,8.445835264256482e-05,0.2456531721876112,3.481178228881061,0.5466960342840925,0.06477204600268954,10.899115238188193,1.6272245171690651,0.19711014558786477,0.020468725970062558,0.0018795887544420986,0.00015562292995028058,0.00015537369586066265,5.648505779555481e-07,2.6512997540501386e-09,0.0,9.055464500957232e-05,5.4305501770182766e-05,2.9998816500182546e-05,1.540233049021287e-05,7.40458142540204e-06,3.3528512715532185e-06,1.8454461125261044e-08,3.8571290612737843,3.8565501076839297,0.0
