Time,G,I,B,si,Eg0,R0,sigma,alpha,k,d0,r1,r2,cell
5.67,249.84810647154785,2.8029520490359165,37.00987986110844,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.68,249.84804463730728,2.802953244751706,37.00990009596937,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.69,249.84798278278754,2.802954440984683,37.00992033912084,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.7,249.84792090798862,2.802955637734848,37.009940590562856,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.71,249.84785901291048,2.8029568350022003,37.00996085029541,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.72,249.84779709755318,2.8029580327867403,37.0099811183185,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.73,249.8477351619167,2.802959231088468,37.010001394632134,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.74,249.84767320600096,2.802960429907383,37.01002167923631,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.75,249.8476112298061,2.8029616292434856,37.010041972131035,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.76,249.84754923333202,2.802962829096776,37.010062273316294,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.77,249.84748721657877,2.802964029467254,37.010082582792094,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.78,249.8474251795463,2.8029652303549195,37.01010290055844,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.79,249.84736312223467,2.802966431759773,37.01012322661533,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.8,249.8473010446438,2.8029676336818135,37.01014356096275,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.81,249.8472389467738,2.802968836121042,37.01016390360072,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.82,249.84717682862458,2.8029700390774583,37.010184254529236,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.83,249.84711469019618,2.802971242551062,37.01020461374828,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.84,249.8470525314886,2.802972446541853,37.01022498125788,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.85,249.84699035250182,2.802973651049832,37.01024535705801,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.86,249.84692815323584,2.8029748560749983,37.01026574114869,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.87,249.8468659336907,2.8029760616173522,37.01028613352991,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.88,249.84680369386635,2.8029772676768934,37.01030653420167,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.89,249.84674143376282,2.802978474253623,37.01032694316397,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.9,249.84667915338008,2.80297968134754,37.01034736041681,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.91,249.84661685271817,2.8029808889586443,37.01036778596019,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.92,249.84655453177706,2.8029820970869364,37.01038821979412,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.93,249.84649219055675,2.8029833057324156,37.01040866191858,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.94,249.84642982905726,2.8029845148950834,37.0104291123336,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.95,249.8463674472786,2.802985724574938,37.01044957103914,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.96,249.84630504522073,2.8029869347719805,37.01047003803524,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.97,249.84624262288366,2.8029881454862102,37.01049051332187,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.98,249.84618018026742,2.8029893567176276,37.01051099689904,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
5.99,249.84611771737198,2.8029905684662335,37.010531488766766,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.0,249.84605523419737,2.802991780732026,37.01055198892502,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.01,249.84599273074355,2.8029929935150064,37.010572497373815,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.02,249.84593020701053,2.8029942068151747,37.010593014113155,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.03,249.84586766299833,2.8029954206325303,37.010613539143044,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.04,249.84580509870696,2.8029966349670734,37.01063407246347,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.05,249.8457425141364,2.8029978498188046,37.010654614074426,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.06,249.84567990928664,2.8029990651877226,37.01067516397594,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.07,249.84561728415767,2.803000281073829,37.01069572216799,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.08,249.84555463874952,2.8030014974771227,37.01071628865057,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.09,249.8454919730622,2.8030027143976035,37.01073686342371,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.1,249.84542928709567,2.803003931835273,37.01075744648738,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.11,249.84536658084997,2.803005149790129,37.0107780378416,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.12,249.84530385432504,2.8030063682621735,37.01079863748635,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.13,249.84524110752096,2.8030075872514053,37.01081924542165,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.14,249.84517834043768,2.8030088067578243,37.01083986164749,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.15,249.8451155530752,2.8030100267814313,37.01086048616387,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.16,249.84505274543355,2.8030112473222255,37.010881118970794,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.17,249.84498991751272,2.803012468380208,37.01090176006826,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.18,249.84492706931266,2.8030136899553777,37.01092240945626,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.19,249.84486420083346,2.803014912047735,37.01094306713481,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.2,249.84480131207502,2.80301613465728,37.01096373310389,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.21,249.8447384030374,2.8030173577840123,37.01098440736353,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.22,249.8446754737206,2.803018581427932,37.0110050899137,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.23,249.84461252412464,2.80301980558904,37.01102578075441,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.24,249.84454955424943,2.803021030267335,37.01104647988567,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.25,249.8444865640951,2.8030222554628184,37.01106718730747,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.26,249.84442355366153,2.803023481175489,37.0110879030198,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.27,249.84436052294876,2.8030247074053465,37.01110862702268,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.28,249.84429747195685,2.8030259341523927,37.0111293593161,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.29,249.8442344006857,2.803027161416626,37.01115009990007,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.3,249.8441713091354,2.803028389198047,37.01117084877457,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.31,249.8441081973059,2.8030296174966556,37.011191605939615,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.32,249.8440450651972,2.8030308463124514,37.0112123713952,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.33,249.8439819128093,2.803032075645435,37.01123314514133,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.34,249.84391874014221,2.8030333054956067,37.011253927178004,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.35,249.84385554719597,2.803034535862966,37.011274717505216,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.36,249.84379233397053,2.803035766747512,37.01129551612296,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.37,249.84372910046588,2.8030369981492465,37.01131632303126,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.38,249.84366584668203,2.803038230068168,37.0113371382301,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.39,249.843602572619,2.8030394625042776,37.011357961719476,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.4,249.8435392782768,2.803040695457574,37.0113787934994,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.41,249.84347596365538,2.803041928928059,37.01139963356985,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.42,249.8434126287548,2.803043162915731,37.011420481930855,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.43,249.843349273575,2.8030443974205905,37.0114413385824,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.44,249.84328589811605,2.8030456324426383,37.01146220352449,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.45,249.84322250237787,2.8030468679818727,37.011483076757116,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.46,249.84315908636054,2.8030481040382957,37.01150395828029,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.47,249.843095650064,2.803049340611906,37.01152484809399,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.48,249.84303219348826,2.8030505777027037,37.011545746198244,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.49,249.84296871663335,2.8030518153106887,37.01156665259304,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.5,249.84290521949924,2.803053053435862,37.011587567278376,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.51,249.84284170208596,2.8030542920782224,37.011608490254254,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.52,249.84277816439345,2.8030555312377707,37.01162942152067,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.53,249.84271460642177,2.8030567709145062,37.01165036107763,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.54,249.8426510281709,2.80305801110843,37.01167130892513,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.55,249.84258742964084,2.803059251819541,37.01169226506317,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.56,249.84252381083158,2.8030604930478393,37.011713229491754,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.57,249.84246017174317,2.8030617347933258,37.011734202210874,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.58,249.84239651237553,2.803062977056,37.011755183220544,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.59,249.84233283272872,2.803064219835861,37.011776172520754,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.6,249.8422691328027,2.80306546313291,37.01179717011151,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.61,249.84220541259754,2.8030667069471464,37.011818175992794,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.62,249.84214167211312,2.8030679512785706,37.01183919016463,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.63,249.84207791134955,2.8030691961271827,37.011860212627,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.64,249.84201413030678,2.803070441492982,37.01188124337992,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.65,249.84195032898484,2.803071687375969,37.01190228242338,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.66,249.84188650738366,2.8030729337761437,37.01192332975737,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.67,249.84182266550334,2.803074180693506,37.011944385381916,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.68,249.84175880334382,2.8030754281280554,37.011965449297,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.69,249.84169492090513,2.803076676079793,37.01198652150262,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.7,249.8416310181872,2.803077924548718,37.012007601998796,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.71,249.8415670951901,2.803079173534831,37.0120286907855,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.72,249.84150315191383,2.803080423038131,37.01204978786274,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.73,249.84143918835835,2.8030816730586188,37.012070893230536,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.74,249.8413752045237,2.8030829235962944,37.01209200688887,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.75,249.84131120040985,2.8030841746511577,37.01211312883775,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.76,249.8412471760168,2.803085426223208,37.01213425907715,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.77,249.84118313134456,2.803086678312446,37.01215539760711,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.78,249.84111906639313,2.803087930918872,37.01217654442761,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.79,249.84105498116256,2.8030891840424856,37.01219769953865,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.8,249.84099087565275,2.8030904376832866,37.01221886294023,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.81,249.84092674986377,2.8030916918412756,37.012240034632356,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.82,249.84086260379559,2.803092946516452,37.012261214615016,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.83,249.8407984374482,2.803094201708815,37.01228240288822,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.84,249.84073425082164,2.803095457418367,37.01230359945197,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.85,249.84067004391588,2.8030967136451057,37.01232480430625,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.86,249.84060581673094,2.8030979703890324,37.01234601745109,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.87,249.84054156926683,2.8030992276501467,37.012367238886455,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.88,249.8404773015235,2.8031004854284487,37.01238846861237,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.89,249.840413013501,2.8031017437239383,37.01240970662883,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.9,249.8403487051993,2.803103002536615,37.01243095293582,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.91,249.84028437661843,2.80310426186648,37.012452207533364,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.92,249.8402197930455,2.803105521666052,37.012473486858745,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.93,249.8401550005562,2.8031067819446527,37.0124947876852,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.94,249.8400901821757,2.803108042739306,37.012516097195224,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.95,249.84002533790397,2.8031093040500106,37.012537415388806,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.96,249.839960467741,2.8031105658767683,37.012558742265945,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.97,249.83989557168687,2.803111828219578,37.01258007782665,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.98,249.83983064974151,2.80311309107844,37.01260142207091,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
6.99,249.83976570190495,2.803114354453355,37.01262277499873,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.0,249.83970072817715,2.803115618344322,37.01264413661011,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.01,249.83963572855814,2.8031168827513415,37.01266550690505,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.02,249.83957070304794,2.8031181476744127,37.012686885883554,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.03,249.83950565164653,2.803119413113537,37.01270827354562,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.04,249.83944057435392,2.8031206790687135,37.012729669891236,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.05,249.83937547117006,2.803121945539942,37.012751074920416,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.06,249.83931034209502,2.8031232125272227,37.01277248863315,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.07,249.83924518712877,2.803124480030556,37.01279391102946,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.08,249.8391800062713,2.803125748049942,37.01281534210932,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.09,249.8391147995226,2.80312701658538,37.01283678187274,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.1,249.83904956688272,2.8031282856368707,37.012858230319715,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.11,249.8389843083516,2.8031295552044133,37.01287968745025,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.12,249.8389190239293,2.8031308252880085,37.01290115326435,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.13,249.83885371361578,2.803132095887656,37.012922627762016,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.14,249.83878837741102,2.803133367003356,37.01294411094323,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.15,249.83872301531508,2.803134638635108,37.01296560280801,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.16,249.83865762732793,2.803135910782913,37.01298710335635,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.17,249.83859221344957,2.8031371834467693,37.013008612588244,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.18,249.83852677367997,2.8031384566266784,37.01303013050371,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.19,249.83846130801922,2.80313973032264,37.01305165710272,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.2,249.8383958164672,2.803141004534654,37.013073192385306,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.21,249.83833029902397,2.8031422792627203,37.01309473635144,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.22,249.83826475568955,2.8031435545068386,37.01311628900114,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.23,249.83819918646392,2.80314483026701,37.013137850334395,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.24,249.83813359134706,2.8031461065432333,37.013159420351215,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.25,249.83806797033904,2.8031473833355087,37.01318099905159,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.26,249.83800232343975,2.8031486606438367,37.01320258643553,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.27,249.83793665064928,2.8031499384682173,37.01322418250302,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.28,249.8378709519676,2.80315121680865,37.01324578725408,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.29,249.83780522739468,2.8031524956651346,37.0132674006887,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.3,249.83773947693058,2.8031537750376723,37.01328902280687,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.31,249.83767370057527,2.803155054926262,37.01331065360861,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.32,249.8376078983287,2.803156335330904,37.01333229309391,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.33,249.83754207019098,2.8031576162515983,37.013353941262764,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.34,249.837476216162,2.8031588976883453,37.01337559811518,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.35,249.83741033624185,2.8031601796411443,37.01339726365116,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.36,249.83734443043048,2.803161462109996,37.013418937870696,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.37,249.83727849872787,2.8031627450948995,37.013440620773785,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.38,249.8372125411341,2.8031640285958557,37.013462312360446,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.39,249.83714655764908,2.8031653126128644,37.013484012630656,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.4,249.83708054827284,2.803166597145925,37.01350572158444,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.41,249.8370145130054,2.8031678821950385,37.01352743922177,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.42,249.83694845184678,2.803169167760204,37.01354916554266,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.43,249.83688236479694,2.803170453841422,37.01357090054712,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.44,249.83681625185588,2.8031717404386924,37.01359264423513,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.45,249.83675011302358,2.8031730275520146,37.013614396606705,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.46,249.8366839483001,2.8031743151813897,37.01363615766184,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.47,249.83661775768542,2.803175603326817,37.01365792740054,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.48,249.83655154117952,2.8031768919882967,37.01367970582279,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.49,249.8364852987824,2.803178181165829,37.013701492928604,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.5,249.83641903049403,2.803179470859413,37.013723288717976,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.51,249.83635273631452,2.8031807610690493,37.013745093190906,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.52,249.83628641624375,2.803182051794739,37.013766906347406,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.53,249.8362200702818,2.80318334303648,37.01378872818746,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.54,249.83615369842863,2.803184634794274,37.01381055871107,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
7.55,249.83608730068423,2.8031859270681196,37.013832397918236,0.72,1.44,864.0,43.2,20000.0,432.0,0.06,0.00084,2.4e-06,1.0
