Time,G,M,C_T,T_beta,I_gamma,r1,G_max,e1,alpha1,alpha2,k1,r2,m1,a1,k4,e2,alpha3,k2,a2,k5,mu1,alpha4,k3,s1,b1,mu2,b2,mu3,M_max,compartment,The_rate_of_change_of_glioma_whose_growth_follows_the_logistic_fashion_without_any_immune_intervention,Elimination_of_glioma_due_to_interaction_with_CTL_and_macrophage,Logistic_growth_term_for_macrophage,The_proliferative_enhancement_effect_of_macrophagesby_IFN_gama_and_negative_effect_of_TGF_beta,The_limited_interaction_between_glioma_and_macrophage,The_rate_of_change_of_CTL_whose_stimulation_is_followed_by_glioma_cell,The_natural_death_of_CTL,Clearance_of_CTL_due_to_their_interaction_with_glioma_cells,Natural_production_of_bioactive_TGF__beta_in_the_central_nervous_system,Glioma_secrete_the_cytokine_TGF_beta_to_suppress_the_immune_activity,The_degradation_of_TGF_beta,Linear_production_of_interferon_gamma_by_CTL,Decay_term_of_IFN_gamma
25.68,125127.99031122292,0.9522794458552233,0.2804341455179194,9135.024328402298,655.6456535710331,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1073.8934650073688,6.28470453283768e-05,0.015028100254774234,3.5721128576847086e-07,0.015195377082133955,0.0,0.001963039018625436,0.01293419921330434,63305.0,0.7194859442895318,63305.71859582792,2.8604282842827778e-05,66.87585666424538
25.74,125192.43776585831,0.9522694832992513,0.27954158922797157,9135.024381820767,651.6453572770824,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1074.3551659239397,6.284754091371684e-05,0.015031080397288676,3.551591848999004e-07,0.015196606556949628,0.0,0.001956791124595801,0.012897864577332881,63305.0,0.7198565171536853,63305.718966017914,2.85132421012531e-05,66.4678264422624
25.8,125256.9129256782,0.9522596246912063,0.2786515847235335,9135.02443526221,647.6694680292555,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1074.8169711457424,6.284805301322862e-05,0.015034029380787765,3.531181452147762e-07,0.015197837082416666,0.0,0.0019505610930647347,0.012861617586593366,63305.0,0.7202272493226497,63305.71933636712,2.842246164180042e-05,66.06228573898406
25.86,125321.41579693861,0.9522498681173607,0.2777641256804888,9135.024488726634,643.7178369125907,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1075.2788805961445,6.284858147736327e-05,0.01503694777973534,3.510881154356156e-07,0.015199068628574914,0.0,0.0019443488797634217,0.012825458073824295,63305.0,0.720598140832397,63305.71970687558,2.833194081940986e-05,65.65921936508424
25.919999999999998,125385.94638589094,0.9522402116999066,0.27687920578740416,9135.024542214043,639.7903159207019,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1075.7408941983927,6.284912615889314e-05,0.01503983615778095,3.490690444265067e-07,0.015200301166026187,0.0,0.0019381544405118291,0.012789385871960594,63305.0,0.720969191718873,63305.720077543316,2.8241678990315225e-05,65.2586122239116
25.98,125450.50469878202,0.9522306535962801,0.2759968187455124,9135.024595724442,635.8867579502364,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1076.2030118756113,6.284968691286912e-05,0.015042695067964344,3.4706088119390496e-07,0.015201534665923746,0.0,0.0019319777312185869,0.012753400814133698,63305.0,0.7213404020179967,63305.72044837038,2.8151675512042264e-05,64.86044931092411
26.04,125515.09074185402,0.9522211919984982,0.27511695826869564,9135.024649257839,632.0070167953653,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1076.6652335508027,6.285026359657895e-05,0.015045525052916174,3.4506357488741237e-07,0.015202769099961964,0.0,0.0019258187078808695,0.012717502733671662,63305.0,0.7217117717656606,63305.72081935682,2.8061929743406956e-05,64.46471571312726
26.099999999999998,125579.7045213445,0.9522118251325074,0.2742396180834677,9135.024702814238,628.1509471423059,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1077.127559146848,6.285085606950621e-05,0.015048326645055003,3.4307707480053687e-07,0.015204004440366209,0.0,0.001919677326584274,0.012681691464099216,63305.0,0.7220833009977309,63305.72119050267,2.7972441044513705e-05,64.0713966085152
26.16,125644.34604348641,0.9522025512575455,0.27336479192895724,9135.024756393643,624.3184045638803,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1077.5899885865058,6.285146419329025e-05,0.015051100366780406,3.411013303714355e-07,0.01520524065988291,0.0,0.0019135535435027007,0.012645966839137863,63305.0,0.7224549897500468,63305.72156180794,2.7883208776753637e-05,63.68047726551579
26.22,125709.01531450803,0.9521933686655154,0.2724924735568908,9135.024809996059,620.5092455141063,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1078.0525217924126,6.285208783168649e-05,0.01505384673066243,3.391362911836383e-07,0.015206477731769787,0.0,0.0019074473148982358,0.012610328692705957,63305.0,0.7228268380584212,63305.72193327269,2.7794232302802864e-05,63.29194304243884
26.279999999999998,125773.71234063302,0.9521842756803703,0.2716226567315755,9135.024863621491,616.7233273228196,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1078.5151586870836,6.285272685052794e-05,0.015056566239627409,3.3718190696675474e-07,0.015207715629786293,0.0,0.0019013585971210285,0.012574776858918795,63305.0,0.7231988459586399,63305.72230489693,2.77055109866207e-05,62.9057793869276
26.34,125838.43712808038,0.9521752706575111,0.27075533522988177,9135.024917269946,612.9605081903312,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1078.9778991929113,6.285338111768712e-05,0.015059259387140245,3.352381275971628e-07,0.015208954328184244,0.0,0.0018952873466091724,0.012539311172088678,63305.0,0.7235710134864621,63305.72267668072,2.761704419344794e-05,62.52197183541378
26.4,125903.18968306443,0.9521663519831941,0.2698905028412268,9135.024970941426,609.2206471821163,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1079.4407432321657,6.285405050303888e-05,0.01506192665738332,3.333049030986815e-07,0.01521019380169858,0.0,0.0018892335198885876,0.012503931466725014,63305.0,0.7239433406776205,63305.72304862408,2.752883128980513e-05,62.140506012575855
26.459999999999997,125967.97001179485,0.9521575180739514,0.2690281533675568,9135.025024635937,605.5036042235348,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1079.9036907269958,6.285473487842366e-05,0.015064568525431856,3.313821836432239e-07,0.015211434025538335,0.0,0.0018831970735728976,0.012468637577534374,63305.0,0.7243158275678204,63305.723420727045,2.7440871643490795e-05,61.76136763080055
26.52,126032.77812047665,0.9521487673760213,0.2681682806233304,9135.025078353488,601.8092400945858,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1080.3667415994269,6.285543411761179e-05,0.015067185457425957,3.2946991955143573e-07,0.015212674975377784,0.0,0.001877177964363313,0.012433429339420592,63305.0,0.7246884741927407,63305.72379298967,2.7353164623579702e-05,61.38454248964775
26.58,126097.61401531013,0.9521400983647892,0.26731087843550144,9135.025132094082,598.1374164246935,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1080.829895771363,6.285614809626815e-05,0.015069777910739464,3.275680612933161e-07,0.015213916627347722,0.0,0.00187117614904851,0.012398306587484823,63305.0,0.7250612805880332,63305.724165411986,2.7265709600421148e-05,61.01001647531873
26.64,126162.47770249091,0.95213150954424,0.26645594064350164,9135.025185857723,594.4879956875227,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1081.293153164585,6.285687669191773e-05,0.01507234633414553,3.256765594888204e-07,0.015215158958026932,0.0,0.0018651915845045116,0.012363269157025633,63305.0,0.7254342467893228,63305.72453799402,2.717850594563717e-05,60.63777556012731
26.7,126227.36918820992,0.95212299944642,0.2656034610992239,9135.025239644416,590.8608411958304,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1081.7565137007516,6.285761978391173e-05,0.015074891167979032,3.2379536490844923e-07,0.015216401944433815,0.0,0.0018592242276945672,0.012328316883539074,63305.0,0.7258073728322071,63305.7249107358,2.7091553032120836e-05,60.267805801974696
26.759999999999998,126292.28847865338,0.9521145666309095,0.2647534336670048,9135.025293454168,587.255817096344,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1082.2199773013992,6.285837725339412e-05,0.015077412844295902,3.219244284738182e-07,0.015217645564018152,0.0,0.0018532740356690337,0.01229344960271874,63305.0,0.7261806587522569,63305.72528363738,2.700485023403449e-05,59.90009334382709
26.82,126357.2355800028,0.9521062096843051,0.26390585222360796,9135.025347286983,583.6727883646741,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1082.6835438879414,6.285914898326919e-05,0.015079911787029488,3.200637012582138e-07,0.015218889794653048,0.0,0.0018473409655652558,0.012258667150455864,63305.0,0.7265541045850161,63305.725656698785,2.6918396926808013e-05,59.53462441319676
26.88,126422.21049843497,0.9520979272197116,0.26306071065820663,9135.025401142866,580.1116208002578,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1083.1472133816692,6.285993485816948e-05,0.01508238841214385,3.182131344871325e-07,0.015220134614627026,0.0,0.0018414249746074465,0.012223969362839374,63305.0,0.7269277103660011,63305.72602992006,2.6832192487137076e-05,59.171385321626296
26.939999999999998,126487.21324012197,0.9520897178762439,0.26221800287236674,9135.025455021821,576.5721810213305,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1083.6109857037509,6.286073476442428e-05,0.015084843127784223,3.16372679538803e-07,0.015221380002636238,0.0,0.0018355260201065673,0.012189356076155981,63305.0,0.7273014761307013,63305.72640330122,2.674623629298141e-05,58.810362464175704
27.0,126552.24381123112,0.952081580318538,0.26137772278002985,9135.025508923856,573.0543364599315,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1084.074860775232,6.286154859002888e-05,0.01508727633442448,3.145422879446952e-07,0.01522262593777687,0.0,0.001829644059460209,0.012154827126890224,63305.0,0.7276754019145789,63305.72677684232,2.6660527723563045e-05,58.45154231891301
27.06,126617.30221792501,0.9520735132362712,0.2605398643074961,9135.025562848974,569.5579553569389,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1084.5388385170356,6.28623762246142e-05,0.015089688425012075,3.1272191139001103e-07,0.015223872399537635,0.0,0.0018237790501524727,0.012120382351724565,63305.0,0.7280494877530688,63305.72715054339,2.65750661593646e-05,58.094911446407764
27.119999999999997,126682.38846636149,0.9520655153436919,0.25970442139340705,9135.025616797182,566.0829067571335,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1085.0029188499616,6.286321755941726e-05,0.015092079785109883,3.109115017141623e-07,0.015225119367792469,0.0,0.0018179309497538493,0.012086021587539455,63305.0,0.7284237336815785,63305.72752440447,2.6489850982127518e-05,57.74045648922761
27.18,126747.50256269365,0.9520575853791574,0.2588713879887286,9135.025670768484,562.6290605042948,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1085.4671016946866,6.286407248725185e-05,0.015094450793035532,3.0911101091123154e-07,0.015226366822793307,0.0,0.0018120997159211004,0.012051744671413374,63305.0,0.7287981397354886,63305.72789842559,2.6404881574850317e-05,57.38816417143806
27.24,126812.64451306981,0.9520497221046809,0.2580407580567342,9135.025724762883,559.196287236326,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1085.931386971765,6.286494090248006e-05,0.015096801819998224,3.073203911304192e-07,0.015227614745163015,0.0,0.0018062853063971396,0.012017551440622937,63305.0,0.7291727059501514,63305.72827260678,2.632015732178689e-05,57.03802129810525
27.3,126877.81432363353,0.952041924305487,0.2572125255729874,9135.025778780386,555.7844583804085,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1086.395774601628,6.286582270098419e-05,0.015099133230232627,3.055395946764755e-07,0.015228863115888483,0.0,0.0018004876790109119,0.011983441732642932,63305.0,0.7295474323608928,63305.72864694807,2.6235677608444715e-05,56.690014754801666
27.36,126943.01200052358,0.9520341907895757,0.2563866845253252,9135.025832820998,552.3934461481865,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1086.8602645045835,6.286671778013919e-05,0.015101445381130483,3.0376857401011753e-07,0.015230111916313797,0.0,0.0017947067916772765,0.0119494153851464,63305.0,0.7299223190030106,63305.729021449515,2.6151441821583172e-05,56.34413150711502
27.419999999999998,127008.23754987394,0.9520265203872946,0.25556322891384065,9135.025886884727,549.0231235309805,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1087.3248566008158,6.286762603878568e-05,0.015103738623369643,3.020072817484319e-07,0.015231361128133569,0.0,0.0017889426023968845,0.011915472236004688,63305.0,0.7302973659117752,63305.72939611116,2.6067449349211746e-05,56.000358600160006
27.48,127073.49097781382,0.9520189119509187,0.2547421527508659,9135.025940971573,545.6733642950303,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1087.7895508103873,6.286854737720344e-05,0.015106013301040607,3.0025567066526347e-07,0.015232610733386418,0.0,0.0017831950692560616,0.011881612123287522,63305.0,0.7306725731224295,63305.729770932994,2.5983699580588323e-05,55.65868315809308
27.54,127138.77229046762,0.9520113643542384,0.2539234500609555,9135.025995081543,542.3440429767677,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1088.2543470532357,6.286948169708537e-05,0.015108269751770818,2.985136936915898e-07,0.015233860714448488,0.0,0.0017774641504266886,0.011847834885263066,63305.0,0.7310479406701889,63305.73014591509,2.5900191906217462e-05,55.3190923836303
27.599999999999998,127204.08149395493,0.9520038764921559,0.2531071148808688,9135.026049214643,539.0350348781161,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1088.7192452491768,6.287042890151198e-05,0.015110508306846324,2.967813039158809e-07,0.01523511105402719,0.0,0.0017717498041660816,0.011814140360397978,63305.0,0.7314234685902409,63305.73052105747,2.5816925717848617e-05,54.98157355756784
27.66,127269.41859439053,0.9519964472802881,0.25229314125955327,9135.02610337088,535.7462160618204,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1089.1842453179017,6.28713888949262e-05,0.015112729291331454,2.950584545844455e-07,0.015236361735154993,0.0,0.0017660519888168728,0.011780528387357483,63305.0,0.7317991569177456,63305.73089636019,2.5733900408474433e-05,54.646114038305676
27.72,127334.78359788437,0.9519890756545776,0.2514815232581275,9135.026157550254,532.4774633468062,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1089.649347178979,6.287236158310915e-05,0.015114933024186024,2.933450991017654e-07,0.015237612741183345,0.0,0.0017603706628068925,0.01174699880500542,63305.0,0.7321750056878351,63305.73127182326,2.5651115372329006e-05,54.31270126137423
27.779999999999998,127400.17651054155,0.9519817605709112,0.25067225494986395,9135.026211752773,529.2286543035641,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1090.1145507518536,6.287334687315556e-05,0.015117119818380284,2.916411910308129e-07,0.015238864055776727,0.0,0.0017547057846490476,0.011713551452404304,63305.0,0.7325510149356139,63305.731647446715,2.5568570004886122e-05,53.981322738963534
27.84,127465.59733846241,0.9519745010047453,0.24986533042017203,9135.026265978442,525.9996672495655,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1090.5798559558468,6.28743446734505e-05,0.015119289981007835,2.8994668409335755e-07,0.015240115662906813,0.0,0.0017490573129412042,0.011680186168815393,63305.0,0.7329271846961588,63305.7320232306,2.5486263702857547e-05,53.65196605945568
27.9,127531.04608774235,0.951967295950738,0.24906074376658124,9135.026320227267,522.790381244705,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1091.045262710156,6.287535489364584e-05,0.015121443813396416,2.882615321702588e-07,0.015241367546846716,0.0,0.0017434252063660688,0.01164690279369873,63305.0,0.7333035150045185,63305.73239917496,2.5404195864191286e-05,53.32461888695991
27.959999999999997,127596.52276447197,0.9519601444223886,0.24825848909872386,9135.026374499252,519.6006760867701,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1091.5107709338556,6.287637744463768e-05,0.015123581611216477,2.865856893017458e-07,0.015242619692165355,0.0,0.0017378094236910671,0.011613701166713212,63305.0,0.7336800058957138,63305.73277527981,2.5322365888069834e-05,52.99926896085055
28.02,127662.02737473701,0.9519530454516845,0.24745856053831808,9135.0264287944,516.430432306939,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1091.9763805458963,6.28774122385438e-05,0.015125703664587584,2.849191096876835e-07,0.015243872083721952,0.0,0.0017322099237682266,0.011580581127716625,63305.0,0.7340566574047378,63305.73315154518,2.5240773174908445e-05,52.67590409530777
28.08,127727.55992461833,0.9519459980887529,0.24666095221915116,9135.026483112717,513.2795311653072,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1092.4420914651039,6.28784591886819e-05,0.015127810258183206,2.832617476878276e-07,0.015245124706660597,0.0,0.0017266266655340582,0.01154754251676574,63305.0,0.7344334695665554,63305.733527971126,2.5159417126353417e-05,52.35451217886133
28.14,127793.12042019192,0.9519390014015212,0.24586565828706206,9135.026537454212,510.147854646438,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1092.907903610182,6.287951820954786e-05,0.015129901671333153,2.8161355782206467e-07,0.015246377546404927,0.0,0.0017210596080094345,0.011514585174116318,63305.0,0.7348104424161035,63305.73390455769,2.507829714528033e-05,52.035081173936675
28.2,127858.7088675289,0.9519320544753823,0.24507267289992482,9135.026591818887,507.03528545494487,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1093.3738168997095,6.288058921679471e-05,0.015131978178124185,2.799744947706429e-07,0.015247630588652913,0.0,0.0017155087102994737,0.011481708940223193,63305.0,0.7351875759882912,63305.73428130488,2.499741263579233e-05,51.71759911640437
28.259999999999998,127924.32527269547,0.9519251564128668,0.24428199022763128,9135.026646206747,503.94170701109596,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1093.8398312521415,6.288167212721193e-05,0.015134040047498788,2.783445133743872e-07,0.015248883819371733,0.0,0.001709973931593419,0.011448913655740302,63305.0,0.7355648703179989,63305.73465821275,2.491676300321839e-05,51.40205411513178
28.32,127989.96964175298,0.9519183063333211,0.24349360445207413,9135.026700617796,500.8670034464487,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1094.305946585809,6.288276685870491e-05,0.015136087543352023,2.7672356863490406e-07,0.015250137224792749,0.0,0.0017044552311645189,0.011416199161520762,63305.0,0.7359423254400796,63305.73503528133,2.483634765411156e-05,51.088434351537764
28.38,128055.64198075782,0.9519115033725921,0.2427075097671302,9135.026755052042,497.8110595995103,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1094.7721628189188,6.288387333027522e-05,0.015138120924626474,2.75111615714775e-07,0.015251390791406574,0.0,0.0016989525683699116,0.011383565298616899,63305.0,0.7363199413893574,63305.73541251065,2.475616599624728e-05,50.77672807915005
28.439999999999998,128121.34229576153,0.9519047466827171,0.24192370037864308,9135.026809509489,494.7737610114237,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1095.2384798695543,6.288499146200083e-05,0.015140140445405613,2.735086099377361e-07,0.015252644505958233,0.0,0.0016934659026505016,0.011351011908280303,63305.0,0.7366977182006288,63305.735789900755,2.4676217438621594e-05,50.466923623165215
28.5,128187.07059281068,0.95189803543162,0.2411421705044063,9135.026863990139,491.7549939216806,0.01,882650.0,10000.0,1.5,0.12,27000.0,0.3307,1000000.0,0.1163,10500.0,10000.0,0.0194,27000.0,0.0,2000.0,0.007,0.1694,334450.0,63305.0,5.75e-06,6.93,0.000102,0.102,1.0,1.0,1095.7048976556746,6.28861211750168e-05,0.015142146355005095,2.7191450678884744e-07,0.015253898355442403,0.0,0.0016879951935308442,0.011318538831961876,63305.0,0.7370756559086614,63305.73616745166,2.4596501391449443e-05,50.15900938001142
