Time,X,ES,k1,k2,k3,k4,A,B,V,value,default,Reaction1,Reaction2,Reaction6,Reaction7
7.890000000000001,5.048379179516151,-3.048379179516142,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525303792787216,0.05980994036259283,12.5,14.892718579572646
7.9,5.048379197933636,-3.048379197933628,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525303993834515,0.05980994121424309,12.5,14.892718633904227
7.91,5.0483792160036565,-3.048379216003648,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525304191088844,0.05980994204982608,12.5,14.892718687210788
7.92,5.048379233732766,-3.0483792337327578,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525304384621758,0.059809942869644896,12.5,14.892718739511661
7.930000000000001,5.048379251127398,-3.048379251127389,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525304574503473,0.05980994367399699,12.5,14.892718790825825
7.94,5.048379268193861,-3.0483792681938517,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530476080286,0.059809944463174114,12.5,14.89271884117189
7.95,5.048379284938346,-3.0483792849383375,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525304943587516,0.05980994523746256,12.5,14.892718890568123
7.96,5.048379301366929,-3.048379301366921,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530512292374,0.05980994599714323,12.5,14.892718939032443
7.97,5.04837931748557,-3.048379317485561,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45253052988766,0.05980994674249174,12.5,14.892718986582432
7.98,5.048379333300115,-3.048379333300106,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530547150992,0.059809947473778456,12.5,14.892719033235341
7.99,5.048379348816302,-3.0483793488162925,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525305640886326,0.05980994819126866,12.5,14.89271907900809
8.0,5.048379364039759,-3.0483793640397496,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525305807067266,0.059809948895222655,12.5,14.89271912391729
8.01,5.048379378976009,-3.048379378976,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525305970113025,0.0598099495858958,12.5,14.892719167979228
8.02,5.048379393630472,-3.048379393630462,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525306130082756,0.0598099502635387,12.5,14.892719211209894
8.03,5.048379408008462,-3.048379408008452,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530628703449,0.059809950928397144,12.5,14.892719253624964
8.040000000000001,5.048379422115196,-3.048379422115186,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530644102515,0.05980995158071229,12.5,14.892719295239829
8.05,5.048379435955791,-3.0483794359557814,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525306592110625,0.05980995222072082,12.5,14.892719336069584
8.06,5.048379449535269,-3.048379449535259,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530674034571,0.05980995284865494,12.5,14.892719376129046
8.07,5.048379462858556,-3.048379462858546,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530688578418,0.05980995346474241,12.5,14.89271941543274
8.08,5.048379475930484,-3.0483794759304743,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525307028478793,0.05980995406920673,12.5,14.892719453994928
8.09,5.0483794887557965,-3.0483794887557867,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530716848133,0.059809954662267184,12.5,14.8927194918296
8.1,5.048379501339146,-3.048379501339136,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525307305842565,0.05980995524413893,12.5,14.892719528950481
8.11,5.048379513685097,-3.048379513685087,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525307440612334,0.05980995581503305,12.5,14.892719565371037
8.120000000000001,5.048379525798128,-3.0483795257981186,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525307572839528,0.05980995637515664,12.5,14.89271960110448
8.13,5.048379537682634,-3.0483795376826244,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530770257211,0.05980995692471289,12.5,14.892719636163772
8.14,5.048379549342926,-3.0483795493429167,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525307829857157,0.0598099574639012,12.5,14.892719670561634
8.15,5.048379560783235,-3.048379560783225,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530795474083,0.059809957992917134,12.5,14.892719704310544
8.16,5.048379572007709,-3.0483795720076996,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530807726844,0.05980995851195263,12.5,14.892719737422743
8.17,5.048379583020422,-3.0483795830204126,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525308197484432,0.05980995902119594,12.5,14.892719769910245
8.18,5.048379593825368,-3.048379593825359,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525308315432426,0.05980995952083185,12.5,14.892719801784837
8.19,5.048379604426468,-3.0483796044264584,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525308431155204,0.05980996001104161,12.5,14.89271983305808
8.2,5.048379614827566,-3.0483796148275566,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530854469475,0.05980996049200305,12.5,14.892719863741322
8.21,5.048379625032437,-3.048379625032427,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525308656092255,0.059809960963890636,12.5,14.89271989384569
8.22,5.048379635044782,-3.0483796350447716,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525308765388125,0.059809961426875544,12.5,14.892719923382108
8.23,5.048379644868233,-3.0483796448682225,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530887262201,0.059809961881125764,12.5,14.892719952361288
8.24,5.048379654506355,-3.048379654506344,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525308977832814,0.059809962326806076,12.5,14.892719980793746
8.25,5.048379663962643,-3.0483796639626317,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525309081058713,0.059809962764078156,12.5,14.892720008689798
8.26,5.048379673240528,-3.0483796732405164,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525309182337134,0.05980996319310062,12.5,14.892720036059558
8.27,5.048379682343375,-3.048379682343364,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530928170483,0.05980996361402912,12.5,14.892720062912957
8.28,5.048379691274488,-3.048379691274477,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530937919785,0.05980996402701635,12.5,14.89272008925974
8.290000000000001,5.048379700037105,-3.0483797000370947,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525309474851555,0.059809964432212134,12.5,14.892720115109462
8.3,5.048379708634407,-3.0483797086343962,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525309568700653,0.059809964829763466,12.5,14.892720140471502
8.31,5.048379717069511,-3.0483797170695004,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530966077919,0.05980996521981457,12.5,14.892720165355058
8.32,5.0483797253454785,-3.0483797253454674,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530975112057,0.059809965602506975,12.5,14.892720189769163
8.33,5.04837973346531,-3.0483797334652993,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525309839757563,0.05980996597797945,12.5,14.892720213722667
8.34,5.048379741431953,-3.0483797414319422,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452530992672232,0.05980996634636823,12.5,14.892720237224262
8.35,5.048379749248296,-3.048379749248286,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531001204639,0.05980996670780695,12.5,14.892720260282474
8.36,5.048379756917176,-3.0483797569171656,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525310095760737,0.05980996706242677,12.5,14.89272028290567
8.370000000000001,5.048379764441374,-3.0483797644413637,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531017789572,0.05980996741035631,12.5,14.892720305102054
8.38,5.04837977182362,-3.04837977182361,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525310258481143,0.059809967751721774,12.5,14.89272032687968
8.39,5.048379779066592,-3.0483797790665825,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531033754623,0.05980996808664704,12.5,14.892720348246447
8.4,5.0483797861729185,-3.0483797861729083,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531041511968,0.05980996841525361,12.5,14.89272036921011
8.41,5.048379793145176,-3.0483797931451657,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531049122962,0.05980996873766062,12.5,14.89272038977827
8.42,5.048379799985894,-3.048379799985884,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525310565903666,0.059809969053985085,12.5,14.892720409958388
8.43,5.048379806697555,-3.048379806697545,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525310639168905,0.059809969364341735,12.5,14.892720429757787
8.44,5.048379813282593,-3.0483798132825832,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531071105191,0.059809969668843214,12.5,14.892720449183651
8.45,5.048379819743397,-3.0483798197433876,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525310781578775,0.05980996996759992,12.5,14.892720468243024
8.46,5.048379826082312,-3.0483798260823023,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525310850775073,0.059809970260720276,12.5,14.892720486942821
8.47,5.048379832301635,-3.0483798323016265,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525310918665904,0.05980997054831058,12.5,14.892720505289825
8.48,5.048379838403625,-3.0483798384036165,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525310985275905,0.059809970830475206,12.5,14.892720523290695
8.49,5.048379844390495,-3.0483798443904857,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525311050629246,0.05980997110731653,12.5,14.892720540951961
8.5,5.048379850264416,-3.048379850264406,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531111474962,0.05980997137893493,12.5,14.892720558280027
8.51,5.048379856027519,-3.048379856027509,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525311177660294,0.05980997164542895,12.5,14.892720575281182
8.52,5.0483798616818945,-3.0483798616818847,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525311239384093,0.05980997190689527,12.5,14.89272059196159
8.53,5.0483798672295945,-3.0483798672295848,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45253112999434,0.059809972163428766,12.5,14.892720608327306
8.540000000000001,5.048379872672631,-3.048379872672622,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45253113593602,0.059809972415122446,12.5,14.892720624384262
8.55,5.048379878012979,-3.0483798780129696,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525311417656037,0.059809972662067716,12.5,14.89272064013829
8.56,5.048379883252577,-3.0483798832525664,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525311474852067,0.05980997290435408,12.5,14.892720655595102
8.57,5.048379888393323,-3.0483798883933124,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525311530969027,0.05980997314206948,12.5,14.892720670760305
8.58,5.048379893437084,-3.048379893437073,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525311586027287,0.05980997337530011,12.5,14.892720685639398
8.59,5.048379898385689,-3.0483798983856776,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531164004681,0.05980997360413061,12.5,14.892720700237783
8.6,5.048379903240933,-3.0483799032409213,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525311693047205,0.05980997382864397,12.5,14.892720714560754
8.61,5.048379908004578,-3.0483799080045655,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531174504768,0.059809974048921626,12.5,14.892720728613506
8.620000000000001,5.048379912678351,-3.0483799126783384,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525311796067113,0.059809974265043524,12.5,14.892720742401137
8.63,5.048379917263949,-3.0483799172639356,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531184612401,0.059809974477088045,12.5,14.89272075592865
8.64,5.0483799217630345,-3.0483799217630208,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531189523653,0.059809974685132127,12.5,14.892720769200952
8.65,5.04837992617724,-3.0483799261772258,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525311943422494,0.05980997488925124,12.5,14.89272078222286
8.66,5.048379930508167,-3.048379930508152,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525311990699374,0.059809975089519414,12.5,14.892720794999095
8.67,5.048379934757387,-3.048379934757371,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525312037084332,0.059809975286009356,12.5,14.892720807534293
8.68,5.04837993892644,-3.0483799389264234,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525312082594186,0.05980997547879227,12.5,14.892720819833
8.69,5.0483799430168395,-3.0483799430168226,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525312127245438,0.05980997566793812,12.5,14.892720831899677
8.700000000000001,5.048379947030069,-3.048379947030052,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525312171054305,0.05980997585351555,12.5,14.892720843738704
8.71,5.048379950967585,-3.0483799509675675,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531221403667,0.059809976035591864,12.5,14.892720855354378
8.72,5.048379954830816,-3.0483799548307977,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531225620813,0.05980997621423312,12.5,14.892720866750908
8.73,5.048379958621163,-3.048379958621144,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531229758398,0.0598099763895041,12.5,14.892720877932431
8.74,5.04837996234,-3.048379962339981,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531233817923,0.05980997656146842,12.5,14.892720888903002
8.75,5.048379965988678,-3.0483799659886586,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525312378008604,0.05980997673018845,12.5,14.892720899666601
8.76,5.048379969568519,-3.0483799695685,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525312417086553,0.05980997689572539,12.5,14.892720910227133
8.77,5.048379973080824,-3.0483799730808037,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525312455427257,0.059809977058139306,12.5,14.892720920588431
8.78,5.048379976526864,-3.048379976526844,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525312493044624,0.05980997721748911,12.5,14.892720930754251
8.790000000000001,5.048379979907892,-3.048379979907871,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45253125299523,0.059809977373832625,12.5,14.892720940728283
8.8,5.048379983225133,-3.0483799832251113,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525312566163673,0.059809977527226534,12.5,14.892720950514143
8.81,5.04837998647979,-3.0483799864797683,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531260169187,0.05980997767772648,12.5,14.892720960115382
8.82,5.048379989673045,-3.048379989673023,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45253126365498,0.05980997782538709,12.5,14.892720969535482
8.83,5.048379992806055,-3.048379992806033,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531267075009,0.05980997797026192,12.5,14.892720978777863
8.84,5.048379995879957,-3.048379995879936,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531270430515,0.05980997811240351,12.5,14.892720987845873
8.85,5.048379998895867,-3.048379998895846,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531273722716,0.05980997825186346,12.5,14.892720996742808
8.86,5.048380001854879,-3.0483800018548584,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525312769528065,0.059809978388692356,12.5,14.892721005471893
8.870000000000001,5.048380004758066,-3.0483800047580454,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531280121958,0.05980997852293983,12.5,14.892721014036296
8.88,5.048380007606481,-3.0483800076064607,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525312832313197,0.05980997865465456,12.5,14.892721022439119
8.89,5.048380010401157,-3.0483800104011376,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45253128628202,0.05980997878388437,12.5,14.892721030683415
8.9,5.048380013143109,-3.04838001314309,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525312892751647,0.059809978910676104,12.5,14.892721038772171
8.91,5.048380015833331,-3.0483800158333128,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525312922118414,0.059809979035075775,12.5,14.892721046708328
8.92,5.048380018472799,-3.0483800184727814,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531295093115,0.05980997915712853,12.5,14.892721054494759
8.93,5.048380021062471,-3.048380021062454,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531297920029,0.059809979276878616,12.5,14.89272106213429
8.94,5.048380023603285,-3.0483800236032694,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531300693611,0.059809979394369474,12.5,14.892721069629692
8.950000000000001,5.048380026096165,-3.0483800260961496,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531303414866,0.05980997950964378,12.5,14.892721076983689
8.96,5.048380028542014,-3.048380028541999,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313060847824,0.05980997962274329,12.5,14.892721084198943
8.97,5.048380030941719,-3.0483800309417046,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313087043275,0.059809979733709065,12.5,14.892721091278073
8.98,5.048380033296152,-3.0483800332961373,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531311274453,0.05980997984258138,12.5,14.89272109822365
8.99,5.048380035606166,-3.0483800356061512,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45253131379609,0.059809979949399676,12.5,14.89272110503819
9.0,5.048380037872599,-3.048380037872584,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313162701536,0.059809980054202766,12.5,14.892721111724168
9.01,5.048380040096274,-3.048380040096258,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313186975417,0.059809980157028625,12.5,14.892721118284008
9.02,5.048380042277996,-3.0483800422779805,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531321079134,0.05980998025791456,12.5,14.89272112472009
9.03,5.048380044418558,-3.048380044418542,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531323415795,0.05980998035689716,12.5,14.892721131034746
9.040000000000001,5.048380046518735,-3.04838004651872,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313257083727,0.05980998045401236,12.5,14.89272113723027
9.05,5.048380048579291,-3.0483800485792756,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313279576983,0.05980998054929536,12.5,14.892721143308908
9.06,5.048380050600971,-3.048380050600957,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313301645872,0.05980998064278072,12.5,14.892721149272866
9.07,5.048380052584511,-3.048380052584497,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313323298414,0.059809980734502416,12.5,14.892721155124308
9.08,5.048380054530629,-3.0483800545306154,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531334454245,0.059809980824493666,12.5,14.892721160865356
9.09,5.048380056440031,-3.0483800564400183,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313365385704,0.059809980912787136,12.5,14.892721166498093
9.1,5.048380058313411,-3.0483800583133984,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313385835728,0.05980998099941487,12.5,14.892721172024563
9.11,5.048380060151447,-3.0483800601514353,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531340589994,0.05980998108440828,12.5,14.89272117744677
9.120000000000001,5.048380061954807,-3.0483800619547954,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531342558562,0.059809981167798204,12.5,14.892721182766683
9.13,5.048380063724145,-3.048380063724133,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313444899908,0.059809981249614896,12.5,14.89272118798623
9.14,5.048380065460102,-3.04838006546009,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531346384981,0.05980998132988801,12.5,14.892721193107302
9.15,5.048380067163309,-3.0483800671632966,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313482442206,0.059809981408646684,12.5,14.892721198131762
9.16,5.0483800688343825,-3.04838006883437,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531350068383,0.05980998148591951,12.5,14.892721203061429
9.17,5.04838007047393,-3.0483800704739172,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313518581315,0.059809981561734504,12.5,14.892721207898093
9.18,5.048380072082545,-3.0483800720825327,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313536141145,0.05980998163611916,12.5,14.89272121264351
9.19,5.048380073660812,-3.0483800736608,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313553369683,0.05980998170910048,12.5,14.892721217299398
9.200000000000001,5.0483800752093035,-3.0483800752092916,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531357027319,0.0598099817807049,12.5,14.892721221867447
9.21,5.048380076728581,-3.0483800767285687,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531358685779,0.059809981850958434,12.5,14.892721226349314
9.22,5.048380078219195,-3.048380078219183,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313603129506,0.05980998191988657,12.5,14.892721230746627
9.23,5.048380079681688,-3.0483800796816753,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313619094233,0.05980998198751429,12.5,14.89272123506098
9.24,5.048380081116589,-3.0483800811165764,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313634757775,0.059809982053866145,12.5,14.892721239293937
9.25,5.048380082524419,-3.0483800825244063,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531365012581,0.059809982118966216,12.5,14.892721243447037
9.26,5.048380083905689,-3.048380083905676,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531366520391,0.059809982182838124,12.5,14.892721247521784
9.27,5.0483800852609,-3.0483800852608867,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313679997547,0.059809982245505,12.5,14.892721251519657
9.28,5.0483800865905435,-3.0483800865905297,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531369451208,0.059809982306989584,12.5,14.892721255442105
9.290000000000001,5.048380087895102,-3.048380087895088,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313708752785,0.059809982367314204,12.5,14.892721259290552
9.3,5.048380089175048,-3.0483800891750343,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313722724817,0.05980998242650072,12.5,14.892721263066392
9.31,5.048380090430847,-3.048380090430833,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531373643326,0.05980998248457064,12.5,14.892721266770998
9.32,5.0483800916629535,-3.0483800916629398,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531374988308,0.059809982541545015,12.5,14.892721270405714
9.33,5.048380092871815,-3.0483800928718012,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313763079146,0.05980998259744448,12.5,14.892721273971855
9.34,5.04838009405787,-3.0483800940578565,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313776026256,0.05980998265228934,12.5,14.892721277470717
9.35,5.048380095221549,-3.0483800952215354,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45253137887291,0.0598099827060995,12.5,14.89272128090357
9.36,5.048380096363274,-3.0483800963632603,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.45253138011923,0.05980998275889448,12.5,14.892721284271659
9.370000000000001,5.0483800974834585,-3.0483800974834456,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531381342036,0.05980998281069342,12.5,14.892721287576203
9.38,5.04838009858251,-3.048380098582497,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313825417734,0.05980998286151512,12.5,14.892721290818406
9.39,5.048380099660827,-3.048380099660814,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313837188762,0.059809982911378026,12.5,14.89272129399944
9.4,5.0483801007188,-3.0483801007187874,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313848737715,0.05980998296030021,12.5,14.892721297120461
9.41,5.0483801017568135,-3.0483801017568006,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313860068785,0.059809983008299414,12.5,14.8927213001826
9.42,5.048380102775243,-3.048380102775231,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531387118608,0.05980998305539305,12.5,14.892721303186969
9.43,5.04838010377446,-3.048380103774447,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313882093642,0.05980998310159824,12.5,14.892721306134657
9.44,5.048380104754825,-3.0483801047548122,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313892795415,0.059809983146931735,12.5,14.892721309026735
9.450000000000001,5.048380105716695,-3.048380105716682,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531390329529,0.059809983191409934,12.5,14.89272131186425
9.46,5.048380106660417,-3.048380106660405,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.4525313913597073,0.05980998323504901,12.5,14.892721314648233
9.47,5.048380107586336,-3.0483801075863233,3.0,0.6,0.25,2.95,1.0,2.0,25.0,1.0,1.0,2.452531392370451,0.059809983277864805,12.5,14.892721317379692
