T,H17,H17INF,H18,H18INF,HKA,HKAINF,M17,M17INF,M18,M18INF,N,NKA,NKAINF,NKINF,S17,S17INF,V
76.599998,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822468e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
76.699997,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822468e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
76.800003,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822468e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
76.900002,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822468e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
77.0,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822468e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
77.099998,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822468e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
77.199997,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822468e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
77.300003,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822468e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
77.400002,0.41886964,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822468e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
77.5,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
77.599998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
77.699997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
77.800003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
77.900002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
78.0,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
78.099998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
78.199997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
78.300003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
78.400002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
78.5,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
78.599998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
78.699997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
78.800003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
78.900002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
79.0,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
79.099998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
79.199997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
79.300003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
79.400002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
79.5,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822471e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
79.599998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
79.699997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
79.800003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
79.900002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
80.0,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
80.099998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
80.199997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
80.300003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
80.400002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
80.5,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
80.599998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
80.699997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
80.800003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
80.900002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
81.0,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
81.099998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
81.199997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
81.300003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
81.400002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
81.5,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
81.599998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
81.699997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
81.800003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
81.900002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
82.0,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
82.099998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
82.199997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
82.300003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
82.400002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
82.5,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
82.599998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
82.699997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
82.800003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
82.900002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
83.0,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822474e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
83.099998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
83.199997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
83.300003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
83.400002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
83.5,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
83.599998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
83.699997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
83.800003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
83.900002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
84.0,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
84.099998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
84.199997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
84.300003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
84.400002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
84.5,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
84.599998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
84.699997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
84.800003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
84.900002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
85.0,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
85.099998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
85.199997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
85.300003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
85.400002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
85.5,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
85.599998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
85.699997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
85.800003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
85.900002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
86.0,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
86.099998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
86.199997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
86.300003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
86.400002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
86.5,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
86.599998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
86.699997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
86.800003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
86.900002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
87.0,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
87.099998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
87.199997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
87.300003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
87.400002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
87.5,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
87.599998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
87.699997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
87.800003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
87.900002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
88.0,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
88.099998,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
88.199997,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
88.300003,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
88.400002,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
88.5,0.41886967,0.41886976,0.99981022,0.99981022,0.97350383,0.97350383,0.0028910071,0.0028910071,0.0047685378,0.0047685378,0.056176893,3.0822477e-07,3.082248e-07,0.056176893,0.91058499,0.91058546,-66.477943
