Time,R,S,Ep,E,k0,k2,k3,J3,k4,J4,Et,Km3,Km4,env,r0,r2,r3,r4
3.92,0.6779889755605577,0.0,0.9729667246823762,0.02703327531762379,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02703327531762379,0.0,0.4949133578233631,0.4949133578233631
3.93,0.6782591112130822,0.0,0.9730065130865961,0.02699348691340389,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02699348691340389,0.0,0.4949135637114954,0.4949135637114955
3.94,0.6785288497161165,0.0,0.973046126392439,0.02695387360756099,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02695387360756099,0.0,0.4949137686770112,0.49491376867701115
3.95,0.6787981927774753,0.0,0.9730855658745412,0.02691443412545877,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02691443412545877,0.0,0.49491397272672594,0.4949139727267259
3.96,0.6790671420912208,0.0,0.9731248327943945,0.026875167205605482,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.026875167205605482,0.0,0.4949141758673838,0.4949141758673838
3.97,0.6793356993378417,0.0,0.9731639284005252,0.026836071599474775,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.026836071599474775,0.0,0.494914378105659,0.4949143781056591
3.98,0.6796038661844334,0.0,0.973202853928671,0.026797146071328944,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.026797146071328944,0.0,0.49491457944815653,0.49491457944815653
3.99,0.6798716442848775,0.0,0.973241610601955,0.02675838939804496,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02675838939804496,0.0,0.49491477990141314,0.49491477990141314
4.0,0.6801390357392588,0.0,0.9732801996972373,0.026719800302762647,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.026719800302762647,0.0,0.4949149794722404,0.4949149794722404
4.01,0.6804060439688042,0.0,0.9733186226700326,0.02668137732996742,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02668137732996742,0.0,0.49491517816837094,0.49491517816837094
4.0200000000000005,0.6806726688243394,0.0,0.9733568804510392,0.026643119548960828,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.026643119548960828,0.0,0.4949153759948203,0.4949153759948202
4.03,0.6809389119430334,0.0,0.9733949742189396,0.026605025781060367,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.026605025781060367,0.0,0.49491557295788374,0.4949155729578837
4.04,0.6812047749501214,0.0,0.9734329051406402,0.026567094859359822,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.026567094859359822,0.0,0.494915769063793,0.4949157690637929
4.05,0.681470259459037,0.0,0.9734706743714232,0.02652932562857674,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02652932562857674,0.0,0.49491596431871676,0.4949159643187167
4.0600000000000005,0.6817353670715441,0.0,0.9735082830550982,0.026491716944901777,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.026491716944901777,0.0,0.49491615872876193,0.49491615872876193
4.07,0.6820000993778683,0.0,0.9735457323241494,0.026454267675850563,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.026454267675850563,0.0,0.49491635229997405,0.49491635229997405
4.08,0.6822644579568294,0.0,0.9735830232998827,0.02641697670011729,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02641697670011729,0.0,0.4949165450383383,0.4949165450383383
4.09,0.6825284443759729,0.0,0.9736201570925693,0.02637984290743065,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02637984290743065,0.0,0.4949167369497802,0.4949167369497803
4.1,0.6827920601917024,0.0,0.9736571348015884,0.026342865198411572,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.026342865198411572,0.0,0.4949169280401666,0.49491692804016657
4.11,0.6830553069494106,0.0,0.9736939575155669,0.026306042484433186,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.026306042484433186,0.0,0.49491711831530605,0.4949171183153061
4.12,0.6833181861836126,0.0,0.9737306263125175,0.026269373687482486,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.026269373687482486,0.0,0.49491730778094983,0.4949173077809498
4.13,0.6835806994180765,0.0,0.9737671422599758,0.026232857740024176,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.026232857740024176,0.0,0.4949174964427927,0.49491749644279276
4.14,0.6838428481659559,0.0,0.9738035064151337,0.026196493584866257,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.026196493584866257,0.0,0.49491768430647354,0.49491768430647354
4.15,0.6841046339299218,0.0,0.9738397198249725,0.02616028017502748,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02616028017502748,0.0,0.4949178713775761,0.4949178713775761
4.16,0.6843660582022946,0.0,0.9738757835263933,0.026124216473606753,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.026124216473606753,0.0,0.4949180576616297,0.4949180576616297
4.17,0.6846271224651757,0.0,0.9739116985463458,0.026088301453654206,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.026088301453654206,0.0,0.49491824316411004,0.49491824316411
4.18,0.6848878281905796,0.0,0.9739474659019558,0.026052534098044155,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.026052534098044155,0.0,0.4949184278904396,0.4949184278904396
4.19,0.685148176840566,0.0,0.9739830866006502,0.02601691339934973,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02601691339934973,0.0,0.49491861184598873,0.4949186118459886
4.2,0.6854081698673711,0.0,0.9740185616402807,0.0259814383597193,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0259814383597193,0.0,0.49491879503607594,0.4949187950360759
4.21,0.6856678087135404,0.0,0.9740538920092455,0.025946107990754454,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.025946107990754454,0.0,0.49491897746596886,0.4949189774659688
4.22,0.6859270948120598,0.0,0.9740890786866101,0.025910921313389852,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.025910921313389852,0.0,0.49491915914088475,0.4949191591408848
4.23,0.6861860295864881,0.0,0.9741241226422255,0.02587587735777449,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02587587735777449,0.0,0.4949193400659911,0.49491934006599114
4.24,0.6864446144510884,0.0,0.9741590248368452,0.02584097516315477,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02584097516315477,0.0,0.4949195202464064,0.49491952024640645
4.25,0.6867028508109605,0.0,0.974193786222241,0.025806213777759,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.025806213777759,0.0,0.4949196996872007,0.4949196996872008
4.26,0.6869607400621724,0.0,0.9742284077413165,0.02577159225868358,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02577159225868358,0.0,0.49491987839339613,0.4949198783933961
4.2700000000000005,0.6872182835918927,0.0,0.9742628903282193,0.025737109671780636,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.025737109671780636,0.0,0.4949200563699677,0.49492005636996766
4.28,0.6874754827785218,0.0,0.9742972349084528,0.025702765091547224,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.025702765091547224,0.0,0.4949202336218439,0.49492023362184384
4.29,0.6877323389918245,0.0,0.9743314423989841,0.025668557601015923,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.025668557601015923,0.0,0.494920410153907,0.494920410153907
4.3,0.6879888535930616,0.0,0.9743655137083529,0.02563448629164705,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02563448629164705,0.0,0.4949205859709939,0.4949205859709939
4.3100000000000005,0.6882450279351219,0.0,0.9743994497367778,0.02560055026322218,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02560055026322218,0.0,0.4949207610778968,0.4949207610778968
4.32,0.6885008633626538,0.0,0.9744332513762609,0.02556674862373914,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02556674862373914,0.0,0.4949209354793635,0.4949209354793635
4.33,0.6887563612121977,0.0,0.9744669195106916,0.0255330804893084,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0255330804893084,0.0,0.4949211091800981,0.4949211091800981
4.34,0.6890115228123179,0.0,0.9745004550159493,0.025499544984050757,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.025499544984050757,0.0,0.4949212821847614,0.49492128218476134
4.3500000000000005,0.6892663494837338,0.0,0.9745338587600034,0.025466141239996597,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.025466141239996597,0.0,0.49492145449797187,0.49492145449797187
4.36,0.6895208425394526,0.0,0.9745671316030139,0.02543286839698615,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02543286839698615,0.0,0.49492162612430574,0.4949216261243056
4.37,0.6897750032849009,0.0,0.9746002743974287,0.02539972560257136,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02539972560257136,0.0,0.4949217970682976,0.4949217970682976
4.38,0.6900288330180566,0.0,0.9746332879880811,0.025366712011918896,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.025366712011918896,0.0,0.4949219673344412,0.49492196733444127
4.39,0.6902823324157434,0.0,0.9746661731327588,0.02533382686724117,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02533382686724117,0.0,0.49492213692677967,0.49492213692677967
4.4,0.6905355032878967,0.0,0.9746989307299978,0.025301069270002148,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.025301069270002148,0.0,0.4949223058500802,0.49492230585008024
4.41,0.6907883469209114,0.0,0.9747315616037259,0.025268438396274146,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.025268438396274146,0.0,0.49492247410872353,0.49492247410872364
4.42,0.691040864580056,0.0,0.9747640665687909,0.025235933431209168,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.025235933431209168,0.0,0.4949226417070421,0.49492264170704203
4.43,0.6912930575237028,0.0,0.9747964464328833,0.025203553567116656,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.025203553567116656,0.0,0.4949228086493296,0.4949228086493295
4.44,0.6915449270034598,0.0,0.9748287019966262,0.02517129800337384,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02517129800337384,0.0,0.4949229749398417,0.4949229749398417
4.45,0.6917964742643015,0.0,0.9748608340536628,0.02513916594633722,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02513916594633722,0.0,0.49492314058279674,0.4949231405827968
4.46,0.6920477005447006,0.0,0.9748928433907449,0.025107156609255138,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.025107156609255138,0.0,0.49492330558237563,0.4949233055823756
4.47,0.6922986070767594,0.0,0.9749247307878184,0.0250752692121816,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0250752692121816,0.0,0.4949234699427228,0.49492346994272285
4.48,0.6925491950863414,0.0,0.9749564970181089,0.02504350298189106,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02504350298189106,0.0,0.49492363366794656,0.49492363366794656
4.49,0.6927994657932021,0.0,0.9749881428482056,0.025011857151794447,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.025011857151794447,0.0,0.49492379676211945,0.49492379676211945
4.5,0.693049420411121,0.0,0.975019669038144,0.024980330961856062,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024980330961856062,0.0,0.49492395922927873,0.49492395922927873
4.51,0.6932990601480328,0.0,0.9750510763414882,0.024948923658511767,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024948923658511767,0.0,0.4949241210734268,0.4949241210734268
4.5200000000000005,0.6935483862061586,0.0,0.9750823655054119,0.02491763449458803,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02491763449458803,0.0,0.4949242822985318,0.49492428229853175
4.53,0.6937973997821374,0.0,0.9751135372707779,0.024886462729222084,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024886462729222084,0.0,0.4949244429085278,0.4949244429085277
4.54,0.694046102067158,0.0,0.975144592372217,0.024855407627783065,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024855407627783065,0.0,0.4949246029073153,0.49492460290731527
4.55,0.6942944942470894,0.0,0.9751755315382058,0.02482446846179419,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02482446846179419,0.0,0.49492476229876187,0.49492476229876187
4.5600000000000005,0.6945425775026133,0.0,0.9752063554911442,0.024793644508855836,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024793644508855836,0.0,0.4949249210867023,0.4949249210867023
4.57,0.6947903530093545,0.0,0.9752370649474303,0.024762935052569664,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024762935052569664,0.0,0.494925079274939,0.49492507927493895
4.58,0.6950378219380131,0.0,0.9752676606175363,0.024732339382463657,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024732339382463657,0.0,0.4949252368672426,0.4949252368672426
4.59,0.6952849854544954,0.0,0.9752981432060819,0.024701856793918085,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024701856793918085,0.0,0.4949253938673523,0.4949253938673523
4.6000000000000005,0.6955318447200454,0.0,0.9753285134119076,0.024671486588092418,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024671486588092418,0.0,0.49492555027897606,0.4949255502789761
4.61,0.6957784008913762,0.0,0.9753587719281468,0.024641228071853174,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024641228071853174,0.0,0.4949257061057913,0.49492570610579134
4.62,0.6960246551208018,0.0,0.9753889194422974,0.02461108055770254,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02461108055770254,0.0,0.494925861351445,0.494925861351445
4.63,0.6962706085563679,0.0,0.975418956636292,0.024581043363708057,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024581043363708057,0.0,0.4949260160195544,0.4949260160195544
4.64,0.6965162623419835,0.0,0.975448884186567,0.02455111581343305,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02455111581343305,0.0,0.4949261701137069,0.4949261701137069
4.65,0.6967616176175525,0.0,0.9754787027641321,0.02452129723586793,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02452129723586793,0.0,0.494926323637461,0.494926323637461
4.66,0.6970066755191049,0.0,0.9755084130346376,0.024491586965362397,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024491586965362397,0.0,0.4949264765943462,0.49492647659434613
4.67,0.697251437178928,0.0,0.9755380156584416,0.02446198434155845,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02446198434155845,0.0,0.49492662898786355,0.4949266289878636
4.68,0.6974959037256986,0.0,0.9755675112906759,0.02443248870932413,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02443248870932413,0.0,0.49492678082148617,0.49492678082148617
4.69,0.6977400762846133,0.0,0.9755969005813118,0.02440309941868825,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02440309941868825,0.0,0.49492693209865923,0.49492693209865923
4.7,0.6979839559775208,0.0,0.9756261841752243,0.02437381582477577,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02437381582477577,0.0,0.49492708282280057,0.49492708282280057
4.71,0.6982275439230526,0.0,0.975655362712256,0.024344637287744046,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024344637287744046,0.0,0.49492723299730107,0.49492723299730107
4.72,0.6984708412367552,0.0,0.9756844368272802,0.024315563172719764,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024315563172719764,0.0,0.49492738262552466,0.49492738262552466
4.73,0.6987138490312205,0.0,0.9757134071502632,0.024286592849736773,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024286592849736773,0.0,0.4949275317108091,0.4949275317108091
4.74,0.6989565684162182,0.0,0.9757422743063255,0.0242577256936745,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.0242577256936745,0.0,0.4949276802564661,0.49492768025646605
4.75,0.6991990004988264,0.0,0.9757710389158026,0.024228961084197316,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024228961084197316,0.0,0.4949278282657814,0.49492782826578147
4.76,0.6994411463835637,0.0,0.9757997015943056,0.024200298405694383,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024200298405694383,0.0,0.4949279757420157,0.49492797574201564
4.7700000000000005,0.6996829948604644,0.0,0.9758282615005628,0.024171738499437236,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024171738499437236,0.0,0.49492812268093295,0.494928122680933
4.78,0.6999245540602237,0.0,0.975856720078509,0.024143279921491,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024143279921491,0.0,0.49492826909005416,0.4949282690900541
4.79,0.7001658286098987,0.0,0.9758850783486055,0.024114921651394557,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024114921651394557,0.0,0.4949284149747198,0.49492841497471973
4.8,0.7004068195207469,0.0,0.975913336899648,0.024086663100352065,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024086663100352065,0.0,0.49492856033804833,0.4949285603380484
4.8100000000000005,0.7006475278001569,0.0,0.9759414963158467,0.024058503684153312,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024058503684153312,0.0,0.49492870518313364,0.49492870518313364
4.82,0.7008879544517664,0.0,0.9759695571768822,0.024030442823117785,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024030442823117785,0.0,0.49492884951304533,0.49492884951304533
4.83,0.7011281004755795,0.0,0.9759975200579607,0.024002479942039315,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.024002479942039315,0.0,0.49492899333082896,0.49492899333082896
4.84,0.7013679668680838,0.0,0.9760253855298685,0.023974614470131463,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.023974614470131463,0.0,0.4949291366395064,0.49492913663950644
4.8500000000000005,0.7016075546223685,0.0,0.9760531541590265,0.02394684584097348,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02394684584097348,0.0,0.494929279442076,0.49492927944207593
4.86,0.701846864728241,0.0,0.976080826507543,0.02391917349245702,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02391917349245702,0.0,0.49492942174151305,0.49492942174151294
4.87,0.7020858981723452,0.0,0.9761084031332667,0.023891596866733308,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.023891596866733308,0.0,0.49492956354077,0.49492956354077
4.88,0.7023246559382785,0.0,0.9761358845898389,0.02386411541016107,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02386411541016107,0.0,0.49492970484277665,0.4949297048427767
4.89,0.7025631390067094,0.0,0.976163271426745,0.023836728573254983,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.023836728573254983,0.0,0.4949298456504406,0.4949298456504406
4.9,0.7028013483554946,0.0,0.9761905641893651,0.023809435810634858,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.023809435810634858,0.0,0.4949299859666474,0.4949299859666474
4.91,0.7030392849597968,0.0,0.9762177634190248,0.023782236580975218,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.023782236580975218,0.0,0.4949301257942607,0.49493012579426066
4.92,0.7032769497922025,0.0,0.9762448696530444,0.02375513034695562,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02375513034695562,0.0,0.49493026513612287,0.49493026513612287
4.93,0.7035143438228385,0.0,0.9762718834247885,0.02372811657521149,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02372811657521149,0.0,0.4949304039950549,0.4949304039950548
4.94,0.7037514680194902,0.0,0.9762988052637144,0.02370119473628559,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02370119473628559,0.0,0.49493054237385686,0.49493054237385686
4.95,0.7039883233477187,0.0,0.9763256356954201,0.02367436430457991,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02367436430457991,0.0,0.4949306802753082,0.4949306802753082
4.96,0.7042249107709782,0.0,0.9763523752416917,0.023647624758308273,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.023647624758308273,0.0,0.49493081770216774,0.49493081770216774
4.97,0.7044612312507336,0.0,0.9763790244205506,0.023620975579449397,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.023620975579449397,0.0,0.49493095465717424,0.49493095465717424
4.98,0.704697285746578,0.0,0.9764055837462995,0.023594416253700498,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.023594416253700498,0.0,0.4949310911430465,0.49493109114304645
4.99,0.7049330752163497,0.0,0.9764320537295685,0.02356794627043149,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02356794627043149,0.0,0.49493122716248356,0.4949312271624835
5.0,0.7051686006162504,0.0,0.9764584348773604,0.02354156512263959,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02354156512263959,0.0,0.494931362718165,0.494931362718165
5.01,0.7054038629009622,0.0,0.9764847276930955,0.02351527230690454,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02351527230690454,0.0,0.4949314978127512,0.4949314978127511
5.0200000000000005,0.7056388630237649,0.0,0.9765109326766557,0.02348906732334438,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02348906732334438,0.0,0.49493163244888355,0.4949316324488835
5.03,0.7058736019366536,0.0,0.9765370503244285,0.02346294967557155,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02346294967557155,0.0,0.49493176662918464,0.49493176662918464
5.04,0.7061080805904565,0.0,0.9765630811293503,0.02343691887064967,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02343691887064967,0.0,0.49493190035625867,0.49493190035625867
5.05,0.7063422999349519,0.0,0.9765890255809493,0.023410974419050688,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.023410974419050688,0.0,0.4949320336326914,0.49493203363269145
5.0600000000000005,0.7065762609189858,0.0,0.9766148841653874,0.023385115834612603,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.023385115834612603,0.0,0.49493216646105065,0.49493216646105065
5.07,0.7068099644905895,0.0,0.9766406573655024,0.02335934263449759,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02335934263449759,0.0,0.49493229884388623,0.4949322988438862
5.08,0.7070434115970967,0.0,0.9766663456608493,0.023333654339150668,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.023333654339150668,0.0,0.49493243078373056,0.4949324307837305
5.09,0.7072766031852612,0.0,0.9766919495277413,0.023308050472258743,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.023308050472258743,0.0,0.49493256228309845,0.4949325622830984
5.1000000000000005,0.7075095402013745,0.0,0.9767174694392898,0.02328253056071019,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02328253056071019,0.0,0.49493269334448764,0.4949326933444877
5.11,0.7077422235913828,0.0,0.9767429058654451,0.023257094134554852,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.023257094134554852,0.0,0.49493282397037897,0.49493282397037897
5.12,0.707974654301005,0.0,0.9767682592730355,0.02323174072696451,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02323174072696451,0.0,0.4949329541632363,0.49493295416323624
5.13,0.7082068332758497,0.0,0.9767935301258063,0.023206469874193746,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.023206469874193746,0.0,0.4949330839255071,0.49493308392550717
5.14,0.7084387614615328,0.0,0.9768187188844587,0.02318128111554126,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02318128111554126,0.0,0.4949332132596226,0.4949332132596226
5.15,0.7086704398037952,0.0,0.9768438260066883,0.02315617399331168,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02315617399331168,0.0,0.4949333421679976,0.49493334216799767
5.16,0.7089018692486198,0.0,0.9768688519472223,0.023131148052777706,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.023131148052777706,0.0,0.4949334706530312,0.4949334706530312
5.17,0.709133050742349,0.0,0.9768937971578573,0.02310620284214272,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02310620284214272,0.0,0.4949335987171067,0.4949335987171067
5.18,0.7093639852318029,0.0,0.9769186620874962,0.02308133791250377,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02308133791250377,0.0,0.49493372636259186,0.49493372636259186
5.19,0.7095946736643958,0.0,0.976943447182185,0.023056552817815025,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.023056552817815025,0.0,0.49493385359183906,0.49493385359183906
5.2,0.7098250943493618,0.0,0.9769681504606441,0.02303184953935588,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.02303184953935588,0.0,0.49493398039474085,0.4949339803947408
5.21,0.71005526179546,0.0,0.9769927738279301,0.023007226172069847,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.023007226172069847,0.0,0.4949341067811387,0.4949341067811387
5.22,0.7102851830441997,0.0,0.9770173183774685,0.022982681622531493,1.0,1.0,0.5,0.01,1.0,0.01,1.0,0.01,0.01,1.0,0.022982681622531493,0.0,0.49493423275670645,0.4949342327567065
