Time,X1,Y1,Z1,V1,X2,Y2,Z2,V2,F,v_1,K1,n,v_2,K2,vc,K,Kc,L,k3,v_4,K4,k5,v_6,K6,k7,v_8,K8,compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20
8.81,1.3018957535536106,2.01345737377689,2.0769148459738944,0.521059710617838,5.202937679030932,2.532398320891567,1.4098997198318794,2.5913171280144454,1.5561884193161417,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.630498863854097,6.889710522014717,1.65561490994061,0.0,0.15323313019325996,0.21510064327632966,0.6749109116900136,0.8031767543073259,0.2970926109609339,0.2301483945125296,6.676267099112109,7.98320008622,1.65561490994061,0.0,0.6123857648219407,0.25737795680426423,0.8488599171628531,0.5771472430278777,1.1873103783548586,0.9086313958662573
8.82,1.3058649400560116,2.0128412963491225,2.0756332043893626,0.5217322930390147,5.206421434130143,2.535949051321211,1.4126179158498904,2.594104231436105,1.55791826223756,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.633965560333244,6.893538338191609,1.6570063173372893,0.0,0.15370030344459257,0.21504788251615234,0.6747044025362259,0.8027664215003819,0.2979983793207818,0.23042603115398064,6.674561439507348,7.983483036394017,1.6570063173372893,0.0,0.6127958027971179,0.25765306445184716,0.8500501220028699,0.5781220364934583,1.1881053712684986,0.9093563222717711
8.83,1.3098444290254856,2.0122304221253313,2.074353606923493,0.5224111558084342,5.20989915281347,2.5395011278037343,1.4153382666575771,2.5968920295969244,1.5596515927026793,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.637421024098449,6.897357034298274,1.6583997740959016,0.0,0.15416868929629965,0.2149955610313082,0.6744996374964111,0.8023566561316469,0.2989064987036158,0.23070621278114284,6.67283991550331,7.983765138833644,1.6583997740959016,0.0,0.6132051302861454,0.25792809325261495,0.8512407780398117,0.5790971373056973,1.1888989866720339,0.9100810271018575
8.84,1.3138342197517374,2.0116247588390412,2.0730760653398828,0.5230962969981384,5.213370705106024,2.543054544033518,1.4180607737130428,2.599680510944291,1.5613884039712147,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.640865244478538,6.901166603958958,1.6597952708527501,0.0,0.1546382876647795,0.2149436796441358,0.6742966191628467,0.80194746235842,0.29981696894734644,0.23098893728665942,6.67110240587125,7.984046385550581,1.6597952708527501,0.0,0.613613731990979,0.2582030426935013,0.8524318831600352,0.5800725452141194,1.1896911949051945,0.9108055073899368
8.85,1.3178343113872901,2.0110243142150934,2.0718005913869018,0.5237877146996327,5.216835959826169,2.546609293564622,1.4207854384584242,2.60246966367115,1.5631286891853915,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.644298211132008,6.904967041088431,1.6611927981591978,0.0,0.15510909845028403,0.21489223917522968,0.6740953501248993,0.8015388443358987,0.30072978985857957,0.23127420256018558,6.669348788771887,7.984326768499943,1.6611927981591978,0.0,0.6140215924715401,0.25847791225198496,0.8536234352028613,0.5810482599619239,1.1904819660323318,0.9115297601100893
8.86,1.3218447029470424,2.010429095969521,2.070527196797703,0.5244854070236082,5.220294784579714,2.550165369809823,1.4235122623196141,2.605259475714446,1.564872441369027,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.647719914045138,6.9087583398899355,1.6625923464812478,0.0,0.15558112153686687,0.21484124044342112,0.6738958329689835,0.8011308062171655,0.30164496121251505,0.23156200648829453,6.667578941757047,7.984606279579986,1.6625923464812478,0.0,0.6144286961450324,0.25875270139604917,0.8548154319602527,0.5820242812859017,1.1912712698410908,0.9122537821768244
8.870000000000001,1.3258653933078266,2.009839111809423,2.069255893290231,0.525189372099664,5.223747045754086,2.5537227660396478,1.4262412467059833,2.608049934753564,1.5666196534266141,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.651130343530083,6.912540494853132,1.6639939061991291,0.0,0.15605435679233118,0.2147906842657591,0.6736980702785186,0.8007233521531734,0.30256248275284603,0.2318523469543835,6.665792741771385,7.984884910631822,1.6639939061991291,0.0,0.614835027285256,0.2590274095841416,0.8560078711764899,0.5830006089163495,1.1920590758410825,0.9129775704448514
8.88,1.3298963812079647,2.0092543694328424,2.067986692567234,0.5258996080760285,5.227192608512519,2.5572814753814095,1.4289723930100997,2.6108410282087746,1.5683703181424016,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.6545294902229575,6.916313500752046,1.6653974676068795,0.0,0.15652880406817746,0.21474057145749162,0.6735020646338887,0.8003164862927343,0.30348235419165753,0.23214522183857947,6.663990065154224,7.985162653439122,1.6653974676068795,0.0,0.6152405700219234,0.25930203626513415,0.8572007505478485,0.583977242576985,1.1928453532625567,0.9137011217088495
8.89,1.3339376652468284,2.008674876528638,2.066719606316272,0.5266161131192837,5.230631336788241,2.5608414908182446,1.4317057026074549,2.6136327432396733,1.5701244281794784,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.657917345081891,6.920077352643013,1.666803020911937,0.0,0.15700446319955172,0.21469090283204634,0.6733078186123995,0.7999102127825043,0.30440457520932623,0.23244062901764587,6.662170787641476,7.985439499727836,1.666803020911937,0.0,0.6156453083399759,0.2595765808782827,0.8583940677222756,0.5849541819848637,1.1936300710550765,0.9144244327032407
8.9,1.3379892438843959,2.008100640776363,2.0654546462097265,0.5273388854140855,5.234063093278648,2.5644028051881476,1.434441176856182,2.6164250667436244,1.571881976078855,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.661293899385089,6.923832045862616,1.668210556234732,0.0,0.1574813340051934,0.21464167920101165,0.6731153347882368,0.799504535766971,0.30532914545441914,0.23273856636488827,6.660334784367691,7.98571544116588,1.668210556234732,0.0,0.6160492260788969,0.2598510428531883,0.8595878202990671,0.5859314268502942,1.1944131978861874,0.9151475001019619
8.91,1.3420511154408084,2.007531669846135,2.0641918239048116,0.5280679231628869,5.2374877394395,2.5679654111830055,1.4371788170967794,2.6192179853542026,1.5736429542585446,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.664659144728864,6.9275775760256275,1.6696200636082812,0.0,0.15795941628738314,0.21459290137411774,0.6729246157324245,0.799099459388439,0.30625606454359244,0.23303903175006074,6.658481929868189,7.9859904693628385,1.6696200636082812,0.0,0.6164523069320291,0.2601254216097568,0.8607820058285435,0.5869089768767551,1.1951947021400937,0.9158703205182394
8.92,1.3461232780959296,2.0069679713985193,2.0629311510435837,0.5288032245856605,5.240905135479092,2.5715293013476357,1.4399186246518316,2.6220114854396344,1.5754073550126475,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.668013073025661,6.931313939022949,1.6710315329777858,0.0,0.1584387098318909,0.21454457015921746,0.6727356640127837,0.7986949877870169,0.3071853320614911,0.23334202303927232,6.656612098081314,7.986264575869656,1.6710315329777858,0.0,0.6168545344458891,0.26039971655816035,0.8619766218117275,0.5878868317608108,1.1959745519163287,0.916592890504363
8.93,1.3502057298889019,2.006409553084396,2.06167263925295,0.5295447879196201,5.244315140352447,2.5750944680788197,1.4426606008257314,2.6248055531012424,1.5771751705104313,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.671355676502075,6.935041131019538,1.672444954200234,0.0,0.15891921440792375,0.21449668636226757,0.6725484821938896,0.7982911251006035,0.3081169475606474,0.23364753809489294,6.654725162350787,7.9865377521783145,1.672444954200234,0.0,0.617255892019483,0.260673927098798,0.8631716657000204,0.5888649911920292,1.1967527150284285,0.9173152065514625
8.94,1.3542984687177044,2.00585642254484,2.06041630014468,0.5302926114189435,5.247717611755498,2.5786609036243404,1.445404746904402,2.6276001741718846,1.5789463927954142,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.674686947696836,6.938759148452362,1.6738603170440023,0.0,0.15940092976807382,0.21444925078730911,0.6723630728370303,0.7978878754648744,0.3090509105613801,0.2339555747754603,6.652820995428177,7.986809989721519,1.6738603170440023,0.0,0.617656362903622,0.2609480526222571,0.8643671348948789,0.589843454852899,1.1975291590026045,0.918037265089283
8.950000000000001,1.3584014923387122,2.005308587410995,2.0591621453154145,0.5310466933544945,5.251112406119265,2.582228600082016,1.4481510641550186,2.6303953342143997,1.5807210137844472,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.678006879458807,6.9424679880283175,1.6752776111884646,0.0,0.15988385564826643,0.21440226423644904,0.6721794385001655,0.7974852430132668,0.3099872205516941,0.23426613093558604,6.650899469475473,7.987081279872364,1.6752776111884646,0.0,0.6180559302002375,0.26122209250927486,0.8655630267474917,0.5908222224187467,1.1983038510764163,0.9187590624859638
8.96,1.3625147983662496,2.0047660553039477,2.057910186346676,0.5318070320135452,5.2544993786040495,2.5857975493987353,1.4508995538257288,2.633191018520046,1.5824990252667956,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.68131546494495,6.94616764672217,1.6766968262235995,0.0,0.16036799176770758,0.21435572750984083,0.6719975817378833,0.7970832318769672,0.3109258769871781,0.2345792044258624,6.648960456067776,7.98735161394401,1.6766968262235995,0.0,0.6184545768616966,0.2614960461306994,0.8667593385584561,0.5918012935576543,1.199076758197444,0.9194805950478157
8.97,1.3666383842721535,2.0042288338346057,2.0566604348048774,0.5325736256994983,5.257878383093607,2.589367743369497,1.453650217145377,2.635987212106946,1.584280418903222,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.684612697618292,6.949858121774493,1.6781179516496056,0.0,0.16085333782883246,0.21430964140566566,0.6718175051013598,0.7966818461848961,0.3118668792909054,0.23489479309276878,6.647003826196112,7.987620983189331,1.6781179516496056,0.0,0.6188522856901176,0.2617699128474526,0.8679560675774554,0.5927806679303784,1.1998478470219611,0.9202018590191002
8.98,1.3707722473853272,2.0036969306035695,2.0554129022413345,0.5333464727316097,5.261249272189341,2.5929391736364407,1.4564030553232241,2.638783899718528,1.5860651862250688,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.687898571245865,6.953539410689596,1.6795409768765144,0.0,0.161339893517253,0.2142640067201132,0.6716392111383165,0.7962810900636954,0.31281022685333165,0.23521289477857868,6.645029450270342,7.987889378800579,1.6795409768765144,0.0,0.6192490393366854,0.2620436920104914,0.8691532110029349,0.5937603451902674,1.2006170839136074,0.9209228505818106
8.99,1.3749163848912993,2.00317035320101,2.054167600192272,0.5341255714447103,5.264611897204476,2.5965118316878857,1.4591580695486712,2.6415810658219674,1.5878533186333388,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.691173079896661,6.9572115112334645,1.6809658912238092,0.0,0.16182765850170594,0.2142188242473625,0.6714627023929786,0.7958809676377121,0.31375591903219446,0.23553350732126616,6.643037198122206,7.9881567919090335,1.6809658912238092,0.0,0.6196448203009669,0.2623173829607704,0.8703507659817793,0.5947403249831815,1.2013844349420615,0.9216435658554515
9.0,1.3790707938317812,2.0026491092065424,2.0529245401788367,0.5349109201889285,5.267966108158252,2.6000857088573657,1.4619152609909787,2.644378694606631,1.5896448073977798,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.6944362179395345,6.960874421431693,1.682392683920047,0.0,0.16231663243400066,0.21417409477956342,0.671287981406033,0.7954814830289862,0.31470395515241245,0.2358566285544131,6.641026939008487,7.988423213584635,1.682392683920047,0.0,0.6200396109302262,0.2625909850292044,0.871548729608989,0.5957206069474099,1.202149865881713,0.9223640008968216
9.01,1.3832354710338632,2.0021332059729913,2.0516837334993645,0.5357025172551947,5.271311743415074,2.6036607922719757,1.4646746293266473,2.6471767633510415,1.5914396403031181,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.697687980585107,6.964528139505841,1.6838213414344172,0.0,0.1628068149406857,0.21412981908826906,0.6711150506421467,0.7950826402904525,0.3156543344899276,0.23618225627658898,6.638998542701027,7.98868863401462,1.6838213414344172,0.0,0.6204333921999542,0.26286449722683586,0.8727470975695663,0.5967011901904985,1.20291333984732,0.9230841499935024
9.02,1.3874104129742832,2.001622650210744,2.050445190829965,0.536500360732264,5.274648609768945,2.607237057063091,1.467436169908241,2.649975229670887,1.5932377952015755,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.700928364923228,6.968172663755104,1.685251842356785,0.0,0.16329820560707314,0.21408599788874183,0.6709439123506414,0.7946844432774274,0.31660705624073143,0.23651038819260592,6.636951881641353,7.988953040931407,1.685251842356785,0.0,0.6208261413698047,0.26313791765057776,0.8739458615275482,0.5976820722851548,1.2036748127492731,0.9238040023894682
9.03,1.3915956165410688,2.0011174503282914,2.049208924474536,0.5373044493102779,5.277976594591065,2.6108145102376805,1.4701998897108006,2.652774103341783,1.5950392763260304,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.704157364035719,6.9718079932189845,1.6866841862841402,0.0,0.1637908040668838,0.2140426320408374,0.6707745693500432,0.7942868963710036,0.31756211969467185,0.23684102224401443,6.634886819111796,7.989216428497374,1.6866841862841402,0.0,0.6212178451833683,0.26341124683705786,0.8751450238316705,0.5986632549329226,1.204434258885681,0.9245235607587647
9.040000000000001,1.39579107819102,2.000617613845749,2.0479749458785963,0.538114781392272,5.281295541898431,2.6143931422000173,1.472965789711033,2.6555733669343646,1.5968440741633183,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.707374973507588,6.975434126937204,1.6881183618842572,0.0,0.16428460990308308,0.21399972232701625,0.6706070241610951,0.793890003678851,0.3185195240431908,0.23717415624365265,6.632803222212322,7.989478787475391,1.6881183618842572,0.0,0.6216084852814453,0.2636844840543032,0.8763445812654458,0.5996447377029708,1.205191642661222,0.9252428207814823
9.05,1.3999967942346843,2.000123148271371,2.046743266471979,0.538931355394956,5.284605294352221,2.6179729431819556,1.4757338708594572,2.6583730027126955,1.5986521790538257,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.710581189214629,6.979051064198674,1.6895543577241645,0.0,0.16477962268142235,0.21395726952755534,0.6704412793005635,0.7934937693060451,0.3194792684443549,0.23750978799940783,6.630700957492142,7.989740108562779,1.6895543577241645,0.0,0.6219980431452564,0.26395762855919996,0.8775445305545915,0.600626520154921,1.2059469281711768,0.9259617780688194
9.06,1.4042127608359123,1.9996340611014118,2.045513897668826,0.5397541697484319,5.287905693251372,2.6215539032417334,1.4785041340800436,2.661172992632326,1.6004635811903791,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.713776007321314,6.982658804539438,1.6909921622696553,0.0,0.1652758419503869,0.21391527442052763,0.6702773372811932,0.793098197355046,0.32044135202275514,0.23784791531412236,6.628579890953878,7.990000382390875,1.6909921622696553,0.0,0.6223865000956865,0.2642306795974421,0.878744868366629,0.6016086018387432,1.2067000791999631,0.926680428162783
9.07,1.4084389740114105,1.999150359819988,2.0442868508675907,0.5405832228959119,5.291196578526165,2.625136012262769,1.4812765802698469,2.6639733183383454,1.6022782706171286,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.71695942427865,6.986257347740615,1.6924317638847954,0.0,0.16577326724114302,0.21387373778178245,0.67011520061166,0.7927032919256828,0.32140577386940383,0.2381885359854994,6.626439888057867,7.99025959952459,1.6924317638847954,0.0,0.6227738372925297,0.2645036364034808,0.8799455913104801,0.6025909822946486,1.2074510592196708,0.9273987665358916
9.08,1.4126754296302941,1.9986720518989418,2.043062137451031,0.5414185132934359,5.294477788731799,2.62871925995246,1.4840512102986436,2.6667739611634373,1.6040962372284366,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.720131436822053,6.989846693826347,1.6938731508314404,0.0,0.16627189806748563,0.21383266038492502,0.6699548717965252,0.792309057115132,0.3223725330416331,0.2385316478060093,6.624280813726597,7.990517750461958,1.6938731508314404,0.0,0.6231600357337327,0.2647764982004733,0.8811466959360645,0.6035736610529857,1.2081998313885964,0.9281167885908791
9.09,1.4169221234136413,1.9981991447977034,2.0418397687862098,0.54226003940959,5.297749161041967,2.6323036358409833,1.4868280250085673,2.669574902125935,1.6059174707677626,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.723292041969194,6.993426843061745,1.6953163112687502,0.0,0.1667717339257856,0.21379204300129648,0.6697963533361901,0.7919154970179002,0.3233416285629929,0.23887724856279555,6.622102532349289,7.990774825633675,1.6953163112687502,0.0,0.6235450762546395,0.2650492642002334,0.8823481787338976,0.6045566376341356,1.2089463585497768,0.9288344896604003
9.1,1.4211790509340463,1.9977316459631542,2.0406197562244928,0.5431077997252238,5.301010531242444,2.635889129280094,1.4896070252137434,2.672376121927875,1.6077419608265495,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.726441237017847,6.996997795950845,1.6967612332527113,0.0,0.16727277429493725,0.21375188639995404,0.6696396477268493,0.7915226157258043,0.32431305942314936,0.23922533603758103,6.6199049077866166,7.9910308154026355,1.6967612332527113,0.0,0.6239289395272356,0.26532193360318057,0.8835500361346875,0.6055399115484071,1.2096906032295256,0.9295518650067344
9.11,1.4254462076151733,1.9972695628294874,2.039402111101544,0.543961792733169,5.304261733724655,2.639475729441923,1.4923882116999272,2.675177600953054,1.6095696968431117,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.729579019543719,7.000559553234557,1.698207904735662,0.0,0.1677750186363059,0.21371219134765054,0.6694847574604442,0.7911304173279531,0.3252868245777825,0.2395759080065748,6.617687803375572,7.991285710063458,1.698207904735662,0.0,0.6243116060593918,0.26559450559829045,0.8847522645089325,0.6065234822959339,1.2104325276359662,0.9302689098214947
9.120000000000001,1.4297235887313107,1.9968129028180734,2.0381868447373255,0.5448220169379573,5.307502601479263,2.6430634253177794,1.4951715852241374,2.677979319265081,1.6114006681015192,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.732705387398283,7.004112115888626,1.6996563135658171,0.0,0.16827846639367527,0.21367295860881458,0.6693316850246183,0.7907389059107276,0.3262629229484851,0.23992896224037846,6.6154510819344825,7.991539499842003,1.6996563135658171,0.0,0.6246930561941093,0.26586697936304565,0.8859548601665197,0.6075073493665697,1.2111720936575678,0.9309856192253344
9.13,1.4340111894069212,1.99636167333732,2.036973968436095,0.5456884708555372,5.310732966089741,2.6466522057169435,1.4979571465142927,2.6807812566054343,1.6132348637304856,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.73582033870659,7.007655485121587,1.7011064474868025,0.0,0.16878311699319462,0.21363418894553043,0.6691804329026696,0.7903480855577624,0.3272413534226594,0.24028449650389266,6.613194605768166,7.991792174894882,1.7011064474868025,0.0,0.6250732701087626,0.2661393540633855,0.8871578193563194,0.6084915122397864,1.211909262861679,0.9317019882676563
9.14,1.4383090046162006,1.9959158817825364,2.035763493486403,0.5465611530129937,5.313952657725954,2.6502420592654725,1.500744896268848,2.6835833923915144,1.6150722727022542,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.73892387186508,7.0111896623727334,1.702558294137186,0.0,0.1692889698433268,0.21359588311751806,0.6690310035735062,0.7899579603499254,0.32822211485341696,0.24064250855622446,6.61091823667324,7.992043725308957,1.702558294137186,0.0,0.6254522278143448,0.2664116288536581,0.8883611382657863,0.6094759703845702,1.2126439964930626,0.9324180119263228
9.15,1.4426170291826277,1.9954755355357954,2.034555431161091,0.547440061948265,5.317161505137738,2.6538329744049958,1.5035348351564304,2.686385705714701,1.616912883831483,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.742015985539384,7.01471464931008,1.7040118410500156,0.0,0.16979602433479526,0.2135580418821129,0.6688833995115986,0.7895685343653002,0.3292052060594756,0.24100299615059398,6.608621835943577,7.992294141100835,1.7040118410500156,0.0,0.6258299091547118,0.2666838028765709,0.8895648130205546,0.6104607232593208,1.2133762554724319,0.9331336851073659
9.16,1.4469352577785193,1.9950406419657956,2.0333497927172877,0.5483251962098611,5.320359335648479,2.6574249393915146,1.506326963815474,2.6891881753384066,1.6187566857741338,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.745096678662122,7.018230447828332,1.7054670756523627,0.0,0.17030427984053173,0.2135206659942459,0.6687376231869346,0.7891798116791647,0.3301906258250581,0.24136595703424163,6.606305264375923,7.992543412216353,1.7054670756523627,0.0,0.6262062938058259,0.26695587526314213,0.8907688396840356,0.6114457703117478,1.2141060003949828,0.9338490026447
9.17,1.4512636849245826,1.9946112084277245,2.032146589396409,0.5492165543565812,5.3235459751486855,2.6610179422942,1.509121282853856,2.6919907796961304,1.620603667026356,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.748165950430688,7.021737060046864,1.7069239852648637,0.0,0.17081373571562336,0.21348375620642368,0.6685936770649733,0.7887917963639732,0.33117837289978974,0.24173138894833546,6.603968382275661,7.992791528530045,1.7069239852648637,0.0,0.6265813612750003,0.2672278451326528,0.8919732142570159,0.6124311109787698,1.2148331915289299,0.9345639592998336
9.18,1.4556023049894697,1.9941872422631217,2.030945832424155,0.5501141349572319,5.32672124808958,2.6646119709941956,1.5119177928485334,2.694793496889516,1.622453815923374,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.751223800305025,7.025234488307693,1.708382557101266,0.0,0.1713243912972606,0.21344731326870817,0.6684515636065984,0.7884044924893362,0.33216844599859696,0.2420992896278784,6.601611049462731,7.993038479844616,1.708382557101266,0.0,0.6269550909001436,0.26749971159259855,0.8931779326772543,0.6134167446864135,1.215557788814042,0.9352785497615839
9.19,1.4599511121893314,1.9937687507997397,2.029747533010507,0.5510179365903454,5.329884977476664,2.6682070131834115,1.5147164943451774,2.6975963046864018,1.6243071206383735,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.754270228005406,7.028722735173459,1.7098427782679833,0.0,0.1718362459046843,0.21341133792869685,0.6683112852680727,0.788017904122001,0.3331608438016054,0.24246965680161628,6.599233125277715,7.993284255890391,1.7098427782679833,0.0,0.6273274618490033,0.26777147373864185,0.8943829908190796,0.6144026708497121,1.2162797518601747,0.9359927686457893
9.200000000000001,1.46431010058737,1.993355741351408,2.028551702349725,0.5519279578438971,5.333036984863308,2.6718030563633275,1.5175173878578108,2.700399180518881,1.6261635691813892,6.8355,2.7266,5.6645,8.4297,0.291,6.7924,1.0,4.8283,0.0,0.1177,1.0841,8.1343,0.3352,4.6645,9.9849,0.2282,3.5216,7.4519,1.0,5.757305233510193,7.032201803425417,1.711304635763644,0.0,0.17234929883913344,0.21337583093150278,0.668172844500992,0.7876320353258317,0.3341555649540378,0.24284248819194526,6.596834468588072,7.993528846324768,1.711304635763644,0.0,0.6276984531184113,0.2680431306545644,0.8955883844929874,0.6153888888726058,1.2169990399458068,0.9367066104950279
