Time,D,N,v,d_D,d_N,d_v,k_D,k_N,k_D0,k_N0,p_v,v_0,K_D,K_N,K_v1,K_v2,I_0,n_1,n_2,n_3,n_4,f_D,f_N,f_v,I,compartment,Dyn_Secretion,NKB_Secretion,Firing_Rate,Dyn_Decay,NKB_Decay,FR_Decay
8.06,6.073335784223621,0.14512070111159653,310.0922120872948,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4566816635835105,0.04875572080165849,3084.719515701867,0.2063773566671976,1.0,0.4566816635835105,0.04875572080165849,3084.719515701867,1.5183339460559053,0.14512070111159653,3100.9221208729477
8.07,6.062731151498977,0.14416246475408398,309.9317442319233,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4564084336078991,0.04887855722311508,3083.4253874094466,0.20629015992315247,1.0,0.4564084336078991,0.04887855722311508,3083.4253874094466,1.5156827878747443,0.14416246475408398,3099.317442319233
8.08,6.052150295109353,0.14321499077594438,309.77434946992094,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4561405392454309,0.04900250049914185,3082.155533987676,0.20620459954911433,1.0,0.4561405392454309,0.04900250049914185,3082.155533987676,1.5130375737773383,0.14321499077594438,3097.7434946992094
8.09,6.041593208403465,0.14227818304574982,309.6199640069968,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.45587786604348074,0.04912753916825109,3080.9094700501287,0.20612064279760506,1.0,0.45587786604348074,0.04912753916825109,3080.9094700501287,1.5103983021008662,0.14227818304574982,3096.1996400699677
8.1,6.031059883617744,0.14135194627594488,309.46852555332725,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4556203023784884,0.049253662047024374,3079.6867210594687,0.2060382576540891,1.0,0.4556203023784884,0.049253662047024374,3079.6867210594687,1.507764970904436,0.14135194627594488,3094.6852555332725
8.11,6.0205503119069546,0.1404361860171765,309.31997328230716,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4553677393738202,0.04938085822208836,3078.4868230553775,0.2059574128185563,1.0,0.4553677393738202,0.04938085822208836,3078.4868230553775,1.5051375779767386,0.1404361860171765,3093.199732823072
8.120000000000001,6.01006448337393,0.1395308086526019,309.1742477906765,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.45512007082051753,0.04950911704237944,3077.309322390506,0.20587807768764846,1.0,0.45512007082051753,0.04950911704237944,3077.309322390506,1.5025161208434825,0.1395308086526019,3091.7424779067646
8.13,5.9996023870984665,0.1386357213921781,309.0312910599658,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.45487719310080915,0.04963842811168437,3076.1537754741485,0.20580022233731007,1.0,0.45487719310080915,0.04963842811168437,3076.1537754741485,1.4999005967746166,0.1386357213921781,3090.3129105996577
8.14,5.989164011165373,0.13775083226693405,308.89104641920807,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4546390051142716,0.04976878128144562,3075.0197485233684,0.20572381750594487,1.0,0.4546390051142716,0.04976878128144562,3075.0197485233684,1.4972910027913433,0.13775083226693405,3088.910464192081
8.15,5.978749342691749,0.13687605012323073,308.7534585088654,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4544054082065282,0.04990016664381923,3073.906817321321,0.20564883457806088,1.0,0.4544054082065282,0.04990016664381923,3073.906817321321,1.4946873356729373,0.13687605012323073,3087.534585088654
8.16,5.968358367853482,0.13601128461700993,308.61847324592236,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4541763061003806,0.050032574524975296,3072.814566982528,0.2055752455683863,1.0,0.4541763061003806,0.050032574524975296,3072.814566982528,1.4920895919633705,0.13601128461700993,3086.1847324592236
8.17,5.957991071911004,0.13515644620803485,308.4860377901007,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4539516048292752,0.05016599547863037,3071.7425917248534,0.20550302310644086,1.0,0.4539516048292752,0.05016599547863037,3071.7425917248534,1.489497767977751,0.13515644620803485,3084.860377901007
8.18,5.947647439234334,0.1343114461541248,308.35610051114975,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.45373121267300603,0.050300420279802166,3070.690494647972,0.20543214042154642,1.0,0.45373121267300603,0.050300420279802166,3070.690494647972,1.4869118598085835,0.1343114461541248,3083.5610051114973
8.19,5.937327453327423,0.13347619650538603,308.2286109571729,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4535150400955678,0.050435839918777356,3069.657887518079,0.20536257132826202,1.0,0.4535150400955678,0.050435839918777356,3069.657887518079,1.4843318633318558,0.13347619650538603,3082.286109571729
8.2,5.927031096851829,0.1326506100984413,308.10351982394803,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.45330299968506904,0.050572245595283644,3068.6443905586607,0.20529429021222945,1.0,0.45330299968506904,0.050572245595283644,3068.6443905586607,1.4817577742129573,0.1326506100984413,3081.0351982394805
8.21,5.916758351649744,0.13183460055065932,307.9807789252052,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4530950060956256,0.05070962871285763,3067.6496322471103,0.20522727201641494,1.0,0.4530950060956256,0.05070962871285763,3067.6496322471103,1.479189587912436,0.13183460055065932,3079.807789252052
8.22,5.906509198766394,0.13102808225438745,307.8603411638251,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4528909759911561,0.05084798087340053,3066.6732491170033,0.20516149222773442,1.0,0.4528909759911561,0.05084798087340053,3066.6732491170033,1.4766272996915986,0.13102808225438745,3078.603411638251
8.23,5.8962836184718235,0.13023097037118722,307.74216050392295,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4526908279910027,0.05098729387191451,3065.7148855658174,0.20509692686404904,1.0,0.4526908279910027,0.05098729387191451,3065.7148855658174,1.4740709046179559,0.13023097037118722,3077.4216050392297
8.24,5.8860815902820995,0.12944318082607678,307.62619194378465,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4524944826173079,0.051127559691411396,3064.7741936679586,0.2050335524615193,1.0,0.4524944826173079,0.051127559691411396,3064.7741936679586,1.4715203975705249,0.12944318082607678,3076.2619194378467
8.25,5.875903092979944,0.12866463030178038,307.5123914896248,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4523018622440795,0.05126877049798808,3063.8508329929014,0.20497134606230585,1.0,0.4523018622440795,0.05126877049798808,3063.8508329929014,1.468975773244986,0.12866463030178038,3075.123914896248
8.26,5.865748104634808,0.1278952362329869,307.4007161301345,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4521128910478763,0.051410918636061044,3062.9444704282623,0.2049102852026056,1.0,0.4521128910478763,0.051410918636061044,3062.9444704282623,1.466437026158702,0.1278952362329869,3074.007161301345
8.27,5.855616602622424,0.1271349168006189,307.29112381179175,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.45192749496005646,0.051553996623754365,3062.054780007683,0.20485034790101248,1.0,0.45192749496005646,0.051553996623754365,3062.054780007683,1.463904150655606,0.1271349168006189,3072.9112381179175
8.28,5.845508563643822,0.1263835909261134,307.183573414905,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4517456016205256,0.051697997148434746,3061.18144274333,0.20479151264719248,1.0,0.4517456016205256,0.051697997148434746,3061.18144274333,1.4613771409109555,0.1263835909261134,3071.83573414905
8.290000000000001,5.835423963743858,0.12564117826571602,307.0780247303654,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.45156714033293055,0.05184291306238817,3060.3241464628995,0.2047337583908628,1.0,0.45156714033293055,0.05184291306238817,3060.3241464628995,1.4588559909359644,0.12564117826571602,3070.7802473036545
8.3,5.8253627783292545,0.12490759920478996,306.9744384370806,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4513920420212438,0.05198873737863237,3059.4825856509565,0.2046770645310657,1.0,0.4513920420212438,0.05198873737863237,3059.4825856509565,1.4563406945823136,0.12490759920478996,3069.744384370806
8.31,5.8153249821861595,0.1241827748521393,306.87277608006684,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4512202391876869,0.05213546326686043,3058.656461294502,0.20462141090572736,1.0,0.4512202391876869,0.05213546326686043,3058.656461294502,1.4538312455465399,0.1241827748521393,3068.7277608006684
8.32,5.805310549497257,0.12346662703435049,306.7730000491763,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.451051665871944,0.0522830840495099,3057.8454807325948,0.20456677778149332,1.0,0.451051665871944,0.0522830840495099,3057.8454807325948,1.4513276373743142,0.12346662703435049,3067.730000491763
8.33,5.795319453858429,0.1227590782901509,306.6750735584367,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.45088625761161755,0.05243159319795312,3057.04935750995,0.20451314584383173,1.0,0.45088625761161755,0.05243159319795312,3057.04935750995,1.4488298634646073,0.1227590782901509,3066.750735584367
8.34,5.785351668294992,0.12206005186478629,306.5789606259826,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.45072395140388144,0.05258098432880399,3056.267811234355,0.20446049618739606,1.0,0.45072395140388144,0.05258098432880399,3056.267811234355,1.446337917073748,0.12206005186478629,3065.7896062598256
8.35,5.775407165277509,0.12136947170441814,306.4846260545575,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.45056468566828806,0.05273125120033688,3055.5005674378,0.20440881030663907,1.0,0.45056468566828806,0.05273125120033688,3055.5005674378,1.4438517913193774,0.12136947170441814,3064.846260545575
8.36,5.765485916737201,0.12068726245054152,306.3920354125678,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4504084002106885,0.05288238770901359,3054.74735744121,0.20435807008667106,1.0,0.4504084002106885,0.05288238770901359,3054.74735744121,1.4413714791843002,0.12068726245054152,3063.920354125678
8.370000000000001,5.755587894080958,0.1200133494344244,306.30115501566877,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4502550361882246,0.05303438788611424,3054.007918222679,0.2043082577943541,1.0,0.4502550361882246,0.05303438788611424,3054.007918222679,1.4388969735202395,0.1200133494344244,3063.011550156688
8.38,5.745713068205989,0.11934765867156989,306.211951908866,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.450104536075357,0.05318724589446819,3053.2819922890626,0.20425935606962603,1.0,0.450104536075357,0.05318724589446819,3053.2819922890626,1.4364282670514972,0.11934765867156989,3062.11951908866
8.39,5.735861409514067,0.11869011685620033,306.124393849114,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.44995684363089095,0.05334095602528202,3052.569327550885,0.20421134791704632,1.0,0.44995684363089095,0.05334095602528202,3052.569327550885,1.4339653523785167,0.11869011685620033,3061.2439384911404
8.4,5.726032887925446,0.1180406513557663,306.03844928839555,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4498119038659664,0.053495512695059914,3051.8696772004173,0.20416421669755802,1.0,0.4498119038659664,0.053495512695059914,3051.8696772004173,1.4315082219813615,0.1180406513557663,3060.3844928839553
8.41,5.716227472892408,0.11739919020547959,305.9540873572664,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4496696630129773,0.05365091044261429,3051.1827995928456,0.20411794612045905,1.0,0.4496696630129773,0.05365091044261429,3051.1827995928456,1.429056868223102,0.11739919020547959,3059.540873572664
8.42,5.706445133412479,0.11676566210287129,305.87127784884933,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4495300684953891,0.05380714392616251,3050.5084581304463,0.20407252023557657,1.0,0.4495300684953891,0.05380714392616251,3050.5084581304463,1.4266112833531197,0.11676566210287129,3058.7127784884933
8.43,5.696685838041316,0.11613999640237552,305.78999120326364,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4493930688984245,0.053964207920507296,3049.84642114968,0.20402792342563847,1.0,0.4493930688984245,0.053964207920507296,3049.84642114968,1.424171459510329,0.11613999640237552,3057.899912032636
8.44,5.686949554905267,0.11552212310993958,305.71019849247546,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4492586139405853,0.054122097314297714,3049.1964618110956,0.20398414039883636,1.0,0.4492586139405853,0.054122097314297714,3049.1964618110956,1.4217373887263167,0.11552212310993958,3057.1019849247546
8.45,5.677236251713623,0.11491197287766067,305.6318714055554,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.44912665444598454,0.054280807107367476,3048.5583579919917,0.20394115618157457,1.0,0.44912665444598454,0.054280807107367476,3048.5583579919917,1.4193090629284058,0.11491197287766067,3056.3187140555538
8.46,5.6675458957705676,0.11430947699844986,305.5549822343309,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4489971423174606,0.054440332408148696,3047.931892181755,0.2038989561113993,1.0,0.4489971423174606,0.054440332408148696,3047.931892181755,1.4168864739426419,0.11430947699844986,3055.549822343309
8.47,5.657878453986834,0.11371456740072429,305.47950385942016,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4488700305104467,0.05460066843115763,3047.316851379767,0.20385752583010344,1.0,0.4488700305104467,0.05460066843115763,3047.316851379767,1.4144696134967085,0.11371456740072429,3054.7950385942017
8.48,5.648233892891065,0.11312717664312659,305.40540973663536,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4487452730075709,0.054761810494550346,3046.7130269958393,0.20381685127700133,1.0,0.4487452730075709,0.054761810494550346,3046.7130269958393,1.4120584732227663,0.11312717664312659,3054.0540973663537
8.49,5.638612178640911,0.11254723790927354,305.3326738837459,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.44862282479396465,0.054923754017746435,3046.1202147531008,0.20377691868236927,1.0,0.44862282479396465,0.054923754017746435,3046.1202147531008,1.4096530446602278,0.11254723790927354,3053.326738837459
8.5,5.629013277033841,0.11197468500253345,305.26127086758726,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.44850264183325356,0.055086494519117526,3045.538214593236,0.2037377145610465,1.0,0.44850264183325356,0.055086494519117526,3045.538214593236,1.4072533192584602,0.11197468500253345,3052.6127086758725
8.51,5.619437153517702,0.11140945234083292,305.19117579150617,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4483846810442082,0.05525002761373862,3044.9668305840696,0.20369922570619256,1.0,0.4483846810442082,0.05525002761373862,3044.9668305840696,1.4048592883794255,0.11140945234083292,3051.9117579150616
8.52,5.609883773201017,0.11085147495149322,305.1223642831319,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4482689002780354,0.0554143490112007,3044.4058708293564,0.20366143918319646,1.0,0.4482689002780354,0.0554143490112007,3044.4058708293564,1.4024709433002542,0.11085147495149322,3051.223642831319
8.53,5.600353100863033,0.11030068846609646,305.0548124824638,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4481552582962894,0.05557945451348205,3043.855147380779,0.20362434232373347,1.0,0.4481552582962894,0.05557945451348205,3043.855147380779,1.4000882752157582,0.11030068846609646,3050.548124824638
8.540000000000001,5.5908451009635245,0.10975702911538185,304.9884970302653,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.44804371474938115,0.055745340012876815,3043.3144761520616,0.20358792271996531,1.0,0.44804371474938115,0.055745340012876815,3043.3144761520616,1.3977112752408811,0.10975702911538185,3049.884970302653
8.55,5.581359737652374,0.10922043372417292,304.92339505675534,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.44793423015566947,0.05591200148997825,3042.7836768351353,0.20355216821888003,1.0,0.44793423015566947,0.05591200148997825,3042.7836768351353,1.3953399344130935,0.10922043372417292,3049.2339505675536
8.56,5.571896974778898,0.10869083970633454,304.859484170587,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.44782676588111137,0.056079435011715605,3042.2625728183298,0.20351706691676744,1.0,0.44782676588111137,0.056079435011715605,3042.2625728183298,1.3929742436947246,0.10869083970633454,3048.59484170587
8.57,5.5624567759009755,0.1081681850597617,304.7967424481067,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4477212841194586,0.05624763672944221,3041.750991106492,0.2034826071538267,1.0,0.4477212841194586,0.05624763672944221,3041.750991106492,1.3906141939752439,0.1081681850597617,3047.967424481067
8.58,5.55303910429394,0.10765240836139892,304.73514842288444,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.44761774787298003,0.05641660287707365,3041.2487622430285,0.2034487775089022,1.0,0.44761774787298003,0.05641660287707365,3041.2487622430285,1.388259776073485,0.10765240836139892,3047.351484228844
8.59,5.543643922959266,0.10714344876229107,304.6746810755071,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4475161209336953,0.0565863297692743,3040.755720233784,0.2034155667943442,1.0,0.4475161209336953,0.0565863297692743,3040.755720233784,1.3859109807398164,0.10714344876229107,3046.7468107550712
8.6,5.534271194633052,0.10664124598266557,304.61531982362806,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4474163678651029,0.05675681379969029,3040.271702472701,0.20338296405099143,1.0,0.4474163678651029,0.05675681379969029,3040.271702472701,1.383567798658263,0.10664124598266557,3046.1531982362803
8.61,5.5249208817943,0.1061457403070462,304.5570445122641,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4473184539843883,0.05692805143922817,3039.79654966926,0.2033509585432716,1.0,0.4473184539843883,0.05692805143922817,3039.79654966926,1.381230220448575,0.1061457403070462,3045.570445122641
8.620000000000001,5.515592946672989,0.10565687257939851,304.49983540433396,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.44722234534509625,0.05710003923437705,3039.3301057776075,0.20331953975441716,1.0,0.44722234534509625,0.05710003923437705,3039.3301057776075,1.3788982366682472,0.10565687257939851,3044.9983540433395
8.63,5.50628735125798,0.10517458419830758,304.4436731714304,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4471280087202545,0.05727277380557328,3038.872217927325,0.20328869738179312,1.0,0.4471280087202545,0.05727277380557328,3038.872217927325,1.376571837814495,0.10517458419830758,3044.436731714304
8.64,5.497004057304711,0.10469881711218665,304.3885388848199,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.4470354115859339,0.0574462518456065,3038.422736355844,0.20325842133233393,1.0,0.4470354115859339,0.0574462518456065,3038.422736355844,1.3742510143261777,0.10469881711218665,3043.885388848199
8.65,5.487743026342721,0.10422951381451881,304.3344140066631,0.25,1.0,10.0,4.5,320.0,0.175,0.0,1.0,30000.0,0.3,32.0,1200.0,1200.0,0.2,2.0,2.0,2.0,2.0,0.44694452210523355,0.05762047011806531,3037.9815143424053,0.20322870171808663,1.0,0.44694452210523355,0.05762047011806531,3037.9815143424053,1.3719357565856802,0.10422951381451881,3043.344140066631
