Time,CaI,IP3,CaS,g,A,B,C,D,E,F,k1,k2,k3,L,R,cytosol,ER_store,JChannel,JPump,kPLC,kPhosphatase,inhibition_parameter1,inhibition_parameter2
7.8,99.4150465074181,0.6121201933743472,1000.6849534925843,0.9848064375645249,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.472433450093246,39.109647104687085,0.5939327149072151,0.6121201933743472,0.014841168466726019,0.02
7.8100000000000005,99.08880088515147,0.6119350939966219,1001.0111991148509,0.9847541303262359,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.492074441999284,39.10390611454383,0.5931034254866157,0.6119350939966219,0.014697737762913892,0.02
7.82,98.76281143994326,0.6117435745112323,1001.3371885600591,0.984700399283624,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.512134539873092,39.098114420922364,0.592272068091807,0.6117435745112323,0.01455639641264857,0.02
7.83,98.43708282111879,0.6115456782473658,1001.6629171788836,0.9846452649988726,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.532603536896379,39.092271533969246,0.5914386476663105,0.6115456782473658,0.014417078570358894,0.02
7.84,98.11161958192581,0.6113414481516658,1001.9883804180766,0.984588747388286,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.553471436890566,39.08637695740043,0.590603169033567,0.6113414481516658,0.014279720889118054,0.02
7.8500000000000005,97.78642618166543,0.6111309267908565,1002.3135738183371,0.9845308657467813,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.574728446343828,39.08043018842387,0.5897656368998316,0.6111309267908565,0.014144262422631513,0.02
7.86,97.46150698774579,0.610914156354372,1002.6384930122567,0.984471638771424,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.59636496674231,39.07443071766015,0.5889260558569355,0.610914156354372,0.014010644531381268,0.02
7.87,97.136866277661,0.6106911786569849,1002.9631337223415,0.9844110845840419,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.618371587194918,39.068378029061314,0.5880844303849208,0.6106911786569849,0.013878810792738274,0.02
7.88,96.81250824089891,0.6104620351414343,1003.2874917591035,0.9843492207529612,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.640739077339493,39.062271599827554,0.5872407648545519,0.6104620351414343,0.013748706914859724,0.02
7.890000000000001,96.48843698077991,0.6102267668810523,1003.6115630192226,0.9842860643138978,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.663458380520132,39.056110900321954,0.5863950635297076,0.6102267668810523,0.013620280654199683,0.02
7.9,96.16465651622995,0.6099854145823878,1003.9353434837725,0.9842216317900432,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.686520607224791,39.0498953939833,0.5855473305696586,0.6099854145823878,0.013493481736467632,0.02
7.91,95.8411707834897,0.609738018587826,1004.2588292165127,0.9841559392113753,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.709917028773741,39.04362453723668,0.5846975700312331,0.609738018587826,0.013368261780879487,0.02
7.92,95.51798363776301,0.6094846188782026,1004.5820163622394,0.984089002133228,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.733639071249263,39.037297779402195,0.5838457858708758,0.6094846188782026,0.013244574227552047,0.02
7.930000000000001,95.19509885480663,0.6092252550754129,1004.9049011451958,0.9840208356541494,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.7576783096574395,39.03091456260147,0.5829919819466027,0.6092252550754129,0.013122374267898976,0.02
7.94,94.87252013246376,0.6089599664450127,1005.2274798675387,0.9839514544330793,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.782026462313293,39.024474321662005,0.5821361620198562,0.6089599664450127,0.01300161877789333,0.02
7.95,94.55025109214326,0.608688791898812,1005.5497489078592,0.9838808727058719,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.806675385441196,39.01797648401957,0.5812783297572623,0.608688791898812,0.01288226625406854,0.02
7.96,94.22829528024705,0.6084117699974598,1005.8717047197554,0.9838091043011931,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.83161706798195,39.01142046961818,0.5804184887322965,0.6084117699974598,0.01276427675213448,0.02
7.97,93.90665616954765,0.6081289389530193,1006.1933438304548,0.9837361626558152,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.85684362659961,39.00480569080807,0.5795566424268561,0.6081289389530193,0.012647611828093399,0.02
7.98,93.58533716051758,0.6078403366315328,1006.5146628394849,0.9836620608293357,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.882347300880036,38.99813155224127,0.5786927942327494,0.6078403366315328,0.012532234481743504,0.02
7.99,93.26434158261306,0.6075460005555751,1006.8356584173895,0.9835868115183425,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.908120448714189,38.99139745076507,0.5778269474530965,0.6075460005555751,0.012418109102464502,0.02
8.0,92.94367269551304,0.607245967906795,1007.1563273044895,0.983510427070047,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.934155541859996,38.984602775313064,0.5769591053036516,0.607245967906795,0.012305201417185411,0.02
8.01,92.62333369031634,0.6069402755284451,1007.4766663096863,0.983432919495409,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.960445161675151,38.97774690679386,0.5760892709140465,0.6069402755284451,0.012193478440436712,0.02
8.02,92.30332769069764,0.6066289599278974,1007.796672309305,0.9833543004817711,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,6.986981995015563,38.970829217977524,0.5752174473289561,0.6066289599278974,0.012082908426396814,0.02
8.03,91.98365775402469,0.606312057279146,1008.116342245978,0.983274581405023,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.013758830293071,38.96384907337952,0.5743436375091935,0.606312057279146,0.011973460822845111,0.02
8.040000000000001,91.66432687243783,0.6059896034252944,1008.4356731275649,0.9831937733413154,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.040768553686496,38.95680582914223,0.5734678443327322,0.6059896034252944,0.011865106226937988,0.02
8.05,91.34533797389389,0.6056616338810289,1008.7546620261088,0.9831118870783399,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.068004145500673,38.94969883291398,0.5725900705956622,0.6056616338810289,0.011757816342729155,0.02
8.06,91.02669392317512,0.6053281838350758,1009.0733060768275,0.983028933126192,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.095458676668283,38.942527423725586,0.5717103190130781,0.6053281838350758,0.01165156394035832,0.02
8.07,90.70839752286551,0.6049892881526434,1009.3916024771372,0.9829449217278353,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.123125305388919,38.93529093186431,0.570828592219906,0.6049892881526434,0.01154632281683617,0.02
8.08,90.39045151429525,0.6046449813778468,1009.7095484857075,0.9828598628691803,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.150997273900842,38.927988678745145,0.5699448927716668,0.6046449813778468,0.011442067758356782,0.02
8.09,90.0728585784549,0.6042952977361169,1010.0271414215479,0.9827737662887934,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.1790679053806645,38.920619976779584,0.5690592231451834,0.6042952977361169,0.011338774504072415,0.02
8.1,89.75562133688048,0.6039402711365908,1010.3443786631224,0.9826866414872522,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.207330600966164,38.91318412924157,0.5681715857392288,0.6039402711365908,0.011236419711267358,0.02
8.11,89.43874235251077,0.6035799351744859,1010.6612576474921,0.982598497736157,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.235778836898207,38.9056804301308,0.5672819828751202,0.6035799351744859,0.011134980921871901,0.02
8.120000000000001,89.12222413051789,0.6032143231334556,1010.977775869485,0.9825093440868168,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.264406161777132,38.89810816403315,0.5663904167972615,0.6032143231334556,0.011034436530258694,0.02
8.13,88.8060691191127,0.6028434679879261,1011.2939308808901,0.9824191893786164,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.293206193930098,38.89046660597835,0.5654968896736343,0.6028434679879261,0.010934765752268327,0.02
8.14,88.49027971032532,0.6024674024054155,1011.6097202896775,0.9823280422470818,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.322172618885195,38.88275502129471,0.5646014035962388,0.6024674024054155,0.010835948595411144,0.02
8.15,88.17485824076293,0.6020861587488335,1011.92514175924,0.9822359111316529,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.35129918694827,38.87497266546098,0.5637039605814911,0.6020861587488335,0.010737965830196297,0.02
8.16,87.85980699234501,0.6016997690787618,1012.2401930076579,0.9821428042831738,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.38057971087976,38.86711878395514,0.562804562570573,0.6016997690787618,0.010640798962541307,0.02
8.17,87.54512819301746,0.6013082651557154,1012.5548718069855,0.982048729771114,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.410008063667062,38.85919261210025,0.5619032114297394,0.6013082651557154,0.010544430207216054,0.02
8.18,87.23082401744648,0.6009116784423845,1012.8691759825565,0.981953695490528,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.439578176389745,38.85119337490707,0.5609999089505857,0.6009116784423845,0.010448842462278955,0.02
8.19,86.91689658769306,0.6005100401058554,1013.18310341231,0.9818577091687645,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.469284036174121,38.84312028691371,0.5600946568502726,0.6005100401058554,0.01035401928446388,0.02
8.2,86.60334797386918,0.600103381019813,1013.4966520261338,0.9817607783719334,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.4991196842343655,38.83497255202191,0.5591874567717166,0.600103381019813,0.010259944865478871,0.02
8.21,86.29018019477631,0.5996917317667216,1013.8098198052267,0.9816629105111417,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.529079213996638,38.826749363330144,0.5582783102837413,0.5996917317667216,0.010166604009178518,0.02
8.22,85.97739521852769,0.5992751226399866,1014.1226047814753,0.9815641128485033,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.5591567693041615,38.81844990296343,0.5573672188811966,0.5992751226399866,0.010073982109575415,0.02
8.23,85.66499496315402,0.5988535836460942,1014.4350050368489,0.9814643925029345,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.589346542699639,38.810073341899624,0.5564541839850424,0.5988535836460942,0.009982065129654912,0.02
8.24,85.35298129719482,0.5984271445067322,1014.7470187028081,0.9813637564557409,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.619642773782978,38.80161883979243,0.5555392069424036,0.5984271445067322,0.00989083958096194,0.02
8.25,85.04135604027516,0.5979958346608888,1015.0586439597278,0.9812622115560042,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.650039747641389,38.79308554479081,0.5546222890265928,0.5979958346608888,0.009800292503927789,0.02
8.26,84.73012096366894,0.5975596832669314,1015.3698790363339,0.9811597645257756,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.680531793349549,38.78447259335481,0.5537034314371069,0.5975596832669314,0.009710411448907342,0.02
8.27,84.41927779084935,0.5971187192046639,1015.6807222091536,0.9810564219650827,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.711113282537439,38.7757791100678,0.5527826352995949,0.5971187192046639,0.00962118445789834,0.02
8.28,84.10882819802733,0.5966729710773634,1015.9911718019756,0.980952190356758,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.7417786280233525,38.76700420744501,0.5518599016658027,0.5966729710773634,0.00953260004691505,0.02
8.290000000000001,83.79877381467838,0.5962224672137961,1016.3012261853245,0.9808470760710928,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.772522282510218,38.75814698573819,0.5509352315134914,0.5962224672137961,0.009444647188990789,0.02
8.3,83.48911622405909,0.5957672356702124,1016.6108837759439,0.9807410853703254,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.803338737342731,38.749206532736586,0.550008625746336,0.5957672356702124,0.009357315297784014,0.02
8.31,83.1798569637128,0.5953073042323199,1016.9201430362901,0.9806342244129681,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.834222521323254,38.74018192356385,0.5490800851938001,0.5953073042323199,0.009270594211764007,0.02
8.32,82.87099752596646,0.5948427004172369,1017.2290024740365,0.9805264992579774,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.865168199585029,38.73107222047103,0.548149610610994,0.5948427004172369,0.009184474178954327,0.02
8.33,82.56253935841829,0.5943734514754239,1017.5374606415846,0.9804179158687767,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.8961703725198165,38.7218764726255,0.5472172026785129,0.5943734514754239,0.009098945842210802,0.02
8.34,82.25448386441705,0.593899584392595,1017.8455161355859,0.9803084801171326,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.927223674758897,38.712593715895714,0.5462828620022587,0.593899584392595,0.009014000225014354,0.02
8.35,81.94683240353369,0.5934211258916077,1018.1531675964692,0.980198197786892,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.958322774205446,38.70322297263177,0.545346589113246,0.5934211258916077,0.008929628717758395,0.02
8.36,81.63958629202571,0.592938102434332,1018.4604137079772,0.9800870745775853,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,7.989462371116078,38.693763251441645,0.5444083844673953,0.592938102434332,0.00884582306451129,0.02
8.370000000000001,81.33274680329487,0.5924505402234995,1018.767253196708,0.9799751161078987,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.020637197230428,38.68421354696307,0.5434682484453114,0.5924505402234995,0.008762575350236106,0.02
8.38,81.02631516833887,0.5919584652045312,1019.073684831664,0.979862327919021,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.051842014947209,38.67457283963094,0.5425261813520535,0.5919584652045312,0.008679877988450421,0.02
8.39,80.7202925761969,0.5914619030673445,1019.3797074238059,0.9797487154778688,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.083071616544709,38.66484009544017,0.5415821834168909,0.5914619030673445,0.008597723709308674,0.02
8.4,80.41468017439057,0.5909608792481403,1019.6853198256122,0.9796342841801952,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.114320823444539,38.65501426570389,0.5406362547930536,0.5909608792481403,0.008516105548091764,0.02
8.41,80.10947906935981,0.5904554189311702,1019.9905209306429,0.9795190393535853,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.145584485516693,38.64509428680699,0.539688395557474,0.5904554189311702,0.008435016834087709,0.02
8.42,79.80469032689459,0.5899455470504819,1020.295309673108,0.9794029862603425,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.176857480425214,38.63507907995478,0.5387386057105228,0.5899455470504819,0.008354451179849731,0.02
8.43,79.5003149725628,0.5894312882916466,1020.5996850274398,0.9792861301002684,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.208134713012665,38.62496755091678,0.5377868851757386,0.5894312882916466,0.008274402470816983,0.02
8.44,79.19635399213483,0.588912667093465,1020.9036460078678,0.9791684760133416,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.239411114722106,38.614758589765515,0.5368332337995565,0.588912667093465,0.008194864855284744,0.02
8.45,78.89280833200507,0.5883897076496545,1021.2071916679976,0.9790500290822972,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.270681643055198,38.6044510706102,0.535877651351031,0.5883897076496545,0.008115832734710815,0.02
8.46,78.5896788996109,0.5878624339105157,1021.5103211003917,0.9789307943351119,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.301941281065492,38.59404385132531,0.5349201375215619,0.5878624339105157,0.008037300754346258,0.02
8.47,78.28696656384976,0.5873308695845819,1021.8130334361529,0.9788107767473956,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.33318503688546,38.583535773273724,0.5339606919246165,0.5873308695845819,0.007959263794178351,0.02
8.48,77.98467215549388,0.5867950381402463,1022.1153278445088,0.9786899812446954,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.364407943285997,38.57292566102465,0.5329993140954554,0.5867950381402463,0.007881716960174088,0.02
8.49,77.68279646760425,0.5862549628073725,1022.4172035323984,0.9785684127047126,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.395605057267614,38.56221232206594,0.5320360034908604,0.5862549628073725,0.007804655575814017,0.02
8.5,77.3813402559431,0.5857106665788865,1022.7186597440596,0.9784460759594364,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.42677145968198,38.55139454651086,0.5310707594888672,0.5857106665788865,0.007728075173905417,0.02
8.51,77.08030423938601,0.5851621722123479,1023.0196957606166,0.978322975797198,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.457902254882601,38.54047110679923,0.5301035813885021,0.5851621722123479,0.007651971488664892,0.02
8.52,76.77968910033348,0.5846095022315055,1023.3203108996692,0.9781991169646453,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.488992570404067,38.529440757392614,0.5291344684095264,0.5846095022315055,0.007576340448061025,0.02
8.53,76.47949548512257,0.5840526789278337,1023.62050451488,0.9780745041686442,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.520037556668502,38.518302234463704,0.5281634196921876,0.5840526789278337,0.00750117816640759,0.02
8.540000000000001,76.17972400443887,0.5834917243620508,1023.9202759955638,0.977949142078105,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.551032386718212,38.507054255579725,0.5271904342969801,0.5834917243620508,0.007426480937198528,0.02
8.55,75.88037523372932,0.5829266603656209,1024.2196247662732,0.9778230353257403,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.581972255973938,38.49569551937954,0.5262155112044179,0.5829266603656209,0.007352245226176439,0.02
8.56,75.58144971361556,0.5823575085422378,1024.5185502863872,0.9776961885097532,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.612852382017468,38.48422470524469,0.5252386493148151,0.5823575085422378,0.007278467664626012,0.02
8.57,75.28294795030887,0.5817842902692922,1024.8170520496938,0.97756860619546,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.64366800439787,38.47264047296394,0.524259847448083,0.5817842902692922,0.007205145042884964,0.02
8.58,74.9848704160267,0.581207026699323,1025.1151295839759,0.9774402929168498,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.674414384460635,38.46094146239136,0.5232791043435399,0.581207026699323,0.007132274304064899,0.02
8.59,74.68721754941086,0.5806257387614511,1025.4127824505917,0.977311253178081,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.705086805198372,38.44912629309787,0.5222964186597358,0.5806257387614511,0.007059852537974488,0.02
8.6,74.38998975594798,0.5800404471627985,1025.7100102440547,0.9771814914549191,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.735680571123176,38.43719356401598,0.5213117889742952,0.5800404471627985,0.006987876975238814,0.02
8.61,74.09318740839232,0.5794511723898912,1026.0068125916102,0.9770510121961159,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.766191008158893,38.42514185307767,0.5203252137837777,0.5794511723898912,0.006916344981607374,0.02
8.620000000000001,73.79681084719121,0.5788579347100468,1026.3031891528112,0.9769198198247337,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.796613463553033,38.41296971684536,0.519336691503557,0.5788579347100468,0.006845254052444785,0.02
8.63,73.50086038091374,0.5782607541727476,1026.5991396190886,0.9767879187394141,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.826943305807896,38.40067569013572,0.5183462204677222,0.5782607541727476,0.006774601807398331,0.02
8.64,73.20533628668207,0.5776596506109984,1026.8946637133204,0.9766553133155946,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.857175924629415,38.38825828563623,0.5173537989289988,0.5776596506109984,0.006704385985235648,0.02
8.65,72.91023881060676,0.5770546436426714,1027.1897611893958,0.9765220079066758,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.887306730893707,38.37571599351439,0.5163594250586969,0.5770546436426714,0.006634604438847568,0.02
8.66,72.61556816822545,0.5764457526718358,1027.484431831777,0.9763880068451368,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.917331156630478,38.36304728101941,0.5153630969466803,0.5764457526718358,0.00656525513041047,0.02
8.67,72.32132454494567,0.5758329968900749,1027.778675455057,0.9762533144436061,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.94724465502229,38.35025059207625,0.5143648126013634,0.5758329968900749,0.006496336126702563,0.02
8.68,72.02750809649164,0.5752163952777903,1028.0724919035113,0.9761179349958835,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,8.977042700419727,38.33732434687193,0.5133645699497367,0.5752163952777903,0.00642784559456957,0.02
8.69,71.73411894935566,0.5745959666054933,1028.3658810506474,0.9759818727779195,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,9.006720788371261,38.32426694143381,0.5123623668374189,0.5745959666054933,0.006359781796534541,0.02
8.700000000000001,71.44115720125392,0.5739717294350832,1028.6588427987492,0.9758451320487503,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,9.036274435667458,38.31107674719989,0.5113582010287409,0.5739717294350832,0.006292143086547193,0.02
8.71,71.14862292158747,0.5733437021211163,1028.9513770784158,0.9757077170513917,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,9.065699180399106,38.29775211058088,0.5103520702068616,0.5733437021211163,0.006224927905868532,0.02
8.72,70.85651615190788,0.5727119028120605,1029.2434838480954,0.9755696320136917,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,9.094990582028332,38.2842913525139,0.5093439719739151,0.5727119028120605,0.006158134779085902,0.02
8.73,70.56483690638842,0.5720763494515416,1029.535163093615,0.9754308811491452,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,9.124144221472495,38.27069276800761,0.5083339038511946,0.5720763494515416,0.006091762310254724,0.02
8.74,70.27358517230067,0.5714370597795776,1029.8264148277028,0.9752914686576688,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,9.153155701200424,38.25695462567889,0.5073218632793707,0.5714370597795776,0.006025809179162889,0.02
8.75,69.98276091049692,0.570794051333804,1030.1172390895065,0.9751513987263408,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,9.182020645339948,38.243075167280395,0.5063078476187487,0.570794051333804,0.005960274137713461,0.02
8.76,69.69236405589827,0.5701473414506892,1030.407635944105,0.9750106755301046,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,9.210734699796852,38.22905260721946,0.5052918541495633,0.5701473414506892,0.00589515600642246,0.02
8.77,69.402394517989,0.569496947266741,1030.6976054820143,0.9748693032324374,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,9.239293532384446,38.21488513206767,0.5042738800723149,0.569496947266741,0.005830453671027877,0.02
8.78,69.11285218131721,0.5688428857197052,1030.987147818686,0.9747272859859861,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,9.267692832963524,38.20057090006124,0.5032539225081474,0.5688428857197052,0.005766166079206503,0.02
8.790000000000001,68.82373690600181,0.5681851735497546,1031.2762630940013,0.9745846279331712,20.0,40.0,1.1,2.0,1.0,0.02,0.5,0.15,1.0,0.01,0.09,1.0,1.0,9.295928313591709,38.18610804059197,0.5022319784992697,0.5681851735497546,0.00570229223739498,0.02
