species_0000001,species_0000002,species_0000006,species_0000007,species_0000008,species_0000009,species_0000011,species_0000016,species_0000017,Time
4.122423446688134e-11,5e-06,9.7119444830722e-10,1.3061736180251363e-09,4.507336410493287e-23,1.0079734733542159e-08,3.1851242801399913e-13,1e-05,1e-05,3.17
4.1224234465820864e-11,5e-06,9.711944482824744e-10,1.3102921270482744e-09,4.5073364103593906e-23,1.0132923049639237e-08,3.194734134672549e-13,1e-05,1e-05,3.18
4.122423446476039e-11,5e-06,9.711944482577541e-10,1.3144106169100235e-09,4.5073364102174355e-23,1.0186195799930165e-08,3.2043439444956664e-13,1e-05,1e-05,3.19
4.122423446369993e-11,5e-06,9.711944482330597e-10,1.3185290875507687e-09,4.5073364100668794e-23,1.02395525861969e-08,3.213953709470241e-13,1e-05,1e-05,3.2
4.122423446263947e-11,5e-06,9.711944482083915e-10,1.322647538910894e-09,4.507336409907179e-23,1.0292993010221389e-08,3.2235634294571696e-13,1e-05,1e-05,3.21
4.122423446157901e-11,5e-06,9.711944481837502e-10,1.3267659709307846e-09,4.507336409737792e-23,1.0346516673785587e-08,3.23317310431735e-13,1e-05,1e-05,3.22
4.122423446051856e-11,5e-06,9.711944481591362e-10,1.3308843835508243e-09,4.507336409558176e-23,1.0400123178671442e-08,3.2427827339116786e-13,1e-05,1e-05,3.23
4.122423445945811e-11,5e-06,9.711944481345501e-10,1.335002776711398e-09,4.5073364093677876e-23,1.0453812126660911e-08,3.252392318101054e-13,1e-05,1e-05,3.24
4.122423445839767e-11,5e-06,9.711944481099922e-10,1.33912115035289e-09,4.5073364091660845e-23,1.0507583119535938e-08,3.262001856746372e-13,1e-05,1e-05,3.25
4.122423445733723e-11,5e-06,9.71194448085457e-10,1.3432395044158378e-09,4.507336408954955e-23,1.056143620970641e-08,3.2716113497088865e-13,1e-05,1e-05,3.2600000000000002
4.1224234456276796e-11,5e-06,9.711944480605504e-10,1.347357838850561e-09,4.5073364088922766e-23,1.0615400355654553e-08,3.2812207968726474e-13,1e-05,1e-05,3.27
4.122423445521637e-11,5e-06,9.71194448035643e-10,1.3514761535881223e-09,4.507336408828867e-23,1.0669447614839795e-08,3.290830198076828e-13,1e-05,1e-05,3.2800000000000002
4.1224234454155944e-11,5e-06,9.711944480107347e-10,1.3555944485689249e-09,4.5073364087644845e-23,1.0723577644787266e-08,3.3004395531823697e-13,1e-05,1e-05,3.29
4.122423445309553e-11,5e-06,9.711944479858253e-10,1.3597127237333721e-09,4.507336408698887e-23,1.0777790103022104e-08,3.310048862050214e-13,1e-05,1e-05,3.3000000000000003
4.122423445203512e-11,5e-06,9.711944479609146e-10,1.3638309790218675e-09,4.5073364086318323e-23,1.0832084647069437e-08,3.319658124541301e-13,1e-05,1e-05,3.31
4.122423445097471e-11,5e-06,9.711944479360024e-10,1.3679492143748143e-09,4.507336408563079e-23,1.0886460934454404e-08,3.329267340516573e-13,1e-05,1e-05,3.3200000000000003
4.122423444991431e-11,5e-06,9.711944479110883e-10,1.3720674297326157e-09,4.5073364084923846e-23,1.0940918622702136e-08,3.338876509836971e-13,1e-05,1e-05,3.33
4.1224234448853916e-11,5e-06,9.71194447886172e-10,1.3761856250356755e-09,4.5073364084195075e-23,1.0995457369337767e-08,3.3484856323634353e-13,1e-05,1e-05,3.34
4.122423444779352e-11,5e-06,9.711944478612536e-10,1.380303800224397e-09,4.507336408344206e-23,1.1050076831886432e-08,3.358094707956908e-13,1e-05,1e-05,3.35
4.1224234446733135e-11,5e-06,9.711944478363325e-10,1.3844219552391832e-09,4.507336408266238e-23,1.1104776667873262e-08,3.3677037364783304e-13,1e-05,1e-05,3.36
4.1224234445672754e-11,5e-06,9.711944478114085e-10,1.388540090020438e-09,4.507336408185361e-23,1.1159556534823395e-08,3.3773127177886433e-13,1e-05,1e-05,3.37
4.122423444461238e-11,5e-06,9.711944477864814e-10,1.3926582045085645e-09,4.5073364081013335e-23,1.1214416090261959e-08,3.386921651748788e-13,1e-05,1e-05,3.38
4.122423444355201e-11,5e-06,9.71194447761551e-10,1.396776298643966e-09,4.507336408013914e-23,1.1269354991714093e-08,3.3965305382197057e-13,1e-05,1e-05,3.39
4.1224234442491644e-11,5e-06,9.711944477366171e-10,1.4008943723670463e-09,4.5073364079228594e-23,1.1324372896704925e-08,3.4061393770623374e-13,1e-05,1e-05,3.4
4.122423444143129e-11,5e-06,9.711944477116795e-10,1.4050124256182084e-09,4.507336407827929e-23,1.1379469462759596e-08,3.4157481681376247e-13,1e-05,1e-05,3.41
4.1224234440370934e-11,5e-06,9.711944476867377e-10,1.4091304583378557e-09,4.50733640772888e-23,1.1434644347403233e-08,3.425356911306508e-13,1e-05,1e-05,3.42
4.1224234439310585e-11,5e-06,9.711944476617916e-10,1.4132484704663918e-09,4.507336407625471e-23,1.1489897208160973e-08,3.43496560642993e-13,1e-05,1e-05,3.43
4.1224234438250236e-11,5e-06,9.71194447636841e-10,1.4173664619442198e-09,4.5073364075174596e-23,1.1545227702557948e-08,3.4445742533688304e-13,1e-05,1e-05,3.44
4.12242344371899e-11,5e-06,9.711944476118855e-10,1.4214844327117433e-09,4.5073364074046045e-23,1.1600635488119296e-08,3.4541828519841516e-13,1e-05,1e-05,3.45
4.1224234436129565e-11,5e-06,9.71194447586925e-10,1.4256023827093655e-09,4.5073364072866636e-23,1.1656120222370144e-08,3.463791402136833e-13,1e-05,1e-05,3.46
4.1224234435069236e-11,5e-06,9.711944475619592e-10,1.4297203118774903e-09,4.507336407163394e-23,1.171168156283563e-08,3.473399903687818e-13,1e-05,1e-05,3.47
4.122423443400891e-11,5e-06,9.711944475369878e-10,1.4338382201565204e-09,4.5073364070345553e-23,1.1767319167040886e-08,3.4830083564980464e-13,1e-05,1e-05,3.48
4.1224234432948597e-11,5e-06,9.711944475120107e-10,1.4379561074868596e-09,4.507336406899904e-23,1.1823032692511047e-08,3.49261676042846e-13,1e-05,1e-05,3.49
4.122423443188829e-11,5e-06,9.711944474870276e-10,1.442073973808911e-09,4.5073364067592e-23,1.1878821796771246e-08,3.50222511534e-13,1e-05,1e-05,3.5
4.1224234430827983e-11,5e-06,9.711944474620382e-10,1.4461918190630786e-09,4.5073364066121996e-23,1.1934686137346617e-08,3.511833421093607e-13,1e-05,1e-05,3.5100000000000002
4.122423442976768e-11,5e-06,9.711944474370423e-10,1.4503096431897648e-09,4.507336406458662e-23,1.1990625371762292e-08,3.5214416775502227e-13,1e-05,1e-05,3.52
4.122423442870738e-11,5e-06,9.711944474120395e-10,1.4544274461293739e-09,4.5073364062983444e-23,1.2046639157543408e-08,3.5310498845707885e-13,1e-05,1e-05,3.5300000000000002
4.122423442764709e-11,5e-06,9.711944473870297e-10,1.4585452278223086e-09,4.507336406131006e-23,1.2102727152215095e-08,3.5406580420162446e-13,1e-05,1e-05,3.54
4.122423442658681e-11,5e-06,9.711944473620129e-10,1.462662988208973e-09,4.507336405956403e-23,1.215888901330249e-08,3.5502661497475336e-13,1e-05,1e-05,3.5500000000000003
4.122423442552653e-11,5e-06,9.711944473369882e-10,1.4667807272297696e-09,4.5073364057742955e-23,1.2215124398330722e-08,3.5598742076255957e-13,1e-05,1e-05,3.56
4.122423442446626e-11,5e-06,9.71194447311956e-10,1.4708984448251025e-09,4.507336405584441e-23,1.227143296482493e-08,3.569482215511372e-13,1e-05,1e-05,3.5700000000000003
4.122423442340599e-11,5e-06,9.711944472869158e-10,1.475016140935375e-09,4.5073364053865963e-23,1.2327814370310245e-08,3.5790901732658047e-13,1e-05,1e-05,3.58
4.122423442234573e-11,5e-06,9.711944472618672e-10,1.47913381550099e-09,4.507336405180521e-23,1.2384268272311798e-08,3.588698080749834e-13,1e-05,1e-05,3.59
4.122423442128547e-11,5e-06,9.711944472368102e-10,1.4832514684623514e-09,4.5073364049659727e-23,1.244079432835473e-08,3.5983059378244016e-13,1e-05,1e-05,3.6
4.122423442022522e-11,5e-06,9.711944472117446e-10,1.4873690997598624e-09,4.507336404742709e-23,1.2497392195964168e-08,3.607913744350449e-13,1e-05,1e-05,3.61
4.1224234419164976e-11,5e-06,9.711944471866698e-10,1.4914867093339265e-09,4.5073364045104886e-23,1.2554061532665249e-08,3.6175215001889164e-13,1e-05,1e-05,3.62
4.122423441810474e-11,5e-06,9.711944471615858e-10,1.4956042971249468e-09,4.507336404269069e-23,1.2610801995983104e-08,3.627129205200746e-13,1e-05,1e-05,3.63
4.12242344170445e-11,5e-06,9.711944471364924e-10,1.499721863073327e-09,4.507336404018209e-23,1.2667613243442871e-08,3.6367368592468785e-13,1e-05,1e-05,3.64
4.122423441598427e-11,5e-06,9.711944471113891e-10,1.5038394071194702e-09,4.507336403757666e-23,1.2724494932569678e-08,3.646344462188255e-13,1e-05,1e-05,3.65
4.122423441492405e-11,5e-06,9.711944470863353e-10,1.5079569292109152e-09,4.507336403546022e-23,1.2781457622200177e-08,3.655952013902467e-13,1e-05,1e-05,3.66
4.1224234413863834e-11,5e-06,9.711944470613553e-10,1.51207442929113e-09,4.5073364034083034e-23,1.2838505652664422e-08,3.6655595142576043e-13,1e-05,1e-05,3.67
4.122423441280362e-11,5e-06,9.711944470363754e-10,1.5161919072915885e-09,4.5073364032706495e-23,1.2895625038333429e-08,3.675166963093775e-13,1e-05,1e-05,3.68
4.1224234411743415e-11,5e-06,9.711944470113954e-10,1.520309363152725e-09,4.5073364031330743e-23,1.295281548405501e-08,3.68477436027199e-13,1e-05,1e-05,3.69
4.1224234410683215e-11,5e-06,9.711944469864158e-10,1.524426796814974e-09,4.507336402995591e-23,1.3010076694676995e-08,3.694381705653265e-13,1e-05,1e-05,3.7
4.122423440962302e-11,5e-06,9.71194446961436e-10,1.5285442082187699e-09,4.507336402858212e-23,1.3067408375047198e-08,3.7039889990986123e-13,1e-05,1e-05,3.71
4.1224234408562834e-11,5e-06,9.711944469364564e-10,1.5326615973045468e-09,4.5073364027209525e-23,1.3124810230013447e-08,3.7135962404690455e-13,1e-05,1e-05,3.72
4.122423440750265e-11,5e-06,9.71194446911477e-10,1.536778964012739e-09,4.507336402583824e-23,1.3182281964423558e-08,3.723203429625578e-13,1e-05,1e-05,3.73
4.122423440644247e-11,5e-06,9.711944468864976e-10,1.5408963082837812e-09,4.507336402446842e-23,1.3239823283125358e-08,3.732810566429224e-13,1e-05,1e-05,3.74
4.12242344053823e-11,5e-06,9.711944468615181e-10,1.5450136300581076e-09,4.507336402310018e-23,1.3297433890966663e-08,3.7424176507409957e-13,1e-05,1e-05,3.75
4.122423440432214e-11,5e-06,9.71194446836539e-10,1.5491309292761527e-09,4.507336402173366e-23,1.3355113492795299e-08,3.752024682421908e-13,1e-05,1e-05,3.7600000000000002
4.1224234403261976e-11,5e-06,9.7119444681156e-10,1.5532482058783504e-09,4.5073364020369e-23,1.3412861793459084e-08,3.761631661332973e-13,1e-05,1e-05,3.77
4.122423440220182e-11,5e-06,9.71194446786581e-10,1.5573654598051357e-09,4.507336401900633e-23,1.3470678497805843e-08,3.771238587335205e-13,1e-05,1e-05,3.7800000000000002
4.1224234401141673e-11,5e-06,9.711944467616024e-10,1.5614826909969423e-09,4.507336401764579e-23,1.3528563310683393e-08,3.7808454602896174e-13,1e-05,1e-05,3.79
4.122423440008153e-11,5e-06,9.711944467366238e-10,1.5655998993942052e-09,4.50733640162875e-23,1.358651593693956e-08,3.7904522800572237e-13,1e-05,1e-05,3.8000000000000003
4.1224234399021396e-11,5e-06,9.711944467116454e-10,1.5697170849373582e-09,4.507336401493161e-23,1.3644536081422164e-08,3.800059046499037e-13,1e-05,1e-05,3.81
4.122423439796127e-11,5e-06,9.71194446686667e-10,1.573834247566836e-09,4.5073364013578245e-23,1.3702623448979026e-08,3.809665759476071e-13,1e-05,1e-05,3.8200000000000003
4.122423439690114e-11,5e-06,9.71194446661689e-10,1.577951387223073e-09,4.5073364012227543e-23,1.3760777744457967e-08,3.8192724188493394e-13,1e-05,1e-05,3.83
4.122423439584102e-11,5e-06,9.711944466367113e-10,1.582068503846503e-09,4.5073364010879633e-23,1.3818998672706808e-08,3.8288790244798553e-13,1e-05,1e-05,3.84
4.1224234394780906e-11,5e-06,9.711944466117336e-10,1.586185597377561e-09,4.5073364009534656e-23,1.3877285938573373e-08,3.8384855762286324e-13,1e-05,1e-05,3.85
4.1224234393720803e-11,5e-06,9.711944465867563e-10,1.5903026677566813e-09,4.507336400819274e-23,1.3935639246905482e-08,3.848092073956684e-13,1e-05,1e-05,3.86
4.12242343926607e-11,5e-06,9.711944465617791e-10,1.5944197149242981e-09,4.5073364006854024e-23,1.3994058302550959e-08,3.8576985175250243e-13,1e-05,1e-05,3.87
4.122423439160061e-11,5e-06,9.711944465368022e-10,1.5985367388208457e-09,4.507336400551864e-23,1.405254281035762e-08,3.8673049067946653e-13,1e-05,1e-05,3.88
4.122423439054052e-11,5e-06,9.711944465118255e-10,1.6026537393867584e-09,4.507336400418672e-23,1.4111092475173292e-08,3.876911241626622e-13,1e-05,1e-05,3.89
4.1224234389480436e-11,5e-06,9.711944464868492e-10,1.6067707165624708e-09,4.5073364002858407e-23,1.416970700184579e-08,3.8865175218819066e-13,1e-05,1e-05,3.9
4.122423438842036e-11,5e-06,9.71194446461873e-10,1.610887670288417e-09,4.5073364001533824e-23,1.4228386095222945e-08,3.896123747421534e-13,1e-05,1e-05,3.91
4.122423438736029e-11,5e-06,9.711944464368972e-10,1.6150046005050315e-09,4.5073364000213115e-23,1.428712946015257e-08,3.905729918106516e-13,1e-05,1e-05,3.92
4.1224234386300224e-11,5e-06,9.711944464119217e-10,1.6191215071527488e-09,4.5073363998896403e-23,1.4345936801482491e-08,3.915336033797868e-13,1e-05,1e-05,3.93
4.1224234385240166e-11,5e-06,9.711944463869464e-10,1.623238390172003e-09,4.5073363997583834e-23,1.4404807824060527e-08,3.9249420943566013e-13,1e-05,1e-05,3.94
4.1224234384180115e-11,5e-06,9.711944463619716e-10,1.6273552495032286e-09,4.507336399627553e-23,1.4463742232734503e-08,3.934548099643731e-13,1e-05,1e-05,3.95
4.122423438312007e-11,5e-06,9.71194446336997e-10,1.6314720850868598e-09,4.507336399497164e-23,1.4522739732352235e-08,3.9441540495202697e-13,1e-05,1e-05,3.96
4.122423438206003e-11,5e-06,9.711944463120227e-10,1.6355888968633313e-09,4.507336399367228e-23,1.4581800027761551e-08,3.953759943847232e-13,1e-05,1e-05,3.97
4.1224234380999993e-11,5e-06,9.711944462870487e-10,1.639705684773077e-09,4.50733639923776e-23,1.4640922823810267e-08,3.9633657824856293e-13,1e-05,1e-05,3.98
4.122423437993997e-11,5e-06,9.711944462620752e-10,1.6438224487565318e-09,4.507336399108773e-23,1.4700107825346207e-08,3.9729715652964774e-13,1e-05,1e-05,3.99
4.122423437887995e-11,5e-06,9.71194446237102e-10,1.6479391887541294e-09,4.50733639898028e-23,1.4759354737217192e-08,3.9825772921407886e-13,1e-05,1e-05,4.0
4.122423437781993e-11,5e-06,9.71194446212129e-10,1.6520559047063046e-09,4.507336398852295e-23,1.4818663264271044e-08,3.992182962879576e-13,1e-05,1e-05,4.01
4.1224234376759924e-11,5e-06,9.711944461871567e-10,1.656172596553492e-09,4.5073363987248306e-23,1.4878033111355588e-08,4.0017885773738546e-13,1e-05,1e-05,4.0200000000000005
4.1224234375699924e-11,5e-06,9.711944461621845e-10,1.6602892642361254e-09,4.507336398597901e-23,1.4937463983318638e-08,4.011394135484636e-13,1e-05,1e-05,4.03
4.1224234374639924e-11,5e-06,9.71194446137213e-10,1.6644059076946392e-09,4.507336398471519e-23,1.4996955585008017e-08,4.020999637072935e-13,1e-05,1e-05,4.04
4.122423437357993e-11,5e-06,9.711944461122416e-10,1.668522526869468e-09,4.5073363983456984e-23,1.505650762127155e-08,4.0306050819997635e-13,1e-05,1e-05,4.05
4.122423437251995e-11,5e-06,9.711944460872682e-10,1.6726391217218454e-09,4.50733639821415e-23,1.5116138532182726e-08,4.0402104701746735e-13,1e-05,1e-05,4.0600000000000005
4.122423437145998e-11,5e-06,9.711944460622946e-10,1.6767556921767036e-09,4.507336398081585e-23,1.517583405929226e-08,4.049815801422502e-13,1e-05,1e-05,4.07
4.1224234370400003e-11,5e-06,9.711944460373212e-10,1.6808722381710545e-09,4.5073363979490525e-23,1.5235590824371993e-08,4.059421075596276e-13,1e-05,1e-05,4.08
4.1224234369340036e-11,5e-06,9.71194446012348e-10,1.684988759645378e-09,4.507336397816554e-23,1.5295408573029872e-08,4.0690262925571153e-13,1e-05,1e-05,4.09
4.1224234368280075e-11,5e-06,9.71194445987375e-10,1.6891052565401537e-09,4.507336397684088e-23,1.5355287050873837e-08,4.078631452166139e-13,1e-05,1e-05,4.1
4.122423436722013e-11,5e-06,9.711944459624022e-10,1.6932217287958613e-09,4.5073363975516543e-23,1.541522600351183e-08,4.088236554284467e-13,1e-05,1e-05,4.11
4.122423436616018e-11,5e-06,9.711944459374296e-10,1.69733817635298e-09,4.507336397419253e-23,1.5475225176551786e-08,4.0978415987732166e-13,1e-05,1e-05,4.12
4.122423436510024e-11,5e-06,9.711944459124572e-10,1.7014545991519895e-09,4.507336397286884e-23,1.5535284315601645e-08,4.1074465854935075e-13,1e-05,1e-05,4.13
4.12242343640403e-11,5e-06,9.71194445887485e-10,1.7055709971333696e-09,4.5073363971545465e-23,1.5595403166269353e-08,4.1170515143064587e-13,1e-05,1e-05,4.14
4.122423436298038e-11,5e-06,9.711944458625133e-10,1.7096873702376004e-09,4.5073363970222405e-23,1.565558147416285e-08,4.126656385073191e-13,1e-05,1e-05,4.15
4.122423436192046e-11,5e-06,9.711944458375415e-10,1.7138037184051603e-09,4.5073363968899656e-23,1.5715818984890072e-08,4.1362611976548205e-13,1e-05,1e-05,4.16
4.122423436086054e-11,5e-06,9.711944458125702e-10,1.7179200415765297e-09,4.5073363967577213e-23,1.5776115444058964e-08,4.145865951912468e-13,1e-05,1e-05,4.17
4.1224234359800634e-11,5e-06,9.71194445787599e-10,1.722036339692188e-09,4.5073363966255076e-23,1.5836470597277462e-08,4.1554706477072524e-13,1e-05,1e-05,4.18
4.122423435874074e-11,5e-06,9.711944457626281e-10,1.7261526126926153e-09,4.5073363964933244e-23,1.5896884190153516e-08,4.1650752849002934e-13,1e-05,1e-05,4.19
4.122423435768084e-11,5e-06,9.711944457376576e-10,1.7302688605182904e-09,4.5073363963611707e-23,1.5957355968295057e-08,4.174679863352708e-13,1e-05,1e-05,4.2
4.122423435662095e-11,5e-06,9.711944457126873e-10,1.7343850831096933e-09,4.507336396229047e-23,1.6017885677310025e-08,4.1842843829256173e-13,1e-05,1e-05,4.21
4.122423435556107e-11,5e-06,9.711944456877172e-10,1.7385012804073036e-09,4.5073363960969524e-23,1.6078473062806367e-08,4.1938888434801394e-13,1e-05,1e-05,4.22
4.122423435450119e-11,5e-06,9.711944456627473e-10,1.7426174523516012e-09,4.507336395964887e-23,1.6139117870392026e-08,4.2034932448773946e-13,1e-05,1e-05,4.23
4.122423435344133e-11,5e-06,9.711944456377778e-10,1.7467335988830652e-09,4.50733639583285e-23,1.6199819845674933e-08,4.2130975869785e-13,1e-05,1e-05,4.24
4.1224234352381463e-11,5e-06,9.711944456128086e-10,1.7508497199421753e-09,4.5073363957008414e-23,1.626057873426303e-08,4.222701869644576e-13,1e-05,1e-05,4.25
4.1224234351321606e-11,5e-06,9.711944455878395e-10,1.7549658154694112e-09,4.5073363955688616e-23,1.6321394281764263e-08,4.2323060927367406e-13,1e-05,1e-05,4.26
4.1224234350261755e-11,5e-06,9.711944455628709e-10,1.759081885405253e-09,4.507336395436909e-23,1.638226623378658e-08,4.2419102561161153e-13,1e-05,1e-05,4.2700000000000005
4.122423434920192e-11,5e-06,9.711944455379024e-10,1.7631979296901795e-09,4.507336395304984e-23,1.6443194335937902e-08,4.251514359643816e-13,1e-05,1e-05,4.28
4.122423434814208e-11,5e-06,9.711944455129344e-10,1.7673139482646706e-09,4.507336395173087e-23,1.650417833382618e-08,4.2611184031809634e-13,1e-05,1e-05,4.29
4.122423434708225e-11,5e-06,9.711944454879665e-10,1.771429941069206e-09,4.507336395041216e-23,1.6565217973059353e-08,4.2707223865886766e-13,1e-05,1e-05,4.3
4.122423434602243e-11,5e-06,9.711944454629991e-10,1.7755459080442656e-09,4.507336394909373e-23,1.662631299924537e-08,4.280326309728075e-13,1e-05,1e-05,4.3100000000000005
4.122423434496261e-11,5e-06,9.71194445438032e-10,1.7796618491303284e-09,4.507336394777555e-23,1.668746315799216e-08,4.2899301724602767e-13,1e-05,1e-05,4.32
4.1224234343902804e-11,5e-06,9.711944454130651e-10,1.7837777642678741e-09,4.507336394645764e-23,1.6748668194907664e-08,4.2995339746464007e-13,1e-05,1e-05,4.33
4.1224234342843e-11,5e-06,9.711944453880985e-10,1.7878936533973826e-09,4.507336394513999e-23,1.680992785559983e-08,4.3091377161475667e-13,1e-05,1e-05,4.34
4.12242343417832e-11,5e-06,9.711944453631322e-10,1.7920095164593339e-09,4.507336394382259e-23,1.6871241885676602e-08,4.3187413968248946e-13,1e-05,1e-05,4.3500000000000005
4.122423434072341e-11,5e-06,9.711944453381664e-10,1.7961253533942067e-09,4.507336394250544e-23,1.6932610030745905e-08,4.3283450165395017e-13,1e-05,1e-05,4.36
4.122423433966363e-11,5e-06,9.711944453132009e-10,1.8002411641424808e-09,4.507336394118854e-23,1.699403203641569e-08,4.3379485751525074e-13,1e-05,1e-05,4.37
4.122423433860385e-11,5e-06,9.711944452882355e-10,1.8043569486446363e-09,4.507336393987189e-23,1.7055507648293894e-08,4.347552072525032e-13,1e-05,1e-05,4.38
4.1224234337544086e-11,5e-06,9.711944452632708e-10,1.8084727068411523e-09,4.507336393855548e-23,1.7117036611988463e-08,4.357155508518193e-13,1e-05,1e-05,4.39
4.1224234336484325e-11,5e-06,9.71194445238306e-10,1.8125884386725092e-09,4.5073363937239315e-23,1.7178618673107336e-08,4.3667588829931114e-13,1e-05,1e-05,4.4
4.1224234335424565e-11,5e-06,9.71194445213342e-10,1.8167041440791855e-09,4.5073363935923384e-23,1.7240253577258448e-08,4.376362195810904e-13,1e-05,1e-05,4.41
4.122423433436482e-11,5e-06,9.71194445188378e-10,1.8208198230016616e-09,4.507336393460769e-23,1.7301941070049743e-08,4.3859654468326914e-13,1e-05,1e-05,4.42
4.1224234333305076e-11,5e-06,9.711944451634146e-10,1.8249354753804168e-09,4.507336393329222e-23,1.7363680897089163e-08,4.3955686359195924e-13,1e-05,1e-05,4.43
4.122423433224534e-11,5e-06,9.711944451384515e-10,1.8290511011559309e-09,4.5073363931976985e-23,1.7425472803984652e-08,4.405171762932726e-13,1e-05,1e-05,4.44
4.122423433118562e-11,5e-06,9.711944451134882e-10,1.8331667002777908e-09,4.507336393066124e-23,1.748732210130044e-08,4.414774827754463e-13,1e-05,1e-05,4.45
4.12242343301259e-11,5e-06,9.71194445088523e-10,1.837282272703546e-09,4.507336392934362e-23,1.754923896442576e-08,4.424377830285749e-13,1e-05,1e-05,4.46
4.122423432906618e-11,5e-06,9.711944450635582e-10,1.8413978183501718e-09,4.5073363928025996e-23,1.7611208777540655e-08,4.4339807703328614e-13,1e-05,1e-05,4.47
4.1224234328006474e-11,5e-06,9.711944450385934e-10,1.8455133371582193e-09,4.5073363926708366e-23,1.7673231329701592e-08,4.4435836477570867e-13,1e-05,1e-05,4.48
4.122423432694677e-11,5e-06,9.71194445013629e-10,1.8496288290682389e-09,4.5073363925390725e-23,1.7735306410108817e-08,4.4531864624197085e-13,1e-05,1e-05,4.49
4.122423432588708e-11,5e-06,9.711944449886644e-10,1.8537442940207818e-09,4.5073363924073067e-23,1.7797433808106353e-08,4.4627892141820135e-13,1e-05,1e-05,4.5
4.122423432482739e-11,5e-06,9.711944449637003e-10,1.8578597319563999e-09,4.507336392275537e-23,1.7859613313182003e-08,4.4723919029052884e-13,1e-05,1e-05,4.51
4.1224234323767716e-11,5e-06,9.711944449387362e-10,1.8619751428156447e-09,4.5073363921437644e-23,1.7921844714967332e-08,4.481994528450822e-13,1e-05,1e-05,4.5200000000000005
4.122423432270804e-11,5e-06,9.711944449137723e-10,1.866090526539068e-09,4.507336392011987e-23,1.7984127803237676e-08,4.4915970906798994e-13,1e-05,1e-05,4.53
4.1224234321648376e-11,5e-06,9.711944448888086e-10,1.870205883067222e-09,4.507336391880203e-23,1.804646236791215e-08,4.5011995894538103e-13,1e-05,1e-05,4.54
4.122423432058872e-11,5e-06,9.71194444863845e-10,1.8743212123406585e-09,4.507336391748413e-23,1.8108848199053644e-08,4.510802024633843e-13,1e-05,1e-05,4.55
4.122423431952907e-11,5e-06,9.711944448388816e-10,1.8784365142999313e-09,4.507336391616616e-23,1.8171285086868823e-08,4.520404396081288e-13,1e-05,1e-05,4.5600000000000005
4.1224234318469424e-11,5e-06,9.711944448139184e-10,1.8825517888855923e-09,4.5073363914848104e-23,1.8233772821708108e-08,4.5300067036574336e-13,1e-05,1e-05,4.57
4.1224234317409786e-11,5e-06,9.71194444788955e-10,1.8866670360381946e-09,4.507336391352996e-23,1.8296311194065707e-08,4.539608947223571e-13,1e-05,1e-05,4.58
4.1224234316350155e-11,5e-06,9.711944447639922e-10,1.8907822556982916e-09,4.5073363912211706e-23,1.8358899994579605e-08,4.549211126640991e-13,1e-05,1e-05,4.59
4.122423431529053e-11,5e-06,9.711944447390294e-10,1.8948974478064375e-09,4.507336391089335e-23,1.8421539014031557e-08,4.558813241770987e-13,1e-05,1e-05,4.6000000000000005
4.122423431423091e-11,5e-06,9.71194444714067e-10,1.899012612303185e-09,4.507336390957487e-23,1.8484228043347072e-08,4.568415292474849e-13,1e-05,1e-05,4.61
4.1224234313171306e-11,5e-06,9.711944446891043e-10,1.9031277491290888e-09,4.507336390825627e-23,1.8546966873595457e-08,4.578017278613869e-13,1e-05,1e-05,4.62
4.12242343121117e-11,5e-06,9.71194444664142e-10,1.907242858224703e-09,4.5073363906937527e-23,1.860975529598978e-08,4.587619200049342e-13,1e-05,1e-05,4.63
4.122423431105211e-11,5e-06,9.711944446391798e-10,1.911357939530582e-09,4.5073363905618646e-23,1.8672593101886887e-08,4.597221056642561e-13,1e-05,1e-05,4.64
4.122423430999252e-11,5e-06,9.711944446142177e-10,1.915472992987281e-09,4.5073363904299606e-23,1.8735480082787398e-08,4.606822848254823e-13,1e-05,1e-05,4.65
4.122423430893294e-11,5e-06,9.71194444589256e-10,1.919588018535354e-09,4.50733639029804e-23,1.879841603033569e-08,4.616424574747417e-13,1e-05,1e-05,4.66
4.122423430787337e-11,5e-06,9.71194444564294e-10,1.923703016115357e-09,4.5073363901661027e-23,1.886140073631993e-08,4.626026235981644e-13,1e-05,1e-05,4.67
4.12242343068138e-11,5e-06,9.711944445393325e-10,1.927817985667845e-09,4.507336390034147e-23,1.8924433992672054e-08,4.635627831818797e-13,1e-05,1e-05,4.68
4.122423430575424e-11,5e-06,9.71194444514371e-10,1.931932927133374e-09,4.5073363899021725e-23,1.8987515591467773e-08,4.645229362120174e-13,1e-05,1e-05,4.69
4.122423430469469e-11,5e-06,9.711944444894098e-10,1.9360478404524997e-09,4.507336389770178e-23,1.9050645324926562e-08,4.65483082674707e-13,1e-05,1e-05,4.7
4.122423430363515e-11,5e-06,9.711944444644486e-10,1.940162725565778e-09,4.5073363896381623e-23,1.9113822985411672e-08,4.664432225560784e-13,1e-05,1e-05,4.71
4.1224234302575613e-11,5e-06,9.711944444394874e-10,1.9442775824137654e-09,4.5073363895061255e-23,1.9177048365430136e-08,4.674033558422616e-13,1e-05,1e-05,4.72
4.122423430151608e-11,5e-06,9.711944444145266e-10,1.948392410937019e-09,4.507336389374066e-23,1.9240321257632756e-08,4.683634825193862e-13,1e-05,1e-05,4.73
