APC,APC_Cdc20,Bub3_BubR1,Bub3_BubR1_Cdc20,Cdc20,Cdc20_CMad2,MCC,MCC_APC,Mad1_CMad2,Mad1_CMad2_OMad2,OMad2,Time
3.5359779648683446e-08,5.426288867015464e-08,1.2620773954823969e-07,2.2390755533081555e-10,1.6421383194656497e-07,7.310189315201847e-10,1.9102121526758384e-10,3.773316811619336e-10,4.992343323282599e-08,7.656676717400466e-11,1.286240614048763e-07,1.06
3.5107453709195005e-08,5.450844143543112e-08,1.2619690888838193e-07,2.25528891788224e-10,1.6395394723214611e-07,7.345202208047892e-10,1.934573644559897e-10,3.8410485537388353e-10,4.992331727736306e-08,7.668272263693471e-11,1.2861123483672844e-07,1.07
3.48577974018725e-08,5.47512874979704e-08,1.2618604228479837e-07,2.2714355189489676e-10,1.6369677745425027e-07,7.379773325777865e-10,1.9589906314964796e-10,3.909151001571138e-10,4.992320200761357e-08,7.679799238642337e-11,1.2859841051172906e-07,1.08
3.4610776220301205e-08,5.4991461871076815e-08,1.261751402652844e-07,2.2875158297384514e-10,1.6344228738690352e-07,7.413910073041244e-10,1.9834624311981073e-10,3.9776190862197977e-10,4.992308758081941e-08,7.691241918057838e-11,1.2858558842177354e-07,1.09
3.4366356213913816e-08,5.5228999009915124e-08,1.261642033347164e-07,2.3035303181357777e-10,1.6319044256118345e-07,7.44761763617915e-10,2.0079885729899426e-10,4.0464477617105974e-10,4.992297395336251e-08,7.702604663747708e-11,1.285727685562746e-07,1.1
3.4124503997192447e-08,5.5463932799494385e-08,1.261532319851232e-07,2.3194794466700462e-10,1.6294120915358864e-07,7.480900320402405e-10,2.032568668966693e-10,4.1156320331316907e-10,4.992286100603489e-08,7.713899396510127e-11,1.2855995090378485e-07,1.11
3.38851867385202e-08,5.5696296562544696e-08,1.2614222670806548e-07,2.3353636726601315e-10,1.6269455382821572e-07,7.513763173051331e-10,2.0572022573343143e-10,4.185166989351182e-10,4.992274869593501e-08,7.725130406497753e-11,1.2854713545396139e-07,1.12
3.364837209008657e-08,5.592612312911733e-08,1.261311879986946e-07,2.3511834487335894e-10,1.6245044362429433e-07,7.546212452829592e-10,2.0818887563600983e-10,4.2550478079611106e-10,4.99226370998359e-08,7.736290016408906e-11,1.2853432219812088e-07,1.13
3.341402826185139e-08,5.615344476488041e-08,1.2612011634508336e-07,2.366939222244703e-10,1.6220884615102027e-07,7.578254291827313e-10,2.1066275942398409e-10,4.3252697326821645e-10,4.9922526289507554e-08,7.74737104924284e-11,1.2852151112763266e-07,1.14
3.318212395520902e-08,5.637829323856563e-08,1.261090122262479e-07,2.382631435736425e-10,1.6196972955044315e-07,7.609894372391889e-10,2.1314182395313093e-10,4.39582806225354e-10,4.992241630092945e-08,7.758369907053738e-11,1.2850870223351182e-07,1.15
3.295262836146908e-08,5.6600699823343e-08,1.2609787611272793e-07,2.3982605269542037e-10,1.617330624891555e-07,7.641138002295088e-10,2.156260193887473e-10,4.4667181518793294e-10,4.992230714131602e-08,7.769285868396339e-11,1.2849589550650988e-07,1.16
3.272551083680815e-08,5.6820695625126536e-08,1.2608670847489853e-07,2.4138269321228553e-10,1.614988137798725e-07,7.671990698995459e-10,2.181152938238797e-10,4.537935380653399e-10,4.992219883948189e-08,7.7801160518094e-11,1.2848309093769317e-07,1.17
3.250074257048556e-08,5.703830989445861e-08,1.2607550975381752e-07,2.429331069394344e-10,1.612669541655051e-07,7.702456938538817e-10,2.2060960418722986e-10,4.6094753505584775e-10,4.992209135066662e-08,7.790864933337163e-11,1.284702885175697e-07,1.18
3.227829322028533e-08,5.725357343207746e-08,1.2606428041381204e-07,2.444773371941987e-10,1.6103745278929064e-07,7.732541924439542e-10,2.2310890135658562e-10,4.68133347637235e-10,4.992198467837941e-08,7.801532162056765e-11,1.2845748823694168e-07,1.19
3.2058134373504576e-08,5.74665150844244e-08,1.2605302089328957e-07,2.4601542539403636e-10,1.6081028076803564e-07,7.762250408295944e-10,2.2561313924538387e-10,4.75350542071048e-10,4.992187880896046e-08,7.81211910395255e-11,1.2844469008681447e-07,1.2
3.184023777987259e-08,5.767716353250671e-08,1.2604173163057629e-07,2.4754741278645326e-10,1.6058540935767158e-07,7.79158740398092e-10,2.2812226901657457e-10,4.825986876207156e-10,4.992177375561878e-08,7.822624438120823e-11,1.284318940585834e-07,1.21
3.162457504647696e-08,5.788554760260954e-08,1.2603041306406982e-07,2.490733407682006e-10,1.603628096919556e-07,7.82055769504784e-10,2.3063624424848032e-10,4.89877350913528e-10,4.992166950796818e-08,7.833049203180358e-11,1.284191001433014e-07,1.22
3.1411118230969454e-08,5.809169566422443e-08,1.260190656266027e-07,2.505932502804696e-10,1.6014245335741887e-07,7.849166049594606e-10,2.331550183107306e-10,4.971861048061483e-10,4.9921566060261725e-08,7.843393973825537e-11,1.284063083321854e-07,1.23
3.1199841078602454e-08,5.8295634375904464e-08,1.2600768973017732e-07,2.5210718055809733e-10,1.5992431363629207e-07,7.877417179808424e-10,2.35678543771531e-10,5.045245454931131e-10,4.992146342431499e-08,7.85365756850032e-11,1.2839351861706951e-07,1.24
3.099071649200798e-08,5.849739125047571e-08,1.2599628579719659e-07,2.536151716879047e-10,1.5970836296414166e-07,7.905315825792758e-10,2.382067735992387e-10,5.118922575163397e-10,4.9921361603174524e-08,7.863839682545934e-11,1.2838073098947969e-07,1.25
3.07837173812967e-08,5.869699379320254e-08,1.2598485424978769e-07,2.5511726374781224e-10,1.5949457378597135e-07,7.932866706138259e-10,2.4073966096379153e-10,5.192888255007917e-10,4.99212605979975e-08,7.873940200248372e-11,1.2836794544091912e-07,1.26
3.0578818652148176e-08,5.8894467486508406e-08,1.2597339548252303e-07,2.566134947766567e-10,1.5928292058257564e-07,7.960074134390198e-10,2.4327716135693895e-10,5.267138613434461e-10,4.9921160399353203e-08,7.883960064678725e-11,1.2835516196321383e-07,1.27
3.037599489413241e-08,5.908983813324638e-08,1.259619098943399e-07,2.581039031362776e-10,1.5907337751226806e-07,7.986942488255366e-10,2.458192299026423e-10,5.341669726212363e-10,4.9921060999488085e-08,7.893900051190432e-11,1.2834238054813868e-07,1.28
3.017522217138743e-08,5.9283130040539974e-08,1.25950397863987e-07,2.59588525651108e-10,1.588659202301623e-07,8.013475932847525e-10,2.483658222893415e-10,5.416477880726216e-10,4.9920962391476435e-08,7.903760852355044e-11,1.283296011878297e-07,1.29
2.9976470607832836e-08,5.9474373540034707e-08,1.259388598517027e-07,2.61067405310236e-10,1.5866051835458723e-07,8.039679570808129e-10,2.5091689085463784e-10,5.491558521324868e-10,4.99208645731508e-08,7.913542684918604e-11,1.2831682387308288e-07,1.3
2.9779720896719774e-08,5.96635882440446e-08,1.259272961727321e-07,2.62540574134082e-10,1.584571522450224e-07,8.065556836651261e-10,2.534723938982241e-10,5.566908592356601e-10,4.992076753387743e-08,7.923246612255544e-11,1.2830404859707845e-07,1.31
2.9584947760214975e-08,5.985079982070971e-08,1.2591570722423341e-07,2.640080703397535e-10,1.5825579619279472e-07,8.091112107290179e-10,2.560322863515431e-10,5.642524190753449e-10,4.9920671267805565e-08,7.932873219442347e-11,1.2829127535164968e-07,1.32
2.939212678307405e-08,6.003603306292228e-08,1.2590409339135406e-07,2.65469931231531e-10,1.5805642536498062e-07,8.116349634511767e-10,2.5859652341079243e-10,5.71840154003715e-10,4.992057576971284e-08,7.942423028713941e-11,1.282785041288472e-07,1.33
2.9201235256917868e-08,6.021931103133242e-08,1.2589245503533494e-07,2.6692619229355947e-10,1.5785901666088686e-07,8.141273431157104e-10,2.6116506062182667e-10,5.794537117497532e-10,4.992048103665671e-08,7.951896334327059e-11,1.2826573492116946e-07,1.34
2.9012249966343314e-08,6.04006573015866e-08,1.2588079252470343e-07,2.6837688956902294e-10,1.576635464661586e-07,8.165887569582518e-10,2.637378536575245e-10,5.870927320701153e-10,4.992038706364411e-08,7.961293635586955e-11,1.2825296772095822e-07,1.35
2.8825148087660048e-08,6.058009505205264e-08,1.2586910622261025e-07,2.698220586943095e-10,1.5746999156450782e-07,8.190196060498183e-10,2.6631485840816693e-10,5.947568602873378e-10,4.9920293845389396e-08,7.970615461058576e-11,1.2824020252064408e-07,1.36
2.8639907273804542e-08,6.075764697762655e-08,1.258573964856334e-07,2.7126173480775793e-10,1.5727832922385484e-07,8.214202841520606e-10,2.6889603098997655e-10,6.024457485689504e-10,4.99202013764804e-08,7.979862351957741e-11,1.2822743931276944e-07,1.37
2.8456505654340114e-08,6.093333528973244e-08,1.2584566366377781e-07,2.726959525496573e-10,1.5708853719632815e-07,8.237911777172623e-10,2.7148132774511807e-10,6.101590559274743e-10,4.992010965137847e-08,7.989034862151149e-11,1.2821467808998863e-07,1.38
2.8274921835456857e-08,6.110718171632275e-08,1.258339081004757e-07,2.7412474606224743e-10,1.5690059371826463e-07,8.261326658883406e-10,2.740707052416977e-10,6.178964482204243e-10,4.992001866441842e-08,7.998133558156379e-11,1.2820191884506798e-07,1.39
2.8095134899971707e-08,6.127920750187802e-08,1.258221301325863e-07,2.7554814898971854e-10,1.5671447751020947e-07,8.28445120498845e-10,2.766641202737633e-10,6.256575981503068e-10,4.9919928409808565e-08,8.007159019141891e-11,1.2818916157088566e-07,1.4
2.791712345519806e-08,6.144943437155822e-08,1.2581033010172174e-07,2.76966195354354e-10,1.5653016680998873e-07,8.30728920174842e-10,2.79261529680218e-10,6.334421732437461e-10,4.9919838883361324e-08,8.016111663865569e-11,1.2817640626026256e-07,1.41
2.7740865953991245e-08,6.161788420610402e-08,1.2579850835042832e-07,2.7837891926110683e-10,1.563476396987444e-07,8.3298444557995e-10,2.818628904058798e-10,6.412498399047599e-10,4.99197500819097e-08,8.024991809028707e-11,1.2816365290601912e-07,1.42
2.756634207247282e-08,6.178457764671835e-08,1.2578666520579787e-07,2.79786353629829e-10,1.5616687550006953e-07,8.352120590100378e-10,2.844681597635125e-10,6.490802808088615e-10,4.991966200080304e-08,8.033799919694414e-11,1.2815090150122066e-07,1.43
2.7393531873524908e-08,6.194953494213315e-08,1.2577480098941835e-07,2.811885309650173e-10,1.5598785393050265e-07,8.374121167826052e-10,2.870772952747301e-10,6.569331843419725e-10,4.9919574635427556e-08,8.042536457242374e-11,1.281381520390283e-07,1.44
2.7222415805740594e-08,6.211277594967227e-08,1.2576291601738633e-07,2.8258548335677904e-10,1.5581055509846178e-07,8.395849692523282e-10,2.896902546697967e-10,6.648082445871734e-10,4.99194879812082e-08,8.051201879178074e-11,1.2812540451269893e-07,1.45
2.7052974703423907e-08,6.227432013525143e-08,1.2575101060030692e-07,2.8397724248083206e-10,1.5563495950424447e-07,8.417309608110602e-10,2.92306995887627e-10,6.727051613247016e-10,4.9919402033608654e-08,8.059796639132798e-11,1.281126589155853e-07,1.46
2.6885189786589814e-08,6.243418657337827e-08,1.2573908504329382e-07,2.8536383959850466e-10,1.554610480400278e-07,8.438504298878304e-10,2.9492747707578576e-10,6.806236400319526e-10,4.991931678813134e-08,8.068321186863623e-11,1.280999152411358e-07,1.47
2.6719042599352294e-08,6.259239400944685e-08,1.2572713964673112e-07,2.8674530561542836e-10,1.5528880192751312e-07,8.459437097711711e-10,2.975516564526498e-10,6.885633912008826e-10,4.9919232240306046e-08,8.076775969393161e-11,1.2808717348288138e-07,1.48
2.6554513476772243e-08,6.274896240987552e-08,1.2571517472522835e-07,2.881216725420396e-10,1.5511820116628097e-07,8.480111490718773e-10,3.0017948887743324e-10,6.965241133522634e-10,4.991914838540628e-08,8.085161459370705e-11,1.2807443363410471e-07,1.49
2.639158339262902e-08,6.290391109386392e-08,1.2570319058477558e-07,2.8949297173336705e-10,1.5494922640385064e-07,8.50053087061066e-10,3.0281092998403e-10,7.045055135070874e-10,4.9919065218791075e-08,8.093478120891063e-11,1.2806169568823892e-07,1.5
2.6230234135703022e-08,6.30572585551574e-08,1.2569118752056398e-07,2.9085923372110207e-10,1.5478185911408926e-07,8.520698513173577e-10,3.05445936575394e-10,7.125073091395967e-10,4.991898273593765e-08,8.101726406233575e-11,1.2804895963890535e-07,1.51
2.6070447777581137e-08,6.320902300013776e-08,1.256791658235655e-07,2.922204887205749e-10,1.5461608105859775e-07,8.540617648300002e-10,3.080844654329113e-10,7.20529222281115e-10,4.991890093234291e-08,8.109906765706975e-11,1.2803622547979892e-07,1.52
2.5912206672656733e-08,6.335922234782324e-08,1.2566712578053288e-07,2.9357676663075447e-10,1.5445187428671078e-07,8.560291459988694e-10,3.1072647331639994e-10,7.285709795200487e-10,4.991881980352349e-08,8.118019647649375e-11,1.280234932046882e-07,1.53
2.5755493458129647e-08,6.350787422986848e-08,1.2565506767399984e-07,2.9492809703424855e-10,1.5428922113549692e-07,8.579723086344691e-10,3.1337191696410994e-10,7.366323120018867e-10,4.99187393450157e-08,8.126065498428272e-11,1.2801076280741526e-07,1.54
2.5600291054006213e-08,6.365499599056462e-08,1.2564299178228085e-07,2.962745091973037e-10,1.5412810422975834e-07,8.598915619579306e-10,3.1602075309272325e-10,7.447129554291996e-10,4.991865955237558e-08,8.134044762440554e-11,1.2799803428189576e-07,1.55
2.5446582564094537e-08,6.380060478729985e-08,1.2563089838053074e-07,2.976160321524327e-10,1.539685063817995e-07,8.617872114314554e-10,3.186729387112549e-10,7.528126486056502e-10,4.991858042084474e-08,8.141957915525009e-11,1.2798530762209638e-07,1.56
2.5294350809351737e-08,6.394471806407503e-08,1.2561878774573834e-07,2.989526950878735e-10,1.538104101189908e-07,8.636595626725569e-10,3.2132843260060565e-10,7.609311265732699e-10,4.991850194377548e-08,8.149805622450292e-11,1.2797258282192908e-07,1.57
2.5143579178043058e-08,6.408735268884184e-08,1.256066601476288e-07,3.002845266380635e-10,1.5365379854446403e-07,8.655089143230014e-10,3.2398719261807723e-10,7.690681331151316e-10,4.991842411549999e-08,8.157588449999622e-11,1.279598598754438e-07,1.58
2.4994251382127776e-08,6.422852520069956e-08,1.2559451585127067e-07,3.0161155508695504e-10,1.5349865509047896e-07,8.673355600922228e-10,3.26649176469767e-10,7.772234171726937e-10,4.991834693050812e-08,8.165306949186698e-11,1.2794713877677347e-07,1.59
2.4846351381544412e-08,6.43682518867233e-08,1.2558235511788593e-07,3.029338084312051e-10,1.5334496344177027e-07,8.691397893924097e-10,3.2931434195062596e-10,7.85396731732318e-10,4.9918270383191906e-08,8.172961680808251e-11,1.2793441952011656e-07,1.6
2.4699863384210726e-08,6.450654878196405e-08,1.2557017820485017e-07,3.042513143801759e-10,1.5319270753554768e-07,8.70921887338507e-10,3.3198264694445964e-10,7.935878338252699e-10,4.9918194467845546e-08,8.180553215444036e-11,1.2792170209973734e-07,1.61
2.4554771846023714e-08,6.46434316694486e-08,1.2555798536569252e-07,3.0556410035593446e-10,1.5304187156149574e-07,8.726821347482145e-10,3.346540494239272e-10,8.017964845277179e-10,4.991811917866542e-08,8.188082133456843e-11,1.2790898650996557e-07,1.62
2.4411061470859642e-08,6.477891608017966e-08,1.2554577685009554e-07,3.068721934932526e-10,1.5289243996177396e-07,8.744208081419879e-10,3.373285074505421e-10,8.100224489607338e-10,4.9918044509750064e-08,8.195549024992479e-11,1.2789627274519683e-07,1.63
2.426871753004902e-08,6.491301696984551e-08,1.2553355289996836e-07,3.081756203565959e-10,1.5274439775589474e-07,8.761381742281749e-10,3.4000597956959816e-10,8.182655001054972e-10,4.991797045384165e-08,8.202954615833934e-11,1.278835607999384e-07,1.64
2.4127723279643435e-08,6.504575133239657e-08,1.2552131378119448e-07,3.0947440922807326e-10,1.5259772791431115e-07,8.778345344868445e-10,3.4268642161746495e-10,8.265253879600279e-10,4.991789701250041e-08,8.210298749958255e-11,1.2787085066843606e-07,1.65
2.3988064838602316e-08,6.517713326360272e-08,1.2550905972366717e-07,3.1076858578602787e-10,1.5245241631910327e-07,8.795101409612271e-10,3.453697927518697e-10,8.348018977949963e-10,4.991782417688747e-08,8.21758231125169e-11,1.278581423453794e-07,1.66
2.384972753387993e-08,6.530717765961372e-08,1.2549679096621708e-07,3.1205817634279247e-10,1.5230844804725364e-07,8.811652593497964e-10,3.4805605093379325e-10,8.430948065063749e-10,4.991775194216307e-08,8.224805783691575e-11,1.2784543582537313e-07,1.67
2.371269692924232e-08,6.543589917585604e-08,1.2548450774396582e-07,3.133432069332974e-10,1.5216580841686327e-07,8.828001512465577e-10,3.5074515419926573e-10,8.514038949016769e-10,4.99176803034336e-08,8.231969656638962e-11,1.2783273110308611e-07,1.68
2.3576958821269047e-08,6.556331223107878e-08,1.2547221028837482e-07,3.1462370331861293e-10,1.52024482983086e-07,8.844150742100661e-10,3.534370606544236e-10,8.597289476522081e-10,4.991760925576735e-08,8.23907442326354e-11,1.2782002817325065e-07,1.69
2.3442499235354956e-08,6.568943101139976e-08,1.2545989882729468e-07,3.158996909894908e-10,1.5188445753406253e-07,8.860102818324458e-10,3.5613172847056765e-10,8.680697532453193e-10,4.991753879421031e-08,8.246120578968564e-11,1.27807327030662e-07,1.7
2.3309304420330083e-08,6.581426947574969e-08,1.2544757358503251e-07,3.171711951711782e-10,1.5174571808544963e-07,8.875860238332355e-10,3.5882911587611453e-10,8.764261039202529e-10,4.9917468913806923e-08,8.253108619306171e-11,1.2779462767017732e-07,1.71
2.317736048244849e-08,6.593784172622937e-08,1.2543523478717957e-07,3.184382411602261e-10,1.516082505083178e-07,8.89142552632436e-10,3.6152918033809597e-10,8.847977913221716e-10,4.9917399610951035e-08,8.260038904894618e-11,1.2778193008665834e-07,1.72
2.3046653686467016e-08,6.606016170345639e-08,1.2542288265663343e-07,3.197008540471794e-10,1.5147204083523866e-07,8.906801179384272e-10,3.6423187924282135e-10,8.931846100766271e-10,4.991733088227645e-08,8.266911772353355e-11,1.2776923427501861e-07,1.73
2.2917170710654698e-08,6.61812429285283e-08,1.2541051741022836e-07,3.2095905848167886e-10,1.513370755195365e-07,8.921989621635804e-10,3.6693717047300843e-10,9.015863608170422e-10,4.9917262723717504e-08,8.273727628248066e-11,1.277565402302639e-07,1.74
2.278889841391807e-08,6.630109873866248e-08,1.253981392618054e-07,3.2221287888670457e-10,1.512033411985376e-07,8.936993246053376e-10,3.6964501188848235e-10,9.10002847419485e-10,4.991719513136891e-08,8.280486863107662e-11,1.2774384794745562e-07,1.75
2.266182383037014e-08,6.641974229269198e-08,1.253857484222807e-07,3.2346233946343686e-10,1.510708246880478e-07,8.951814415409712e-10,3.7235536131801295e-10,9.18433876937911e-10,4.991712810150678e-08,8.287189849320809e-11,1.277311574217099e-07,1.76
2.25359341638994e-08,6.653718657656123e-08,1.2537334509971338e-07,3.247074641961175e-10,1.5093951297682984e-07,8.966455463223457e-10,3.7506817655115247e-10,9.26879259539403e-10,4.9917061630609656e-08,8.293836939032463e-11,1.2771846864819676e-07,1.77
2.2411216782738757e-08,6.665344440882186e-08,1.2536092949937366e-07,3.2594827685691e-10,1.5080939322108116e-07,8.980918694706772e-10,3.7778341533007327e-10,9.353388084394128e-10,4.991699571537958e-08,8.300428462040393e-11,1.2770578162213944e-07,1.78
2.228765921403453e-08,6.676852844612851e-08,1.2534850182381089e-07,3.271848010107612e-10,1.5068045273891115e-07,8.995206387712946e-10,3.8050103534140503e-10,9.438123398370015e-10,4.9916930352763064e-08,8.30696472369172e-11,1.276930963388134e-07,1.79
