T,CAD,CD,HS,INA,INA_NI,MA_NI,NS,QD,SD,VD,VS
2650.0,0.030937769,0.0085229194,0.99775428,-0.18093693,-3.015426e-06,0.0036677679,0.00077167986,0.0016120233,0.011413358,-62.403522,-62.228699
2655.0,0.031481955,0.0086545479,0.99765265,-0.19398855,-3.235441e-06,0.0037566079,0.00079863647,0.0016070886,0.011587511,-62.235722,-62.060719
2660.0,0.032139298,0.0087790415,0.99755383,-0.20697577,-3.4549489e-06,0.0038413552,0.00082457939,0.0016022412,0.011752241,-62.079296,-61.904079
2665.0,0.032839529,0.0088969404,0.99745774,-0.21987014,-3.6734416e-06,0.0039222529,0.00084954355,0.0015974955,0.011908237,-61.93314,-61.75769
2670.0,0.033579271,0.0090087559,0.99736446,-0.23264557,-3.8905778e-06,0.0039995611,0.0008735744,0.0015928482,0.012056166,-61.796314,-61.620609
2675.0,0.034338847,0.0091149518,0.99727386,-0.24528459,-4.1060489e-06,0.0040735104,0.0008967169,0.0015883007,0.012196645,-61.667946,-61.491966
2680.0,0.035084859,0.0092159491,0.99718589,-0.25777715,-4.3195596e-06,0.0041443035,0.0009190152,0.001583858,0.012330228,-61.547222,-61.370945
2685.0,0.035865318,0.0093121622,0.99710035,-0.27010682,-4.5310435e-06,0.0042121829,0.00094052829,0.0015795036,0.012457474,-61.433514,-61.256927
2690.0,0.036613993,0.0094038835,0.99701732,-0.28227642,-4.7400704e-06,0.0042772512,0.00096126634,0.0015752522,0.012578756,-61.326111,-61.149204
2695.0,0.037368253,0.0094914325,0.99693662,-0.29427409,-4.9465452e-06,0.0043396926,0.00098127953,0.0015710902,0.012694507,-61.224529,-61.047298
2700.0,0.038113102,0.0095751518,0.99685818,-0.30610591,-5.1505649e-06,0.0043997252,0.0010006136,0.0015670187,0.0128052,-61.128212,-60.950642
2705.0,0.038834885,0.0096553583,0.99678189,-0.3177793,-5.3523127e-06,0.0044575664,0.0010193146,0.0015630386,0.012911283,-61.036663,-60.858742
2710.0,0.039537407,0.00973232,0.99670756,-0.32928997,-5.5519058e-06,0.0045133899,0.0010374313,0.0015591462,0.013013104,-60.949535,-60.771252
2715.0,0.040221043,0.0098063564,0.99663496,-0.34063455,-5.7495326e-06,0.0045673712,0.0010550276,0.0015553404,0.013111002,-60.866501,-60.687851
2720.0,0.040880233,0.009877746,0.99656409,-0.35183853,-5.9455356e-06,0.0046197115,0.0010721422,0.0015516191,0.013205402,-60.787094,-60.608067
2725.0,0.041511364,0.0099467821,0.99649477,-0.36292702,-6.1402966e-06,0.0046706032,0.0010888219,0.0015479809,0.013296698,-60.710884,-60.531471
2730.0,0.04211821,0.010013578,0.99642682,-0.37389401,-6.3336529e-06,0.0047200834,0.0011050843,0.0015444234,0.01338502,-60.637703,-60.457893
2735.0,0.042725287,0.010077748,0.99636036,-0.38462576,-6.5237073e-06,0.0047677546,0.0011208636,0.0015409419,0.013469749,-60.568066,-60.387871
2740.0,0.04331328,0.010139961,0.99629509,-0.39523846,-6.7122082e-06,0.0048141396,0.0011362697,0.0015375365,0.013551847,-60.501034,-60.320446
2745.0,0.043880593,0.01020046,0.99623096,-0.40576494,-6.8995155e-06,0.0048593869,0.0011513412,0.0015342053,0.013631636,-60.436245,-60.255264
2750.0,0.044425637,0.010259489,0.99616778,-0.41624349,-7.0860351e-06,0.004903648,0.0011661174,0.0015309463,0.013709439,-60.373344,-60.191967
2755.0,0.044946816,0.010317289,0.99610549,-0.426718,-7.2722191e-06,0.0049470719,0.0011806368,0.001527758,0.013785577,-60.311981,-60.130207
2760.0,0.045442544,0.010374105,0.99604398,-0.4372378,-7.458561e-06,0.0049898094,0.0011949384,0.0015246383,0.013860375,-60.251804,-60.069626
2765.0,0.045946479,0.010429136,0.9959833,-0.44754663,-7.6435817e-06,0.0050315433,0.0012089781,0.0015215867,0.013932876,-60.194191,-60.011597
2770.0,0.046440098,0.010483125,0.99592316,-0.4578366,-7.8287485e-06,0.0050726482,0.0012228346,0.0015186009,0.014004017,-60.137955,-59.954933
2775.0,0.046922386,0.010536299,0.9958635,-0.46815738,-8.014601e-06,0.0051132659,0.0012365453,0.0015156789,0.0140741,-60.082771,-59.899315
2780.0,0.047394037,0.010588833,0.99580419,-0.47854739,-8.2016122e-06,0.0051535168,0.0012501437,0.001512819,0.014143365,-60.028397,-59.844498
2785.0,0.047855761,0.010640902,0.99574518,-0.48904872,-8.3902905e-06,0.0051935203,0.0012636635,0.0015100194,0.014212049,-59.97459,-59.790241
2790.0,0.048308257,0.01069268,0.99568635,-0.49970722,-8.5811735e-06,0.0052333963,0.0012771379,0.0015072785,0.014280394,-59.921116,-59.736301
2795.0,0.048759881,0.010744194,0.99562716,-0.51044708,-8.7749868e-06,0.0052732853,0.0012906517,0.0015046005,0.014348405,-59.868351,-59.683048
2800.0,0.049212266,0.010795598,0.99556756,-0.52129883,-8.9723617e-06,0.0053133103,0.0013042447,0.0015019847,0.014416296,-59.816132,-59.630318
2805.0,0.049663633,0.010847118,0.99550748,-0.53235382,-9.1738966e-06,0.0053535835,0.0013179338,0.001499427,0.01448438,-59.764015,-59.577667
2810.0,0.050115451,0.010898913,0.9954468,-0.54365414,-9.3802873e-06,0.0053942269,0.0013317575,0.0014969265,0.014552874,-59.711826,-59.524921
2815.0,0.050569192,0.010951144,0.99538535,-0.55524528,-9.5922678e-06,0.0054353625,0.0013457544,0.0014944819,0.014621994,-59.659382,-59.471893
2820.0,0.051026326,0.011003969,0.995323,-0.56717598,-9.8106129e-06,0.0054771123,0.001359963,0.0014920923,0.014691954,-59.606503,-59.418404
2825.0,0.051488191,0.011057355,0.99525952,-0.579427,-1.0035216e-05,0.0055194236,0.001374389,0.0014897609,0.014762607,-59.553314,-59.36459
2830.0,0.05195602,0.011111136,0.99519455,-0.59192681,-1.0265318e-05,0.0055621271,0.0013890155,0.0014874942,0.014833554,-59.500141,-59.310783
2835.0,0.052431453,0.011165704,0.99512804,-0.60481298,-1.0502848e-05,0.0056055523,0.0014039205,0.0014852858,0.014905447,-59.446445,-59.256439
2840.0,0.052915934,0.011221181,0.99505985,-0.61812782,-1.0748503e-05,0.0056497883,0.0014191363,0.0014831353,0.014978435,-59.392101,-59.201435
2845.0,0.053410906,0.011277689,0.99498981,-0.63191676,-1.1003012e-05,0.0056949221,0.0014346953,0.0014810425,0.01505266,-59.336998,-59.145653
2850.0,0.053917814,0.011335352,0.99491775,-0.64622825,-1.1267146e-05,0.005741043,0.0014506296,0.0014790071,0.01512827,-59.281006,-59.088966
2855.0,0.054437589,0.011394284,0.99484354,-0.66111827,-1.1541695e-05,0.0057882355,0.0014669688,0.0014770295,0.015205415,-59.223999,-59.031246
2860.0,0.054963149,0.011454468,0.99476713,-0.67670852,-1.182719e-05,0.0058365399,0.0014837048,0.0014751207,0.015284345,-59.165661,-58.972126
2865.0,0.055500835,0.011516106,0.99468827,-0.69302493,-1.2124699e-05,0.0058860718,0.001500893,0.0014732741,0.015365145,-59.105984,-58.911625
2870.0,0.056051526,0.011579311,0.99460685,-0.71013892,-1.2435135e-05,0.005936916,0.001518563,0.0014714899,0.015447968,-59.044834,-58.849606
2875.0,0.056616105,0.011644199,0.99452263,-0.72812718,-1.2759462e-05,0.0059891581,0.0015367443,0.0014697689,0.015532966,-58.982079,-58.785938
2880.0,0.057195455,0.011710879,0.99443549,-0.7470727,-1.3098698e-05,0.0060428828,0.0015554663,0.0014681115,0.01562029,-58.917583,-58.720478
2885.0,0.057790458,0.011779468,0.99434525,-0.76706499,-1.3453916e-05,0.006098175,0.0015747588,0.001466518,0.015710093,-58.851215,-58.653095
2890.0,0.05843398,0.011855058,0.99424458,-0.78933853,-1.3860094e-05,0.006160202,0.0015963559,0.0014650073,0.015809251,-58.779305,-58.57996
2895.0,0.059120722,0.011936801,0.99413478,-0.81386882,-1.4313775e-05,0.006228067,0.0016199579,0.001463576,0.015916616,-58.702396,-58.501644
2900.0,0.059846874,0.01202408,0.99401665,-0.84068441,-1.4812922e-05,0.0063011087,0.001645344,0.0014622222,0.016031353,-58.62088,-58.41856
2905.0,0.060615934,0.012117416,0.99388951,-0.8700999,-1.5363599e-05,0.0063798293,0.0016726834,0.0014609477,0.016154164,-58.534336,-58.330265
2910.0,0.061431404,0.012217328,0.9937526,-0.90246844,-1.5972459e-05,0.0064647286,0.0017021452,0.0014597545,0.016285755,-58.442337,-58.23632
2915.0,0.062296782,0.012324338,0.99360514,-0.93818843,-1.664682e-05,0.0065563074,0.0017338984,0.0014586446,0.016426826,-58.34446,-58.136292
2920.0,0.0632286,0.012441542,0.99344134,-0.97806257,-1.7412505e-05,0.0066573452,0.0017688482,0.0014576239,0.016580455,-58.239399,-58.028801
2925.0,0.064269871,0.012577258,0.99324512,-1.0237601,-1.8335682e-05,0.0067752418,0.0018093929,0.0014567055,0.016754542,-58.12405,-57.910564
2930.0,0.065430202,0.012726577,0.99302268,-1.0769259,-1.9390791e-05,0.0069053504,0.0018549931,0.0014559008,0.01694764,-57.995987,-57.779133
2935.0,0.06673345,0.012892058,0.9927702,-1.1400332,-2.0612561e-05,0.0070503964,0.0019066657,0.0014552232,0.017164065,-57.851738,-57.630871
2940.0,0.068226799,0.013087883,0.9924702,-1.2177111,-2.2151349e-05,0.0072251749,0.0019678953,0.0014546926,0.017418219,-57.684681,-57.458672
2945.0,0.069928482,0.01331392,0.99212193,-1.3136405,-2.4044404e-05,0.0074295918,0.0020391215,0.0014543204,0.017712018,-57.492165,-57.259789
2950.0,0.071937464,0.013591264,0.99168754,-1.4387453,-2.6558948e-05,0.0076852893,0.0021274299,0.0014541368,0.018070625,-57.261063,-57.020039
2955.0,0.07436353,0.013941057,0.99112803,-1.6092856,-3.0047131e-05,0.0080147907,0.0022403328,0.0014541739,0.018520633,-56.976189,-56.723
2960.0,0.077415444,0.014402847,0.99036753,-1.8594238,-3.5235877e-05,0.0084612127,0.0023923346,0.0014544845,0.019112488,-56.608166,-56.336826
2965.0,0.081420101,0.015054226,0.98926157,-2.2650549,-4.3933298e-05,0.0091208238,0.0026112094,0.0014551369,0.019939821,-56.105778,-55.803471
2970.0,0.087174207,0.016102478,0.98741156,-3.0747616,-6.2036481e-05,0.010257461,0.0029734971,0.0014562641,0.021253087,-55.329464,-54.962837
2975.0,0.096844107,0.018306239,0.98332775,-5.6842146,-0.00012643222,0.013071737,0.0037663395,0.0014581193,0.023922479,-53.795593,-53.210793
2980.0,0.19672893,0.14317115,0.071234167,-37.558029,-3.0394471,0.40408665,0.23363473,0.0014618504,0.14803009,-21.24268,-32.129997
2985.0,0.7344808,0.0064635673,0.84089845,-0.022682587,-4.7389045e-07,0.0019557502,0.029805701,0.0015248643,0.01279734,-65.993584,-66.697441
2990.0,0.51018411,0.0053441888,0.9860298,-0.019432578,-3.4244621e-07,0.0017517282,0.0027560603,0.0015785957,0.0072916392,-67.527756,-67.415466
2995.0,0.35495043,0.0056390171,0.99819368,-0.024277374,-4.155975e-07,0.0018708579,0.00050527015,0.0016133105,0.0074889697,-67.105476,-66.934753
3000.0,0.24868186,0.0060056085,0.99908197,-0.030677157,-5.2166234e-07,0.00202096,0.000354396,0.0016349757,0.0078483848,-66.575165,-66.399803
3005.0,0.17606284,0.0061035505,0.99912137,-0.038100407,-6.4744631e-07,0.002174715,0.00036559996,0.0016477307,0.0082023405,-66.076233,-65.900284
3010.0,0.12661968,0.0062467107,0.99902928,-0.046458602,-7.8304231e-07,0.002319844,0.00039912882,0.0016544099,0.0085484758,-65.616341,-65.440811
3015.0,0.093070515,0.0066193151,0.99892056,-0.055672783,-9.3472465e-07,0.0024636458,0.00043468192,0.0016569768,0.0088769533,-65.195229,-65.019844
3020.0,0.070432365,0.0067505259,0.99880737,-0.065673314,-1.0988286e-06,0.0026028028,0.0004705436,0.0016567714,0.0091904635,-64.808929,-64.633896
3025.0,0.055278402,0.0070260833,0.99869221,-0.076369904,-1.2748745e-06,0.002737571,0.00050610426,0.0016547112,0.0094872368,-64.454849,-64.279991
3030.0,0.045252733,0.0073973578,0.99857718,-0.087658644,-1.4610785e-06,0.0028673406,0.00054100092,0.0016514251,0.0097673284,-64.130257,-63.955467
3035.0,0.038775023,0.0073899375,0.99845797,-0.099454835,-1.6559704e-06,0.0029919504,0.00057559711,0.001647346,0.010034961,-63.831696,-63.657211
3040.0,0.034718063,0.007692026,0.99834508,-0.11168846,-1.8584872e-06,0.0031115655,0.00060877291,0.0016427709,0.010285827,-63.556801,-63.382256
3045.0,0.032320134,0.0076937489,0.99822676,-0.12423866,-2.0668865e-06,0.0032259827,0.00064177223,0.0016379035,0.010524707,-63.303364,-63.129047
3050.0,0.031010956,0.0080329478,0.99811584,-0.13702145,-2.2796414e-06,0.003335187,0.00067313382,0.0016328796,0.010747206,-63.069988,-62.895504
3055.0,0.030455215,0.0081673265,0.99800622,-0.14995867,-2.4956028e-06,0.0034393591,0.00070355332,0.0016277902,0.010958496,-62.854267,-62.679737
3060.0,0.030409828,0.0083310837,0.99789828,-0.16299236,-2.7138117e-06,0.0035387371,0.00073298579,0.0016226972,0.011157721,-62.654526,-62.479889
3065.0,0.030702725,0.0084721269,0.9977929,-0.17606272,-2.9332793e-06,0.0036335031,0.00076135836,0.0016176422,0.011345822,-62.469231,-62.294456
3070.0,0.031209277,0.0086053126,0.99769032,-0.18912159,-3.1531924e-06,0.0037238782,0.00078867812,0.0016126538,0.011523576,-62.296986,-62.122044
3075.0,0.031847037,0.0087363645,0.99759054,-0.20212892,-3.3728636e-06,0.0038100921,0.00081498106,0.0016077495,0.011691652,-62.136543,-61.961395
3080.0,0.032565035,0.0088559398,0.99749345,-0.21505098,-3.5917144e-06,0.0038923745,0.00084030151,0.0016029385,0.011850749,-61.986778,-61.811409
3085.0,0.033320822,0.0089674788,0.99739909,-0.22786264,-3.8092815e-06,0.0039709578,0.00086467288,0.0015982281,0.012001527,-61.84668,-61.671059
3090.0,0.034091245,0.0090745538,0.99730748,-0.24054386,-4.0252207e-06,0.0040460769,0.00088813354,0.0015936203,0.012144615,-61.715343,-61.539452
3095.0,0.034867577,0.0091757253,0.99721861,-0.253079,-4.2392826e-06,0.0041179629,0.00091072585,0.0015891136,0.01228062,-61.591957,-61.415779
3100.0,0.035626281,0.0092772245,0.9971323,-0.26546186,-4.4513031e-06,0.0041868393,0.00093250605,0.0015847106,0.012410046,-61.475761,-61.299282
3105.0,0.036393758,0.0093702246,0.99704844,-0.27767864,-4.6611835e-06,0.0042529204,0.00095351611,0.0015804007,0.012533457,-61.366165,-61.189369
3110.0,0.037134249,0.0094599817,0.99696696,-0.28973377,-4.8686024e-06,0.0043163258,0.00097378623,0.0015761905,0.012651208,-61.262508,-61.085384
3115.0,0.037874199,0.0095386775,0.99688774,-0.30161718,-5.0734639e-06,0.004377224,0.00099335797,0.0015720696,0.012763734,-61.164337,-60.986881
3120.0,0.038591247,0.0096169179,0.99681073,-0.31334162,-5.2760715e-06,0.0044358769,0.0010122892,0.0015680412,0.012871506,-61.071095,-60.893291
3125.0,0.039290775,0.0096952515,0.99673569,-0.32490712,-5.4765314e-06,0.0044924631,0.0010306255,0.0015641009,0.012974893,-60.982372,-60.804214
3130.0,0.039969943,0.0097731669,0.99666244,-0.33632258,-5.6749623e-06,0.0045471452,0.0010484121,0.0015602472,0.01307427,-60.897758,-60.719231
3135.0,0.040625658,0.0098502226,0.99659097,-0.3475976,-5.8715254e-06,0.0046000825,0.0010656943,0.0015564784,0.01316999,-60.816875,-60.637974
3140.0,0.041260872,0.0099251764,0.99652106,-0.35873038,-6.0662219e-06,0.004651376,0.0010825015,0.0015527923,0.013262284,-60.739468,-60.560192
3145.0,0.041880224,0.0099950247,0.99645269,-0.36972398,-6.2589752e-06,0.0047010984,0.0010988544,0.0015491856,0.013351359,-60.665287,-60.485622
3150.0,0.042478841,0.010061665,0.99638569,-0.38060415,-6.4502283e-06,0.0047494448,0.0011148084,0.0015456574,0.013437605,-60.593945,-60.413891
3155.0,0.043055225,0.010125242,0.99631989,-0.39139572,-6.6403086e-06,0.0047965664,0.0011304069,0.0015422058,0.013521342,-60.525108,-60.344662
3160.0,0.04360944,0.010185986,0.99625516,-0.40212101,-6.8295294e-06,0.0048426003,0.0011456886,0.0015388291,0.01360285,-60.458492,-60.277645
3165.0,0.044156343,0.010244885,0.9961915,-0.41273192,-7.0176552e-06,0.0048875385,0.001160652,0.0015355241,0.013682006,-60.394268,-60.213013
3170.0,0.044688039,0.010301757,0.99612874,-0.4232955,-7.2053772e-06,0.0049315947,0.0011753581,0.0015322899,0.013759308,-60.331905,-60.150234
3175.0,0.045205127,0.010356857,0.99606669,-0.43384209,-7.3930964e-06,0.0049748998,0.0011898439,0.0015291241,0.013835019,-60.27113,-60.089031
3180.0,0.045708209,0.010410442,0.99600524,-0.44440612,-7.5812532e-06,0.0050175851,0.0012041471,0.0015260251,0.013909407,-60.211674,-60.029144
3185.0,0.046202589,0.0104636,0.99594444,-0.45494094,-7.7694167e-06,0.0050595785,0.0012182548,0.0015229929,0.013982298,-60.153732,-59.970764
3190.0,0.046689376,0.010516675,0.99588406,-0.46547431,-7.9579595e-06,0.0051009883,0.0012321988,0.0015200254,0.014053912,-60.097084,-59.913673
3195.0,0.047168765,0.010569853,0.9958241,-0.47605437,-8.1474645e-06,0.0051419637,0.0012460209,0.0015171207,0.014124551,-60.041424,-59.857563
3200.0,0.047642145,0.010623527,0.99576432,-0.48671132,-8.3383175e-06,0.0051826015,0.0012597501,0.0015142774,0.014194407,-59.986553,-59.802235
3205.0,0.048110377,0.010677301,0.99570471,-0.4974499,-8.530692e-06,0.0052229487,0.0012734036,0.0015114951,0.014263561,-59.932426,-59.747646
3210.0,0.04857377,0.01072999,0.99564517,-0.50824678,-8.7245398e-06,0.0052630017,0.0012869866,0.0015087748,0.014331984,-59.879139,-59.693886
3215.0,0.04903416,0.010782644,0.99558562,-0.51916015,-8.9204959e-06,0.0053029,0.001300538,0.0015061139,0.014399961,-59.826382,-59.640644
3220.0,0.049492732,0.010835359,0.99552596,-0.53021711,-9.1189368e-06,0.0053427205,0.0013140821,0.0015035112,0.01446764,-59.774014,-59.58778
3225.0,0.049950674,0.010888232,0.99546599,-0.54144686,-9.3202607e-06,0.0053825425,0.0013276435,0.0015009658,0.014535174,-59.721901,-59.53516
3230.0,0.050407309,0.010940231,0.99540555,-0.5528459,-9.5254763e-06,0.0054225526,0.0013412902,0.0014984808,0.014602725,-59.670067,-59.4828
3235.0,0.050864521,0.010991879,0.99534452,-0.56445956,-9.7348275e-06,0.0054627876,0.0013550302,0.0014960537,0.01467044,-59.618313,-59.430508
3240.0,0.051323291,0.011043144,0.99528277,-0.57631898,-9.9488643e-06,0.0055033383,0.0013688928,0.0014936836,0.014738469,-59.566521,-59.378155
3245.0,0.051784586,0.011093994,0.99522024,-0.58845729,-1.0168168e-05,0.0055442951,0.0013829076,0.00149137,0.014806966,-59.514572,-59.325626
3250.0,0.052250553,0.011145839,0.99515635,-0.60094362,-1.0394359e-05,0.0055859312,0.0013971803,0.0014891176,0.01487633,-59.462208,-59.272663
3255.0,0.052722432,0.01119898,0.9950909,-0.61382586,-1.0628357e-05,0.00562838,0.0014117574,0.001486927,0.014946771,-59.409286,-59.219105
3260.0,0.053200711,0.011252794,0.99502391,-0.62713331,-1.0870472e-05,0.0056716576,0.0014266381,0.0014847955,0.015018339,-59.35574,-59.164894
3265.0,0.053686444,0.01130734,0.9949553,-0.64091355,-1.1121519e-05,0.0057158666,0.0014418565,0.0014827227,0.015091203,-59.301437,-59.109905
3270.0,0.054180671,0.011362675,0.99488479,-0.65521783,-1.1382356e-05,0.0057611084,0.0014574467,0.0014807085,0.015165529,-59.246258,-59.054001
3275.0,0.054684434,0.011418855,0.99481237,-0.67010075,-1.1653886e-05,0.0058074859,0.0014734432,0.0014787527,0.015241486,-59.190071,-58.997055
3280.0,0.055198785,0.011475937,0.9947378,-0.68562114,-1.1937059e-05,0.0058551012,0.0014898804,0.0014768548,0.015319241,-59.132751,-58.938942
3285.0,0.055726431,0.01153442,0.99466056,-0.701895,-1.2234165e-05,0.0059042671,0.0015068682,0.0014750167,0.015399261,-59.073982,-58.879337
3290.0,0.056286428,0.01159911,0.99457639,-0.71958089,-1.2560486e-05,0.0059573594,0.0015252613,0.0014732598,0.015484937,-59.011635,-58.816032
3295.0,0.056867942,0.011666933,0.99448782,-0.73840207,-1.2908451e-05,0.0060129813,0.0015445532,0.0014715695,0.015574311,-58.946903,-58.750271
3300.0,0.057472929,0.011738184,0.99439454,-0.75849038,-1.3280358e-05,0.0060713491,0.0015648194,0.0014699466,0.015667712,-58.879559,-58.681816
3305.0,0.058103338,0.011813159,0.99429613,-0.77998996,-1.3678664e-05,0.0061326791,0.0015861352,0.0014683921,0.015765471,-58.809376,-58.610439
3310.0,0.058761112,0.011892154,0.9941923,-0.80305862,-1.4106005e-05,0.0061971885,0.0016085765,0.0014669066,0.015867917,-58.736122,-58.5359
3315.0,0.059448205,0.011975465,0.99408269,-0.82786959,-1.4565214e-05,0.0062650931,0.0016322185,0.0014654911,0.015975378,-58.659573,-58.45797
3320.0,0.060166568,0.012063389,0.99396688,-0.85461384,-1.5059342e-05,0.0063366094,0.0016571367,0.0014641463,0.016088188,-58.579498,-58.376415
3325.0,0.060930315,0.012158141,0.9938398,-0.88386989,-1.5611533e-05,0.0064146938,0.0016842373,0.0014628776,0.016209515,-58.49469,-58.289925
3330.0,0.06176535,0.012263805,0.99369192,-0.9166581,-1.6266964e-05,0.0065049566,0.0017152309,0.0014616945,0.01634529,-58.402985,-58.19614
3335.0,0.062675692,0.012378435,0.99352676,-0.95358884,-1.7006192e-05,0.0066039353,0.0017495654,0.0014606031,0.01649376,-58.303444,-58.094234
3340.0,0.063667804,0.012500015,0.99334794,-0.99547577,-1.7805911e-05,0.0067079756,0.0017867181,0.0014596113,0.016653277,-58.194828,-57.983093
3345.0,0.064774476,0.012638491,0.99314237,-1.0446492,-1.8761413e-05,0.0068282909,0.0018292605,0.0014587339,0.016834358,-58.072964,-57.858131
3350.0,0.066011332,0.01279629,0.99290693,-1.102882,-1.9904199e-05,0.0069669867,0.0018778677,0.0014579803,0.01703994,-57.935749,-57.717155
3355.0,0.067388333,0.012973462,0.99264163,-1.1719501,-2.1246238e-05,0.0071233721,0.001932633,0.0014573575,0.017270574,-57.781803,-57.558804
3360.0,0.068951309,0.013178992,0.99233055,-1.2564018,-2.2897051e-05,0.0073070573,0.001996632,0.001456883,0.017537473,-57.605247,-57.376747
3365.0,0.070762724,0.013425723,0.99195051,-1.3631996,-2.503239e-05,0.0075320769,0.0020742884,0.0014565784,0.01785657,-57.398121,-57.162354
3370.0,0.072944477,0.013734315,0.99146247,-1.5065637,-2.7943794e-05,0.0078193247,0.0021731404,0.0014564788,0.018254535,-57.144043,-56.898151
3375.0,0.075601891,0.014123815,0.9908309,-1.7050384,-3.2004456e-05,0.0081887795,0.0023000236,0.0014566161,0.018755591,-56.828876,-56.568943
3380.0,0.078993723,0.014652086,0.98994976,-2.0068393,-3.8367849e-05,0.0087099541,0.0024753571,0.0014570497,0.019429967,-56.413944,-56.131451
3385.0,0.083628275,0.015438152,0.98859215,-2.5376561,-4.9884569e-05,0.0095238704,0.0027427564,0.0014578775,0.020424167,-55.816502,-55.49305
3390.0,0.090619773,0.01681082,0.9861244,-3.7567384,-7.7996257e-05,0.011088962,0.0032240071,0.001459262,0.022125697,-54.823921,-54.401344
3395.0,0.10414369,0.020590467,0.97885102,-10.785764,-0.0002712963,0.016957374,0.0046345401,0.0014615904,0.026542988,-52.277477,-51.275105
3400.0,0.82695895,0.034728773,0.45373252,-0.09355469,-4.53763e-06,0.0042065787,0.11127425,0.0014860377,0.080074996,-56.390537,-61.919197
3405.0,0.62872773,0.0055166273,0.94423854,-0.018770618,-3.4085912e-07,0.0017491082,0.01048065,0.0015531578,0.0080141621,-67.301872,-67.395729
3410.0,0.43650895,0.0054123732,0.99472374,-0.021207569,-3.6026464e-07,0.0017824358,0.0011441505,0.001597857,0.0073277983,-67.389214,-67.235977
3415.0,0.30447957,0.0056643835,0.99892956,-0.02687541,-4.5641386e-07,0.0019313761,0.00037559698,0.0016263648,0.0076363096,-66.877953,-66.703407
3420.0,0.21412919,0.0059402459,0.99924999,-0.033765323,-5.7473818e-07,0.0020885135,0.00033263341,0.0016437902,0.0079998774,-66.355667,-66.179337
3425.0,0.15253575,0.0062085493,0.99906117,-0.041614294,-7.0315156e-07,0.0022365865,0.00038374958,0.0016536332,0.0083542028,-65.871857,-65.696114
3430.0,0.11068416,0.0064644543,0.99897861,-0.050350279,-8.4692556e-07,0.0023824733,0.00041575395,0.0016583247,0.0086919684,-65.429413,-65.253853
3435.0,0.082330868,0.0067085177,0.99887675,-0.059912488,-1.0041742e-06,0.0025243631,0.00044963139,0.0016595473,0.0090142498,-65.023834,-64.848579
3440.0,0.063259587,0.0069401204,0.99875623,-0.070217058,-1.1736349e-06,0.002661692,0.00048609823,0.0016584356,0.009320328,-64.652153,-64.477158
3445.0,0.050551996,0.0071596922,0.99864233,-0.08118026,-1.3542709e-06,0.0027943375,0.00052137597,0.0016557731,0.0096104639,-64.311157,-64.136345
3450.0,0.042185944,0.0073676389,0.99852723,-0.092706554,-1.5444493e-06,0.0029219114,0.00055592047,0.0016521014,0.0098852431,-63.997978,-63.82333
3455.0,0.036763754,0.0075639156,0.99840909,-0.10469417,-1.7425648e-06,0.0030442167,0.00058981794,0.0016477928,0.010144838,-63.710144,-63.535641
3460.0,0.033387993,0.0077489065,0.99828994,-0.11704778,-1.9472172e-06,0.0031612676,0.00062309089,0.0016430845,0.010389694,-63.445332,-63.270901
3465.0,0.031446178,0.0079238508,0.99817848,-0.12969232,-2.1575097e-06,0.0032733653,0.00065516232,0.0016381366,0.010620867,-63.201153,-63.02668
3470.0,0.03049035,0.0080890823,0.9980703,-0.14254197,-2.3720024e-06,0.0033805,0.00068626035,0.0016330648,0.010839164,-62.975624,-62.801117
3475.0,0.030198909,0.0082447622,0.997962,-0.15552366,-2.588881e-06,0.0034825134,0.00071631739,0.0016279509,0.011045151,-62.767006,-62.592434
3480.0,0.030353175,0.0083913226,0.99785227,-0.16857311,-2.8070874e-06,0.0035796124,0.00074530195,0.0016228488,0.01123944,-62.573696,-62.399014
3485.0,0.030781616,0.0085297022,0.99774492,-0.18163945,-3.0266228e-06,0.0036723954,0.00077315973,0.0016177995,0.011422769,-62.394207,-62.219353
3490.0,0.03137603,0.0086611016,0.99764436,-0.19467874,-3.2471826e-06,0.0037612347,0.00079998851,0.0016128275,0.011596239,-62.227177,-62.052135
3495.0,0.032052059,0.0087855952,0.9975484,-0.20765141,-3.4670832e-06,0.0038459299,0.00082582375,0.0016079515,0.011760389,-62.071457,-61.896194
3500.0,0.03280022,0.0089041209,0.99746072,-0.22052516,-3.6857919e-06,0.0039267209,0.0008507836,0.0016031694,0.011916208,-61.92598,-61.750496
3505.0,0.033550456,0.0090155974,0.99737048,-0.23327878,-3.9023039e-06,0.0040036472,0.00087476627,0.0015984956,0.012063636,-61.789772,-61.614033
3510.0,0.034344371,0.00912032,0.99727696,-0.24588966,-4.1163362e-06,0.0040769768,0.00089784549,0.0015939149,0.012203348,-61.662003,-61.485985
3515.0,0.035122652,0.0092197787,0.99718362,-0.25834963,-4.3285236e-06,0.0041472302,0.00092006446,0.0015894392,0.012336162,-61.541851,-61.36554
3520.0,0.035916198,0.0093147,0.99709034,-0.27064553,-4.5396387e-06,0.004214901,0.00094146782,0.0015850567,0.012462718,-61.428665,-61.252045
3525.0,0.03669247,0.0094059464,0.99700207,-0.28277954,-4.7486792e-06,0.0042798906,0.00096211495,0.0015807728,0.012583482,-61.321758,-61.144821
