Time,T,E,I,r2,b,a,g2,p1,g1,mu2,c,p2,g3,mu3,V,s1,s2,compartment,Induction_of_tumor,Removal_of_tumor_from_the_system_by_the_action_of_immune_response,Activation_and_transfer_of_effector_cells_to_the_action_site,Deactivation_and_removal_of_effector_cells_from_the_site_of_tumor,Activation_of_interleukin_2,Deactivation_of_interleukin2
631.0,0.002937323744860287,115082.6751376323,0.01686093082642264,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0005287182740743664,0.0010563595975029369,0.0007751361276289669,3452.4802541289687,0.16505603711771435,0.16860930826422638
632.0,0.002467503037812495,111681.46882442717,0.013730483408290946,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00044415054680590663,0.0008611698795834258,0.0007445672041883091,3350.4440647328147,0.134557690965756,0.13730483408290947
633.0,0.0020946478538671964,108380.78332029839,0.011299314058018088,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0003770366136958485,0.0007094361678009054,0.0007165633332462013,3251.4234996089517,0.11084932938501481,0.11299314058018088
634.0,0.0017962939870288562,105177.64778866408,0.009393888850259744,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0003233329176650126,0.0005904061726002284,0.000690656737225011,3155.3294336599224,0.09225091320232878,0.09393888850259743
635.0,0.0015557028292115546,102069.17919411907,0.007887421897835393,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0002800265092579437,0.0004962165939863333,0.0006664946970676223,3062.0753758235724,0.0775338054936882,0.07887421897835394
636.0,0.0013602911253634531,99052.57970731058,0.006686424238673274,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0002448524025653175,0.000421063576710755,0.0006438081311852774,2971.577391219317,0.06579115617350102,0.06686424238673273
637.0,0.0012005224841298119,96125.13418713186,0.0057213523570945665,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00021609404714328505,0.00036062620140220997,0.0006223894099974921,2883.7540256139555,0.05634782304085782,0.05721352357094567
638.0,0.0010691107847084062,93284.20773680863,0.004940031754119988,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0001924399412474488,0.00031165985062875796,0.000602076408855802,2798.5262321042587,0.04869683555396569,0.049400317541199876
639.0,0.0009604471306632993,90527.24333243998,0.004302997433776352,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00017288048351934198,0.000271708221389184,0.000582741032357705,2715.817299973199,0.042454396977231385,0.04302997433776352
640.0,0.0008701823957632749,87851.75952145684,0.0037801589548307917,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00015663283123734689,0.00023889704488911376,0.0005642808509363344,2635.552785643705,0.03732765321484654,0.037801589548307916
641.0,0.0007949216386238236,85255.34818931691,0.0033484015976924723,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00014308589495225268,0.0002117853778616989,0.0005466129752509742,2557.660445679507,0.03309145715274541,0.03348401597692472
642.0,0.0007319978014738595,82735.67239178672,0.002989835030875953,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00013175960426526457,0.00018925728173660458,0.0005296695166683495,2482.0701717536017,0.029571443574541553,0.02989835030875953
643.0,0.0006793038003549701,80290.46425169606,0.002690519579715524,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00012227468406386866,0.0001704425543208117,0.0005133942159739074,2408.7139275508816,0.026631643515730934,0.02690519579715524
644.0,0.000635166685357599,77917.52291818945,0.002439521298540449,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00011433000336434511,0.0001546581708280857,0.0004977399138728813,2337.5256875456835,0.024165334443286772,0.02439521298540449
645.0,0.0005982518244966618,75614.71258469213,0.0022282090860595823,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00010768532840937898,0.00014136449899378498,0.00048266662232964173,2268.441377540764,0.02208819887960321,0.02228209086059582
646.0,0.0005674912565454362,73379.96056727356,0.002049723736163922,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0001021484261781604,0.0001301327686053982,0.0004681400796621866,2201.398817018207,0.02033324152473491,0.02049723736163922
647.0,0.0005420286114073875,71211.25543939424,0.001898593246922968,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,9.75651500533132e-05,0.00012062043074066218,0.0004541306373383769,2136.3376631818273,0.01884693914278333,0.01898593246922968
648.0,0.0005211764766873427,69106.64522083555,0.0017704235020744616,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,9.381176580370642e-05,0.00011255236816630505,0.00044061239603344817,2073.1993566250662,0.01758630469038747,0.017704235020744617
649.0,0.0005043840074000283,67064.23562161546,0.0016616714059487898,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,9.078912133199077e-05,0.00010570664957104183,0.00042756254689255683,2011.9270686484638,0.016516661418152643,0.0166167140594879
650.0,0.0004912115764662154,65082.1883363203,0.0015694668562773032,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.84180837639052e-05,9.990351338587897e-05,0.0004149608539229182,1952.465650089609,0.015609921594325952,0.01569466856277303
651.0,0.0004813111105922771,63158.71938892749,0.0014914801820835497,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.663599990659684e-05,9.499685414671136e-05,0.0004027892504079192,1894.7615816678247,0.014843256250179307,0.014914801820835497
652.0,0.00047441108586337635,61292.09752784254,0.0014258120944617208,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.539399545539508e-05,9.086765781224726e-05,0.0003910315288280873,1838.762925835276,0.014198069449299782,0.014258120944617208
653.0,0.0004703048804019418,59480.6426690976,0.0013709152477185153,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.465487847233708e-05,8.741886404877207e-05,0.00037967309822317137,1784.419280072928,0.013659195520199875,0.013709152477185153
654.0,0.00046884158477315883,57722.724382372406,0.0013255266687101882,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.439148525915621e-05,8.457129230376623e-05,0.0003687007909757314,1731.681731471172,0.01321426250576291,0.013255266687101882
655.0,0.00046991911384426736,56016.760422339226,0.001288616707100893,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.45854404919557e-05,8.226045743573911e-05,0.000358102715905947,1680.5028126701768,0.01285319460572105,0.01288616707100893
656.0,0.0004734792448885708,54361.215306110134,0.0012593507200440155,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.522626407993012e-05,8.04340848008693e-05,0.00034786815017830695,1630.836459183304,0.012567823909167788,0.012593507200440154
657.0,0.00047950398993921566,52754.59893111988,0.0012370575049334845,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.631071818904588e-05,7.905012699128191e-05,0.00033798745814500554,1582.6379679335964,0.012351580510073484,0.012370575049334845
658.0,0.00048801319943394747,51195.46523578679,0.001221203397854825,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.784237589809714e-05,7.807519608788756e-05,0.0003284520350814517,1535.8639570736036,0.012199247546901217,0.01221203397854825
659.0,0.000499063150369155,49682.41089609661,0.0012113699287123953,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,8.983136706643388e-05,7.748331394084918e-05,0.0003192542708355845,1490.4723268828982,0.012106765934001331,0.012113699287123953
660.0,0.0005127461492596187,48214.07406114729,0.0012072441313489247,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,9.229430686671657e-05,7.725493992299737e-05,0.00031038753401583423,1446.4222218344185,0.012071082448122397,0.012072441313489246
661.0,0.0005291910567398743,46789.133129138565,0.001208598955989926,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,9.525439021316162e-05,7.737622113626468e-05,0.000301846174863685,1403.6739938741568,0.012090032573179567,0.01208598955989926
662.0,0.0005485645707245869,45406.305557968444,0.0012152919594499796,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,9.874162273040871e-05,7.783840773092809e-05,0.0002936255435128453,1362.1891667390532,0.012162249143875897,0.012152919594499796
663.0,0.0005710733212056238,44064.34670981341,0.0012272508576913822,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00010279319781699395,7.863741492944224e-05,0.000285722024692701,1321.9304012944024,0.0122870939118931,0.012272508576913822
664.0,0.0005969668455456293,42762.04873184285,0.0012444738414165483,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00010745403219819323,7.977351654029549e-05,0.0002781330902666343,1282.8614619552854,0.012464609657374576,0.012444738414165483
665.0,0.0006265413578250433,41498.23946830834,0.001267023792705409,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00011277744440848571,8.125113516536099e-05,0.0002708573678467202,1244.9471840492502,0.01269548740874221,0.01267023792705409
666.0,0.0006601445014930403,40271.78140635519,0.0012950262803374142,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00011882601026872274,8.307873439340959e-05,0.0002638947292844219,1208.1534421906558,0.012981049597821868,0.012950262803374142
667.0,0.0006981811011957975,39081.57065213533,0.0013286702775026455,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00012567259821521615,8.526879367136295e-05,0.0002572463993334584,1172.4471195640597,0.013323246133332259,0.013286702775026455
668.0,0.0007411199922651789,37926.535936557746,0.0013682077632615618,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0001334015986077013,8.783785610890097e-05,0.00025091508605037553,1137.7960780967323,0.013724661870170447,0.013682077632615617
669.0,0.00078950208242206,36805.637649988406,0.0014139559832367988,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00014211037483593576,9.080664843076747e-05,0.00024490513601961903,1104.1691294996522,0.014188535351726352,0.014139559832367988
670.0,0.0008439499410659235,35717.866908149495,0.001466300366053528,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00015191098939182617,9.420028622697794e-05,0.0002392227203245491,1071.5360072444848,0.01471879087993298,0.01466300366053528
671.0,0.0009051789908268398,34662.244644642036,0.0015256986458381753,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0001629322183487851,9.80485485577457e-05,0.00023387605272943347,1039.867339339261,0.015320081421916005,0.015256986458381753
672.0,0.0009740104869219265,33637.820728819424,0.001592686313680214,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00017532188764589338,0.00010238621889795196,0.00022887564377533945,1009.1346218645826,0.015997841882103413,0.01592686313680214
673.0,0.0010513866972517605,32643.673110557327,0.0016678829400178707,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00018924960550525472,0.00010725351107846892,0.00022423459905825455,979.3101933167197,0.0167583556549742,0.01667882940017871
674.0,0.0011383885474411982,31678.90699024516,0.0017519999942627775,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00020490993853934279,0.00011269657745267974,0.0002199689669631001,950.3672097073547,0.01760883402534434,0.017519999942627776
675.0,0.001236256161255317,30742.654013706757,0.0018458501702513569,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00022252610902587108,0.00011876811028424273,0.0002160981444604309,922.2796204112027,0.018557510134282366,0.01845850170251357
676.0,0.0013464127300409686,29834.071490644037,0.001950358140644874,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00024235429140727238,0.0001255280421091966,0.0002126453496300785,895.0221447193211,0.01961374840952496,0.019503581406448738
677.0,0.0014704922580725962,28952.34163602654,0.0020665730197789614,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00026468860645294565,0.00013304435635377878,0.00020963817184571715,868.5702490807962,0.020788171223041607,0.020665730197789615
678.0,0.0016103718309959793,28096.670833995737,0.0021956827770516613,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00028986692957913037,0.0001413940219629253,0.00020710921256154302,842.9001250198721,0.02209280492487763,0.021956827770516614
679.0,0.0017682091554424041,27266.288923615815,0.0023390307894267186,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0003182776479794569,0.00015066406701021788,0.00020509683165835656,817.9886677084744,0.02354124759234942,0.023390307894267187
680.0,0.0019464862974550468,26460.448505711076,0.0024981332258217194,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00035036753354169534,0.00016095281289871575,0.00020364601789715238,793.8134551713323,0.02514886187092571,0.024981332258217193
681.0,0.002148060546352874,25678.42427028037,0.002674705899523174,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0003866508983432578,0.00017237128030386068,0.0002028094020095528,770.3527281084112,0.02693299464898892,0.02674705899523174
682.0,0.002376223499845479,24919.512343418235,0.0028706843324678294,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0004277202299718687,0.00018504478248566292,0.0002026484343346881,747.5853703025471,0.02891322600799617,0.028706843324678294
683.0,0.0026347700333669917,24183.029653785346,0.003088254194774224,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.00047425860600566804,0.0001991147541349918,0.00020323476026215363,725.4908896135604,0.03111165497348779,0.03088254194774224
684.0,0.0029280792113103673,23468.31331801558,0.0033298735006417144,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0005270542580353839,0.00021474087413194174,0.00020465183463085431,704.0493995404673,0.03355323118809944,0.03329873500641714
685.0,0.003261208403146939,22774.72004399927,0.00359832234158863,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0005870175125658507,0.00023210346134334902,0.00020699680033683422,683.241601319978,0.036266129244682595,0.0359832234158863
686.0,0.0036400017088776297,22101.625551290053,0.0038967618506496747,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0006552003075972281,0.0002514061058142207,0.00021038265323433317,663.0487665387016,0.03928215979682952,0.03896761850649675
687.0,0.004071218899530092,21448.42401004455,0.004228725577398363,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0007328194019144841,0.0002728788377621215,0.00021494081745312917,643.4527203013365,0.042637264697275454,0.04228725577398362
688.0,0.004562687140136683,20814.527507921146,0.0045982339652377476,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0008212836852234318,0.00029678179885715797,0.0002208241765395428,624.4358252376344,0.046372090613454334,0.045982339652377476
689.0,0.0051234729831285694,20199.36548172238,0.005009829422095687,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0009222251369616659,0.00032340906770302123,0.00022821050978629322,605.9809644516714,0.050532586730686016,0.050098294220956865
690.0,0.005764088320551428,19602.384237611237,0.005468643340622547,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0010375358976973882,0.00035309335001160966,0.00023730660829015854,588.071527128337,0.05517073755528018,0.05468643340622547
691.0,0.006496733604361609,19023.04646930847,0.005980492692580864,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0011694120487827154,0.0003862114460792997,0.0002483531363586774,570.691394079254,0.060345417160012245,0.05980492692580864
692.0,0.007335573846099883,18460.83072873855,0.006551959507667997,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0013204032922949519,0.00042318994989584506,0.00026163014820839516,553.8249218621565,0.06612327960820469,0.06551959507667997
693.0,0.008297069383718329,17915.23099360246,0.007190503794138406,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0014934724890654269,0.0004645122210161579,0.0002774637006095419,537.4569298080738,0.07257984822814317,0.07190503794138406
694.0,0.009400365945537484,17385.75618536117,0.007904582877886961,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0016920658701917765,0.0005107264549414726,0.00029623365116462295,521.5726855608351,0.07980077650494415,0.07904582877886962
695.0,0.010667749294990984,16871.92973929521,0.008703796953749147,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0019201948730919757,0.0005624547205668061,0.00031838274852693236,506.1578921788563,0.08788326004437952,0.08703796953749147
696.0,0.012125171949025933,16373.28918407019,0.009599035302609206,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.002182530950816398,0.0006204029350171417,0.0003444271641513556,491.1986755221057,0.09693759496170554,0.09599035302609206
697.0,0.013802880048573307,15889.3857133496,0.010602667229294954,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0024845184087324786,0.000685372736208629,0.0003749690270370674,476.681571400488,0.10708903273396095,0.10602667229294954
698.0,0.015736150497683093,15419.783783451867,0.011728746260254415,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0028325070895690277,0.0007582750822681281,0.0004107111640056497,462.593513503556,0.1184799048002244,0.11728746260254415
699.0,0.017966156353335302,14964.060725839745,0.012993248436745323,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.003233908143582198,0.0008401457487095347,0.00045247440508505845,448.9218217751923,0.131272043589181,0.12993248436745322
700.0,0.02054097951243774,14521.806364822773,0.014414347840197678,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.0036973763122150594,0.0009321628371121087,0.0005012178348697766,435.65419094468314,0.14564951771572585,0.14414347840197678
701.0,0.02351681091762043,14092.622647471868,0.016012725908551826,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.004233025965140569,0.0010356672430574395,0.000558062794332921,422.778679424156,0.1618218293909269,0.16012725908551825
702.0,0.026959358076321417,13676.123286331735,0.017811932147217904,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.004852684453696972,0.0011521858553435744,0.0006243210289838435,410.283698589952,0.18002753836862193,0.17811932147217904
703.0,0.030945500831342017,13271.933412085946,0.019838793474081035,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.005570190149587696,0.0012834580834999011,0.0007015278021170754,398.1580023625784,0.20053840563961253,0.19838793474081035
704.0,0.03556525377352527,12879.689236204475,0.02212388700988298,0.18,1e-09,1.0,100000.0,0.1245,20000000.0,0.03,0.02,5.0,1000.0,10.0,3.2,0.0,0.0,1.0,0.006401745679163399,0.001431466766560235,0.0007914811409658782,386.39067708613425,0.22366422129779687,0.2212388700988298
